#{"t_start": 1702307232.1340644, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.411843,7,2727.526621
-0.429646,6,2729.026837
-0.320879,5,2730.276691
-0.351263,6,2731.776675
-0.480396,7,2733.526875
-0.272304,6,2735.02708
-0.501089,8,2737.010513
-0.621354,7,2738.760755
-0.507845,11,2741.511346
-0.297286,5,2742.76139
-0.508853,9,2745.011387
-0.565414,6,2746.511622
-0.29819,7,2748.262025
-0.493992,9,2750.51192
-0.394177,6,2752.011989
-0.56211,6,2753.511973
-0.602611,7,2755.263666
-0.300263,5,2756.444012
-0.310525,5,2757.612553
-0.458028,8,2759.613046
-0.481074,9,2761.862612
-0.306402,5,2763.113472
-0.485142,6,2764.613469
-0.643323,15,2768.363291
-0.25215,6,2769.863862
-0.424212,6,2771.363752
-0.349442,10,2773.864362
-0.301993,5,2775.114367
-0.543327,6,2776.615079
-0.472072,7,2778.364621
-0.527541,7,2780.115017
-0.43665,8,2782.115356
-0.642005,10,2784.598677
-0.546303,7,2786.348861
-0.519739,7,2788.098901
-0.229848,5,2789.349215
-0.295802,6,2790.84925
-0.400459,7,2792.58138
-0.499473,13,2795.832432
-0.227926,4,2796.833364
-0.657452,7,2798.581916
-0.34263,6,2800.083453
-0.395446,8,2802.067166
-0.243965,5,2803.300358
-0.300491,6,2804.800109
-0.663554,9,2807.05073
-0.476011,6,2808.551031
-0.401022,7,2810.316031
-0.448488,10,2812.734742
-0.364101,5,2813.984978
-0.316281,5,2815.234835
-0.266463,6,2816.735062
-0.453635,6,2818.235116
-0.572334,10,2820.73537
-0.66734,11,2823.486024
-0.289472,6,2824.986029
-0.252508,5,2826.235896
-0.352204,6,2827.736069
-0.562341,6,2829.237046
-0.439004,6,2830.735963
-0.457823,8,2832.736791
-0.404181,8,2834.736882
-0.4386,16,2838.737439
-0.605398,8,2840.738949
-0.516643,8,2842.737544
-0.209046,4,2843.73653
-0.519528,6,2845.237625
-0.567511,7,2846.987652
-0.41748,7,2848.738315
-0.576977,10,2851.238009
-0.403353,15,2854.989049
-0.305871,7,2856.738623
-0.240763,6,2858.222186
-0.620331,8,2860.222446
-0.270746,5,2861.472684
-0.408559,6,2862.972825
-0.594747,7,2864.722909
-0.661352,9,2866.923033
-0.485996,6,2868.422948
-0.465734,6,2869.923254
-0.394423,8,2871.923768
-0.287624,4,2872.923723
-0.373296,7,2874.674134
-0.393697,9,2876.924153
-0.249257,5,2878.174099
-0.194281,4,2879.174194
-0.306751,7,2880.924473
-0.535713,6,2882.424828
-0.530991,9,2884.657734
-0.326683,8,2886.658357
-0.494952,7,2888.408254
-0.344344,6,2889.908629
-0.641942,7,2891.658535
-0.654309,11,2894.408809
-0.628995,7,2896.159152
-0.403272,5,2897.409437
-0.317806,5,2898.659501
-0.570559,8,2900.659579
-0.202834,4,2901.659665
-0.492722,6,2903.159837
-0.322116,5,2904.409987
-0.36586,7,2906.159503
