rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/success_rate,time/episodes,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
-0.51752634,4,2151,10304,6.85,0.06,1530,0.001,0.008543858238096749,0.5649229089419047,10205
-0.5140056400000002,4,2165,10374,6.85,0.05,1540,0.001,0.011427885121000665,0.5381443103154501,10275
-0.51130619,4,2179,10441,6.84,0.04,1550,0.001,0.01403211452998221,0.5485012531280518,10344
-0.50896451,4,2194,10509,6.85,0.05,1560,0.001,0.011727412231266499,0.5611790418624878,10413
-0.50928851,4,2208,10581,6.88,0.05,1570,0.001,0.010348946122186524,0.5745203495025635,10481
-0.51133046,4,2223,10651,6.87,0.05,1580,0.001,0.010509696123855454,0.5478831827640533,10552
-0.5082875699999999,4,2237,10721,6.85,0.05,1590,0.001,0.006669103600350874,0.5618915408849716,10622
-0.50800058,4,2251,10787,6.86,0.05,1600,0.001,0.010644868202507495,0.607593317826589,10690
-0.51636519,4,2266,10857,6.89,0.04,1610,0.001,0.011321071136210645,0.5752820372581482,10758
-0.51685434,4,2280,10926,6.87,0.05,1620,0.001,0.011574215688077467,0.5774351557095846,10827
-0.5176563900000001,4,2295,10996,6.92,0.03,1630,0.001,0.011123138080750192,0.5930228034655253,10897
-0.5202666699999999,4,2308,11061,6.87,0.05,1640,0.001,0.012227799344275678,0.5571417212486267,10962
-0.5202275199999999,4,2322,11127,6.86,0.07,1650,0.001,0.014706224070063658,0.5864993929862976,11028
-0.52662794,4,2337,11195,6.86,0.07,1660,0.001,0.010506839990349752,0.5671252459287643,11096
-0.5240265100000001,4,2351,11261,6.8,0.1,1670,0.001,0.014806561837238925,0.570637583732605,11162
-0.52222823,4,2365,11328,6.77,0.11,1680,0.001,0.013286118661718709,0.5836871067682902,11229
-0.5270725099999999,4,2380,11400,6.79,0.11,1690,0.001,0.011920814202832324,0.557390421628952,11300
-0.5326645,4,2395,11470,6.83,0.11,1700,0.001,0.011187686518366848,0.5622492879629135,11370
-0.52699757,4,2409,11539,6.82,0.11,1710,0.001,0.01592138052607576,0.5828922291596731,11440
-0.5266494100000001,4,2424,11610,6.84,0.1,1720,0.001,0.012937676826758044,0.6236308415730795,11511
-0.5234947099999999,4,2438,11678,6.82,0.11,1730,0.001,0.01321333201069917,0.5870356410741806,11578
-0.52330247,4,2453,11746,6.85,0.1,1740,0.001,0.011927897459827363,0.5696440041065216,11646
-0.5246213000000001,4,2467,11816,6.89,0.08,1750,0.001,0.02031044595475708,0.5776709914207458,11717
-0.52178851,4,2482,11885,6.9,0.08,1760,0.001,0.016259639656969478,0.6107030510902405,11786
-0.51647147,4,2495,11947,6.86,0.08,1770,0.001,0.014153912929551942,0.6108321746190389,11851
-0.51725464,4,2509,12015,6.87,0.07,1780,0.001,0.012903624081185885,0.5807255655527115,11916
-0.50928563,4,2523,12081,6.81,0.09,1790,0.001,0.01294214787776582,0.6184847056865692,11982
-0.5099615200000001,4,2538,12152,6.82,0.08,1800,0.001,0.014801251835056714,0.6023230403661728,12054
-0.5143258799999999,4,2553,12222,6.83,0.08,1810,0.001,0.0165852485889835,0.6254498561223348,12123
-0.5135885,4,2567,12291,6.81,0.09,1820,0.001,0.01606390139620219,0.6247286647558212,12192
-0.51454257,4,2581,12358,6.8,0.09,1830,0.001,0.010910401453397103,0.6169690787792206,12262
-0.5101175999999998,4,2595,12425,6.79,0.08,1840,0.001,0.013953424857131072,0.6031475067138672,12325
-0.51198812,4,2610,12495,6.79,0.08,1850,0.001,0.016297544485756328,0.6188172847032547,12396
-0.5109591600000001,4,2624,12566,6.81,0.07,1860,0.001,0.010847027347023998,0.5891525745391846,12467
-0.5246252999999999,4,2639,12637,6.9,0.04,1870,0.001,0.012635940386514579,0.6685930490493774,12538
-0.5264051099999999,4,2654,12705,6.9,0.06,1880,0.001,0.012963160406798124,0.63178950548172,12606
-0.53075442,4,2668,12775,6.94,0.04,1890,0.001,0.014207998955888408,0.6248835027217865,12676
-0.5309386599999999,4,2683,12845,6.93,0.04,1900,0.001,0.012715057760942727,0.6147311925888062,12746
-0.52568314,4,2698,12916,6.94,0.04,1910,0.001,0.011542846082842775,0.6536896626154581,12817
-0.52753161,4,2713,12987,6.96,0.04,1920,0.001,0.018736921017989516,0.6393495798110962,12888
-0.5313976899999999,4,2727,13058,7.0,0.03,1930,0.001,0.016835324599274566,0.6404261986414591,12959
-0.5347214,4,2742,13126,7.01,0.04,1940,0.001,0.015317932170416628,0.6363642811775208,13026
-0.54272061,4,2757,13200,7.05,0.04,1950,0.001,0.014545350069446223,0.6424034237861633,13101
-0.53861474,4,2771,13265,6.99,0.06,1960,0.001,0.019135373511484692,0.6169410943984985,13166
-0.53617204,4,2786,13337,7.0,0.06,1970,0.001,0.011058784954782044,0.6474019587039948,13238
-0.53802619,4,2801,13406,7.01,0.06,1980,0.001,0.014277323090936989,0.6349698752164841,13306
-0.53885556,4,2816,13475,7.0,0.08,1990,0.001,0.015981209522578865,0.6493442803621292,13375
-0.53661125,4,2831,13546,7.01,0.09,2000,0.001,0.015859861326004778,0.6243091026941935,13447
-0.5425081200000001,4,2847,13624,7.08,0.09,2010,0.001,0.012635994062293321,0.6295162439346313,13524
-0.54241143,4,2864,13701,7.14,0.08,2020,0.001,0.019590851268731058,0.6561215817928314,13601
-0.5475984500000001,4,2880,13777,7.19,0.08,2030,0.001,0.012828790715762548,0.6237739125887553,13677
-0.55382503,4,2896,13856,7.3,0.07,2040,0.001,0.01664580561919138,0.6471632570028305,13756
-0.55481272,4,2912,13933,7.33,0.07,2050,0.001,0.01793718454428017,0.6468414962291718,13833
-0.5728982200000001,4,2930,14013,7.48,0.06,2060,0.001,0.022824019193649292,0.6674410253763199,13913
-0.5990983500000001,4,2951,14113,7.76,0.06,2070,0.001,0.016877476924232075,0.6451675494511923,14011
-0.60968257,4,2969,14195,7.89,0.04,2080,0.001,0.01913311262615025,0.6247048825025558,14092
-0.6174185999999999,4,2985,14270,7.95,0.02,2090,0.001,0.011626228557101317,0.6608288486798605,14171
-0.62179713,4,2995,14324,7.78,0.02,2100,0.001,0.009601172059774399,0.618727445602417,14230
-0.6375936999999999,4,3009,14388,7.64,0.03,2110,0.001,0.02277385536581278,0.6445797681808472,14290
-0.65244187,4,3026,14468,7.67,0.03,2120,0.001,0.022160212323069573,0.6117035031318665,14365
-0.6466535099999998,4,3034,14511,7.34,0.04,2130,0.001,0.01383569510653615,0.5984495282173157,14417
-0.7072931599999999,4,3072,14678,8.22,0.05,2140,0.001,0.018410312395323727,0.6464444622397423,14577
-0.94223409,4,3195,15195,12.62,0.05,2150,0.001,0.01573286911783119,0.6227291822433472,15092
-1.04335546,4,3241,15393,13.8,0.05,2160,0.001,0.019662983249872923,0.6340780513627189,15291
-1.22662966,4,3372,15940,18.27,0.07,2170,0.001,0.016319400658831,0.6571284198760986,15840
-1.3966932699999999,4,3484,16413,22.18,0.1,2180,0.001,0.01775210831935207,0.6424530347188314,16221
-1.7253543599999999,4,3636,17052,27.82,0.1,2190,0.001,0.013283895263448357,0.6572570252418518,16860
-2.0259220399999998,4,3749,17523,31.99,0.09,2200,0.001,0.012601800018455834,0.650496791601181,17424
-2.32415655,4,3922,18246,38.58,0.09,2210,0.001,0.010745628383010625,0.6480050480365753,18054
-2.55874976,4,4094,18962,44.94,0.13,2220,0.001,0.012871023707298769,0.6375100255012512,18770
-2.6775996300000005,4,4214,19461,49.5,0.16,2230,0.001,0.008731731981970369,0.6570620059967041,19349
-2.76081048,4,4353,20038,53.6,0.21,2240,0.001,0.008349242708645762,0.6392336952686309,19937
-2.6664408500000003,4,4503,20664,54.69,0.26,2250,0.001,0.00741334049962461,0.6203654493604388,20472
-2.68979182,4,4632,21202,58.09,0.3,2260,0.001,0.007917245818534866,0.6155787920951843,21018
-2.5731475699999997,4,4755,21711,57.71,0.34,2270,0.001,0.009442852926440537,0.5995103716850281,21613
-2.5464932,4,4874,22209,57.96,0.34,2280,0.001,0.007810855802910572,0.6093310822140087,22112
-2.32104139,4,4982,22661,56.09,0.4,2290,0.001,0.0070433488747637185,0.5872130791346232,22491
-2.0635917800000003,4,5044,22920,53.97,0.46,2300,0.001,0.00640458433306776,0.5883557796478271,22822
-1.8261474200000003,4,5130,23278,50.32,0.51,2310,0.001,0.008377869008108973,0.5597396492958069,23177
-1.6231574099999997,4,5200,23569,46.07,0.54,2320,0.001,0.0051958879653830085,0.5620916426181793,23468
-1.4974558000000002,4,5217,23644,41.83,0.56,2330,0.001,0.004443304101005197,0.5525991916656494,23538
-1.35923946,4,5259,23817,37.79,0.59,2340,0.001,0.005163115948172552,0.5523138642311096,23717
-1.2337810500000002,4,5296,23970,33.06,0.63,2350,0.001,0.006117216421989724,0.5458007681369782,23870
-1.14787277,4,5360,24237,30.35,0.65,2360,0.001,0.006931822630576789,0.5363842447598776,24130
-1.1206594499999998,4,5437,24559,28.48,0.65,2370,0.001,0.005670637448783964,0.5241326123476029,24451
-1.13390991,4,5576,25140,29.31,0.66,2380,0.001,0.005032044951803982,0.5072989761829376,25041
-1.1890727799999998,4,5720,25742,30.81,0.64,2390,0.001,0.0044050470006186514,0.4781569969654083,25550
-1.36632124,4,5906,26512,35.92,0.61,2400,0.001,0.004665176395792514,0.45791561901569366,26320
-1.3624284800000002,4,5992,26868,35.9,0.61,2410,0.001,0.0036369905481114986,0.44480410635471346,26770
-1.3745043699999997,4,6072,27203,36.34,0.61,2420,0.001,0.003679969231598079,0.44802166024843854,27106
-1.3817799800000001,4,6106,27345,37.01,0.64,2430,0.001,0.005130162369459868,0.42112308740615845,27247
-1.4942541599999999,4,6226,27845,40.28,0.61,2440,0.001,0.0033705648375621095,0.4226164362009834,27653
-1.58240752,4,6337,28309,43.39,0.57,2450,0.001,0.0035823081578949794,0.4193820208311081,28117
-1.5576707099999998,4,6398,28558,43.21,0.59,2460,0.001,0.0038114897441118957,0.41520342230796814,28458
-1.61874293,4,6540,29154,45.95,0.59,2470,0.001,0.0036390437511727215,0.4148867030938466,28962
-1.50521168,4,6625,29506,43.66,0.62,2480,0.001,0.002879454958019778,0.39859217405319214,29410
-1.35928843,4,6668,29683,39.41,0.66,2490,0.001,0.0027559755200689488,0.4016607205073039,29586
-1.16720077,4,6730,29940,34.28,0.7,2500,0.001,0.0027453470043838023,0.39182670414447784,29843
-1.08023559,4,6749,30022,31.54,0.73,2510,0.001,0.002806135051121766,0.38481382727622987,29925
-1.0678027300000001,4,6830,30360,31.57,0.73,2520,0.001,0.0033346829295624048,0.37937283515930176,30168
-1.1209389200000002,4,6897,30639,32.94,0.71,2530,0.001,0.0028871714769463453,0.3926137487093608,30541
-0.9827452600000001,4,6913,30704,28.59,0.75,2540,0.001,0.002839184459298849,0.3835236579179764,30599
-0.8603564200000001,4,6928,30768,24.59,0.79,2550,0.001,0.002435820992104709,0.3890766352415085,30669
-0.83987392,4,6961,30909,23.51,0.77,2560,0.001,0.0035777331795543432,0.3633098800977071,30789
-0.7213360600000001,4,6996,31054,19.0,0.79,2570,0.001,0.0039685791824013,0.3613172769546509,30955
-0.6833890000000001,4,7035,31219,17.13,0.78,2580,0.001,0.0030851873685605823,0.37853276133537295,31120
-0.6892880800000001,4,7093,31463,17.8,0.78,2590,0.001,0.003181038512848318,0.3739838635921478,31337
-0.6772861400000001,4,7136,31639,16.99,0.8,2600,0.001,0.0022843045415356757,0.3607032746076584,31543
-0.6857869199999999,4,7156,31728,17.06,0.78,2610,0.001,0.002611557691125199,0.37402215600013733,31630
-0.6517624399999999,4,7198,31901,15.41,0.81,2620,0.001,0.001730767689878121,0.36005543172359467,31802
-0.6221618699999999,4,7247,32108,14.69,0.82,2630,0.001,0.00381655627861619,0.3559924602508545,31916
-0.65973889,4,7298,32319,16.15,0.8,2640,0.001,0.0029388118826318534,0.3545597821474075,32221
-0.6749867999999999,4,7339,32488,17.2,0.79,2650,0.001,0.003997265943326056,0.3552616089582443,32392
-0.70691178,4,7384,32676,17.67,0.79,2660,0.001,0.0036042539635673166,0.3503341794013977,32579
-0.69187927,4,7406,32770,17.16,0.81,2670,0.001,0.00313408620422706,0.3517877608537674,32647
-0.68839876,4,7443,32926,17.07,0.82,2680,0.001,0.0026050665910588577,0.3483525738120079,32829
-0.67360452,4,7483,33096,16.33,0.83,2690,0.001,0.0031133356847261127,0.3451595902442932,32915
-0.6635600500000001,4,7520,33247,16.08,0.82,2700,0.001,0.0025163954705931246,0.34640468160311383,33151
-0.65702178,4,7542,33338,16.1,0.85,2710,0.001,0.0036306427326053383,0.3438258022069931,33237
-0.63452573,4,7564,33428,15.27,0.85,2720,0.001,0.003124821857041256,0.3408523445779627,33330
-0.6529156299999999,4,7616,33649,15.41,0.84,2730,0.001,0.003250064793974161,0.3393907944361369,33550
-0.62298412,4,7637,33734,14.15,0.86,2740,0.001,0.0023994147777557373,0.3290775343775749,33636
-0.64097772,4,7679,33911,14.23,0.86,2750,0.001,0.0031245872378349304,0.332437658905983,33814
-0.6273974899999998,4,7722,34088,14.12,0.88,2760,0.001,0.003073318162932992,0.33797192573547363,33989
-0.62049532,4,7746,34189,14.19,0.88,2770,0.001,0.0030838545127254394,0.32280362844467164,34092
-0.60187841,4,7772,34299,13.73,0.9,2780,0.001,0.002463941427413374,0.32186136245727537,34197
-0.57745516,4,7789,34368,12.72,0.91,2790,0.001,0.0028643294104507993,0.32647988200187683,34272
-0.566067,4,7819,34495,12.48,0.92,2800,0.001,0.002643631604899253,0.3205864503979683,34396
-0.59060321,4,7861,34668,13.3,0.91,2810,0.001,0.00261618861501726,0.3200241873661677,34570
-0.58386367,4,7882,34756,13.28,0.91,2820,0.001,0.0034270984819158913,0.3118602931499481,34659
-0.5444690999999999,4,7907,34859,12.1,0.93,2830,0.001,0.0028079527860077527,0.3194855579308101,34760
-0.5405258799999999,4,7922,34924,11.9,0.92,2840,0.001,0.0029721856117248535,0.318142831325531,34827
-0.50771531,4,7938,34989,10.78,0.93,2850,0.001,0.002788903457777841,0.3188865929841995,34892
-0.4672198899999999,4,7954,35058,9.7,0.94,2860,0.001,0.002086918568238616,0.32063522934913635,34960
-0.4664107799999999,4,7971,35126,9.37,0.94,2870,0.001,0.0029338507913053034,0.29599034786224365,35027
-0.45970302999999996,4,7990,35207,9.08,0.95,2880,0.001,0.0026183682610280814,0.30906988978385924,35101
-0.46677375000000004,4,8009,35287,9.19,0.95,2890,0.001,0.003804904583375901,0.3111102730035782,35188
-0.4587684,4,8025,35352,8.57,0.96,2900,0.001,0.0028307650548716388,0.3026816447575887,35253
-0.43510333,4,8044,35431,7.63,0.97,2910,0.001,0.0026955287515496216,0.31029118100802106,35331
-0.43045574000000003,4,8058,35489,7.33,0.97,2920,0.001,0.0027875454165041448,0.30749426285425824,35392
-0.41290646,4,8073,35553,6.94,0.97,2930,0.001,0.003096280386671424,0.3054839298129082,35456
-0.4116701400000001,4,8089,35618,6.94,0.98,2940,0.001,0.0025427944104497633,0.30551594495773315,35521
-0.41487984999999994,4,8113,35717,7.28,0.99,2950,0.001,0.002953424091385894,0.3018654655842554,35619
-0.42097320999999993,4,8129,35785,7.27,0.99,2960,0.001,0.0035103814443573356,0.30057913810014725,35682
-0.43743561,4,8166,35939,8.13,0.98,2970,0.001,0.003082325434079394,0.2993656349182129,35841
-0.44464715,4,8185,36019,8.12,0.97,2980,0.001,0.002876772661693394,0.29752164085706073,35920
-0.43104535,4,8201,36086,7.99,0.97,2990,0.001,0.00283245228153343,0.29867414633433026,35986
-0.4559167899999999,4,8241,36252,9.0,0.96,3000,0.001,0.0032981288552816424,0.3039538462956746,36155
-0.44942694000000005,4,8259,36326,8.95,0.96,3010,0.001,0.002415163628757,0.30081743995348614,36228
-0.4522113699999999,4,8275,36393,9.04,0.96,3020,0.001,0.0034185237212417028,0.28833059469858807,36296
-0.4650908999999999,4,8291,36460,9.07,0.97,3030,0.001,0.002517609973438084,0.29832835992177326,36359
-0.47435164,4,8315,36557,9.39,0.97,3040,0.001,0.003205100057163724,0.28915113898424,36457
-0.47184402,4,8333,36632,9.15,0.97,3050,0.001,0.0030074388099213443,0.2858983675638835,36532
-0.47454396000000015,4,8352,36710,9.25,0.97,3060,0.001,0.0028984504945886633,0.284181813398997,36611
-0.45895028000000004,4,8369,36782,8.43,0.98,3070,0.001,0.0029615305635767677,0.2807064652442932,36685
-0.44324049000000004,4,8386,36852,8.33,0.99,3080,0.001,0.0026042109820991755,0.27890833218892414,36748
-0.46903838,4,8416,36979,8.93,0.99,3090,0.001,0.0025722516196159026,0.2884071270624797,36881
-0.4499902599999999,4,8441,37082,8.3,1.0,3100,0.001,0.0027186318300664427,0.2901024967432022,36983
-0.45404621999999994,4,8461,37163,8.37,1.0,3110,0.001,0.002785560581833124,0.2857272227605184,37062
-0.45932553,4,8478,37236,8.43,1.0,3120,0.001,0.003011680241408093,0.2894269824028015,37137
-0.45422034999999994,4,8497,37315,8.55,1.0,3130,0.001,0.003267482960258018,0.2807706356048584,37217
-0.43862689000000005,4,8512,37375,8.18,1.0,3140,0.001,0.0026490849908441306,0.27571798861026764,37275
-0.43121801,4,8526,37433,8.01,1.0,3150,0.001,0.002914100691365699,0.2786090672016144,37335
-0.44757198000000004,4,8565,37597,8.87,0.99,3160,0.001,0.0031829195601555207,0.2702796260515849,37488
-0.4485099300000001,4,8586,37683,9.01,0.99,3170,0.001,0.003367330995388329,0.263016015291214,37576
-0.46129778,4,8602,37751,8.99,0.99,3180,0.001,0.002898912731325254,0.27416036278009415,37652
-0.44054113,4,8616,37809,8.3,0.99,3190,0.001,0.003482271684333682,0.2632840573787689,37711
-0.4361561399999999,4,8632,37875,7.93,0.99,3200,0.001,0.002902632812038064,0.27698883414268494,37778
-0.4377994499999999,4,8653,37962,7.99,0.99,3210,0.001,0.0027269917773082852,0.26110653082529706,37864
-0.43836062,4,8668,38026,7.9,0.99,3220,0.001,0.0025386906345374882,0.2652622014284134,37927
-0.43600664,4,8683,38086,7.71,0.99,3230,0.001,0.003171830937000258,0.2640897408127785,37988
-0.4439090300000001,4,8701,38161,7.86,0.99,3240,0.001,0.0025361598624537387,0.2690626581509908,38059
-0.4491100699999999,4,8716,38222,7.89,0.99,3250,0.001,0.003002116157274161,0.2658560052514076,38124
-0.42330055,4,8733,38292,6.95,1.0,3260,0.001,0.0026335554818312326,0.2781216998895009,38192
-0.41966784,4,8748,38356,6.73,1.0,3270,0.001,0.0024503791272374137,0.25754515329996747,38257
-0.4120991399999999,4,8763,38418,6.67,1.0,3280,0.001,0.0033501371974125503,0.2644365727901459,38318
-0.42147914,4,8791,38538,7.29,1.0,3290,0.001,0.0024024587279806533,0.27041589220364887,38379
-0.41398705999999996,4,8808,38603,7.28,1.0,3300,0.001,0.002874140813946724,0.26504955291748045,38505
-0.4152918799999999,4,8823,38667,7.05,1.0,3310,0.001,0.002370570902712643,0.2754580080509186,38571
-0.41411684,4,8838,38730,7.04,1.0,3320,0.001,0.0032166024736527887,0.2522920568784078,38633
-0.41198381999999995,4,8852,38788,7.02,1.0,3330,0.001,0.0024408120661973953,0.2601267496744792,38691
-0.41261253,4,8873,38875,7.14,1.0,3340,0.001,0.0025139892466306208,0.2574378321568171,38777
-0.41019789,4,8886,38928,7.06,1.0,3350,0.001,0.0024801368126645684,0.25475142399470013,38830
-0.41274964,4,8900,38987,6.95,1.0,3360,0.001,0.002650926549298068,0.2446999748547872,38890
-0.41010119,4,8920,39069,7.13,1.0,3370,0.001,0.0021911355666816234,0.26002606749534607,38968
-0.41396673,4,8939,39149,7.31,1.0,3380,0.001,0.002513604421567704,0.2640694280465444,39051
-0.40386727000000006,4,8955,39214,6.76,1.0,3390,0.001,0.0024249219697796637,0.25441955402493477,39115
-0.41092807,4,8972,39285,6.82,1.0,3400,0.001,0.0022557085030712187,0.2582033723592758,39186
-0.4046298399999999,4,8986,39345,6.78,1.0,3410,0.001,0.002693803903336326,0.24658560752868652,39247
-0.40191648,4,9003,39413,6.83,1.0,3420,0.001,0.002603502827696502,0.2519345333178838,39317
-0.3985795099999999,4,9017,39472,6.84,1.0,3430,0.001,0.0023329308605752885,0.24994176626205444,39373
-0.3865036,4,9031,39530,6.55,1.0,3440,0.001,0.0026280667167156934,0.25297359377145767,39433
-0.3907883899999999,4,9052,39616,6.88,1.0,3450,0.001,0.0029766030493192375,0.24781795591115952,39515
-0.39018392999999996,4,9067,39679,6.92,1.0,3460,0.001,0.0024867136630096604,0.24923111870884895,39582
-0.38958168,4,9080,39735,6.66,1.0,3470,0.001,0.00254854338709265,0.25477414578199387,39638
-0.38142400000000004,4,9093,39789,6.4,1.0,3480,0.001,0.002552561811171472,0.250236339867115,39691
-0.39018449000000005,4,9110,39856,6.42,1.0,3490,0.001,0.0021924335908676896,0.2583867609500885,39758
-0.38688596,4,9124,39917,6.32,1.0,3500,0.001,0.0030215478812654815,0.2504074027140935,39820
-0.39517254,4,9140,39984,6.39,1.0,3510,0.001,0.0025363271900763116,0.23932510614395142,39886
-0.39123209,4,9154,40039,6.26,1.0,3520,0.001,0.002329099108465016,0.2460424304008484,39942
-0.39504391,4,9168,40097,6.25,1.0,3530,0.001,0.0027934968005865813,0.22879566252231598,39997
-0.39724052,4,9182,40158,6.28,1.0,3540,0.001,0.002269163029268384,0.24096796909968057,40061
-0.39139154,4,9196,40213,5.97,1.0,3550,0.001,0.0023822966613806784,0.246058518687884,40115
-0.38532045,4,9209,40268,5.89,1.0,3560,0.001,0.0028246158035472035,0.23787806928157806,40170
-0.3909789799999999,4,9224,40331,5.96,1.0,3570,0.001,0.0026094293765102825,0.23702622950077057,40234
-0.3897566700000001,4,9237,40383,5.94,1.0,3580,0.001,0.002637839550152421,0.24279983341693878,40287
-0.37653145000000005,4,9250,40439,5.83,1.0,3590,0.001,0.0026567846847077212,0.2336404820283254,40340
-0.38201385000000004,4,9266,40507,5.9,1.0,3600,0.001,0.0022843062678085907,0.24662570158640543,40409
-0.37684599999999996,4,9282,40574,5.9,1.0,3610,0.001,0.0021535978885367513,0.24918293952941895,40468
-0.3789275299999999,4,9297,40633,5.94,1.0,3620,0.001,0.002727282311146458,0.22642353673775992,40535
-0.36865332,4,9311,40693,5.96,1.0,3630,0.001,0.002219430908250312,0.2316721628109614,40597
-0.37118149999999994,4,9326,40754,5.96,1.0,3640,0.001,0.002569176442921162,0.23496314386526743,40656
-0.3753968200000001,4,9341,40818,6.05,1.0,3650,0.001,0.002327546543840851,0.2422331968943278,40721
-0.38451563000000005,4,9356,40878,6.1,1.0,3660,0.001,0.002395859869596149,0.23571892082691193,40781
-0.38284465999999995,4,9369,40935,6.04,1.0,3670,0.001,0.002284292383895566,0.22463677823543549,40838
-0.3959760700000001,4,9386,41005,6.22,1.0,3680,0.001,0.002395758964121342,0.23956402497632162,40907
-0.3993611899999999,4,9402,41069,6.3,1.0,3690,0.001,0.0026285795805354915,0.23107901712258658,40972
-0.38831939000000004,4,9415,41122,6.15,1.0,3700,0.001,0.0022917739115655422,0.2300411512454351,41025
-0.38794375000000003,4,9430,41188,6.14,1.0,3710,0.001,0.00246892572613433,0.2292623668909073,41091
-0.39042311999999996,4,9445,41250,6.17,1.0,3720,0.001,0.002703859843313694,0.22230184972286224,41154
-0.40679719999999997,4,9464,41326,6.33,0.99,3730,0.001,0.0025197502109222114,0.2238716259598732,41229
-0.40453786,4,9478,41386,6.32,0.99,3740,0.001,0.0021814493811689317,0.22275081276893616,41289
-0.40339588,4,9492,41446,6.28,0.99,3750,0.001,0.0021358474235360823,0.22952104111512503,41349
-0.39591136,4,9505,41498,6.2,0.99,3760,0.001,0.0023582317129087946,0.23265855511029562,41401
-0.40088895999999996,4,9520,41560,6.25,0.99,3770,0.001,0.002761677101564904,0.2177009880542755,41463
-0.39413167,4,9535,41623,6.18,0.99,3780,0.001,0.0022391016129404305,0.21870476504166922,41526
-0.39473657,4,9550,41684,6.15,0.99,3790,0.001,0.0023602779450205467,0.23268786072731018,41586
-0.40403238,4,9565,41747,6.25,0.99,3800,0.001,0.0020219499478116632,0.23216525465250015,41647
-0.40117566,4,9581,41813,6.25,0.99,3810,0.001,0.002566826925612986,0.21446368594964346,41714
-0.40614013,4,9609,41930,6.8,0.99,3820,0.001,0.002349841728573665,0.22632383182644844,41776
-0.40162915,4,9624,41994,6.68,1.0,3830,0.001,0.002041069713110725,0.20816628634929657,41897
-0.40776009,4,9640,42057,6.71,1.0,3840,0.001,0.0024148461684076624,0.22323031226793924,41958
-0.41309635,4,9655,42120,6.74,1.0,3850,0.001,0.0018274637404829264,0.2053118646144867,42022
-0.4213783400000001,4,9671,42188,6.9,1.0,3860,0.001,0.0022623741533607244,0.223971297343572,42090
-0.41694790000000004,4,9685,42246,6.86,1.0,3870,0.001,0.0017874582263175398,0.21516148000955582,42149
-0.41773872999999995,4,9699,42304,6.81,1.0,3880,0.001,0.002205534419044852,0.22393309324979782,42207
-0.42278108,4,9713,42361,6.77,1.0,3890,0.001,0.0021028836723417043,0.22026326755682626,42264
-0.41323225999999996,4,9727,42418,6.71,1.0,3900,0.001,0.0023817106848582625,0.2165440395474434,42317
-0.40913103000000006,4,9740,42473,6.6,1.0,3910,0.001,0.002543747250456363,0.22890205681324005,42377
-0.3992948900000001,4,9753,42526,5.96,1.0,3920,0.001,0.001769162210014959,0.22273866832256317,42429
-0.39433151,4,9768,42588,5.94,1.0,3930,0.001,0.0022414218789587417,0.21254077553749084,42490
-0.3944035,4,9785,42661,6.04,1.0,3940,0.001,0.0021414069342426956,0.22363495826721191,42563
-0.39242343999999996,4,9799,42719,5.99,1.0,3950,0.001,0.002120192761399916,0.21200598776340485,42621
-0.3874671099999999,4,9815,42785,5.97,1.0,3960,0.001,0.001972080604173243,0.22091461221377054,42688
-0.39005403,4,9831,42848,6.02,1.0,3970,0.001,0.0021639787924609016,0.20978095630804697,42749
-0.39493565999999997,4,9846,42913,6.09,1.0,3980,0.001,0.0022864654194563626,0.22956892351309457,42810
-0.39532340000000005,4,9861,42974,6.13,1.0,3990,0.001,0.00214723632670939,0.22086010873317719,42876
-0.40295555,4,9876,43035,6.17,1.0,4000,0.001,0.002446053821283082,0.2238073150316874,42938
-0.40620940999999994,4,9890,43093,6.2,1.0,4010,0.001,0.002262842608615756,0.21158052484194437,42996
-0.41159019,4,9904,43151,6.25,1.0,4020,0.001,0.0023195121126870313,0.22061513364315033,43053
-0.4087336,4,9917,43205,6.17,1.0,4030,0.001,0.0020490483342049024,0.22111869851748148,43108
-0.40906127000000014,4,9930,43259,5.98,1.0,4040,0.001,0.002111481774287919,0.20431718726952872,43162
-0.40788214000000006,4,9945,43320,6.01,1.0,4050,0.001,0.0022892330889590085,0.21251269429922104,43222
-0.41029871999999995,4,9959,43380,5.95,1.0,4060,0.001,0.0022163683814661844,0.20268447697162628,43283
-0.40866350999999995,4,9973,43439,5.91,1.0,4070,0.001,0.0024980502901598813,0.2020793929696083,43339
-0.40634336,4,9990,43508,5.95,1.0,4080,0.001,0.001901378680486232,0.22639660040537515,43411
-0.41094541,4,10004,43566,5.92,1.0,4090,0.001,0.0019186919089406729,0.21995807190736136,43467
-0.41018801000000005,4,10018,43624,5.89,1.0,4100,0.001,0.0018526324836005057,0.20808879286050797,43526
-0.41160183000000006,4,10033,43685,5.92,1.0,4110,0.001,0.0020669807214289903,0.2125423476099968,43587
-0.41075786999999997,4,10047,43745,5.94,1.0,4120,0.001,0.0021581394664411035,0.20952431112527847,43648
-0.40852913,4,10060,43798,5.93,1.0,4130,0.001,0.001959550194442272,0.2233923152089119,43701
-0.40409264000000006,4,10075,43860,6.01,1.0,4140,0.001,0.0016308171131337683,0.22110928098360697,43763
-0.40475601,4,10088,43916,5.96,1.0,4150,0.001,0.002430605376139283,0.20408415297667185,43818
