#{"t_start": 1702903344.5574586, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.417779,4,644.760216
-0.518655,7,646.193886
-0.470202,7,647.644154
-0.619173,7,649.094055
-0.610512,8,650.777529
-0.616954,7,652.22763
-0.568641,7,653.677865
-0.585382,7,655.128186
-0.499237,7,656.578408
-0.620042,7,658.028647
-0.60243,7,659.478767
-0.491232,7,660.928668
-0.522632,7,662.379165
-0.520005,7,663.829844
-0.597452,6,665.27678
-0.52754,7,666.712772
-0.500883,7,668.162642
-0.284801,4,669.143339
-0.607354,7,670.579219
-0.580142,6,672.026809
-0.494333,7,673.479573
-0.707193,8,675.163019
-0.637693,8,676.846638
-0.410215,5,678.060524
-0.636631,7,679.496977
-0.453863,7,680.946764
-0.506623,7,682.397115
-0.475466,7,683.847194
-0.489308,7,685.297301
-0.614785,7,686.747276
-0.570611,7,688.197502
-0.522143,7,689.647613
-0.521972,7,691.097812
-0.564459,7,692.548043
-0.569166,7,693.997995
-0.485555,7,695.448178
-0.697024,7,696.898086
-0.653999,8,698.581602
-0.627028,8,700.265176
-0.564478,7,701.715303
-0.500865,7,703.165483
-0.695629,8,704.849277
-0.488641,7,706.299025
-0.537483,7,707.749139
-0.516,7,709.197295
-0.52293,7,710.649457
-0.552883,7,712.099506
-0.606419,8,713.782948
-0.615849,7,715.233546
-0.629823,7,716.683198
-0.497775,7,718.133485
-0.476989,7,719.58356
-0.58732,7,721.033592
-0.579977,7,722.467034
-0.484638,7,723.917072
-0.620292,8,725.600696
-0.563982,7,727.067375
-0.515409,7,728.518114
-0.563681,6,729.965905
-0.543857,7,731.418222
-0.610462,8,733.117949
-0.461319,7,734.585301
-0.627798,7,736.035217
-0.530438,7,737.501899
-0.609171,7,738.952744
-0.450721,7,740.418787
-0.284818,5,741.402688
-0.578327,7,742.836081
-0.57462,8,744.518941
-0.427268,5,745.750027
-0.479676,7,747.185925
-0.499042,7,748.636346
-0.583283,6,750.083436
-0.518637,7,751.536325
-0.512069,7,752.986502
-0.506173,7,754.453272
-0.510587,7,755.903223
-0.673987,7,757.353353
-0.615546,7,758.803521
-0.488306,7,760.253623
-0.57418,7,761.704189
-0.4771,7,763.153966
-0.507206,7,764.604035
-0.492613,7,766.053638
-0.566766,7,767.504629
-0.254714,4,768.485068
-0.534919,7,769.921123
-0.446768,7,771.371262
-0.493872,7,772.819551
-0.463621,7,774.271567
-0.495664,7,775.721762
-0.473824,7,777.171714
