time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
36198,9670,5.31,0.92,-0.5014101700000001,3,5990,1.1439471412207544e-05,36095,0.17551644146442413,0.001
36250,9684,5.29,0.92,-0.50417356,3,6000,1.0251229696223163e-05,36147,0.1748794342080752,0.001
36305,9699,5.36,0.95,-0.51238776,3,6010,1.511025802756194e-05,36203,0.16191841065883636,0.001
36355,9713,5.32,0.94,-0.50797402,3,6020,1.2256671349556806e-05,36253,0.16382267077763876,0.001
36410,9728,5.38,0.95,-0.51649097,3,6030,1.0787659145231979e-05,36307,0.16654660304387411,0.001
36463,9742,5.35,0.94,-0.51690387,3,6040,1.3723125751615347e-05,36360,0.1654608671863874,0.001
36513,9756,5.28,0.93,-0.5165754499999999,3,6050,1.3387218677962664e-05,36411,0.15714980363845826,0.001
36565,9770,5.33,0.95,-0.5150871600000001,3,6060,1.7983503918609738e-05,36463,0.16250733534495035,0.001
36626,9786,5.38,0.95,-0.51603137,3,6070,1.1879460362251849e-05,36523,0.16613208055496215,0.001
36680,9801,5.35,0.94,-0.5123703799999999,3,6080,9.759455406310735e-06,36576,0.1670837104320526,0.001
36725,9813,5.27,0.92,-0.5047346299999999,3,6090,1.0847756402654341e-05,36625,0.1660079151391983,0.001
36779,9828,5.29,0.93,-0.4981407399999999,3,6100,1.0013368591899052e-05,36677,0.17254818677902223,0.001
36831,9842,5.26,0.91,-0.4961510099999999,3,6110,1.576599333930062e-05,36728,0.16985354125499724,0.001
36879,9855,5.24,0.9,-0.49828082000000007,3,6120,1.3726382167078555e-05,36777,0.16757130920886992,0.001
36934,9870,5.24,0.9,-0.49253656,3,6130,8.613043974037282e-06,36832,0.1608734279870987,0.001
36993,9886,5.3,0.91,-0.49523956999999996,3,6140,1.2424274852188924e-05,36891,0.16871322939793268,0.001
37050,9902,5.37,0.92,-0.4962212899999999,3,6150,6.866156051425302e-06,36947,0.1728134279449781,0.001
37106,9917,5.41,0.92,-0.5021077899999999,3,6160,8.62391054094284e-06,37005,0.176266777018706,0.001
37167,9934,5.41,0.92,-0.5052317799999999,3,6170,1.4027249108039541e-05,37063,0.1641981154680252,0.001
37219,9948,5.39,0.9,-0.50640687,3,6180,8.439033384396074e-06,37116,0.1610668102900187,0.001
37273,9963,5.48,0.91,-0.5125915899999999,3,6190,1.0595023240966839e-05,37170,0.16413258264462152,0.001
37331,9978,5.52,0.91,-0.5196957299999999,3,6200,9.329241038358305e-06,37228,0.16517600630010879,0.001
37384,9993,5.53,0.92,-0.5103052399999999,3,6210,7.208772861607334e-06,37282,0.1690827930967013,0.001
37443,10009,5.64,0.94,-0.51126139,3,6220,1.3331649142855895e-05,37335,0.16777416815360388,0.001
37496,10023,5.62,0.93,-0.51716428,3,6230,1.119950366046396e-05,37393,0.16727804144223532,0.001
37544,10036,5.51,0.91,-0.5134888400000001,3,6240,2.0308379134803545e-05,37442,0.17319848388433456,0.001
37598,10051,5.48,0.91,-0.5126664300000001,3,6250,1.9154711844748816e-05,37496,0.17096025943756105,0.001
37649,10065,5.43,0.89,-0.51269464,3,6260,1.327108050948785e-05,37549,0.17133328566948572,0.001
37703,10079,5.36,0.88,-0.503269,3,6270,2.352926215583769e-05,37600,0.16387219230333963,0.001
37753,10093,5.34,0.89,-0.49754332999999995,3,6280,1.2823747207827788e-05,37653,0.16717159499724707,0.001
37811,10109,5.38,0.9,-0.5036152700000001,3,6290,1.3098513742685705e-05,37708,0.1642125422755877,0.001
37863,10123,5.32,0.88,-0.50468094,3,6300,1.3290116658026819e-05,37760,0.1729746162891388,0.001
37916,10137,5.32,0.89,-0.5071746500000001,3,6310,8.491778044117381e-06,37815,0.16972800493240356,0.001
37969,10152,5.26,0.89,-0.50714585,3,6320,8.784934288996738e-06,37867,0.17188431620597838,0.001
38022,10166,5.26,0.91,-0.50198818,3,6330,1.339992301533736e-05,37921,0.16161517798900604,0.001
38080,10182,5.36,0.93,-0.500348,3,6340,2.0486442432835854e-05,37977,0.16360142330328623,0.001
38138,10198,5.4,0.93,-0.5017961400000001,3,6350,9.752633169617703e-06,38035,0.16681586418833053,0.001
38194,10213,5.45,0.95,-0.5011205700000001,3,6360,8.908698267381018e-06,38090,0.17302555590867996,0.001
38245,10227,5.42,0.94,-0.50549272,3,6370,7.476048798101449e-06,38142,0.1576314444343249,0.001
38297,10241,5.44,0.95,-0.5131924999999999,3,6380,1.9446216659465183e-05,38195,0.167972132563591,0.001
38351,10255,5.4,0.95,-0.50826228,3,6390,9.129805039265194e-06,38249,0.1776673376560211,0.001
38402,10269,5.39,0.96,-0.5057853999999999,3,6400,1.1626523852707274e-05,38299,0.16431637605031332,0.001
38453,10283,5.37,0.95,-0.505554,3,6410,9.1613374024746e-06,38351,0.16193950176239014,0.001
38500,10296,5.31,0.94,-0.50105758,3,6420,1.157107211232263e-05,38398,0.17790871858596802,0.001
38552,10310,5.3,0.93,-0.49856474,3,6430,9.487599436397432e-06,38449,0.17478024065494538,0.001
38610,10326,5.3,0.92,-0.5025986400000001,3,6440,1.0878317728687156e-05,38508,0.1691052516301473,0.001
38662,10340,5.24,0.91,-0.4972950399999999,3,6450,1.2446498658391647e-05,38560,0.17137423157691956,0.001
38721,10356,5.27,0.91,-0.49990105,3,6460,8.115421906040865e-06,38618,0.17462595303853354,0.001
38773,10370,5.28,0.91,-0.501433,3,6470,1.0115440090885386e-05,38673,0.16655516028404235,0.001
38830,10386,5.33,0.92,-0.4977964399999999,3,6480,1.1173485139200542e-05,38727,0.16736500213543573,0.001
38883,10400,5.32,0.9,-0.50292467,3,6490,8.326853882560195e-06,38780,0.17346988121668497,0.001
38939,10416,5.37,0.9,-0.5073461299999998,3,6500,1.016514329421625e-05,38836,0.16907989978790283,0.001
38990,10429,5.37,0.91,-0.50590483,3,6510,1.0213297537120525e-05,38887,0.17072234749794007,0.001
39042,10443,5.42,0.91,-0.51156824,3,6520,9.93548565020319e-06,38940,0.16743149608373642,0.001
39102,10460,5.5,0.92,-0.52190827,3,6530,1.0098268376168562e-05,38999,0.16964156180620193,0.001
39157,10475,5.47,0.92,-0.5210878,3,6540,8.38360256238957e-06,39055,0.16454614400863649,0.001
39207,10488,5.45,0.91,-0.52363425,3,6550,1.2068846444890369e-05,39104,0.17365966737270355,0.001
39269,10505,5.48,0.91,-0.5236408000000001,3,6560,6.4037763725840096e-06,39166,0.16750809053579965,0.001
39320,10519,5.47,0.92,-0.5170500600000001,3,6570,7.1861759352032095e-06,39217,0.16689952462911606,0.001
39379,10535,5.49,0.92,-0.51828814,3,6580,1.542908757983241e-05,39276,0.17859210073947906,0.001
39425,10548,5.42,0.91,-0.50808538,3,6590,7.037972181933583e-06,39323,0.157340869307518,0.001
39469,10560,5.3,0.89,-0.49995423,3,6600,1.535287610749947e-05,39369,0.17885183691978454,0.001
39525,10575,5.35,0.88,-0.50689859,3,6610,9.626311945491276e-06,39422,0.16908846298853555,0.001
39571,10587,5.29,0.86,-0.50647256,3,6620,6.641454244042204e-06,39470,0.16752523183822632,0.001
39623,10602,5.21,0.85,-0.50019081,3,6630,8.87244141267729e-06,39520,0.16780778467655183,0.001
39679,10617,5.22,0.85,-0.50379008,3,6640,1.0293925333826337e-05,39579,0.16593844890594484,0.001
39728,10630,5.21,0.85,-0.50155453,3,6650,1.1758393611671636e-05,39626,0.1715032880504926,0.001
39779,10644,5.1,0.83,-0.49910850999999995,3,6660,1.507741340641847e-05,39679,0.16631854219096048,0.001
39834,10659,5.14,0.84,-0.50573344,3,6670,1.1623928761158217e-05,39732,0.1797476535042127,0.001
39881,10672,5.02,0.81,-0.4997361099999999,3,6680,8.833692921446831e-06,39779,0.17090190450350443,0.001
39936,10687,5.11,0.84,-0.50430791,3,6690,7.116088519459092e-06,39833,0.17718512884208135,0.001
39990,10701,5.21,0.87,-0.5108015400000001,3,6700,6.802689949836349e-06,39887,0.16710055768489837,0.001
40040,10715,5.15,0.86,-0.5056415900000001,3,6710,1.2208557564008515e-05,39938,0.1636150007446607,0.001
40095,10730,5.24,0.88,-0.50487315,3,6720,1.4109882916576074e-05,39992,0.1632542759180069,0.001
40149,10745,5.26,0.89,-0.49769683,3,6730,9.281837265007198e-06,40046,0.17206496894359588,0.001
40204,10760,5.25,0.9,-0.49155143,3,6740,1.2526574937510305e-05,40100,0.16935215294361114,0.001
40259,10775,5.31,0.91,-0.4973862399999999,3,6750,1.1677413719250277e-05,40156,0.1743502269188563,0.001
40313,10789,5.34,0.93,-0.49469709,3,6760,1.114375718316296e-05,40210,0.1584228664636612,0.001
40366,10804,5.32,0.93,-0.49086366000000003,3,6770,8.862419690558454e-06,40264,0.17469389438629152,0.001
40418,10818,5.37,0.95,-0.49190104000000007,3,6780,7.537313194916351e-06,40315,0.1695232570171356,0.001
40471,10832,5.35,0.95,-0.4901101200000001,3,6790,8.725786665308988e-06,40368,0.15834759175777435,0.001
40524,10847,5.34,0.94,-0.48914139,3,6800,1.0884230505325831e-05,40423,0.17492495775222777,0.001
40582,10863,5.42,0.96,-0.49548100000000006,3,6810,7.556039539243405e-06,40480,0.16216756403446198,0.001
40629,10875,5.34,0.95,-0.48962998999999996,3,6820,8.7441886535089e-06,40529,0.165690079331398,0.001
40681,10889,5.32,0.95,-0.48934908000000005,3,6830,7.594022099510766e-06,40578,0.1582633674144745,0.001
40730,10903,5.26,0.95,-0.48456487000000004,3,6840,1.6710251111362594e-05,40628,0.17524299919605255,0.001
40790,10919,5.31,0.96,-0.48683663999999993,3,6850,1.2020144974182282e-05,40688,0.16860301047563553,0.001
40842,10933,5.29,0.95,-0.48709366,3,6860,1.2132038136769552e-05,40739,0.16873067120711008,0.001
40903,10950,5.37,0.95,-0.49266213000000003,3,6870,8.36492179385257e-06,40801,0.17332979871167076,0.001
40954,10964,5.36,0.96,-0.4928677199999999,3,6880,7.16022896085633e-06,40852,0.17484799027442932,0.001
41002,10977,5.31,0.95,-0.48782335,3,6890,1.025108176690992e-05,40900,0.16548072397708893,0.001
41061,10993,5.37,0.96,-0.4892213300000001,3,6900,9.979477226806921e-06,40958,0.1715849613149961,0.001
41109,11006,5.27,0.94,-0.4834922399999999,3,6910,1.4849023500573821e-05,41007,0.16566437482833862,0.001
41163,11020,5.34,0.96,-0.48555138999999997,3,6920,8.414837793679908e-06,41062,0.16787457466125488,0.001
41215,11035,5.34,0.94,-0.48808624,3,6930,9.244163265975658e-06,41112,0.15747421234846115,0.001
41266,11048,5.36,0.92,-0.5000829499999999,3,6940,6.624340812777518e-06,41164,0.16263273358345032,0.001
41318,11063,5.28,0.91,-0.49420826999999995,3,6950,8.36040044305264e-06,41215,0.1716649184624354,0.001
41369,11076,5.27,0.91,-0.49052987000000003,3,6960,8.334771272140123e-06,41266,0.1702254648719515,0.001
41425,11092,5.22,0.9,-0.48993891000000006,3,6970,7.458216259692563e-06,41323,0.17023709714412688,0.001
41477,11106,5.23,0.89,-0.4884231099999999,3,6980,1.7126322947862922e-05,41378,0.16894293824831644,0.001
41529,11120,5.27,0.89,-0.49571476,3,6990,8.821604842523811e-06,41426,0.17299380004405976,0.001
41580,11134,5.19,0.87,-0.4918198200000001,3,7000,7.944281605887227e-06,41477,0.1678110013405482,0.001
41636,11149,5.27,0.89,-0.49730412,3,7010,9.029201843683646e-06,41534,0.17203950136899948,0.001
41695,11165,5.32,0.89,-0.50699271,3,7020,9.028553677126183e-06,41590,0.17447606101632118,0.001
41750,11180,5.35,0.9,-0.5117164500000001,3,7030,8.616032573627308e-06,41650,0.16748624791701636,0.001
41795,11192,5.29,0.9,-0.4995935100000001,3,7040,1.084286741388496e-05,41692,0.17075324058532715,0.001
41847,11207,5.29,0.91,-0.49732089,3,7050,8.126257216645173e-06,41745,0.1699105679988861,0.001
41902,11221,5.33,0.92,-0.50082269,3,7060,1.4243210747129828e-05,41799,0.1708686724305153,0.001
41959,11237,5.34,0.93,-0.50243239,3,7070,9.769459362966396e-06,41857,0.16942563652992249,0.001
42007,11250,5.3,0.93,-0.49981051,3,7080,1.0481880326551619e-05,41906,0.1694198340177536,0.001
42058,11264,5.29,0.93,-0.49602405000000005,3,7090,1.2219599011586978e-05,41955,0.16139331758022307,0.001
42110,11278,5.3,0.94,-0.49765636,3,7100,8.417498975177296e-06,42007,0.16636380553245544,0.001
42164,11293,5.28,0.94,-0.49821003,3,7110,1.33780134395541e-05,42062,0.168156107266744,0.001
42221,11308,5.26,0.94,-0.4916944100000001,3,7120,1.0791694573223746e-05,42119,0.1697409227490425,0.001
42274,11323,5.24,0.94,-0.48968790999999995,3,7130,1.1689053432443567e-05,42171,0.16350488613049188,0.001
42329,11338,5.34,0.95,-0.49514765000000005,3,7140,1.1335592716932297e-05,42226,0.17594124376773834,0.001
42377,11351,5.3,0.93,-0.4959763000000001,3,7150,1.1242239088460337e-05,42277,0.16729543209075928,0.001
42427,11364,5.25,0.92,-0.49450260999999995,3,7160,1.3107484301144723e-05,42324,0.17631612122058868,0.001
42479,11379,5.2,0.91,-0.49024614,3,7170,1.3370992595203765e-05,42376,0.1741876701513926,0.001
42531,11393,5.24,0.9,-0.49897677,3,7180,2.3564715593238362e-05,42428,0.16568464934825897,0.001
42575,11405,5.17,0.86,-0.5012207,3,7190,1.320079081779113e-05,42475,0.1670104538400968,0.001
42633,11420,5.23,0.87,-0.50446438,3,7200,1.00094535810058e-05,42530,0.1712419033050537,0.001
42689,11436,5.25,0.87,-0.5012097499999999,3,7210,9.03226355148945e-06,42586,0.15967659056186675,0.001
42749,11452,5.28,0.87,-0.5075205199999999,3,7220,7.939792870577852e-06,42645,0.1665515974164009,0.001
42803,11467,5.29,0.88,-0.50856964,3,7230,7.386738313167977e-06,42701,0.16320623954137167,0.001
42860,11482,5.31,0.89,-0.51405143,3,7240,9.809380896643103e-06,42756,0.16924130490847997,0.001
42914,11497,5.37,0.9,-0.51845986,3,7250,8.80046845850302e-06,42812,0.16656621396541596,0.001
42967,11511,5.4,0.9,-0.52374625,3,7260,1.5675063574841868e-05,42867,0.1689260477821032,0.001
43019,11525,5.4,0.89,-0.51956567,3,7270,1.2345670559928598e-05,42916,0.16845303773880005,0.001
43071,11539,5.4,0.9,-0.5149616899999999,3,7280,1.4796468349231873e-05,42966,0.16680857837200164,0.001
43123,11553,5.48,0.94,-0.51323608,3,7290,1.2908130732588082e-05,43021,0.1761707365512848,0.001
43180,11569,5.47,0.94,-0.50796825,3,7300,1.0212744070616151e-05,43075,0.1726137740271432,0.001
43234,11584,5.45,0.94,-0.50897518,3,7310,8.947750575316605e-06,43132,0.16625218391418456,0.001
43283,11597,5.34,0.92,-0.5034131599999999,3,7320,8.030389229437182e-06,43184,0.1678753818074862,0.001
43337,11611,5.34,0.92,-0.50124124,3,7330,6.989698097944104e-06,43236,0.17460077752669653,0.001
43387,11625,5.27,0.9,-0.49965300000000007,3,7340,7.524756256316323e-06,43284,0.17491545031468073,0.001
43438,11639,5.24,0.9,-0.49740840999999997,3,7350,1.0431953342049383e-05,43335,0.16703953444957734,0.001
43484,11651,5.17,0.89,-0.48654632999999997,3,7360,1.0579839454294415e-05,43385,0.16737791895866394,0.001
43537,11666,5.18,0.91,-0.4852835,3,7370,1.0808769911818671e-05,43434,0.1716761201620102,0.001
43587,11679,5.16,0.9,-0.48440258999999997,3,7380,6.792316480641603e-06,43485,0.17369290590286254,0.001
43641,11694,5.18,0.91,-0.49201152,3,7390,6.9751109549542886e-06,43538,0.16110505759716034,0.001
43693,11708,5.13,0.9,-0.49009058000000005,3,7400,7.639904379175277e-06,43591,0.17224663496017456,0.001
43748,11723,5.14,0.89,-0.48982510000000007,3,7410,9.471062367083504e-06,43648,0.16456167101860047,0.001
43797,11736,5.14,0.88,-0.49459616999999995,3,7420,8.364378572878195e-06,43697,0.15783373018105826,0.001
43848,11750,5.11,0.87,-0.49326686000000003,3,7430,1.8596730721280135e-05,43745,0.16596113393704096,0.001
43903,11765,5.16,0.88,-0.4922549299999999,3,7440,9.166401923721423e-06,43801,0.17445621639490128,0.001
43955,11779,5.17,0.88,-0.49178461000000007,3,7450,1.322725620411802e-05,43853,0.17168588084833963,0.001
44006,11793,5.22,0.88,-0.4987248799999999,3,7460,1.1298848221485969e-05,43906,0.16776803731918336,0.001
44051,11806,5.14,0.85,-0.5009391099999999,3,7470,1.1100658336242e-05,43952,0.17096220205227533,0.001
44101,11819,5.14,0.87,-0.5003709299999999,3,7480,8.872724720276892e-06,44000,0.17789250016212463,0.001
