time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
4,-0.8622216899999999,6.56,0.92,6397,2800,27053,0.001,0.22208433278969356,26963,2.7042709916713648e-05
4,-0.8625272899999998,6.44,0.91,6412,2810,27115,0.001,0.21635190149148306,27022,2.1299234958860325e-05
4,-0.8823384799999998,6.49,0.92,6428,2820,27182,0.001,0.22210616990923882,27089,2.27726836783404e-05
4,-0.88836016,6.47,0.91,6443,2830,27242,0.001,0.21424218515555063,27149,1.9572429512966966e-05
4,-0.8871404300000002,6.42,0.89,6458,2840,27305,0.001,0.20486760801739162,27212,1.7616920356684e-05
4,-0.8988718900000001,6.48,0.9,6474,2850,27373,0.001,0.22802995996815817,27279,1.8985673835101936e-05
4,-0.8884078200000001,6.43,0.9,6489,2860,27433,0.001,0.22355891168117523,27337,1.9293504374218172e-05
4,-0.89388998,6.43,0.9,6504,2870,27497,0.001,0.21725483877318247,27403,2.0839125032320487e-05
4,-0.89106147,6.43,0.89,6520,2880,27564,0.001,0.22505110833379957,27469,2.77499966614414e-05
4,-0.89966883,6.51,0.89,6537,2890,27636,0.001,0.21331225149333477,27543,4.4608393636735855e-05
4,-0.8839533399999999,6.5,0.9,6553,2900,27703,0.001,0.23017628065177373,27609,2.6651546119995017e-05
4,-0.8818880000000003,6.48,0.88,6568,2910,27763,0.001,0.22550750937726763,27669,1.8670730848195188e-05
4,-0.87031497,6.46,0.88,6583,2920,27828,0.001,0.21090073883533478,27736,1.806009913707385e-05
4,-0.8764224100000001,6.56,0.9,6600,2930,27898,0.001,0.20648852239052454,27804,1.717033364911913e-05
4,-0.87684407,6.58,0.91,6616,2940,27963,0.001,0.22915449241797128,27873,1.7081362329918193e-05
4,-0.8586191799999999,6.48,0.9,6630,2950,28021,0.001,0.23557538787523905,27928,1.883191483405729e-05
4,-0.86452779,6.52,0.91,6645,2960,28085,0.001,0.2364543706178665,27991,1.5687236191297417e-05
4,-0.8631683699999999,6.57,0.92,6662,2970,28154,0.001,0.22340446284839086,28060,2.111151453781141e-05
4,-0.8598715400000002,6.53,0.92,6677,2980,28217,0.001,0.22100762724876405,28127,1.511168866272783e-05
4,-0.8565933999999998,6.5,0.93,6694,2990,28286,0.001,0.22384276241064072,28193,1.6936787233134964e-05
4,-0.8571662500000001,6.42,0.91,6708,3000,28345,0.001,0.22160183957644872,28253,2.035079523921013e-05
4,-0.84119727,6.41,0.94,6722,3010,28404,0.001,0.2177855521440506,28312,1.5091736713657156e-05
4,-0.8460451800000002,6.44,0.93,6738,3020,28472,0.001,0.23782299955685934,28376,2.4988478495894622e-05
4,-0.8342033999999999,6.38,0.93,6754,3030,28536,0.001,0.22873018894876754,28444,1.5164709631270462e-05
4,-0.8385724299999998,6.34,0.92,6768,3040,28597,0.001,0.22842848797639212,28502,2.02726526670934e-05
4,-0.8491230900000001,6.37,0.91,6783,3050,28658,0.001,0.23667888840039572,28563,1.7565147269730613e-05
4,-0.8677203899999999,6.46,0.91,6800,3060,28731,0.001,0.22427108670983995,28641,1.8038039862793604e-05
4,-0.87128851,6.48,0.91,6817,3070,28802,0.001,0.2269450252254804,28707,1.3612340201992387e-05
4,-0.86541958,6.51,0.92,6833,3080,28868,0.001,0.2201586753129959,28774,1.5492295824515166e-05
4,-0.8623835500000001,6.5,0.92,6850,3090,28936,0.001,0.20922409743070602,28844,2.91624116168047e-05
4,-0.8755736599999999,6.59,0.93,6866,3100,29004,0.001,0.23477743566036224,28910,1.7677275146914845e-05
4,-0.89109222,6.61,0.91,6881,3110,29065,0.001,0.22221688429514566,28972,1.2086392871424323e-05
4,-0.8974488999999999,6.63,0.92,6898,3120,29135,0.001,0.217413991689682,29039,2.1803330431187835e-05
4,-0.8943055299999999,6.59,0.9,6912,3130,29195,0.001,0.23470685072243214,29101,2.3609061599927372e-05
4,-0.87915585,6.58,0.91,6926,3140,29255,0.001,0.22440377871195474,29161,2.429237065371126e-05
4,-0.8767449900000002,6.63,0.93,6942,3150,29321,0.001,0.2200266586409675,29229,1.316194882545258e-05
4,-0.85150632,6.48,0.93,6956,3160,29379,0.001,0.22309765517711638,29286,1.6267596583929846e-05
4,-0.8353852199999998,6.37,0.91,6971,3170,29439,0.001,0.21481219785554068,29346,3.159018290586703e-05
4,-0.84256288,6.31,0.89,6985,3180,29499,0.001,0.22082311660051346,29409,1.6017319770374645e-05
4,-0.8430333200000001,6.26,0.88,7000,3190,29562,0.001,0.23017637431621552,29469,1.7487964214524254e-05
4,-0.8407905500000001,6.27,0.89,7017,3200,29631,0.001,0.24676339541162765,29536,3.191150192703519e-05
4,-0.8419146900000001,6.31,0.9,7032,3210,29696,0.001,0.22633706033229828,29601,1.6611375258435146e-05
4,-0.82750001,6.23,0.88,7047,3220,29758,0.001,0.23073442528645197,29664,2.3538953125049982e-05
4,-0.8396524,6.35,0.89,7064,3230,29830,0.001,0.23189961082405514,29736,1.7611212165825742e-05
4,-0.8419390600000001,6.36,0.89,7079,3240,29891,0.001,0.23029747818197524,29798,1.8270324549770782e-05
4,-0.85425158,6.39,0.88,7096,3250,29960,0.001,0.21770394407212734,29864,2.1532447249228426e-05
4,-0.8655716899999999,6.5,0.89,7112,3260,30029,0.001,0.21894695609807968,29936,2.1095936669250175e-05
4,-0.87797136,6.61,0.91,7129,3270,30100,0.001,0.21760221251419612,30006,1.6017338826454113e-05
4,-0.89570933,6.74,0.93,7147,3280,30173,0.001,0.2269936203956604,30078,2.2911443920747843e-05
4,-0.88766245,6.75,0.92,7162,3290,30237,0.001,0.23059985935688018,30142,1.5477478336833882e-05
4,-0.8779295900000001,6.71,0.91,7178,3300,30302,0.001,0.22949659398623876,30209,1.4643221740178497e-05
4,-0.8737358300000001,6.68,0.91,7193,3310,30364,0.001,0.2331350619594256,30274,1.838842414751222e-05
4,-0.8728071600000001,6.62,0.9,7206,3320,30420,0.001,0.23363553413322993,30326,1.587416656028446e-05
4,-0.8692181899999999,6.51,0.89,7221,3330,30481,0.001,0.2371936355318342,30391,2.28415743289848e-05
4,-0.8871521200000002,6.58,0.89,7237,3340,30549,0.001,0.23665011756949955,30454,1.7113213188066664e-05
4,-0.87328293,6.57,0.9,7254,3350,30617,0.001,0.22932536527514458,30525,2.3273427018466464e-05
4,-0.8662717799999998,6.48,0.88,7268,3360,30677,0.001,0.22156750162442526,30584,1.8241428430580225e-05
4,-0.86716511,6.48,0.88,7285,3370,30748,0.001,0.2262516443928083,30654,1.478863881250921e-05
4,-0.85719774,6.46,0.88,7302,3380,30819,0.001,0.2190477599700292,30725,1.575019253626427e-05
4,-0.86139584,6.48,0.9,7318,3390,30885,0.001,0.22552274763584138,30791,2.5682232808321716e-05
4,-0.86067795,6.48,0.9,7333,3400,30950,0.001,0.22688477983077368,30855,2.4622226798480067e-05
4,-0.8713643999999999,6.55,0.91,7350,3410,31019,0.001,0.22438749857246876,30926,1.3133198649484257e-05
4,-0.8748766199999999,6.62,0.93,7365,3420,31082,0.001,0.2422002673149109,30988,1.7209861289302354e-05
4,-0.8839409500000001,6.71,0.95,7382,3430,31152,0.001,0.22904248908162117,31058,1.5293622709577903e-05
4,-0.87938362,6.7,0.95,7398,3440,31219,0.001,0.2242270005600793,31129,1.5097079215463185e-05
4,-0.88353541,6.66,0.93,7413,3450,31283,0.001,0.23347799107432365,31190,1.2935031122651708e-05
4,-0.8855126799999999,6.62,0.92,7427,3460,31339,0.001,0.2241141583238329,31246,2.6569842572955948e-05
4,-0.8813926900000001,6.56,0.91,7442,3470,31404,0.001,0.22825648821890354,31310,4.750347579829395e-05
4,-0.8793267500000002,6.53,0.91,7459,3480,31472,0.001,0.22626742720603943,31378,1.2047217524013831e-05
4,-0.8866230499999999,6.55,0.89,7475,3490,31540,0.001,0.23886269330978394,31445,1.5037112158703772e-05
4,-0.89939706,6.63,0.9,7493,3500,31613,0.001,0.225851908326149,31518,2.116007112817897e-05
4,-0.8840124199999998,6.5,0.87,7506,3510,31669,0.001,0.23654435575008392,31575,1.5932389639298588e-05
4,-0.8800170399999998,6.48,0.87,7521,3520,31730,0.001,0.23587707181771597,31638,2.015197181511515e-05
4,-0.8716556700000001,6.49,0.87,7538,3530,31801,0.001,0.23485849159104483,31708,2.3395031998266598e-05
4,-0.8627867100000001,6.45,0.87,7553,3540,31864,0.001,0.23970133066177368,31770,1.3297108732028088e-05
4,-0.8719039000000002,6.52,0.89,7570,3550,31935,0.001,0.22947106403963907,31841,1.8939435904030688e-05
4,-0.8885723100000001,6.66,0.92,7587,3560,32005,0.001,0.22993192289556777,31911,1.5825241722008547e-05
4,-0.8934636200000001,6.59,0.91,7601,3570,32063,0.001,0.2375621646642685,31969,2.2190304662217386e-05
4,-0.90244524,6.6,0.91,7617,3580,32132,0.001,0.24054422548839025,32039,2.7408030291553587e-05
4,-0.8874215700000001,6.55,0.92,7633,3590,32195,0.001,0.22434323728084565,32105,2.658037265064195e-05
4,-0.8662630899999999,6.43,0.91,7647,3600,32256,0.001,0.24393931031227112,32162,1.6801747733552475e-05
4,-0.8719056800000001,6.57,0.94,7664,3610,32326,0.001,0.2319961916655302,32231,1.544129747799161e-05
4,-0.87078867,6.58,0.94,7679,3620,32388,0.001,0.23897250493367514,32295,1.3601177064022826e-05
4,-0.87007916,6.47,0.92,7693,3630,32448,0.001,0.23045205431325094,32355,1.1804606531638586e-05
4,-0.8762269199999999,6.47,0.91,7708,3640,32511,0.001,0.23189304396510124,32417,3.4833206882467493e-05
4,-0.86489362,6.35,0.89,7723,3650,32570,0.001,0.23195697580065047,32477,1.658148201905923e-05
4,-0.8414801300000001,6.27,0.88,7738,3660,32632,0.001,0.2239501823981603,32538,2.3611044980498264e-05
4,-0.8336670399999997,6.32,0.89,7753,3670,32695,0.001,0.2523484379053116,32601,9.633177614887246e-06
4,-0.82280483,6.27,0.88,7768,3680,32759,0.001,0.2349798764501299,32665,1.845341440847343e-05
4,-0.8271331300000003,6.27,0.88,7783,3690,32822,0.001,0.23441251686641149,32730,1.4214429679019044e-05
4,-0.83288489,6.28,0.87,7798,3700,32884,0.001,0.21759849538405737,32790,1.441357623358878e-05
4,-0.8481353000000001,6.32,0.87,7816,3710,32958,0.001,0.23784333964188895,32865,1.5548092657506157e-05
4,-0.8527262299999999,6.37,0.88,7832,3720,33025,0.001,0.23505648639467028,32932,1.4755020957737644e-05
4,-0.8505374699999999,6.39,0.88,7847,3730,33087,0.001,0.2291971274784633,32994,1.5561849327891002e-05
4,-0.84422072,6.39,0.89,7862,3740,33150,0.001,0.2231198251247406,33060,2.0453605884540593e-05
4,-0.8391265900000002,6.4,0.9,7876,3750,33210,0.001,0.22673545990671432,33117,9.455005056224763e-06
4,-0.8556745299999998,6.47,0.9,7893,3760,33279,0.001,0.23388336598873138,33185,1.3992487765790429e-05
4,-0.8584731999999999,6.43,0.89,7907,3770,33338,0.001,0.23588266472021738,33244,1.0633923617812494e-05
4,-0.8571681,6.38,0.87,7921,3780,33397,0.001,0.24036206636163923,33303,2.036199576751743e-05
4,-0.8551776000000001,6.34,0.87,7935,3790,33456,0.001,0.22967015845435007,33362,1.3116560824398351e-05
4,-0.8642407400000001,6.38,0.89,7951,3800,33522,0.001,0.2328601883990424,33428,1.213185117064443e-05
4,-0.8562577900000001,6.25,0.87,7966,3810,33583,0.001,0.23502925224602222,33489,1.1258951758463809e-05
4,-0.8628519800000001,6.22,0.86,7981,3820,33647,0.001,0.24647598607199533,33554,1.2822821840278006e-05
4,-0.86141822,6.22,0.86,7996,3830,33709,0.001,0.2313538882881403,33616,1.1326031994940422e-05
4,-0.8549547599999999,6.14,0.84,8009,3840,33764,0.001,0.2268037838595254,33670,1.2664686177491344e-05
4,-0.8665869300000001,6.22,0.84,8026,3850,33832,0.001,0.2386173059542974,33737,1.3297510425521372e-05
4,-0.8531248199999999,6.14,0.84,8040,3860,33893,0.001,0.24160625892026083,33799,1.588258224468778e-05
4,-0.85321398,6.16,0.84,8055,3870,33954,0.001,0.21388151248296103,33864,1.0405815676980032e-05
4,-0.8527517400000001,6.24,0.87,8071,3880,34021,0.001,0.22697652131319046,33927,2.1382037023916684e-05
4,-0.86524033,6.3,0.86,8087,3890,34086,0.001,0.23087438009679317,33996,2.1208003545325482e-05
4,-0.8600444399999999,6.28,0.85,8102,3900,34150,0.001,0.24473377210753305,34056,1.2160621606329056e-05
4,-0.86277341,6.33,0.86,8118,3910,34216,0.001,0.24311472289264202,34123,1.661626799887017e-05
4,-0.85410662,6.35,0.86,8134,3920,34282,0.001,0.2343603571256002,34189,1.3341533000736186e-05
4,-0.8389918800000001,6.29,0.86,8147,3930,34338,0.001,0.2360787739356359,34245,1.4536588272070125e-05
4,-0.8416422,6.36,0.88,8162,3940,34400,0.001,0.24061600118875504,34307,2.433955448092699e-05
4,-0.82986074,6.3,0.88,8177,3950,34462,0.001,0.2417042234114238,34368,1.1958595418296422e-05
4,-0.8361201500000002,6.29,0.88,8192,3960,34522,0.001,0.24730577426297323,34429,1.6072212929429952e-05
4,-0.8335501400000002,6.31,0.89,8207,3970,34585,0.001,0.22834628572066626,34491,1.8233107766718604e-05
4,-0.83192917,6.29,0.88,8222,3980,34650,0.001,0.24117575585842133,34557,1.1821081291903587e-05
4,-0.8376089300000001,6.25,0.88,8237,3990,34711,0.001,0.23889501179967607,34619,1.2982388138230558e-05
4,-0.83313081,6.26,0.89,8253,4000,34776,0.001,0.24001049250364304,34683,1.0889085842791246e-05
4,-0.81941251,6.16,0.88,8266,4010,34832,0.001,0.23857172472136362,34742,1.19178232905272e-05
4,-0.8253423400000002,6.17,0.89,8282,4020,34899,0.001,0.23138539705957686,34806,2.138428044418106e-05
4,-0.84313783,6.31,0.91,8299,4030,34969,0.001,0.24010810681751796,34875,1.1360144266551028e-05
4,-0.8621884899999999,6.33,0.91,8314,4040,35033,0.001,0.22292343080043792,34940,1.3525392932933756e-05
4,-0.8645240100000001,6.34,0.91,8329,4050,35096,0.001,0.23615552484989166,35003,1.012591006396438e-05
4,-0.8699779300000001,6.44,0.92,8346,4060,35166,0.001,0.24517918936908245,35073,1.3606665220322611e-05
4,-0.8754445600000001,6.48,0.93,8362,4070,35233,0.001,0.22340338230133056,35140,1.2101016909582541e-05
4,-0.87726151,6.49,0.94,8378,4080,35299,0.001,0.24600557770047868,35204,2.5321780672779175e-05
4,-0.8716161800000001,6.54,0.95,8394,4090,35365,0.001,0.22884729291711534,35271,1.4730271686858032e-05
4,-0.8716924800000001,6.44,0.92,8407,4100,35420,0.001,0.23717184364795685,35326,1.9640261468469233e-05
4,-0.8745491899999999,6.51,0.93,8422,4110,35483,0.001,0.24631726741790771,35388,1.0913970527326455e-05
4,-0.8631043599999999,6.48,0.93,8438,4120,35547,0.001,0.24397410452365875,35453,1.3052630038146162e-05
4,-0.8596441099999999,6.37,0.91,8452,4130,35606,0.001,0.23729091669831956,35513,3.0516255979559253e-05
4,-0.84335513,6.37,0.9,8467,4140,35670,0.001,0.22918150680405752,35576,1.957053245860152e-05
4,-0.8397075399999998,6.33,0.89,8481,4150,35729,0.001,0.24643753043242864,35634,1.2898823765031661e-05
4,-0.8382856499999999,6.31,0.89,8498,4160,35797,0.001,0.23656590034564337,35705,1.5277864652792534e-05
4,-0.8355215999999999,6.27,0.87,8513,4170,35860,0.001,0.2395366132259369,35766,1.3879904751471864e-05
4,-0.82714164,6.26,0.87,8529,4180,35925,0.001,0.25331178141964805,35830,1.0061031995671025e-05
4,-0.8297941600000001,6.19,0.85,8543,4190,35984,0.001,0.24454927444458008,35889,2.8977744347815004e-05
4,-0.83147205,6.26,0.87,8558,4200,36046,0.001,0.23615076579153538,35952,1.2009620036224078e-05
4,-0.8337561499999999,6.26,0.88,8573,4210,36109,0.001,0.24201244115829468,36015,1.0538481546973344e-05
4,-0.8407415000000001,6.28,0.87,8589,4220,36175,0.001,0.24884949376185736,36081,1.3045784271525918e-05
4,-0.8396052200000002,6.33,0.88,8604,4230,36239,0.001,0.24307559058070183,36145,1.1679190606628254e-05
4,-0.8454045799999999,6.34,0.89,8620,4240,36304,0.001,0.247648081609181,36211,2.6893780679009588e-05
4,-0.85575176,6.41,0.9,8636,4250,36370,0.001,0.2432453121457781,36275,1.4222242888146347e-05
4,-0.8582431199999999,6.37,0.88,8651,4260,36434,0.001,0.23913677036762238,36339,1.1813610529186138e-05
4,-0.86221898,6.42,0.89,8667,4270,36502,0.001,0.23395011041845595,36406,3.332094807514555e-05
4,-0.8776404000000001,6.52,0.89,8685,4280,36577,0.001,0.23622020866189683,36483,1.1628537582250179e-05
4,-0.8770955600000001,6.6,0.91,8701,4290,36644,0.001,0.2393573522567749,36549,1.1299616744508967e-05
4,-0.8771441000000002,6.58,0.91,8716,4300,36704,0.001,0.24387277103960514,36612,2.7187217256141594e-05
4,-0.8844238099999998,6.61,0.9,8732,4310,36770,0.001,0.24903777427971363,36676,2.091002113502327e-05
4,-0.88220567,6.56,0.89,8746,4320,36831,0.001,0.2464862891605922,36737,1.175863573215403e-05
4,-0.8855035099999998,6.58,0.89,8762,4330,36897,0.001,0.244253346696496,36804,2.3106303387976368e-05
4,-0.8843655099999999,6.58,0.89,8778,4340,36962,0.001,0.2441145373242242,36869,1.551777911247752e-05
4,-0.8904015100000001,6.6,0.9,8794,4350,37030,0.001,0.24399800172873906,36937,3.705448112408963e-05
4,-0.87596295,6.55,0.89,8808,4360,37089,0.001,0.23478067914644876,36995,8.355007897383379e-06
4,-0.8789903200000001,6.51,0.88,8824,4370,37153,0.001,0.2588566392660141,37059,2.4977800967462828e-05
4,-0.8661921500000002,6.37,0.86,8838,4380,37214,0.001,0.24311047295729318,37120,1.0926671166089363e-05
4,-0.85306351,6.24,0.84,8851,4390,37268,0.001,0.23228365927934647,37178,1.1795261798397405e-05
4,-0.8641452400000001,6.26,0.83,8866,4400,37330,0.001,0.23411122461160025,37240,1.1327553693263326e-05
4,-0.86069293,6.3,0.84,8883,4410,37400,0.001,0.2411886943238122,37305,1.0636980277922703e-05
4,-0.8747507,6.34,0.85,8898,4420,37465,0.001,0.24038228392601013,37370,1.1908440683328081e-05
4,-0.86998439,6.32,0.86,8914,4430,37529,0.001,0.2471178833927427,37437,1.338430917842613e-05
4,-0.8711215999999999,6.32,0.86,8929,4440,37594,0.001,0.24086508651574454,37499,1.3641452521066336e-05
4,-0.86204426,6.24,0.84,8944,4450,37654,0.001,0.23388992063701153,37561,1.1649257885437692e-05
4,-0.8696721099999999,6.27,0.85,8959,4460,37716,0.001,0.24383053680260977,37622,8.973236314583724e-06
4,-0.85768078,6.26,0.86,8974,4470,37779,0.001,0.23942833145459494,37689,1.0947155563674945e-05
4,-0.8641045300000001,6.24,0.86,8988,4480,37838,0.001,0.23688393086194992,37744,1.6808073723950656e-05
4,-0.8678913300000001,6.25,0.86,9001,4490,37893,0.001,0.242743547473635,37803,4.11623072328179e-05
4,-0.8600433099999999,6.23,0.86,9016,4500,37953,0.001,0.24799945702155432,37860,1.2804103183346646e-05
4,-0.86947101,6.24,0.86,9033,4510,38024,0.001,0.24087622947990894,37930,1.1611307400016813e-05
4,-0.8639465599999998,6.26,0.87,9049,4520,38091,0.001,0.25276435166597366,37997,1.565315051266225e-05
4,-0.88014481,6.32,0.86,9066,4530,38161,0.001,0.24028547746794565,38067,8.299931583418843e-06
4,-0.8804059999999998,6.36,0.86,9082,4540,38230,0.001,0.25246081820556093,38136,7.557946381504215e-06
4,-0.8793892800000002,6.38,0.87,9097,4550,38292,0.001,0.25296802322069806,38199,1.0913764829941405e-05
4,-0.8769229300000002,6.45,0.89,9114,4560,38361,0.001,0.25583770658288685,38267,1.203804731630953e-05
4,-0.87766731,6.41,0.88,9128,4570,38420,0.001,0.2510823806126912,38330,1.0140745113555264e-05
4,-0.8757449299999999,6.4,0.88,9142,4580,38478,0.001,0.2461936299999555,38385,7.994864290594705e-06
4,-0.8955335999999999,6.55,0.91,9159,4590,38548,0.001,0.24400370674473898,38454,1.3800789669663313e-05
4,-0.9003744200000001,6.63,0.93,9175,4600,38616,0.001,0.2403626229081835,38523,1.90905908051978e-05
4,-0.8996740100000001,6.58,0.92,9191,4610,38682,0.001,0.2371161232391993,38588,3.1037100496986466e-05
4,-0.89459865,6.47,0.89,9204,4620,38738,0.001,0.23957427271774837,38644,1.0350173917166622e-05
4,-0.8871846199999999,6.45,0.9,9221,4630,38806,0.001,0.2509864057813372,38713,2.360013981420447e-05
4,-0.8744751100000001,6.35,0.89,9235,4640,38865,0.001,0.24164842814207077,38773,9.657223586145847e-06
4,-0.8759347,6.3,0.87,9248,4650,38922,0.001,0.2311536967754364,38828,2.0361084049606386e-05
4,-0.88231791,6.27,0.86,9264,4660,38988,0.001,0.2446476880993162,38894,1.3921425436689918e-05
4,-0.8794422600000001,6.29,0.87,9279,4670,39049,0.001,0.23990578736577714,38955,1.0917534122459724e-05
4,-0.86862924,6.25,0.85,9292,4680,39103,0.001,0.2510768473148346,39009,6.488136629438183e-06
4,-0.85821663,6.25,0.84,9309,4690,39173,0.001,0.2482968760388238,39079,9.553633585060847e-06
4,-0.8514041500000001,6.23,0.84,9325,4700,39239,0.001,0.24730166154248373,39145,1.4726671906828415e-05
4,-0.8393066899999999,6.22,0.85,9340,4710,39304,0.001,0.24998890714985983,39210,2.8969197956030257e-05
4,-0.8362656900000001,6.28,0.88,9355,4720,39366,0.001,0.2440487965941429,39273,1.5247663820143012e-05
4,-0.82915319,6.22,0.87,9370,4730,39428,0.001,0.25714956820011137,39334,2.3632212833035738e-05
4,-0.8383118200000002,6.13,0.84,9382,4740,39478,0.001,0.25637125756059376,39388,1.4383623887884564e-05
4,-0.8302227400000001,6.1,0.84,9395,4750,39532,0.001,0.26227374871571857,39442,1.568537542577057e-05
4,-0.82887648,6.11,0.85,9411,4760,39599,0.001,0.24005540353911264,39505,9.618128907667206e-06
4,-0.8335755899999999,6.1,0.85,9425,4770,39659,0.001,0.24693341553211212,39566,1.925458794479103e-05
4,-0.8407956400000001,6.18,0.88,9440,4780,39721,0.001,0.2363713617835726,39626,9.99374086469678e-06
4,-0.84355079,6.18,0.89,9457,4790,39791,0.001,0.24815622799926335,39698,1.4916275176801719e-05
4,-0.84945931,6.2,0.89,9473,4800,39859,0.001,0.2481352649629116,39765,1.4572366694665106e-05
4,-0.8612557600000001,6.27,0.89,9491,4810,39931,0.001,0.26646433557782856,39837,8.782671752019919e-06
4,-0.87336498,6.32,0.89,9507,4820,39998,0.001,0.24384614186627523,39906,8.556934907184249e-06
4,-0.88029461,6.35,0.89,9522,4830,40063,0.001,0.2497099701847349,39969,9.991617454423768e-06
4,-0.8884771499999999,6.5,0.93,9538,4840,40128,0.001,0.25528765221436817,40035,1.4545764922028562e-05
4,-0.9024958699999999,6.58,0.94,9553,4850,40190,0.001,0.2418623324483633,40100,1.5255660173352226e-05
4,-0.8939460300000001,6.5,0.93,9567,4860,40249,0.001,0.2452332696744374,40156,1.2266104671912867e-05
4,-0.8867817500000001,6.45,0.92,9580,4870,40304,0.001,0.2514338369170825,40211,1.5066119582722118e-05
4,-0.89178953,6.49,0.92,9596,4880,40370,0.001,0.2447443554798762,40277,1.3161358310753712e-05
4,-0.88937595,6.43,0.91,9612,4890,40434,0.001,0.24183296163876852,40340,7.605901525190954e-06
4,-0.8919759399999998,6.42,0.9,9628,4900,40501,0.001,0.24613778931753977,40408,9.743547967186064e-06
4,-0.8859663000000001,6.38,0.9,9644,4910,40569,0.001,0.24294892379215785,40477,9.455855823554365e-06
4,-0.8795578800000001,6.36,0.89,9660,4920,40634,0.001,0.2519878361906324,40540,1.7791506122323752e-05
4,-0.8798189099999998,6.38,0.9,9676,4930,40701,0.001,0.23912403413227626,40608,8.419960522587644e-06
4,-0.8746975200000001,6.35,0.9,9691,4940,40763,0.001,0.2496053044285093,40669,1.2038563649444508e-05
4,-0.8769840899999999,6.42,0.92,9707,4950,40832,0.001,0.24109022319316864,40738,1.060815241414405e-05
4,-0.88674064,6.48,0.93,9723,4960,40897,0.001,0.24316202402114867,40804,1.0266147182846907e-05
4,-0.9008614500000002,6.61,0.94,9739,4970,40965,0.001,0.24973886087536812,40870,1.375793010538473e-05
4,-0.91495283,6.65,0.95,9756,4980,41035,0.001,0.25513117228235516,40942,8.872040390477715e-06
4,-0.9113728499999999,6.63,0.94,9771,4990,41097,0.001,0.24366451799869537,41003,9.287937018598313e-06
4,-0.9085798199999999,6.62,0.94,9787,5000,41163,0.001,0.25406239926815033,41070,9.872881946648704e-06
4,-0.90343407,6.55,0.93,9801,5010,41224,0.001,0.24357620733124868,41132,1.126535750829914e-05
4,-0.89969347,6.54,0.93,9817,5020,41288,0.001,0.25380585590998334,41194,1.4493078803449558e-05
4,-0.9019138300000001,6.58,0.93,9834,5030,41359,0.001,0.24596439860761166,41266,1.1270857442013948e-05
4,-0.8937902900000002,6.56,0.92,9848,5040,41419,0.001,0.24000719686349234,41323,1.032530659964929e-05
4,-0.8798460099999998,6.49,0.91,9863,5050,41481,0.001,0.2487236683567365,41387,1.4326648548982726e-05
4,-0.87604475,6.49,0.9,9879,5060,41546,0.001,0.246694592492921,41456,1.160795090981992e-05
4,-0.8682431500000001,6.44,0.9,9894,5070,41609,0.001,0.25557976748262135,41516,1.5055375375335903e-05
4,-0.8664824400000001,6.45,0.9,9911,5080,41680,0.001,0.2558280974626541,41584,1.3991071552611953e-05
4,-0.8658570299999999,6.51,0.91,9927,5090,41748,0.001,0.24749368615448475,41654,1.034737084637527e-05
4,-0.86144233,6.47,0.91,9942,5100,41810,0.001,0.2560603941480319,41717,9.972393551530937e-06
4,-0.8651678700000001,6.54,0.92,9958,5110,41878,0.001,0.25064533700545627,41784,1.1779965310173187e-05
4,-0.8613549800000001,6.52,0.92,9973,5120,41940,0.001,0.2468436285853386,41850,1.372731821902562e-05
4,-0.8541130199999998,6.46,0.92,9989,5130,42005,0.001,0.26114425249397755,41912,1.036907201523718e-05
4,-0.85903287,6.48,0.93,10004,5140,42067,0.001,0.24363897989193598,41974,4.0915851665583126e-05
4,-0.8733471599999999,6.53,0.93,10020,5150,42134,0.001,0.24537618706623712,42040,8.412050647166325e-06
4,-0.87591852,6.52,0.93,10035,5160,42198,0.001,0.24924522638320923,42108,7.297454658328206e-06
4,-0.87737948,6.58,0.94,10052,5170,42267,0.001,0.2401636451482773,42173,6.541228049172787e-06
4,-0.8644229800000001,6.51,0.92,10067,5180,42331,0.001,0.23697424147810256,42237,1.2692932354444306e-05
4,-0.85440564,6.43,0.92,10081,5190,42391,0.001,0.25798528144756955,42301,1.0181147748274574e-05
4,-0.85897756,6.5,0.93,10098,5200,42460,0.001,0.24993719799177988,42367,1.51207432281808e-05
4,-0.8583519900000002,6.43,0.91,10113,5210,42521,0.001,0.24643572100571223,42428,1.3510584592170613e-05
4,-0.86081467,6.4,0.9,10127,5220,42580,0.001,0.25212320499122143,42487,1.288237262997427e-05
4,-0.8587365999999999,6.4,0.89,10143,5230,42645,0.001,0.25155748214040485,42550,1.1287151599909911e-05
4,-0.8562722700000001,6.4,0.89,10157,5240,42707,0.001,0.2541510487596194,42614,8.771561169851338e-06
4,-0.8461856299999999,6.39,0.9,10173,5250,42773,0.001,0.24406092507498606,42679,7.85693386465677e-06
4,-0.8423496600000001,6.42,0.9,10189,5260,42840,0.001,0.24628355105717978,42747,8.980414956264818e-06
4,-0.8447277899999999,6.37,0.88,10205,5270,42904,0.001,0.24928150006702968,42810,7.066370471875416e-06
4,-0.8602918999999999,6.39,0.88,10221,5280,42970,0.001,0.24450927414000034,42876,1.015607637100402e-05
4,-0.8668652500000001,6.44,0.88,10236,5290,43035,0.001,0.2645818491776784,42939,8.785177669778932e-06
