rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
1.0,5080,-0.39961153000000005,5.58,7614,4,31636,0.07181762307882308,0.001,2.4816966470098122e-05,31538
1.0,5090,-0.38900434999999994,5.54,7627,4,31687,0.07668163925409317,0.001,2.4508979186066428e-05,31592
1.0,5100,-0.38926705000000006,5.56,7640,4,31742,0.07562637180089951,0.001,2.5713355171319563e-05,31649
1.0,5110,-0.38592677000000003,5.61,7654,4,31801,0.07198941707611084,0.001,3.729930394911207e-05,31708
1.0,5120,-0.3834267,5.53,7666,4,31849,0.07360333502292633,0.001,2.534070717956638e-05,31756
1.0,5130,-0.38317650000000003,5.49,7679,4,31902,0.07184840887784957,0.001,3.058033726119902e-05,31806
1.0,5140,-0.3726190100000001,5.47,7692,4,31957,0.0766412690281868,0.001,2.8377798419872608e-05,31862
1.0,5150,-0.36151734000000013,5.39,7705,4,32007,0.07126118689775467,0.001,3.295406131655909e-05,31913
1.0,5160,-0.3600759200000001,5.4,7718,4,32060,0.0739178016781807,0.001,2.2093091320130043e-05,31966
1.0,5170,-0.35926631,5.3,7730,4,32111,0.0677783340215683,0.001,5.229413945926353e-05,32017
1.0,5180,-0.36103724,5.28,7743,4,32164,0.0724019892513752,0.001,4.987807687939494e-05,32068
1.0,5190,-0.37230206000000005,5.36,7757,4,32223,0.07629121541976928,0.001,3.972411795984954e-05,32126
1.0,5200,-0.37781475999999997,5.43,7772,4,32285,0.07796565070748329,0.001,2.2466624310861032e-05,32189
1.0,5210,-0.3829265700000001,5.46,7787,4,32347,0.07217724124590556,0.001,3.4199763528401185e-05,32252
0.99,5220,-0.3882569200000001,5.53,7801,4,32402,0.07409311980009078,0.001,2.898590173572302e-05,32307
0.99,5230,-0.39034527999999996,5.59,7815,4,32461,0.06940950751304627,0.001,3.1533572473563255e-05,32366
0.99,5240,-0.40076734,5.59,7828,4,32516,0.07491867137806756,0.001,5.553614807597894e-05,32423
0.99,5250,-0.40428643000000003,5.65,7842,4,32572,0.06343864090740681,0.001,4.8964079724100884e-05,32476
0.99,5260,-0.40992923,5.71,7856,4,32631,0.07729589690764745,0.001,2.8322269220855862e-05,32537
0.99,5270,-0.40914813,5.75,7870,4,32686,0.0750934009750684,0.001,6.29017743752532e-05,32592
0.99,5280,-0.4138860899999999,5.75,7883,4,32739,0.07656130443016688,0.001,3.44185603656418e-05,32644
0.99,5290,-0.40432672999999997,5.69,7896,4,32792,0.07400886395147868,0.001,2.431744516278351e-05,32699
0.99,5300,-0.39491266,5.55,7907,4,32840,0.07003609463572502,0.001,2.501619898490996e-05,32744
0.99,5310,-0.37615102000000006,5.39,7918,4,32886,0.07329597175121308,0.001,2.575994403741788e-05,32793
1.0,5320,-0.37322186000000007,5.34,7931,4,32936,0.07149518777926762,0.001,2.6326212112811238e-05,32843
1.0,5330,-0.36615068,5.24,7943,4,32985,0.07421662509441376,0.001,6.01535546593368e-05,32891
1.0,5340,-0.3547530699999999,5.22,7955,4,33038,0.0689548384398222,0.001,2.6117136712855427e-05,32943
1.0,5350,-0.34982455,5.15,7967,4,33087,0.0748932883143425,0.001,2.0639634749386458e-05,32992
1.0,5360,-0.34266164000000005,5.1,7981,4,33141,0.07316719847066062,0.001,2.9315562642295845e-05,33048
1.0,5370,-0.34265384000000004,5.08,7994,4,33194,0.07260925109897341,0.001,3.0456605340337512e-05,33099
1.0,5380,-0.3415207899999999,5.06,8006,4,33245,0.07679553925991059,0.001,4.429235923453234e-05,33151
1.0,5390,-0.3474807,5.08,8019,4,33300,0.06520706340670586,0.001,3.5379246037336996e-05,33207
1.0,5400,-0.34866738,5.09,8031,4,33349,0.07509075477719307,0.001,2.6415538134945866e-05,33254
1.0,5410,-0.36708767000000003,5.24,8046,4,33410,0.07371749728918076,0.001,2.4657560425112023e-05,33312
1.0,5420,-0.37442072000000004,5.32,8060,4,33468,0.07343449567755063,0.001,2.486025641701417e-05,33374
1.0,5430,-0.3780112199999999,5.39,8074,4,33524,0.07248090952634811,0.001,2.9508219813578763e-05,33430
1.0,5440,-0.38868743999999994,5.44,8088,4,33582,0.07535794004797935,0.001,2.850947248589364e-05,33488
1.0,5450,-0.39564518,5.64,8105,4,33651,0.07413123100996018,0.001,2.3425696417689325e-05,33549
0.99,5460,-0.40809706,5.67,8119,4,33708,0.06715183146297932,0.001,6.437533716052712e-05,33614
0.99,5470,-0.41512686000000004,5.71,8132,4,33765,0.07269067938129108,0.001,4.295945958195565e-05,33670
0.99,5480,-0.40364185999999996,5.66,8144,4,33811,0.07341806404292583,0.001,2.6858107958105393e-05,33716
0.99,5490,-0.4027109,5.64,8156,4,33864,0.07630474269390106,0.001,4.605060239555314e-05,33769
0.99,5500,-0.41337048,5.7,8170,4,33919,0.0717067929605643,0.001,3.162318929147053e-05,33825
0.99,5510,-0.41353749000000006,5.68,8184,4,33978,0.075331164257867,0.001,2.086457152472576e-05,33884
0.99,5520,-0.40051562,5.56,8195,4,34024,0.0749242752790451,0.001,1.952220873135957e-05,33931
0.99,5530,-0.4055331,5.58,8210,4,34082,0.06765917390584945,0.001,2.5599406217224897e-05,33989
0.99,5540,-0.40236272,5.53,8222,4,34135,0.07257894426584244,0.001,2.1625048975693063e-05,34041
0.99,5550,-0.40176756999999996,5.39,8236,4,34190,0.07386835664510727,0.001,2.472334963385947e-05,34096
1.0,5560,-0.3863711899999999,5.31,8248,4,34239,0.07675754278898239,0.001,1.9877456361427902e-05,34144
1.0,5570,-0.3752436899999999,5.26,8260,4,34291,0.07008627951145172,0.001,1.668479908403242e-05,34197
0.99,5580,-0.38749895999999995,5.36,8274,4,34347,0.07170591950416565,0.001,2.0894441331620327e-05,34253
0.99,5590,-0.38920165000000007,5.37,8287,4,34401,0.06802956573665142,0.001,2.084522020595614e-05,34306
0.99,5600,-0.3833684799999999,5.37,8300,4,34456,0.06946832127869129,0.001,1.852286118264601e-05,34361
0.99,5610,-0.37510463,5.29,8313,4,34507,0.07034007608890533,0.001,1.4629532415710855e-05,34414
0.99,5620,-0.38345273999999996,5.35,8326,4,34559,0.06746563967317343,0.001,3.242127513658488e-05,34466
0.99,5630,-0.36972399,5.23,8337,4,34605,0.07581519931554795,0.001,2.5767388433450832e-05,34511
0.99,5640,-0.36543811,5.2,8349,4,34655,0.07705511897802353,0.001,2.07372158911312e-05,34561
0.99,5650,-0.36182285999999997,5.21,8363,4,34711,0.0711897425353527,0.001,3.197421089377409e-05,34615
0.99,5660,-0.37325903000000005,5.3,8377,4,34769,0.06824971300860246,0.001,2.6901052630516158e-05,34674
0.99,5670,-0.3813830000000001,5.34,8390,4,34825,0.07010273933410645,0.001,1.3853469499736094e-05,34732
1.0,5680,-0.37667443999999994,5.3,8403,4,34877,0.07589724287390709,0.001,4.2934614005692616e-05,34784
1.0,5690,-0.37830216,5.38,8418,4,34939,0.07423314617739783,0.001,2.9201843062764965e-05,34846
1.0,5700,-0.38619679999999995,5.39,8432,4,34995,0.07198742777109146,0.001,2.2575483247540735e-05,34900
1.0,5710,-0.38715428999999996,5.46,8446,4,35053,0.07734828814864159,0.001,2.927027389887371e-05,34954
0.99,5720,-0.39229471000000005,5.49,8459,4,35108,0.07475971182187398,0.001,2.286616487860253e-05,35014
0.98,5730,-0.40387124,5.58,8472,4,35163,0.07165923342108727,0.001,2.974614926642971e-05,35069
0.97,5740,-0.40583766999999993,5.6,8485,4,35215,0.07215211093425751,0.001,3.098394772678148e-05,35121
0.97,5750,-0.40569095999999993,5.57,8498,4,35268,0.07556532919406891,0.001,3.485612432996277e-05,35174
0.97,5760,-0.40580395,5.54,8511,4,35323,0.07357779641946156,0.001,2.0509266505541746e-05,35228
0.97,5770,-0.39809156000000007,5.48,8523,4,35373,0.07131978496909142,0.001,2.564965598139679e-05,35278
0.97,5780,-0.40757304,5.53,8537,4,35430,0.07488758542707988,0.001,3.343927372562965e-05,35335
0.97,5790,-0.40262143,5.42,8550,4,35481,0.07206850498914719,0.001,1.973931102838833e-05,35387
0.97,5800,-0.39006662000000003,5.39,8563,4,35534,0.07466873712837696,0.001,3.7679451452277135e-05,35440
0.97,5810,-0.3906624,5.38,8576,4,35591,0.06842607706785202,0.001,1.780914935807232e-05,35496
0.98,5820,-0.38587115000000005,5.37,8589,4,35645,0.07599430829286576,0.001,2.308922958036419e-05,35550
0.99,5830,-0.38064383,5.33,8602,4,35696,0.07336484454572201,0.001,2.6449516326465528e-05,35601
1.0,5840,-0.37964307999999997,5.33,8615,4,35748,0.0758430853486061,0.001,1.3249649418867193e-05,35655
1.0,5850,-0.37691876999999996,5.3,8627,4,35798,0.07405223548412324,0.001,1.4967900824558455e-05,35705
1.0,5860,-0.37002150000000006,5.23,8639,4,35846,0.07260064780712128,0.001,1.764297462614195e-05,35752
1.0,5870,-0.3642870599999999,5.18,8650,4,35891,0.06885018944740295,0.001,3.542297463354771e-05,35797
1.0,5880,-0.35723193,5.12,8662,4,35942,0.07484723180532456,0.001,2.5858342996798456e-05,35849
1.0,5890,-0.36377480000000006,5.21,8677,4,36002,0.0661993237833182,0.001,3.174400383916994e-05,35906
1.0,5900,-0.36767747,5.18,8689,4,36052,0.07560084573924541,0.001,2.0648159761549323e-05,35958
1.0,5910,-0.36112705,5.09,8701,4,36100,0.07424172013998032,0.001,2.196683853981085e-05,36006
1.0,5920,-0.36045734,5.07,8713,4,36152,0.07148606543030057,0.001,3.413951604410873e-05,36058
1.0,5930,-0.36277358000000004,5.09,8726,4,36205,0.06880990043282509,0.001,1.9955207335442537e-05,36110
1.0,5940,-0.3641823499999999,5.1,8739,4,36258,0.06441732496023178,0.001,2.0992700910937856e-05,36163
1.0,5950,-0.3685616399999999,5.14,8752,4,36312,0.07574959844350815,0.001,3.283391171342893e-05,36218
1.0,5960,-0.37294856,5.23,8766,4,36369,0.06634833663702011,0.001,1.9121243167319334e-05,36274
0.99,5970,-0.38724857,5.36,8780,4,36427,0.07269335786501567,0.001,1.3828933939900404e-05,36333
0.99,5980,-0.38633713000000003,5.39,8793,4,36481,0.07449745014309883,0.001,2.3341623091255315e-05,36385
0.99,5990,-0.37913849000000005,5.3,8806,4,36532,0.07263581454753876,0.001,3.419880849833135e-05,36439
0.99,6000,-0.37185095,5.26,8817,4,36578,0.07461484335362911,0.001,3.0959157811594196e-05,36485
0.99,6010,-0.3718855,5.29,8829,4,36629,0.07060312665998936,0.001,1.7996952465182403e-05,36535
0.99,6020,-0.36303956000000004,5.25,8841,4,36677,0.07306676954030991,0.001,1.7031178504112177e-05,36584
0.99,6030,-0.36408696000000007,5.27,8854,4,36732,0.07451125420629978,0.001,3.5167025998816825e-05,36639
0.99,6040,-0.36134686000000005,5.3,8868,4,36788,0.07881958484649658,0.001,2.6137846361962147e-05,36694
0.99,6050,-0.36010892000000005,5.27,8880,4,36839,0.07985578291118145,0.001,2.212618301200564e-05,36746
0.99,6060,-0.36582475999999997,5.32,8895,4,36901,0.07198390116294225,0.001,2.0929748037209112e-05,36803
1.0,6070,-0.36207134999999985,5.29,8909,4,36956,0.07454910427331925,0.001,3.2356245355913416e-05,36862
1.0,6080,-0.35949677999999996,5.28,8921,4,37009,0.07716461271047592,0.001,3.459519757598173e-05,36915
1.0,6090,-0.36681922,5.38,8936,4,37070,0.07198152070244153,0.001,7.167922437171607e-05,36973
1.0,6100,-0.38049385999999996,5.48,8950,4,37126,0.0795920304954052,0.001,6.374677741405321e-05,37032
1.0,6110,-0.39062627,5.58,8965,4,37187,0.07509926812989372,0.001,1.8818421657280332e-05,37092
1.0,6120,-0.39576466000000005,5.63,8978,4,37240,0.0720665417611599,0.001,2.5307148462161422e-05,37146
1.0,6130,-0.39658822,5.64,8991,4,37296,0.07454011713465054,0.001,2.326890868668367e-05,37199
1.0,6140,-0.39829394000000007,5.64,9005,4,37352,0.0760278229912122,0.001,1.963770379613076e-05,37256
1.0,6150,-0.40090725000000005,5.69,9019,4,37408,0.07682940736413002,0.001,1.8586993064673152e-05,37314
1.0,6160,-0.39377049999999997,5.6,9032,4,37461,0.0714954361319542,0.001,2.0815625248360448e-05,37365
1.0,6170,-0.3929159700000001,5.6,9045,4,37516,0.06999177671968937,0.001,2.13989733310882e-05,37421
1.0,6180,-0.39818883,5.62,9058,4,37571,0.06964436670144399,0.001,1.7262649331920937e-05,37477
1.0,6190,-0.3928944699999999,5.59,9072,4,37629,0.07422401383519173,0.001,2.7651449545373908e-05,37535
1.0,6200,-0.39247434999999997,5.58,9086,4,37684,0.07212325781583787,0.001,2.4496430705767124e-05,37589
1.0,6210,-0.39307477999999996,5.53,9100,4,37740,0.06817249208688736,0.001,4.4624624570133166e-05,37647
1.0,6220,-0.3888917500000001,5.5,9112,4,37790,0.0735919088125229,0.001,3.361069793754723e-05,37696
1.0,6230,-0.38557418,5.66,9129,4,37862,0.07327004273732503,0.001,1.8805447780323448e-05,37769
1.0,6240,-0.38496568000000003,5.59,9141,4,37911,0.07040459538499515,0.001,1.892981178267898e-05,37816
1.0,6250,-0.38008934000000005,5.53,9153,4,37961,0.07640115544199944,0.001,1.5547583643638063e-05,37868
1.0,6260,-0.38471267999999986,5.54,9167,4,38015,0.06963411048054695,0.001,1.8669744895305486e-05,37921
1.0,6270,-0.38382112999999995,5.55,9180,4,38071,0.06717179343104362,0.001,1.6280569252558052e-05,37975
1.0,6280,-0.38238885000000006,5.59,9195,4,38130,0.07445209920406341,0.001,1.5118259580049197e-05,38036
1.0,6290,-0.38619962,5.57,9208,4,38186,0.07385967458997454,0.001,1.4425108669716532e-05,38091
1.0,6300,-0.37400768999999995,5.48,9219,4,38232,0.0766271099448204,0.001,2.50677767326124e-05,38139
1.0,6310,-0.36901624999999993,5.45,9232,4,38285,0.07331876903772354,0.001,1.4483543418464251e-05,38190
1.0,6320,-0.38254693,5.55,9247,4,38345,0.07206489252192634,0.001,1.8077955116625943e-05,38248
1.0,6330,-0.3869030899999999,5.4,9261,4,38402,0.0699937254190445,0.001,2.4485504764015786e-05,38307
1.0,6340,-0.38770105,5.44,9274,4,38455,0.07374381770690282,0.001,3.0139194374593597e-05,38362
1.0,6350,-0.39331308,5.54,9288,4,38515,0.06968299609919389,0.001,2.515809865144547e-05,38420
1.0,6360,-0.3907009900000001,5.57,9302,4,38572,0.07485142815858126,0.001,3.777827987505589e-05,38478
1.0,6370,-0.39089809000000003,5.55,9315,4,38626,0.07716671129067738,0.001,1.916318842631881e-05,38533
1.0,6380,-0.38378020999999995,5.45,9327,4,38675,0.07719262093305587,0.001,2.002847286348697e-05,38580
1.0,6390,-0.38100269,5.43,9341,4,38729,0.07185840606689453,0.001,3.0877412882546196e-05,38633
1.0,6400,-0.38464418,5.46,9352,4,38778,0.06398216355592012,0.001,1.9590873080232996e-05,38683
1.0,6410,-0.3850235799999999,5.45,9365,4,38830,0.07559947855770588,0.001,3.513666979415575e-05,38735
1.0,6420,-0.37177128,5.39,9378,4,38884,0.07793696969747543,0.001,2.3114553490207374e-05,38789
1.0,6430,-0.36514911,5.33,9391,4,38935,0.07558336295187473,0.001,4.4134123527328484e-05,38840
1.0,6440,-0.36910229,5.37,9405,4,38992,0.06821372546255589,0.001,2.1640676095557865e-05,38895
1.0,6450,-0.36589014,5.28,9417,4,39043,0.07555654272437096,0.001,1.2166285159764811e-05,38949
1.0,6460,-0.36489162999999997,5.23,9430,4,39095,0.07635748386383057,0.001,1.8198198813479393e-05,39000
1.0,6470,-0.35504217999999993,5.17,9441,4,39143,0.0770848736166954,0.001,1.8899866154242774e-05,39049
1.0,6480,-0.3560159699999999,5.21,9454,4,39196,0.07400037497282028,0.001,1.5706527665315662e-05,39102
1.0,6490,-0.3486362100000001,5.15,9466,4,39244,0.07875530868768692,0.001,1.5177483328443487e-05,39150
1.0,6500,-0.35716705,5.21,9479,4,39299,0.07585470130046208,0.001,2.665907686605351e-05,39206
1.0,6510,-0.36045381,5.24,9493,4,39354,0.07568945884704589,0.001,3.062879404751584e-05,39260
1.0,6520,-0.36669746000000003,5.21,9505,4,39405,0.0726685207337141,0.001,2.7606988624029327e-05,39312
1.0,6530,-0.36528966999999996,5.19,9517,4,39454,0.07530374974012374,0.001,3.247631684644148e-05,39360
1.0,6540,-0.36492683,5.17,9531,4,39509,0.07499734461307525,0.001,2.0692224643426017e-05,39414
1.0,6550,-0.36389245000000003,5.15,9543,4,39558,0.06886358372867107,0.001,2.3244861495186342e-05,39465
1.0,6560,-0.37515752999999996,5.23,9557,4,39618,0.07161855325102806,0.001,2.1597945760731818e-05,39524
1.0,6570,-0.38514975999999995,5.29,9570,4,39672,0.07702129893004894,0.001,1.9830624978567357e-05,39576
1.0,6580,-0.3902189299999999,5.31,9584,4,39727,0.0731359675526619,0.001,4.577498366415966e-05,39632
1.0,6590,-0.39872536,5.41,9598,4,39785,0.0723502164085706,0.001,2.546087034716038e-05,39689
1.0,6600,-0.39937255000000005,5.47,9613,4,39846,0.07656865566968918,0.001,7.19938293514133e-05,39752
1.0,6610,-0.40435872999999994,5.85,9635,4,39939,0.07381502538919449,0.001,1.5209051343845204e-05,39843
1.0,6620,-0.40370883999999996,5.84,9648,4,39989,0.07190242782235146,0.001,2.565211289038416e-05,39895
1.0,6630,-0.40916465,5.88,9661,4,40042,0.07872413471341133,0.001,1.951504782482516e-05,39948
1.0,6640,-0.40108722,5.82,9672,4,40091,0.07633123695850372,0.001,1.897904949146323e-05,39996
1.0,6650,-0.40195938999999997,5.85,9685,4,40143,0.07804538905620576,0.001,1.80078117409721e-05,40050
1.0,6660,-0.38573837,5.81,9699,4,40199,0.07703122177294322,0.001,4.003649935059782e-05,40102
1.0,6670,-0.3879090099999999,5.86,9713,4,40258,0.07293630391359329,0.001,1.749654438754078e-05,40164
1.0,6680,-0.38979032,5.84,9726,4,40311,0.07550597563385963,0.001,1.1385214065740001e-05,40218
1.0,6690,-0.39439518000000007,5.86,9741,4,40371,0.07261832244694233,0.001,1.1207355782971717e-05,40276
1.0,6700,-0.38830228,5.77,9753,4,40423,0.07103998959064484,0.001,1.8959553472086554e-05,40328
1.0,6710,-0.38227134999999995,5.38,9766,4,40477,0.07665165811777115,0.001,2.6390276980237103e-05,40383
1.0,6720,-0.38221686999999993,5.41,9779,4,40530,0.07350583672523499,0.001,1.9973400230810513e-05,40435
1.0,6730,-0.37906854,5.38,9792,4,40580,0.07418833374977112,0.001,4.083156782144215e-05,40487
1.0,6740,-0.38131363999999995,5.39,9804,4,40630,0.07426056414842605,0.001,2.1191574887780007e-05,40537
1.0,6750,-0.38065302,5.43,9817,4,40686,0.07191682048141956,0.001,2.289343092343188e-05,40591
1.0,6760,-0.38672441,5.4,9830,4,40739,0.07504698137442271,0.001,3.0452362807409372e-05,40644
1.0,6770,-0.38695340999999994,5.34,9843,4,40792,0.07360385730862617,0.001,1.8267278695323814e-05,40697
1.0,6780,-0.3878791200000001,5.33,9856,4,40844,0.07153166085481644,0.001,2.0804085579584353e-05,40749
1.0,6790,-0.37746706999999996,5.24,9868,4,40895,0.07027732474463326,0.001,5.70954497171832e-05,40801
1.0,6800,-0.37612656999999994,5.25,9881,4,40948,0.07595677673816681,0.001,3.164772206218913e-05,40855
1.0,6810,-0.3787921,5.28,9895,4,41005,0.07233894318342209,0.001,1.649880305194529e-05,40911
1.0,6820,-0.38240762999999994,5.26,9908,4,41056,0.07853322923183441,0.001,2.726771344896406e-05,40961
1.0,6830,-0.37973149999999994,5.35,9922,4,41115,0.0759764893187417,0.001,3.4751062735772896e-05,41021
1.0,6840,-0.38517682000000003,5.38,9935,4,41168,0.07343437274297078,0.001,2.7828020392917097e-05,41073
1.0,6850,-0.38252119,5.31,9947,4,41217,0.07029936214288075,0.001,1.493676957882902e-05,41123
1.0,6860,-0.38054058999999996,5.32,9960,4,41271,0.07162952721118927,0.001,4.059524289914407e-05,41176
1.0,6870,-0.37822353999999997,5.35,9974,4,41327,0.07587744668126106,0.001,3.3006224991064904e-05,41234
1.0,6880,-0.37453876,5.34,9986,4,41378,0.06781634502112865,0.001,3.733455423571286e-05,41284
1.0,6890,-0.3773826,5.37,9999,4,41432,0.07672019451856613,0.001,2.0812967522942927e-05,41337
1.0,6900,-0.3801873700000001,5.39,10012,4,41487,0.0731545329093933,0.001,2.597544626041781e-05,41391
1.0,6910,-0.37428866,5.32,10024,4,41537,0.07586411982774735,0.001,2.816103024088079e-05,41442
1.0,6920,-0.36833063999999993,5.32,10037,4,41588,0.0755767822265625,0.001,7.123751129256561e-05,41495
1.0,6930,-0.37459077999999996,5.29,10050,4,41644,0.07665724804004033,0.001,6.14536559927122e-05,41549
1.0,6940,-0.37458193,5.35,10065,4,41703,0.07367775291204452,0.001,3.389091980352532e-05,41609
1.0,6950,-0.38327915999999995,5.43,10079,4,41760,0.07215100824832917,0.001,2.4490874784532936e-05,41661
1.0,6960,-0.3844565299999999,5.43,10092,4,41814,0.07301504462957382,0.001,3.162850443914067e-05,41719
1.0,6970,-0.37902743,5.36,10104,4,41863,0.07478052501877148,0.001,3.114339021218863e-05,41769
1.0,6980,-0.3848515400000001,5.39,10117,4,41917,0.07280512837072213,0.001,9.544187105348101e-05,41821
1.0,6990,-0.38583473999999995,5.45,10132,4,41977,0.07398583243290584,0.001,2.7300128143300146e-05,41881
1.0,7000,-0.38085833,5.4,10144,4,42027,0.06981860771775246,0.001,1.733304488880094e-05,41933
1.0,7010,-0.38415752000000003,5.45,10157,4,42082,0.0696907252073288,0.001,1.1166454532940406e-05,41989
1.0,7020,-0.38654179000000005,5.47,10170,4,42135,0.07695400565862656,0.001,1.957891963684233e-05,42041
1.0,7030,-0.38613662999999987,5.43,10183,4,42187,0.07089112251996994,0.001,3.321298536320683e-05,42092
1.0,7040,-0.38784199,5.38,10196,4,42241,0.07039834310611089,0.001,1.8487695191045834e-05,42146
1.0,7050,-0.37951409999999997,5.33,10209,4,42293,0.0744040198624134,0.001,2.7155381152018283e-05,42200
1.0,7060,-0.37890007,5.32,10222,4,42346,0.07493304833769798,0.001,1.4264833225752227e-05,42253
1.0,7070,-0.38559943,5.38,10235,4,42401,0.0747806653380394,0.001,2.6031918423541356e-05,42308
1.0,7080,-0.37699169,5.36,10248,4,42453,0.07222282588481903,0.001,3.2014038879424334e-05,42360
1.0,7090,-0.38130063,5.32,10261,4,42509,0.07609688490629196,0.001,1.4824036270510987e-05,42415
1.0,7100,-0.38579991,5.35,10274,4,42562,0.07595538844664891,0.001,2.1281786757754162e-05,42468
1.0,7110,-0.38052430000000004,5.3,10286,4,42612,0.07434838414192199,0.001,3.650568542070687e-05,42519
1.0,7120,-0.37760894000000006,5.25,10298,4,42660,0.07588505372405052,0.001,4.281728070054669e-05,42565
1.0,7130,-0.38414916000000005,5.28,10312,4,42715,0.0764516294002533,0.001,2.3421402450670332e-05,42620
1.0,7140,-0.38206173,5.3,10325,4,42771,0.07158234591285388,0.001,3.3572032407391816e-05,42676
1.0,7150,-0.39142843000000005,5.37,10340,4,42830,0.07492197429140408,0.001,2.1942095675816137e-05,42731
1.0,7160,-0.39146325000000004,5.37,10353,4,42883,0.07543225437402726,0.001,2.1563174050243107e-05,42789
1.0,7170,-0.3881564,5.35,10366,4,42936,0.07495096884667873,0.001,5.195623725740006e-05,42842
1.0,7180,-0.3966500100000001,5.42,10380,4,42995,0.0778636485338211,0.001,3.567006860976108e-05,42900
1.0,7190,-0.39517090999999993,5.41,10393,4,43050,0.07332189753651619,0.001,2.4038458680782544e-05,42955
1.0,7200,-0.39509699000000004,5.39,10406,4,43101,0.07728846557438374,0.001,3.8022662920411676e-05,43006
1.0,7210,-0.39598625,5.37,10418,4,43149,0.07257872521877289,0.001,3.5768315865425396e-05,43056
1.0,7220,-0.41012969,5.76,10439,4,43236,0.07178860157728195,0.001,5.571712002468606e-05,43141
1.0,7230,-0.39846344999999994,5.73,10451,4,43288,0.07221968173980713,0.001,5.67342372960411e-05,43192
1.0,7240,-0.3982721900000001,5.7,10464,4,43341,0.07290688653786977,0.001,3.361472075387913e-05,43246
1.0,7250,-0.38866329,5.6,10476,4,43390,0.07198213934898376,0.001,2.5980087593779898e-05,43296
1.0,7260,-0.38248989999999994,5.56,10488,4,43439,0.07513688132166862,0.001,3.971926071244525e-05,43346
1.0,7270,-0.38925853,5.73,10505,4,43509,0.07493285834789276,0.001,6.524053242173977e-05,43415
1.0,7280,-0.38386329,5.68,10518,4,43563,0.07048328469196956,0.001,2.9925589539440505e-05,43468
1.0,7290,-0.38389001,5.68,10532,4,43618,0.07208150873581569,0.001,2.961358632092015e-05,43524
1.0,7300,-0.38123724,5.68,10544,4,43669,0.07543665543198586,0.001,2.5129721507255454e-05,43574
1.0,7310,-0.38480526,5.74,10557,4,43723,0.07066893639663856,0.001,2.1622358265934356e-05,43629
1.0,7320,-0.37050650999999996,5.4,10570,4,43776,0.07270252406597137,0.001,3.97862728277687e-05,43681
1.0,7330,-0.37556899999999993,5.47,10585,4,43835,0.07499665208160877,0.001,4.1861024328682106e-05,43741
1.0,7340,-0.37802524000000004,5.5,10598,4,43891,0.07732739299535751,0.001,2.5903040750563378e-05,43797
1.0,7350,-0.3826386200000001,5.51,10610,4,43941,0.07519839083154996,0.001,7.032375227330097e-05,43846
1.0,7360,-0.3874425799999999,5.57,10624,4,43996,0.07007925398647785,0.001,2.33895289056818e-05,43901
1.0,7370,-0.38095960000000006,5.5,10639,4,44059,0.07492613345384598,0.001,1.7361590289510785e-05,43963
1.0,7380,-0.38976816,5.58,10654,4,44121,0.06699596792459488,0.001,1.544884053146234e-05,44026
1.0,7390,-0.38474754999999994,5.55,10667,4,44173,0.07036958262324333,0.001,2.8286144697631244e-05,44078
1.0,7400,-0.3934489,5.63,10681,4,44232,0.07440904527902603,0.001,1.4821445620327723e-05,44138
1.0,7410,-0.39254412,5.6,10694,4,44283,0.07531356811523438,0.001,1.4935792023607064e-05,44188
1.0,7420,-0.39231360000000004,5.55,10705,4,44331,0.07235806733369828,0.001,2.227515051345108e-05,44237
1.0,7430,-0.38698640999999995,5.46,10718,4,44381,0.07801521420478821,0.001,1.9862903900502716e-05,44286
1.0,7440,-0.37724968000000003,5.41,10730,4,44432,0.07561578303575515,0.001,2.2867646111990326e-05,44338
1.0,7450,-0.37920223999999997,5.45,10743,4,44486,0.072386193399628,0.001,1.5702820292062825e-05,44391
1.0,7460,-0.3802177,5.43,10756,4,44539,0.07349001765251159,0.001,3.248065531806788e-05,44444
1.0,7470,-0.38600453,5.34,10769,4,44593,0.07726038744052251,0.001,2.1650131657224847e-05,44500
1.0,7480,-0.38429934999999993,5.3,10783,4,44651,0.07543925320108731,0.001,3.179756943912556e-05,44555
1.0,7490,-0.38632958,5.31,10796,4,44704,0.07146950662136078,0.001,1.7961595949600452e-05,44611
1.0,7500,-0.3752632400000001,5.22,10808,4,44754,0.0776340024811881,0.001,1.7651533068731495e-05,44660
1.0,7510,-0.38848024000000003,5.51,10828,4,44834,0.0720473655632564,0.001,4.636043325133089e-05,44737
1.0,7520,-0.3966885099999999,5.58,10841,4,44889,0.07042062282562256,0.001,2.8850346097897273e-05,44794
1.0,7530,-0.40753300000000003,5.71,10856,4,44952,0.07234111854008266,0.001,2.6494635676499456e-05,44858
1.0,7540,-0.4116504600000001,5.72,10869,4,45004,0.07909646816551685,0.001,2.370266292928136e-05,44910
1.0,7550,-0.4066099400000001,5.75,10883,4,45061,0.0730496108531952,0.001,1.4642587302660104e-05,44966
1.0,7560,-0.40717046,5.79,10897,4,45118,0.07266023010015488,0.001,2.5128292236331617e-05,45024
1.0,7570,-0.40243376999999997,5.86,10912,4,45179,0.071961160749197,0.001,2.2025677390047348e-05,45085
