#{"t_start": 1702801556.484805, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.381419,2,369.103713
-0.332144,3,370.109333
-0.751861,5,372.163266
-0.316761,3,373.235721
-0.521946,4,374.737067
-0.492838,3,375.738508
-0.494329,3,376.75136
-0.530604,5,378.762353
-0.252585,2,379.322384
-0.432219,2,379.864829
-0.476919,3,380.884281
-0.43423,2,381.435606
-0.390097,2,381.940995
-0.25103,2,382.451565
-0.358498,2,382.971242
-0.62748,5,384.972865
-0.35891,4,386.566096
-0.593792,3,387.605922
-0.469824,3,388.607779
-0.403582,3,389.612232
-0.668342,3,390.629596
-0.377176,4,392.231221
-0.62736,5,394.342367
-0.815228,5,396.426722
-0.356643,3,397.47828
-0.721001,5,399.528897
-0.646457,4,401.124733
-0.685571,4,402.723531
-0.630901,4,404.260653
-0.789247,5,406.345345
-0.672769,4,407.931194
-0.481147,5,410.042319
-0.408004,4,411.626004
-0.702844,4,413.16762
-0.486121,5,415.299226
-0.797632,8,419.008124
-0.882984,8,422.701757
-0.863011,5,424.831122
-0.891685,5,426.973382
-1.027187,6,429.703332
-0.556697,7,432.888433
-0.804372,7,435.995397
-0.736016,7,439.137369
-0.615524,7,442.372031
-0.491873,7,445.440213
-0.622472,7,448.595586
-0.351261,4,450.206847
-0.74828,7,453.342271
-0.269831,4,454.947183
-0.502981,4,456.551202
-0.635541,6,459.136877
-0.614564,7,462.350757
-0.800371,7,465.591676
-0.677265,7,468.812778
-0.480507,7,472.011681
-0.513338,7,475.285198
-0.529604,7,478.409723
-0.627639,7,481.55981
-0.926558,7,484.819811
-0.927375,7,488.002788
-0.788708,7,491.249774
-0.489926,7,494.491217
-0.632004,7,497.693178
-0.536337,7,500.895802
-0.624711,7,504.03934
-0.575418,7,507.177076
-0.70216,8,510.831183
-0.567801,7,514.001656
-1.071739,9,518.134608
-0.652825,7,521.392912
-0.733699,7,524.623392
-0.697493,8,528.297763
-0.79974,8,531.898838
-0.712547,8,535.653641
-0.665871,7,538.756281
-0.632005,7,541.928242
-0.713577,8,545.467193
-0.814553,7,548.630301
-0.61768,7,551.798935
-0.627908,7,554.961463
-0.718812,7,558.186369
-0.571882,7,561.333918
-0.77955,7,564.56763
-0.738863,8,568.200926
-0.548278,7,571.386029
-0.591559,7,574.636431
-0.770278,7,577.852616
-0.712932,7,580.938268
-0.515468,7,584.140288
-0.721626,8,587.893089
-0.680344,7,591.110737
-0.55577,7,594.282984
-0.468491,7,597.413392
-0.54519,7,600.548084
-0.624496,7,603.650028
-0.713512,7,606.842362
-0.516039,7,610.052003
-0.680399,8,613.660302
-0.533534,7,616.812597
-0.661194,8,620.521656
-0.594703,8,624.103711
-0.587765,7,627.209531
-0.77809,8,630.85277
-0.548125,7,633.987228
-0.640809,7,637.189078
-0.683809,8,640.968946
-0.655971,7,644.197
-0.632492,8,647.959234
-0.739803,8,651.704268
-0.624725,7,654.809375
-0.719209,9,659.108164
-0.645621,8,662.970105
-0.564628,7,666.135071
-0.459363,7,669.277332
-0.785935,8,672.870281
-0.491426,7,676.00228
-0.564567,7,679.090876
-0.831225,8,682.653433
-0.647578,8,686.264086
-0.621445,8,689.990752
-0.755053,9,694.202538
-0.734086,8,697.935184
-0.878243,10,702.693057
-0.414932,5,705.321459
-0.885039,9,709.480449
-1.035905,10,714.249842
-0.733693,9,718.655606
-0.767407,9,723.015429
-0.931739,11,728.319838
-0.838489,8,732.049625
-0.870334,9,736.175931
-0.810161,7,739.298253
-0.972558,10,744.005516
-0.712066,8,747.682796
-0.921132,9,751.907768
-0.757017,8,755.66638
-0.790724,9,759.988303
-0.806249,8,763.59123
-0.672064,7,766.719279
-0.511495,7,769.901501
-0.477179,7,773.02562
-0.453521,7,776.253616
-0.835406,9,780.40252
-0.237783,4,782.555913
-0.98675,9,786.780543
-0.746949,8,790.51191
-0.653389,8,794.078263
-0.588855,7,797.220508
-1.099864,10,801.847505
-0.467344,7,805.099178
-0.389459,6,807.793844
-0.674427,8,811.522458
-0.485148,7,814.606631
-0.638649,8,818.251714
-0.650509,8,821.939944
-0.671814,8,825.592299
-0.599639,8,829.188154
-0.658687,8,832.811501
-0.682182,8,836.456325
-0.475175,7,839.610726
-0.378557,5,842.152252
-0.976949,10,846.962913
-0.762868,10,851.925562
-0.787925,9,856.234582
-0.688595,8,859.840725
-0.669606,9,864.050825
-1.012897,11,869.425486
-1.593232,13,875.769814
-0.659276,8,879.372586
-0.390567,5,881.98798
-0.631051,9,886.155522
-0.810995,9,890.363024
-0.789504,10,895.205438
-1.354775,13,901.477396
-0.761875,10,906.295008
-1.701002,18,915.221878
-0.40246,6,918.034527
-0.911435,10,922.786881
-1.059326,10,927.761621
-1.119495,12,933.432238
-0.70452,9,937.749407
-0.684351,9,942.00952
-0.810381,10,946.917827
-0.790686,9,951.116927
-0.707271,9,955.248934
-0.91624,10,959.901884
-0.918154,10,964.739451
-0.791139,9,968.937649
-0.799141,9,973.098163
-0.699124,9,977.397349
-0.505075,7,980.620896
-0.679651,8,984.289088
-0.850525,9,988.52339
-0.615732,8,992.240893
-0.349845,5,994.379892
-0.63409,8,998.013791
-0.56859,8,1001.774077
-0.343551,5,1003.938854
-0.569053,8,1007.512965
-0.626835,7,1010.614552
-0.785842,8,1014.223773
-0.624135,8,1017.87611
-0.52939,7,1021.002953
-0.515112,7,1024.091071
-0.235376,4,1026.142243
-0.771585,8,1029.84901
-0.765488,8,1033.463901
-0.832864,8,1037.126634
-0.570463,7,1040.365211
-0.843782,8,1044.742824
-0.536698,7,1047.940783
-0.747102,8,1051.73264
-1.044033,11,1057.008012
-0.728055,9,1061.242834
-0.66969,7,1064.467736
-0.513531,7,1067.660466
-1.079349,11,1072.950395
-0.334513,5,1075.708265
-0.678533,8,1079.420866
-0.792871,9,1083.685614
-1.061804,13,1090.127347
-0.980647,11,1095.349654
-0.646125,9,1099.779985
-0.943265,11,1105.058122
-1.60437,20,1115.792334
