time/fps,rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4,0.86,5260,-0.7371063800000001,6.14,43956,10412,0.34197182456652325,43858,0.004609134513884783,0.001
4,0.87,5270,-0.73128045,6.13,44024,10428,0.33656519651412964,43921,0.004412135109305382,0.001
4,0.88,5280,-0.7343836800000001,6.16,44089,10444,0.33628644545873004,43987,0.005132975389382669,0.001
4,0.88,5290,-0.7391429500000001,6.09,44146,10458,0.3216114640235901,44048,0.005123632416749994,0.001
4,0.9,5300,-0.7403990800000001,6.16,44210,10473,0.3407360315322876,44109,0.004725555789523891,0.001
4,0.91,5310,-0.74631884,6.19,44273,10488,0.3212250272432963,44171,0.0050322682530220065,0.001
4,0.91,5320,-0.7354223699999999,6.18,44335,10503,0.3425234357515971,44234,0.005023502162657678,0.001
4,0.93,5330,-0.7422510700000001,6.31,44403,10520,0.3455009460449219,44301,0.004667703266022727,0.001
4,0.92,5340,-0.7440173900000001,6.26,44456,10532,0.3292839328447978,44353,0.004930560676647084,0.001
4,0.9,5350,-0.7335494699999998,6.17,44512,10546,0.3418990671634674,44408,0.004774182569235563,0.001
4,0.9,5360,-0.73329931,6.17,44573,10561,0.33328210314114887,44475,0.005344406856844823,0.001
4,0.9,5370,-0.73641694,6.19,44643,10578,0.33783093094825745,44539,0.0043109863929982695,0.001
4,0.88,5380,-0.7295034399999998,6.09,44698,10591,0.34249091148376465,44596,0.004498200258240104,0.001
4,0.87,5390,-0.7215411700000002,6.03,44749,10603,0.3438195586204529,44646,0.005068028423314293,0.001
4,0.85,5400,-0.7239655000000002,5.98,44808,10617,0.32806526869535446,44706,0.0052602196810767055,0.001
4,0.85,5410,-0.7124649599999999,6.01,44874,10633,0.3552005688349406,44769,0.00493155939814945,0.001
4,0.83,5420,-0.71139677,5.88,44923,10645,0.35193200906117755,44821,0.005120348961402972,0.001
4,0.83,5430,-0.7211323499999999,5.94,44997,10663,0.33692888021469114,44891,0.005116630218584429,0.001
4,0.82,5440,-0.71930807,5.95,45051,10676,0.35058531165122986,44953,0.004489780337150607,0.001
4,0.83,5450,-0.7227299899999999,5.99,45111,10691,0.3289070129394531,45008,0.005054880224633962,0.001
4,0.84,5460,-0.71879113,6.01,45174,10706,0.3496466875076294,45072,0.004329764656722546,0.001
4,0.82,5470,-0.7049475099999999,5.87,45230,10719,0.3250330885251363,45127,0.005262806545943022,0.001
4,0.83,5480,-0.70799005,5.95,45293,10735,0.34521005551020306,45191,0.005186805346359809,0.001
4,0.85,5490,-0.71646579,6.06,45355,10749,0.34390221536159515,45252,0.004960185382515192,0.001
4,0.86,5500,-0.7090369699999998,6.08,45416,10764,0.3358556429545085,45314,0.005024201391885678,0.001
4,0.86,5510,-0.72040809,6.07,45481,10780,0.3452846308549245,45379,0.004340904881246388,0.001
4,0.88,5520,-0.73425331,6.22,45545,10795,0.33052629232406616,45441,0.004754500064466681,0.001
4,0.88,5530,-0.7158929999999999,6.12,45609,10811,0.3468070328235626,45507,0.004645588768956562,0.001
4,0.91,5540,-0.73137775,6.25,45676,10827,0.3402680655320485,45574,0.004802454728633165,0.001
4,0.91,5550,-0.7293866899999999,6.25,45736,10841,0.32532445589701336,45633,0.0051483456045389175,0.001
4,0.88,5560,-0.7194700600000001,6.12,45786,10853,0.33652640879154205,45684,0.005255554070962327,0.001
4,0.89,5570,-0.7196897300000002,6.15,45845,10868,0.32898210485776264,45741,0.005151310392344992,0.001
4,0.88,5580,-0.7203696300000001,6.08,45901,10881,0.34522343426942825,45798,0.004492476848619325,0.001
4,0.87,5590,-0.7180766300000001,6.05,45960,10895,0.3440193831920624,45857,0.0051259612664580345,0.001
4,0.86,5600,-0.71314857,6.02,46018,10909,0.3365292549133301,45920,0.004834235412999988,0.001
4,0.86,5610,-0.7057308699999999,5.99,46080,10924,0.35048820575078327,45977,0.005087930842169693,0.001
4,0.84,5620,-0.68731876,5.89,46134,10937,0.33890756219625473,46033,0.004809328180272132,0.001
4,0.83,5630,-0.6988924900000001,5.87,46196,10952,0.3327574208378792,46094,0.005264249048195779,0.001
4,0.83,5640,-0.6924140599999999,5.86,46262,10968,0.3362836341063182,46159,0.004816254833713174,0.001
4,0.85,5650,-0.6907062700000001,5.92,46328,10984,0.3318822830915451,46225,0.004989173170179129,0.001
4,0.87,5660,-0.70845796,6.13,46399,11001,0.3465426564216614,46297,0.0053605882983122554,0.001
4,0.88,5670,-0.7236776699999998,6.21,46466,11018,0.33596470952033997,46363,0.005608217391584601,0.001
4,0.89,5680,-0.72541463,6.26,46527,11032,0.3305005133152008,46424,0.004227395867928863,0.001
4,0.89,5690,-0.72171731,6.26,46586,11047,0.30892478426297504,46482,0.005364145734347403,0.001
4,0.91,5700,-0.7383718200000001,6.38,46656,11063,0.32882020622491837,46554,0.00458337742436145,0.001
4,0.88,5710,-0.7320572900000002,6.26,46706,11076,0.34705114364624023,46608,0.005107995455286333,0.001
4,0.9,5720,-0.7326953199999999,6.27,46761,11089,0.3416292369365692,46659,0.005851436592638493,0.001
4,0.9,5730,-0.7298482699999999,6.26,46822,11104,0.34468574325243634,46724,0.004745431337505579,0.001
4,0.89,5740,-0.7306398999999999,6.26,46888,11119,0.33881019552548725,46786,0.0051455704495310785,0.001
4,0.89,5750,-0.7316564300000001,6.22,46950,11134,0.32903240124384564,46849,0.00480214340080108,0.001
4,0.87,5760,-0.7254609900000001,6.06,47005,11148,0.33489304780960083,46902,0.005411377176642418,0.001
4,0.87,5770,-0.72699552,6.1,47076,11165,0.3502228856086731,46973,0.004573030604256524,0.001
4,0.86,5780,-0.7264158,6.11,47138,11180,0.325033463537693,47036,0.005262953295771565,0.001
4,0.87,5790,-0.72466293,6.15,47201,11195,0.33030736446380615,47099,0.004904447356238961,0.001
4,0.85,5800,-0.7101183000000002,6.03,47259,11209,0.325443297624588,47157,0.004707942251116037,0.001
4,0.88,5810,-0.7099469700000001,6.13,47319,11223,0.32645880182584125,47217,0.005144841192911069,0.001
4,0.87,5820,-0.7143179400000002,6.15,47376,11237,0.3266250118613243,47278,0.005132040873702083,0.001
4,0.87,5830,-0.71910811,6.25,47447,11254,0.3330540880560875,47344,0.004788363751556192,0.001
4,0.88,5840,-0.7239732800000002,6.3,47518,11271,0.3454529841740926,47415,0.005517864755044381,0.001
4,0.87,5850,-0.7223577,6.3,47580,11286,0.3349905014038086,47478,0.0054045139501492185,0.001
4,0.89,5860,-0.72312578,6.38,47643,11301,0.32417046278715134,47540,0.005066328682005405,0.001
4,0.87,5870,-0.7023311599999998,6.23,47699,11315,0.3222522934277852,47597,0.005060207364814622,0.001
4,0.88,5880,-0.6903607600000002,6.14,47752,11328,0.31979477405548096,47651,0.004801915492862463,0.001
4,0.88,5890,-0.68868874,6.1,47811,11342,0.32106014092763263,47709,0.004862178316605943,0.001
4,0.89,5900,-0.7036863200000001,6.16,47875,11357,0.3485126197338104,47772,0.00479513166161875,0.001
4,0.89,5910,-0.71651709,6.22,47941,11373,0.33655742555856705,47838,0.004795125419540065,0.001
4,0.89,5920,-0.7243308799999998,6.19,47995,11386,0.33556436002254486,47892,0.004882792476564646,0.001
4,0.87,5930,-0.7138980599999998,6.0,48047,11399,0.31068190932273865,47944,0.0053320510778576136,0.001
4,0.86,5940,-0.7016975200000002,5.86,48104,11413,0.34262508153915405,48003,0.00523113775998354,0.001
4,0.85,5950,-0.70137998,5.83,48163,11427,0.35045109192530316,48060,0.004606623280172546,0.001
4,0.84,5960,-0.6969441099999999,5.75,48218,11440,0.3184092119336128,48120,0.005515601153352431,0.001
4,0.86,5970,-0.7072498500000001,5.84,48283,11456,0.32033319026231766,48180,0.004702011322868722,0.001
4,0.86,5980,-0.71213446,5.88,48340,11470,0.33860114216804504,48242,0.005492709344252944,0.001
4,0.86,5990,-0.71933805,5.9,48401,11484,0.3213931918144226,48296,0.0052644407376647,0.001
4,0.84,6000,-0.7052855000000001,5.77,48452,11497,0.3261164923508962,48354,0.00504102938187619,0.001
4,0.84,6010,-0.6950881899999999,5.7,48511,11511,0.3266123632589976,48408,0.0046152593567967415,0.001
4,0.85,6020,-0.6995016900000001,5.78,48573,11526,0.345281645655632,48470,0.0046119770766901115,0.001
4,0.87,6030,-0.7055782899999999,5.9,48637,11541,0.3323729932308197,48534,0.004774170528565135,0.001
4,0.87,6040,-0.70398565,5.93,48697,11556,0.3398861885070801,48594,0.004333104472607374,0.001
4,0.89,6050,-0.7051475899999999,6.0,48763,11572,0.3323492035269737,48660,0.0048952157875256875,0.001
4,0.89,6060,-0.7073251200000001,6.05,48823,11586,0.33363695939381915,48725,0.004987270238676241,0.001
4,0.86,6070,-0.7030756300000001,5.96,48879,11600,0.3401031990845998,48775,0.004941021890512535,0.001
4,0.85,6080,-0.7066958699999999,5.95,48935,11613,0.3516218662261963,48837,0.0042755447793751955,0.001
4,0.83,6090,-0.7074877,5.91,48992,11627,0.33285969495773315,48889,0.004493093894173701,0.001
4,0.84,6100,-0.71179103,5.95,49047,11640,0.323160986105601,48946,0.004662150827546914,0.001
4,0.84,6110,-0.7251701600000001,6.02,49113,11656,0.32935289293527603,49009,0.005329131206963211,0.001
4,0.82,6120,-0.71567915,5.95,49168,11670,0.323459267616272,49065,0.004822786431759596,0.001
4,0.82,6130,-0.7160663,5.92,49229,11684,0.3370221455891927,49127,0.004974463488906622,0.001
4,0.82,6140,-0.7273051599999999,5.97,49294,11700,0.33061201373736065,49191,0.004982232781393188,0.001
4,0.81,6150,-0.72660178,5.89,49352,11714,0.3304840326309204,49251,0.00485191176024576,0.001
4,0.82,6160,-0.72666725,5.89,49412,11728,0.3401406332850456,49310,0.00497548101702705,0.001
4,0.84,6170,-0.73063041,5.94,49473,11743,0.33722811937332153,49369,0.005232376977801323,0.001
4,0.85,6180,-0.7287705600000001,6.02,49537,11759,0.32286950945854187,49435,0.004835813904979399,0.001
4,0.88,6190,-0.7214978900000001,6.07,49599,11774,0.32656130194664,49498,0.0049904703295656615,0.001
4,0.87,6200,-0.7106631199999999,6.0,49647,11785,0.3273816605408986,49549,0.00502992354865585,0.001
4,0.85,6210,-0.6995402300000001,5.86,49699,11798,0.31975802779197693,49601,0.004999918009464939,0.001
4,0.86,6220,-0.69892572,5.88,49756,11811,0.33348536491394043,49654,0.005054688702027003,0.001
4,0.86,6230,-0.69076232,5.9,49819,11827,0.3323719024658203,49712,0.005214551153282325,0.001
4,0.86,6240,-0.6807587400000001,5.85,49879,11841,0.34860648214817047,49776,0.00488210452853569,0.001
4,0.84,6250,-0.67385131,5.79,49931,11854,0.3250017911195755,49828,0.004944788358573403,0.001
4,0.81,6260,-0.6680586700000001,5.68,49980,11865,0.3369486406445503,49882,0.005137751444375941,0.001
4,0.81,6270,-0.67031395,5.72,50045,11881,0.32993757724761963,49940,0.004708504071459174,0.001
4,0.82,6280,-0.6780057799999999,5.73,50110,11897,0.3347756043076515,50007,0.004649453621823341,0.001
4,0.8,6290,-0.68418712,5.74,50173,11912,0.3374573811888695,50070,0.005218361620791256,0.001
4,0.81,6300,-0.6980744400000001,5.86,50233,11926,0.3346506953239441,50130,0.004665943195245096,0.001
4,0.82,6310,-0.6993029000000002,5.92,50291,11940,0.34025460481643677,50188,0.0041448051342740655,0.001
4,0.82,6320,-0.70161835,5.94,50350,11955,0.33898109197616577,50245,0.004455060348846018,0.001
4,0.79,6330,-0.69646442,5.78,50397,11966,0.33892467617988586,50296,0.0047235278761945665,0.001
4,0.8,6340,-0.71344287,5.85,50464,11982,0.32344163209199905,50362,0.005357375601306558,0.001
4,0.81,6350,-0.71266382,5.89,50520,11996,0.3323284089565277,50417,0.00454547256231308,0.001
4,0.85,6360,-0.7208519800000001,6.09,50589,12012,0.3468852937221527,50488,0.004470260414694037,0.001
4,0.85,6370,-0.7261061400000002,6.13,50658,12029,0.3427938024202983,50555,0.005069648580891746,0.001
4,0.83,6380,-0.7263226800000001,6.12,50722,12044,0.3352895453572273,50624,0.005426062470568078,0.001
4,0.83,6390,-0.7178974499999999,6.04,50777,12058,0.32204920053482056,50674,0.005167077295482159,0.001
4,0.84,6400,-0.72297799,6.05,50838,12072,0.3337420125802358,50735,0.0050401871890894,0.001
4,0.85,6410,-0.7197451000000001,6.09,50900,12087,0.3375057478745778,50797,0.0044957313886178395,0.001
4,0.86,6420,-0.7204710899999998,6.09,50959,12102,0.3347998062769572,50857,0.0046297365333884954,0.001
4,0.89,6430,-0.7362396899999999,6.33,51030,12119,0.33140480518341064,50927,0.004806317389011383,0.001
4,0.85,6440,-0.7137209700000001,6.13,51077,12130,0.34211617708206177,50979,0.005352696536907128,0.001
4,0.86,6450,-0.7247212999999999,6.2,51140,12145,0.340224822362264,51037,0.005170607274132115,0.001
4,0.85,6460,-0.7273983199999998,6.17,51206,12161,0.3246203561623891,51104,0.004906211591636141,0.001
4,0.85,6470,-0.7280683499999999,6.08,51266,12176,0.3315013647079468,51163,0.004567528376355767,0.001
4,0.86,6480,-0.7241558600000001,6.06,51328,12191,0.3266738951206207,51226,0.00484221560570101,0.001
4,0.84,6490,-0.7281026899999999,6.0,51377,12202,0.34298965334892273,51273,0.004909796582069248,0.001
4,0.84,6500,-0.7266249400000001,6.02,51440,12218,0.3445361753304799,51334,0.0049727424047887325,0.001
4,0.82,6510,-0.73065728,5.96,51496,12231,0.3432307317852974,51392,0.004329136339947581,0.001
4,0.8,6520,-0.7252348599999999,5.92,51551,12245,0.3321007788181305,51453,0.004715336154081992,0.001
4,0.8,6530,-0.70718589,5.78,51608,12258,0.33149929841359455,51507,0.005176197271794081,0.001
4,0.83,6540,-0.7170526799999998,5.92,51669,12273,0.35484035809834796,51566,0.004879373405128717,0.001
4,0.84,6550,-0.7200290399999999,5.99,51739,12290,0.3423947294553121,51635,0.004811304621398449,0.001
4,0.84,6560,-0.7156193000000001,5.95,51801,12305,0.3394998759031296,51698,0.004613075106005583,0.001
4,0.82,6570,-0.70045417,5.86,51852,12317,0.3340374231338501,51749,0.004292107691677908,0.001
4,0.81,6580,-0.7020215200000002,5.84,51912,12332,0.33137916028499603,51810,0.004611355776432902,0.001
4,0.83,6590,-0.6997726799999999,5.94,51971,12346,0.34658282995224,51867,0.004729538224637508,0.001
4,0.82,6600,-0.7037425799999998,5.91,52031,12360,0.3241708179314931,51929,0.0045504699062023845,0.001
4,0.85,6610,-0.7070691900000001,6.0,52096,12376,0.3248758912086487,51992,0.004893648127714793,0.001
4,0.88,6620,-0.72202582,6.11,52162,12392,0.3474670747915904,52059,0.005032699688204697,0.001
4,0.88,6630,-0.7352929899999999,6.16,52224,12407,0.34894777834415436,52122,0.005165927976902042,0.001
4,0.89,6640,-0.7353449099999999,6.23,52292,12423,0.352560430765152,52189,0.004578302818117663,0.001
4,0.88,6650,-0.7340082800000002,6.23,52362,12440,0.3386070728302002,52259,0.005197054473683238,0.001
4,0.88,6660,-0.7316283200000001,6.22,52423,12455,0.3354579011599223,52321,0.004682411129275958,0.001
4,0.9,6670,-0.73360339,6.31,52483,12469,0.3353668749332428,52380,0.004863888956606388,0.001
4,0.9,6680,-0.72786645,6.25,52537,12482,0.34677426020304364,52433,0.004849152561898033,0.001
4,0.89,6690,-0.7217448700000001,6.13,52584,12494,0.34566805760065716,52486,0.004816922048727672,0.001
4,0.89,6700,-0.7128764599999999,6.12,52643,12508,0.3489496260881424,52538,0.0050444706077022216,0.001
4,0.89,6710,-0.7151676299999999,6.14,52710,12524,0.3260053296883901,52607,0.005079376511275768,0.001
4,0.88,6720,-0.70964213,6.16,52778,12540,0.33084696531295776,52677,0.004845307009028537,0.001
4,0.88,6730,-0.70738298,6.21,52845,12557,0.33690573275089264,52742,0.004903048010809081,0.001
4,0.87,6740,-0.71543023,6.22,52914,12573,0.347471018632253,52809,0.004731267757181611,0.001
4,0.88,6750,-0.7189698800000001,6.18,52980,12589,0.3279222349325816,52878,0.005252549579987924,0.001
4,0.87,6760,-0.71879397,6.19,53042,12604,0.3362976014614105,52940,0.004925567058048078,0.001
4,0.85,6770,-0.7200434200000001,6.11,53094,12617,0.33247342705726624,52996,0.005408288910984993,0.001
4,0.85,6780,-0.72243798,6.13,53150,12630,0.36151885986328125,53048,0.005938990041613579,0.001
4,0.87,6790,-0.7392518100000001,6.37,53221,12647,0.35777000337839127,53118,0.005360119710011142,0.001
4,0.89,6800,-0.7413287599999999,6.42,53285,12663,0.32268646359443665,53182,0.004685035751511653,0.001
4,0.88,6810,-0.7306943400000001,6.36,53346,12677,0.3258776590228081,53244,0.004766329457717282,0.001
4,0.88,6820,-0.7366855000000001,6.39,53417,12695,0.35329169034957886,53319,0.004367469710164836,0.001
4,0.87,6830,-0.73849619,6.31,53476,12709,0.33063390851020813,53374,0.005185890570282936,0.001
4,0.86,6840,-0.73661208,6.22,53536,12723,0.34256377071142197,53433,0.005163290217751637,0.001
4,0.85,6850,-0.7345178499999999,6.2,53600,12739,0.33004767696062726,53497,0.004931229299732617,0.001
4,0.85,6860,-0.73595032,6.14,53656,12752,0.35270947217941284,53558,0.004481882089748979,0.001
4,0.85,6870,-0.72857261,6.1,53704,12764,0.35578757524490356,53602,0.0068524430971592665,0.001
4,0.85,6880,-0.72833655,6.11,53761,12778,0.3338167071342468,53658,0.005249638110399246,0.001
4,0.86,6890,-0.7212677000000002,6.04,53825,12793,0.3225866953531901,53722,0.005224614481752117,0.001
4,0.85,6900,-0.72531603,6.04,53889,12808,0.3313119485974312,53786,0.005086910112627915,0.001
4,0.85,6910,-0.7298989599999999,6.02,53948,12823,0.3367956429719925,53846,0.005217936289097581,0.001
4,0.82,6920,-0.7135183199999999,5.79,53996,12834,0.3332703113555908,53893,0.005869778571650386,0.001
4,0.84,6930,-0.7226011199999999,5.9,54066,12851,0.326358400285244,53964,0.0046447591739706695,0.001
4,0.86,6940,-0.7198277900000001,5.94,54130,12867,0.3150882323582967,54027,0.005015481130353042,0.001
4,0.83,6950,-0.7021806800000001,5.78,54178,12878,0.35746821761131287,54075,0.004758484661579132,0.001
4,0.83,6960,-0.69564955,5.77,54233,12892,0.3382869263490041,54131,0.0051215592926989,0.001
4,0.84,6970,-0.6952857499999999,5.84,54288,12905,0.32928894956906635,54187,0.005717247646922867,0.001
4,0.85,6980,-0.7007458599999999,5.92,54353,12921,0.34399764239788055,54252,0.00482234957494906,0.001
4,0.82,6990,-0.6939474300000001,5.78,54403,12933,0.3340025742848714,54300,0.005574704458316167,0.001
4,0.83,7000,-0.68610329,5.76,54465,12948,0.321822851896286,54363,0.005111597400779526,0.001
4,0.81,7010,-0.6807584400000002,5.71,54519,12961,0.3557192186514537,54416,0.005446975817903876,0.001
4,0.85,7020,-0.6974057099999998,5.95,54591,12978,0.3653949052095413,54483,0.005509807635098696,0.001
4,0.82,7030,-0.6829233000000001,5.79,54645,12991,0.33515749375025433,54547,0.004686586691864899,0.001
4,0.82,7040,-0.6879333,5.88,54718,13009,0.3387548699975014,54610,0.0044775269634556025,0.001
4,0.83,7050,-0.6923078100000001,5.92,54770,13021,0.3502599895000458,54672,0.005147235334983894,0.001
4,0.84,7060,-0.6906161000000001,5.92,54825,13035,0.3331291377544403,54724,0.004394203346843521,0.001
4,0.86,7070,-0.7131406800000002,6.04,54892,13051,0.3322953184445699,54789,0.005129603968401041,0.001
4,0.87,7080,-0.7247416299999999,6.08,54961,13067,0.3246857821941376,54857,0.004413969116285443,0.001
4,0.9,7090,-0.7353315900000001,6.22,55025,13083,0.34637270867824554,54923,0.004526983387768269,0.001
4,0.88,7100,-0.7289730700000001,6.14,55079,13096,0.34106263518333435,54976,0.005334137380123139,0.001
4,0.89,7110,-0.73837767,6.22,55141,13111,0.3409357011318207,55038,0.0049807470291852955,0.001
4,0.87,7120,-0.72850392,6.1,55201,13125,0.34198548197746276,55098,0.005045751420160134,0.001
4,0.88,7130,-0.73430271,6.15,55260,13140,0.32589776317278546,55157,0.005516564872648034,0.001
4,0.86,7140,-0.7236036899999999,5.99,55317,13153,0.320160170396169,55219,0.005256088838602106,0.001
4,0.88,7150,-0.7401314099999999,6.17,55387,13170,0.33204852789640427,55285,0.004843358357902616,0.001
4,0.85,7160,-0.7411383599999999,6.09,55434,13182,0.3269912973046303,55336,0.004875471815466881,0.001
4,0.82,7170,-0.7215178400000001,5.92,55484,13194,0.357216477394104,55386,0.004142754284354548,0.001
4,0.8,7180,-0.7023555600000002,5.77,55538,13207,0.34484437108039856,55435,0.004006481263786554,0.001
4,0.78,7190,-0.6988934100000002,5.7,55595,13220,0.3440495828787486,55493,0.0044994559804243705,0.001
4,0.78,7200,-0.70320536,5.7,55649,13233,0.34470707923173904,55546,0.004627609691981759,0.001
4,0.8,7210,-0.7031168400000002,5.73,55714,13249,0.35020337253808975,55613,0.004759760631714016,0.001
4,0.8,7220,-0.7073024099999998,5.74,55775,13264,0.32550697525342304,55673,0.005220101979960289,0.001
4,0.79,7230,-0.7094858099999999,5.7,55830,13277,0.34537822008132935,55726,0.00570838525891304,0.001
4,0.81,7240,-0.70984865,5.79,55896,13293,0.3500998417536418,55795,0.0049401763050506515,0.001
4,0.81,7250,-0.7105505400000002,5.73,55960,13308,0.3245272636413574,55857,0.005022771257374968,0.001
4,0.84,7260,-0.7190331600000002,5.84,56018,13322,0.3322702944278717,55915,0.004695387401928504,0.001
4,0.86,7270,-0.7306583099999999,5.97,56081,13338,0.32217496633529663,55977,0.0049566587965403286,0.001
4,0.86,7280,-0.7386009000000001,6.02,56140,13352,0.3260001341501872,56037,0.004683545014510552,0.001
4,0.88,7290,-0.7572857699999999,6.28,56223,13372,0.3426058292388916,56121,0.0052987923845648766,0.001
4,0.86,7300,-0.7466079600000001,6.19,56268,13383,0.35152719418207806,56170,0.004275843966752291,0.001
4,0.86,7310,-0.7459579199999997,6.21,56335,13399,0.3352192242940267,56232,0.005121499144782622,0.001
4,0.85,7320,-0.7320394299999999,6.1,56385,13411,0.32316452264785767,56283,0.004796979017555714,0.001
4,0.87,7330,-0.73093321,6.18,56448,13426,0.3416469991207123,56345,0.0049162427377369665,0.001
4,0.84,7340,-0.7289677299999999,6.04,56500,13439,0.3200129270553589,56396,0.005115392152220011,0.001
4,0.84,7350,-0.7195045899999998,6.03,56563,13454,0.33617427945137024,56458,0.004950568346040589,0.001
4,0.84,7360,-0.7214121400000002,6.05,56623,13469,0.3346012011170387,56520,0.004743422980287245,0.001
4,0.84,7370,-0.72424031,6.06,56687,13484,0.3504036068916321,56584,0.005115347169339657,0.001
4,0.85,7380,-0.7170036600000002,6.05,56745,13498,0.32088953256607056,56642,0.005070904657865564,0.001
4,0.84,7390,-0.6978687700000001,5.85,56808,13513,0.34837162494659424,56705,0.004473995805407564,0.001
4,0.87,7400,-0.71104892,6.03,56871,13528,0.342588076988856,56769,0.004823071283421346,0.001
4,0.87,7410,-0.70595437,6.02,56937,13544,0.34150654822587967,56836,0.0048332976709519115,0.001
4,0.88,7420,-0.7077594399999999,6.08,56993,13558,0.3404606183369954,56890,0.004542460897937417,0.001
4,0.86,7430,-0.6972582300000001,5.98,57046,13571,0.34705254435539246,56943,0.004233087956284483,0.001
4,0.88,7440,-0.6974049800000001,6.03,57103,13584,0.3334821859995524,57002,0.005367894424125552,0.001
4,0.87,7450,-0.70433585,6.02,57165,13599,0.33739857872327167,57061,0.0045798591205051965,0.001
4,0.87,7460,-0.7019149899999998,6.05,57228,13614,0.338382288813591,57126,0.004750721223120179,0.001
4,0.88,7470,-0.70198692,6.07,57294,13630,0.3534238338470459,57193,0.0048341012360262016,0.001
4,0.87,7480,-0.7002198700000001,6.03,57348,13643,0.33429527282714844,57246,0.005181014072149992,0.001
4,0.87,7490,-0.69425256,6.03,57411,13659,0.335795799891154,57309,0.005316589920160671,0.001
4,0.87,7500,-0.6912629299999999,6.0,57471,13673,0.3558463553587596,57369,0.004526391082132856,0.001
4,0.86,7510,-0.6938709700000001,5.96,57533,13688,0.365319162607193,57431,0.004315715050324798,0.001
4,0.84,7520,-0.6892117899999998,5.88,57581,13700,0.3510253330071767,57483,0.00459722156769463,0.001
4,0.87,7530,-0.7025507800000002,6.03,57649,13716,0.3336103955904643,57546,0.0051112807511041565,0.001
4,0.87,7540,-0.7127856699999999,6.12,57715,13732,0.3420565277338028,57613,0.004626061327548491,0.001
4,0.87,7550,-0.7108920000000002,6.06,57771,13745,0.33631401260693866,57669,0.005335448575871331,0.001
4,0.87,7560,-0.70570423,6.01,57829,13759,0.340228666861852,57726,0.005420089854548375,0.001
4,0.85,7570,-0.70326559,5.93,57887,13773,0.33543864885965985,57789,0.00461933808401227,0.001
4,0.84,7580,-0.70554288,5.92,57940,13786,0.3369508236646652,57839,0.005215631739702076,0.001
4,0.82,7590,-0.7018189100000001,5.79,57990,13798,0.31963515281677246,57892,0.00529854535125196,0.001
4,0.79,7600,-0.69164508,5.68,58039,13810,0.3415341277917226,57941,0.004948571257825408,0.001
4,0.8,7610,-0.69245545,5.7,58103,13826,0.332638144493103,58001,0.0048295108911891775,0.001
4,0.83,7620,-0.7083028700000001,5.84,58165,13840,0.3453450600306193,58067,0.004686696754236307,0.001
4,0.83,7630,-0.70771819,5.8,58229,13856,0.3489258587360382,58127,0.00515973090659827,0.001
4,0.79,7640,-0.6909853500000003,5.56,58271,13866,0.3679766058921814,58173,0.0045338585041463375,0.001
4,0.79,7650,-0.6848250899999999,5.56,58327,13879,0.3397180140018463,58226,0.005273016502282449,0.001
4,0.79,7660,-0.6969479599999998,5.63,58392,13895,0.33823221176862717,58290,0.004622151609510183,0.001
4,0.8,7670,-0.6860850699999999,5.64,58451,13909,0.3540809452533722,58349,0.004883117607927748,0.001
4,0.82,7680,-0.69134428,5.69,58509,13923,0.344714214404424,58406,0.0050090290217970805,0.001
4,0.84,7690,-0.6982064000000001,5.79,58569,13938,0.3361714979012807,58471,0.005659289735679825,0.001
4,0.88,7700,-0.7124453700000001,5.94,58633,13953,0.32200078666210175,58530,0.004548932251054794,0.001
4,0.86,7710,-0.7081505600000001,5.88,58691,13967,0.34619226058324176,58590,0.004788715314740936,0.001
4,0.86,7720,-0.7142248699999999,5.91,58756,13983,0.3358237072825432,58654,0.004978721528979284,0.001
4,0.86,7730,-0.7193085699999999,5.94,58823,13999,0.3382435739040375,58719,0.00428908858448267,0.001
4,0.9,7740,-0.7316166100000001,6.14,58885,14014,0.34290552139282227,58782,0.004552108135872653,0.001
4,0.9,7750,-0.73649643,6.17,58944,14028,0.3114192485809326,58841,0.005494477925822139,0.001
4,0.91,7760,-0.7422727499999999,6.24,59016,14046,0.34312529116868973,58912,0.004928820433893374,0.001
4,0.91,7770,-0.74307682,6.27,59078,14061,0.3320650855700175,58976,0.004342563062285383,0.001
4,0.91,7780,-0.7459263499999998,6.33,59142,14076,0.3422308936715126,59040,0.0050000072722988466,0.001
4,0.88,7790,-0.7373362299999999,6.17,59186,14087,0.3329066038131714,59088,0.004807309480383992,0.001
4,0.87,7800,-0.7427462899999999,6.16,59249,14102,0.3384937842686971,59146,0.004581177219127615,0.001
4,0.86,7810,-0.7473338400000001,6.1,59301,14115,0.335148553053538,59203,0.005181887187063694,0.001
4,0.82,7820,-0.72391588,5.87,59343,14125,0.3662015199661255,59240,0.004449330037459731,0.001
4,0.81,7830,-0.7189651600000001,5.82,59405,14140,0.3528931935628255,59303,0.004971719945647887,0.001
4,0.81,7840,-0.7123083900000001,5.78,59463,14154,0.3343243896961212,59361,0.00436593999620527,0.001
4,0.81,7850,-0.7020254200000001,5.74,59518,14167,0.33551882952451706,59415,0.004877578641753644,0.001
4,0.79,7860,-0.6882535299999999,5.63,59579,14181,0.3387853105862935,59477,0.004758867667987943,0.001
4,0.78,7870,-0.6876886099999999,5.56,59634,14195,0.34025924404462177,59531,0.004913848048696916,0.001
