rollout/success_rate,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
0.88,27957,6528,-0.74792365,5.98,3280,4,0.0010725165151857904,0.001,27854,0.23432102426886559
0.89,28019,6543,-0.75345646,6.03,3290,4,0.0010422815019930048,0.001,27916,0.23970875889062881
0.89,28080,6557,-0.7527620999999999,6.04,3300,4,0.0012130076841761668,0.001,27976,0.2505349814891815
0.91,28147,6573,-0.76107024,6.15,3310,4,0.0012270661973161623,0.001,28045,0.2599221244454384
0.92,28202,6587,-0.7656001299999998,6.2,3320,4,0.0010837568988790736,0.001,28099,0.25572847947478294
0.91,28259,6600,-0.7570260099999999,6.13,3330,4,0.0011617850279435516,0.001,28157,0.2397124245762825
0.91,28325,6616,-0.7584499499999999,6.18,3340,4,0.0011672375452083845,0.001,28227,0.2579980393250783
0.89,28374,6628,-0.7424535000000002,6.05,3350,4,0.0010772568348329514,0.001,28272,0.24907743434111276
0.91,28441,6644,-0.7431797899999999,6.12,3360,4,0.0010790701656203186,0.001,28339,0.25067077577114105
0.9,28500,6658,-0.7415961899999999,6.06,3370,4,0.0009967564172776683,0.001,28398,0.23437507450580597
0.9,28568,6674,-0.74701487,6.11,3380,4,0.0010924657560988432,0.001,28465,0.24740735813975334
0.91,28629,6689,-0.7356471800000003,6.1,3390,4,0.0010795449585809063,0.001,28527,0.2203117311000824
0.92,28692,6704,-0.7386385599999999,6.12,3400,4,0.0011186878934192161,0.001,28591,0.24933065474033356
0.9,28749,6718,-0.7309403299999999,6.02,3410,4,0.0009824128549856443,0.001,28651,0.2565982739130656
0.92,28815,6734,-0.7431882100000001,6.13,3420,4,0.0011415980490190642,0.001,28713,0.261873334646225
0.92,28879,6749,-0.74904383,6.2,3430,4,0.0010630432100567435,0.001,28777,0.26406791309515637
0.93,28946,6765,-0.7468469299999998,6.21,3440,4,0.0009633505916489023,0.001,28844,0.24731767922639847
0.95,29010,6780,-0.75648949,6.36,3450,4,0.0010807420393185957,0.001,28907,0.24271171788374582
0.91,29052,6790,-0.7369103,6.11,3460,4,0.0012024643365293741,0.001,28951,0.24987080693244934
0.91,29109,6804,-0.73364009,6.09,3470,4,0.000960203935392201,0.001,29007,0.22955207526683807
0.89,29170,6819,-0.7185477399999999,6.02,3480,4,0.0010727397069179763,0.001,29068,0.25506822268168133
0.88,29235,6834,-0.7311957400000001,6.06,3490,4,0.0010826350092732657,0.001,29132,0.2508009672164917
0.88,29299,6850,-0.7291971100000001,6.07,3500,4,0.001037841827686255,0.001,29198,0.25144308308760327
0.89,29355,6863,-0.72200274,6.06,3510,4,0.0010408749803900719,0.001,29253,0.24860205252965292
0.85,29401,6874,-0.6979085399999999,5.86,3520,4,0.0010071871802210808,0.001,29297,0.25301653146743774
0.84,29460,6888,-0.69778466,5.81,3530,4,0.0011581512226257473,0.001,29357,0.23987637956937155
0.84,29519,6902,-0.68895039,5.73,3540,4,0.0011182035319507121,0.001,29418,0.2612876097361247
0.85,29581,6917,-0.6787186900000001,5.71,3550,4,0.0011317192776394741,0.001,29479,0.2630283832550049
0.89,29644,6932,-0.6924959300000002,5.92,3560,4,0.0009274355543311685,0.001,29543,0.24232329428195953
0.9,29708,6948,-0.6968623400000001,5.99,3570,4,0.0011302061029709876,0.001,29607,0.26358626782894135
0.92,29775,6964,-0.70463015,6.05,3580,4,0.0009565681684762239,0.001,29674,0.2347589780886968
0.9,29825,6976,-0.69250279,5.9,3590,4,0.0011025820664751034,0.001,29727,0.2517729600270589
0.88,29885,6990,-0.6934174300000001,5.86,3600,4,0.0011246122885495424,0.001,29784,0.2441333383321762
0.88,29949,7006,-0.7093497999999999,5.94,3610,4,0.0010869756923057138,0.001,29846,0.23621606826782227
0.87,29991,7016,-0.7123404000000001,5.9,3620,4,0.0010822786134667695,0.001,29893,0.26187604665756226
0.87,30051,7030,-0.7096967199999998,5.91,3630,4,0.0010614353232085705,0.001,29953,0.2547132422526677
0.86,30107,7044,-0.71265587,5.88,3640,4,0.0010286270990036428,0.001,30006,0.24680663645267487
0.83,30159,7056,-0.7191173999999999,5.78,3650,4,0.0010055183277775843,0.001,30061,0.2415381371974945
0.83,30221,7071,-0.71671779,5.77,3660,4,0.0009854928745577733,0.001,30119,0.2536052813132604
0.81,30276,7084,-0.70492261,5.68,3670,4,0.0009684745870929744,0.001,30173,0.24141879379749298
0.81,30342,7100,-0.7116403,5.67,3680,4,0.0011027674578751128,0.001,30240,0.25456468264261883
0.84,30406,7115,-0.72082727,5.81,3690,4,0.0010190060711465776,0.001,30303,0.25023435056209564
0.83,30457,7128,-0.71274622,5.72,3700,4,0.0010322922898922116,0.001,30354,0.26110291481018066
0.83,30515,7142,-0.70263431,5.66,3710,4,0.001106785183462004,0.001,30413,0.264428307612737
0.88,30582,7158,-0.71948364,5.91,3720,4,0.0010064862144645303,0.001,30480,0.25902441143989563
0.89,30639,7171,-0.7142460400000001,5.88,3730,4,0.0010313261300325394,0.001,30538,0.27059748272101086
0.88,30696,7185,-0.7148502899999998,5.89,3740,4,0.001022031152388081,0.001,30598,0.24325397610664368
0.89,30753,7198,-0.71678376,5.94,3750,4,0.001001447148155421,0.001,30651,0.2482755184173584
0.89,30819,7214,-0.7304976600000002,5.98,3760,4,0.0010242120576246332,0.001,30717,0.255319282412529
0.9,30876,7228,-0.73456963,6.0,3770,4,0.0010816087513895972,0.001,30774,0.25831277295947075
0.89,30936,7242,-0.7295416399999999,5.94,3780,4,0.0010434188491975267,0.001,30834,0.2333355744679769
0.88,30995,7257,-0.72021627,5.89,3790,4,0.0008894245256669819,0.001,30894,0.24850504100322723
0.91,31062,7273,-0.73413183,6.05,3800,4,0.0009914675444763685,0.001,30959,0.24390095472335815
0.89,31114,7285,-0.7281650300000001,5.99,3810,4,0.0010144024854525924,0.001,31016,0.2553596496582031
0.88,31170,7299,-0.71837024,5.88,3820,4,0.0011558283003978431,0.001,31067,0.25146661698818207
0.88,31230,7313,-0.7193188100000001,5.91,3830,4,0.0010002449368281912,0.001,31128,0.25319328904151917
0.88,31287,7327,-0.7186956099999999,5.91,3840,4,0.0009496547863818705,0.001,31183,0.2794593572616577
0.88,31339,7339,-0.7108675299999999,5.86,3850,4,0.0011151386230873566,0.001,31237,0.24670904874801636
0.87,31399,7354,-0.6964452099999998,5.8,3860,4,0.0009763033594936132,0.001,31298,0.26108038425445557
0.84,31444,7364,-0.69068528,5.68,3870,4,0.00107619132281148,0.001,31346,0.2448965571820736
0.82,31493,7376,-0.6826617200000001,5.57,3880,4,0.0010008585023959832,0.001,31395,0.24297959605852762
0.8,31548,7389,-0.68145428,5.53,3890,4,0.0012561308685690165,0.001,31450,0.24822746962308884
0.78,31606,7403,-0.67524164,5.44,3900,4,0.0010966836707666516,0.001,31503,0.2386702001094818
0.81,31669,7418,-0.68642903,5.55,3910,4,0.0009851046239158937,0.001,31566,0.24881568178534508
0.79,31721,7431,-0.68270325,5.51,3920,4,0.0010925250826403499,0.001,31616,0.23830625414848328
0.77,31776,7444,-0.68273545,5.46,3930,4,0.0010665094111269962,0.001,31678,0.24817567567030588
0.78,31835,7458,-0.68809743,5.48,3940,4,0.0010544446646235882,0.001,31733,0.24515549838542938
0.8,31900,7474,-0.6983369700000001,5.61,3950,4,0.0009655387340379613,0.001,31798,0.2636379636824131
0.79,31962,7489,-0.7078150100000002,5.63,3960,4,0.0009810732444748282,0.001,31860,0.25982049355904263
0.8,32012,7501,-0.7102183700000001,5.68,3970,4,0.0009717853041365743,0.001,31911,0.2350771203637123
0.81,32072,7515,-0.7224342500000001,5.79,3980,4,0.0009786582086235285,0.001,31969,0.2719903588294983
0.84,32137,7531,-0.7281342699999998,5.89,3990,4,0.0009916189758639251,0.001,32035,0.25839335719744366
0.86,32203,7546,-0.72594217,5.97,4000,4,0.0010470074734517507,0.001,32101,0.2725287675857544
0.86,32265,7561,-0.72539687,5.96,4010,4,0.001066911142385964,0.001,32163,0.24808948238690695
0.88,32322,7575,-0.73546448,6.01,4020,4,0.0009693281317595392,0.001,32220,0.24815551936626434
0.9,32383,7590,-0.74455159,6.07,4030,4,0.0010184660107673456,0.001,32282,0.2588510711987813
0.9,32448,7605,-0.7556872,6.13,4040,4,0.0010075844475068152,0.001,32344,0.2635510787367821
0.89,32509,7620,-0.7519481800000001,6.09,4050,4,0.0010326392754601936,0.001,32406,0.26254666845003766
0.91,32572,7635,-0.74752532,6.1,4060,4,0.0010270761641939835,0.001,32470,0.25243713706731796
0.94,32636,7650,-0.75462835,6.24,4070,4,0.0009701374316743264,0.001,32534,0.2622050891319911
0.94,32691,7663,-0.7464064,6.19,4080,4,0.0010109105569426902,0.001,32589,0.25862477719783783
0.92,32746,7677,-0.7408610299999999,6.09,4090,4,0.0009531759618160626,0.001,32643,0.2532629569371541
0.91,32805,7691,-0.7427807300000002,6.02,4100,4,0.001083635477698408,0.001,32703,0.2529039718210697
0.9,32868,7706,-0.73892912,6.03,4110,4,0.0009745086135808378,0.001,32766,0.2532866820693016
0.88,32919,7718,-0.72833322,5.97,4120,4,0.0009575022767031831,0.001,32821,0.2464598665634791
0.89,32983,7734,-0.72825918,6.0,4130,4,0.0009222295733966998,0.001,32880,0.2536608651280403
0.87,33036,7746,-0.7106794199999998,5.88,4140,4,0.0009429777855984867,0.001,32933,0.25984686116377514
0.87,33093,7760,-0.70208483,5.84,4150,4,0.0010610937703556071,0.001,32990,0.2546430130799611
0.84,33145,7773,-0.6914096799999999,5.73,4160,4,0.0010499521740712225,0.001,33044,0.25276683767636615
0.83,33203,7786,-0.6865361999999999,5.67,4170,4,0.0009936209618380027,0.001,33101,0.26699379086494446
0.83,33254,7799,-0.67527372,5.63,4180,4,0.0009524120735780647,0.001,33151,0.2493948737780253
0.83,33309,7812,-0.67592727,5.63,4190,4,0.0009348612178915314,0.001,33207,0.26189985871315
0.84,33373,7827,-0.6759166600000001,5.68,4200,4,0.0010222362886582101,0.001,33271,0.24640400211016336
0.85,33438,7843,-0.6809692999999999,5.7,4210,4,0.0009870259285283585,0.001,33334,0.266519437233607
0.85,33488,7855,-0.6822532899999999,5.69,4220,4,0.001013751165010035,0.001,33390,0.24943646788597107
0.81,33536,7866,-0.67079701,5.53,4230,4,0.0009002671577036381,0.001,33435,0.24915318191051483
0.84,33600,7882,-0.6846549799999999,5.64,4240,4,0.0010506139702296682,0.001,33498,0.26047060266137123
0.82,33652,7894,-0.6963669200000001,5.59,4250,4,0.001040620554704219,0.001,33549,0.2594205439090729
0.83,33707,7907,-0.70250093,5.62,4260,4,0.001020832743961364,0.001,33605,0.2613670229911804
0.83,33766,7921,-0.6965699399999999,5.63,4270,4,0.0009336027918228259,0.001,33664,0.2558613618214925
0.84,33824,7935,-0.7087473299999999,5.7,4280,4,0.0009624478019153079,0.001,33721,0.2583631972471873
0.86,33882,7949,-0.7050025300000001,5.73,4290,4,0.0009627925949947288,0.001,33779,0.2635979652404785
0.85,33944,7964,-0.7012547499999999,5.71,4300,4,0.001039730996126309,0.001,33842,0.26099465290705365
0.84,34006,7979,-0.70157442,5.68,4310,4,0.0010666346255068977,0.001,33904,0.2782036562760671
0.87,34070,7994,-0.7167368900000001,5.82,4320,4,0.0009783761592448822,0.001,33968,0.24994388967752457
0.9,34130,8009,-0.72598697,5.94,4330,4,0.0009249208960682154,0.001,34027,0.2506968677043915
0.88,34188,8023,-0.7122341799999999,5.88,4340,4,0.001035583729390055,0.001,34086,0.26996564865112305
0.89,34244,8036,-0.7107633299999999,5.92,4350,4,0.0010158630708853404,0.001,34142,0.2610387255748113
0.89,34300,8050,-0.7055836199999999,5.93,4360,4,0.0010191890095094486,0.001,34202,0.24728412553668022
0.89,34362,8064,-0.7169858199999999,5.96,4370,4,0.001083449344150722,0.001,34260,0.27740100026130676
0.89,34425,8080,-0.7199163900000001,6.01,4380,4,0.0009813955548452213,0.001,34322,0.265753872692585
0.88,34482,8093,-0.72072203,6.0,4390,4,0.0010311857137518625,0.001,34379,0.2444930076599121
0.87,34541,8107,-0.7265161299999998,5.97,4400,4,0.0009305817657150328,0.001,34439,0.2597641696532567
0.88,34604,8122,-0.7206786899999998,5.98,4410,4,0.0008789714629529044,0.001,34501,0.25423967093229294
0.87,34668,8138,-0.71809566,5.98,4420,4,0.0009598816201711694,0.001,34566,0.24892549713452658
0.87,34731,8153,-0.7185824700000002,6.01,4430,4,0.0010099955252371728,0.001,34630,0.25495974719524384
0.88,34787,8166,-0.7193207800000002,5.99,4440,4,0.0010348976938985288,0.001,34689,0.251859317223231
0.9,34852,8182,-0.72290491,6.08,4450,4,0.0009558848687447608,0.001,34749,0.2672506272792816
0.91,34915,8197,-0.7357799599999999,6.15,4460,4,0.0010710119801972593,0.001,34812,0.2525077238678932
0.88,34959,8208,-0.7177684200000001,5.97,4470,4,0.0011634664260782301,0.001,34861,0.27061226963996887
0.89,35020,8222,-0.7108047999999999,5.95,4480,4,0.0008992535003926605,0.001,34919,0.25647252798080444
0.89,35084,8238,-0.72210709,6.02,4490,4,0.0010643745384489496,0.001,34983,0.25895235935846966
0.9,35144,8252,-0.7149052400000001,6.03,4500,4,0.0008848731289617717,0.001,35043,0.25481845438480377
0.9,35208,8267,-0.71924325,6.04,4510,4,0.0011141532644008596,0.001,35106,0.26445500055948895
0.89,35262,8280,-0.70391565,5.94,4520,4,0.0008920142136048526,0.001,35164,0.22387780249118805
0.88,35316,8293,-0.6980965299999998,5.85,4530,4,0.0010400250903330743,0.001,35215,0.2594941258430481
0.87,35370,8306,-0.69868427,5.83,4540,4,0.0009703366085886955,0.001,35272,0.28742384910583496
0.85,35427,8320,-0.6878342800000001,5.75,4550,4,0.0011109772437651242,0.001,35325,0.25295381744702655
0.83,35476,8332,-0.67430211,5.61,4560,4,0.0009875663478548329,0.001,35374,0.27580249309539795
0.86,35541,8347,-0.6854523899999998,5.82,4570,4,0.0009820369537919759,0.001,35439,0.26224571466445923
0.82,35589,8359,-0.6890678699999999,5.69,4580,4,0.0011206638882867992,0.001,35486,0.2489166259765625
0.83,35654,8375,-0.6875330199999999,5.7,4590,4,0.0009123626264876553,0.001,35551,0.2667343517144521
0.83,35709,8388,-0.6860794899999999,5.65,4600,4,0.0009450711174091945,0.001,35608,0.2648332913716634
0.82,35774,8403,-0.6851206999999999,5.66,4610,4,0.0009020212067601582,0.001,35669,0.25970665613810223
0.82,35831,8417,-0.6931685599999998,5.69,4620,4,0.000980182401170688,0.001,35730,0.26049985736608505
0.84,35899,8433,-0.7013982600000002,5.83,4630,4,0.0009944078240854044,0.001,35797,0.26578142245610553
0.86,35969,8450,-0.7108079199999999,5.99,4640,4,0.0010378623701399192,0.001,35866,0.27372295409440994
0.88,36037,8466,-0.72896338,6.1,4650,4,0.0009634664238546975,0.001,35934,0.26282670348882675
0.91,36105,8483,-0.745428,6.29,4660,4,0.0009603469765612058,0.001,36002,0.27067698538303375
0.92,36170,8498,-0.75056972,6.29,4670,4,0.0010022636353304343,0.001,36067,0.2651677429676056
0.96,36231,8513,-0.7498504,6.42,4680,4,0.0010326201348410298,0.001,36127,0.25891223053137463
0.93,36284,8526,-0.7470099900000001,6.3,4690,4,0.0009452950325794518,0.001,36181,0.2529471814632416
0.93,36344,8540,-0.7536584399999999,6.35,4700,4,0.0009871245711110532,0.001,36242,0.26551995674769086
0.94,36406,8555,-0.7535483599999999,6.32,4710,4,0.0009396138833835721,0.001,36303,0.2611796110868454
0.94,36462,8569,-0.7586407999999999,6.31,4720,4,0.0009807583410292864,0.001,36359,0.2763861119747162
0.9,36508,8580,-0.74498369,6.09,4730,4,0.0008214798775346329,0.001,36405,0.2620205581188202
0.9,36576,8596,-0.7433876100000001,6.07,4740,4,0.000936941393384976,0.001,36473,0.27064891159534454
0.89,36634,8610,-0.72709735,5.97,4750,4,0.0008641933479035894,0.001,36532,0.25602248311042786
0.89,36696,8625,-0.71668022,5.91,4760,4,0.0009243420693868151,0.001,36594,0.2560925881067912
0.87,36754,8639,-0.7156538199999999,5.84,4770,4,0.0008812880332698114,0.001,36651,0.2633177638053894
0.86,36813,8653,-0.71424179,5.82,4780,4,0.0008964411681517959,0.001,36711,0.2598211169242859
0.89,36877,8668,-0.7175844499999999,5.93,4790,4,0.0009813013104056673,0.001,36775,0.2514166434605916
0.89,36936,8682,-0.7152420599999999,5.92,4800,4,0.0010415868600830436,0.001,36834,0.24848997592926025
0.88,36995,8697,-0.7131773299999999,5.89,4810,4,0.0008976123728124159,0.001,36892,0.25891556218266487
0.89,37055,8711,-0.71522612,5.93,4820,4,0.0009224792787184318,0.001,36953,0.2569456845521927
0.92,37115,8725,-0.7276928100000001,6.07,4830,4,0.0009519414493947157,0.001,37013,0.2615262468655904
0.9,37171,8739,-0.7197905399999999,5.95,4840,4,0.0008730165815601746,0.001,37068,0.24711253742376962
0.91,37235,8754,-0.7209168899999999,6.01,4850,4,0.0009942448481784336,0.001,37133,0.27549107869466144
0.91,37301,8770,-0.7273641200000002,6.05,4860,4,0.0009328906307928264,0.001,37200,0.2590319402515888
0.92,37355,8783,-0.7178490599999999,6.01,4870,4,0.0009324534912593663,0.001,37252,0.27409518510103226
0.92,37413,8797,-0.7187017800000001,6.0,4880,4,0.0009455087461641856,0.001,37312,0.2527889162302017
0.89,37467,8810,-0.7124982,5.9,4890,4,0.0010677198006305844,0.001,37365,0.2741867005825043
0.9,37533,8826,-0.7202138800000002,5.97,4900,4,0.0008769547275733203,0.001,37430,0.26442184050877887
0.91,37602,8842,-0.72489611,6.07,4910,4,0.0008648428251035511,0.001,37499,0.2733309417963028
0.91,37659,8856,-0.71520223,6.04,4920,4,0.0009049189509823918,0.001,37556,0.27312396963437396
0.91,37718,8870,-0.71217657,6.03,4930,4,0.0009413553302043251,0.001,37617,0.26390883326530457
0.91,37775,8884,-0.7147582399999999,6.04,4940,4,0.0008569520598809634,0.001,37672,0.2503747306764126
0.89,37834,8898,-0.7254072099999999,5.99,4950,4,0.0009959640083252452,0.001,37732,0.278702013194561
0.88,37891,8911,-0.71673462,5.9,4960,4,0.0008914473874028772,0.001,37788,0.2540523111820221
0.85,37940,8923,-0.7223426799999999,5.85,4970,4,0.0009276708005927503,0.001,37837,0.2754014233748118
0.85,37999,8937,-0.7258978799999999,5.86,4980,4,0.000981177669018507,0.001,37898,0.2589171230792999
0.84,38047,8949,-0.7212323900000002,5.8,4990,4,0.0009040556033141911,0.001,37944,0.2614443898200989
0.83,38108,8964,-0.71655898,5.75,5000,4,0.0008444299746770412,0.001,38006,0.2662980357805888
0.82,38171,8979,-0.7210282299999998,5.69,5010,4,0.0009820647121939277,0.001,38068,0.26280689612030983
0.81,38227,8992,-0.72134446,5.68,5020,4,0.000986655575356313,0.001,38124,0.2871750593185425
0.82,38294,9008,-0.7294427900000001,5.76,5030,4,0.0009324496107486387,0.001,38191,0.2648450235525767
0.84,38357,9023,-0.7274399899999999,5.82,5040,4,0.0009743635600898415,0.001,38255,0.2476151982943217
0.83,38409,9036,-0.7128223500000002,5.75,5050,4,0.0009659996721893549,0.001,38306,0.27981993556022644
0.84,38473,9051,-0.72481597,5.82,5060,4,0.0008880933497234114,0.001,38370,0.2653668075799942
0.87,38531,9065,-0.7284667100000002,5.91,5070,4,0.0009154268579247097,0.001,38429,0.27045291662216187
0.87,38591,9080,-0.7272968900000001,5.92,5080,4,0.0009554355492582545,0.001,38488,0.2555421553552151
0.87,38638,9091,-0.72915418,5.91,5090,4,0.0009152697845517347,0.001,38537,0.26976241668065387
0.86,38694,9104,-0.7257589,5.86,5100,4,0.0009381579817272723,0.001,38591,0.24650900810956955
0.86,38753,9118,-0.7169688699999999,5.82,5110,4,0.0008509673158793399,0.001,38650,0.242299755414327
0.86,38808,9132,-0.7187455100000001,5.81,5120,4,0.00099946215881833,0.001,38710,0.2589731179177761
0.85,38863,9145,-0.7037498899999999,5.69,5130,4,0.0009235272184014321,0.001,38762,0.2629628876845042
0.84,38928,9160,-0.71579003,5.71,5140,4,0.0009743600967340171,0.001,38825,0.2637970745563507
0.85,38983,9174,-0.7203476000000001,5.74,5150,4,0.0009563963976688683,0.001,38881,0.2553430249293645
0.83,39036,9186,-0.70794729,5.63,5160,4,0.0009185588569380343,0.001,38934,0.2663380801677704
0.83,39098,9201,-0.72024492,5.67,5170,4,0.0008953223878052086,0.001,39000,0.2526392340660095
0.81,39148,9213,-0.70863898,5.57,5180,4,0.0009168827164103277,0.001,39047,0.2690788730978966
0.83,39200,9226,-0.7075391700000001,5.62,5190,4,0.0010042907437309624,0.001,39096,0.26847464839617413
0.83,39255,9239,-0.70368549,5.61,5200,4,0.0009041280815533052,0.001,39153,0.26959776878356934
0.83,39312,9253,-0.6964713800000001,5.59,5210,4,0.0009787232847884297,0.001,39209,0.2623886317014694
0.84,39376,9268,-0.7045827499999998,5.68,5220,4,0.0009729963743926159,0.001,39273,0.273212194442749
0.84,39438,9283,-0.7095197199999999,5.75,5230,4,0.0008583140928143015,0.001,39336,0.26973356306552887
0.85,39501,9298,-0.7050631299999999,5.73,5240,4,0.0008844484225846827,0.001,39399,0.27181944251060486
0.87,39571,9315,-0.7179071300000001,5.88,5250,4,0.0008728307605321918,0.001,39469,0.2764594852924347
0.86,39622,9327,-0.71254185,5.86,5260,4,0.0008806469462191066,0.001,39524,0.27204154928525287
0.86,39679,9341,-0.69449711,5.81,5270,4,0.000913064208968232,0.001,39577,0.2723281482855479
0.87,39735,9354,-0.6984533300000001,5.87,5280,4,0.0008508461954382559,0.001,39634,0.26072707772254944
0.87,39791,9367,-0.70498856,5.91,5290,4,0.000990339188969561,0.001,39693,0.27043651541074115
0.88,39849,9381,-0.7085060999999999,5.94,5300,4,0.000911241490393877,0.001,39746,0.26220052937666577
0.88,39913,9397,-0.7192933,6.01,5310,4,0.0008995322859846056,0.001,39810,0.2696803907553355
0.87,39968,9410,-0.7081119800000001,5.92,5320,4,0.0011117642861790955,0.001,39865,0.26063093543052673
0.87,40027,9424,-0.70397174,5.89,5330,4,0.0009053309913724661,0.001,39925,0.2687632242838542
0.86,40084,9438,-0.6947661899999998,5.83,5340,4,0.0010474113514646888,0.001,39983,0.271714985370636
0.85,40142,9452,-0.6851121,5.71,5350,4,0.0009038555851605322,0.001,40044,0.2725508213043213
0.88,40204,9467,-0.6940337099999998,5.82,5360,4,0.0009844204760156572,0.001,40101,0.2660006731748581
0.88,40272,9483,-0.71808761,5.93,5370,4,0.0010100033541675657,0.001,40169,0.2656903862953186
0.87,40324,9495,-0.7213017,5.89,5380,4,0.0009758219142289212,0.001,40226,0.2612756937742233
0.88,40380,9509,-0.7150621000000001,5.89,5390,4,0.0008493128465488553,0.001,40277,0.28052955865859985
0.85,40425,9520,-0.707743,5.76,5400,4,0.0008794169407337904,0.001,40323,0.26589320103327435
0.85,40488,9535,-0.71038569,5.75,5410,4,0.000897667686721044,0.001,40385,0.2623399843772252
0.87,40551,9550,-0.71034318,5.83,5420,4,0.0009191591691757951,0.001,40450,0.26394122838974
0.87,40613,9565,-0.71872837,5.86,5430,4,0.0009516221803746053,0.001,40510,0.2700539156794548
0.87,40674,9579,-0.72814756,5.9,5440,4,0.0009515501026596342,0.001,40572,0.2661437578499317
0.86,40732,9593,-0.72591616,5.9,5450,4,0.0009634245735859233,0.001,40628,0.27049175277352333
0.84,40787,9606,-0.7204861699999998,5.83,5460,4,0.0008895975770428777,0.001,40686,0.3055287003517151
0.85,40854,9622,-0.71360384,5.82,5470,4,0.0008840287725130717,0.001,40751,0.279665211836497
0.86,40913,9637,-0.72044833,5.89,5480,4,0.0009825381400462771,0.001,40811,0.2629506488641103
0.86,40972,9651,-0.72830841,5.92,5490,4,0.0008895969949662685,0.001,40871,0.2585132569074631
0.9,41035,9666,-0.74396464,6.1,5500,4,0.0009395494375244848,0.001,40932,0.26916346698999405
0.9,41093,9680,-0.7330802399999997,6.05,5510,4,0.0009385794318015021,0.001,40991,0.255687673886617
0.86,41139,9691,-0.7260716899999999,5.88,5520,4,0.0008887155979339566,0.001,41037,0.27397556106249493
0.85,41193,9704,-0.7180335900000001,5.8,5530,4,0.0008184257312677801,0.001,41091,0.2548021972179413
0.84,41245,9716,-0.7016032900000002,5.71,5540,4,0.0010065163563316066,0.001,41147,0.257463867465655
0.83,41299,9729,-0.7036838300000001,5.67,5550,4,0.0009059537717673395,0.001,41197,0.2421050171057383
0.84,41358,9743,-0.70343472,5.71,5560,4,0.0009045991131902806,0.001,41256,0.2597547061741352
0.83,41414,9757,-0.6943619299999999,5.6,5570,4,0.0009276616387069225,0.001,41312,0.26617146531740826
0.83,41470,9770,-0.6956461100000001,5.57,5580,4,0.0009230673396294671,0.001,41366,0.26404090225696564
0.83,41532,9785,-0.7040829,5.6,5590,4,0.0009252570952022714,0.001,41429,0.2763029138247172
0.83,41599,9801,-0.7067727400000001,5.64,5600,4,0.0009127031828808997,0.001,41496,0.26631446927785873
0.83,41659,9816,-0.7098318800000001,5.66,5610,4,0.0009651091628863165,0.001,41556,0.26806490619977313
0.86,41718,9830,-0.71866186,5.79,5620,4,0.0009556618266894171,0.001,41616,0.26644929746786755
0.86,41771,9843,-0.7237283600000001,5.78,5630,4,0.0008909142052289099,0.001,41668,0.29475462436676025
0.87,41837,9858,-0.7363360900000001,5.92,5640,4,0.0008772698596918157,0.001,41732,0.2726571336388588
0.89,41893,9872,-0.7302249999999999,5.94,5650,4,0.0008244338096119463,0.001,41791,0.29157865047454834
0.88,41946,9885,-0.7316096200000001,5.88,5660,4,0.000994659261777997,0.001,41848,0.24164465069770813
0.87,42001,9898,-0.7242328,5.87,5670,4,0.0009571628470439464,0.001,41899,0.2684325575828552
0.86,42049,9909,-0.7114314500000001,5.79,5680,4,0.000940214260481298,0.001,41947,0.2857022285461426
0.86,42117,9926,-0.71490207,5.85,5690,4,0.0008997166878543794,0.001,42019,0.2680780490239461
0.84,42175,9940,-0.70853401,5.76,5700,4,0.0008273573863940934,0.001,42070,0.25272586941719055
0.85,42242,9956,-0.7196078899999999,5.83,5710,4,0.0008672174945887593,0.001,42140,0.27088768482208253
0.85,42302,9970,-0.7239383599999999,5.84,5720,4,0.0009436238033231348,0.001,42199,0.2815686762332916
0.84,42353,9982,-0.7235398399999998,5.82,5730,4,0.0008709405748439687,0.001,42250,0.2686322331428528
0.84,42410,9996,-0.7148230799999999,5.73,5740,4,0.000982195643397669,0.001,42307,0.269622082511584
0.85,42467,10010,-0.70844493,5.74,5750,4,0.0009077231322104732,0.001,42364,0.28560206294059753
0.87,42533,10026,-0.71846002,5.87,5760,4,0.0009292346824492727,0.001,42431,0.2695462703704834
0.88,42592,10040,-0.72460749,5.91,5770,4,0.0009256656963511237,0.001,42489,0.26188289125760394
0.89,42652,10054,-0.7347833199999999,6.03,5780,4,0.0008673961727052099,0.001,42551,0.276614673435688
0.89,42711,10068,-0.7235551100000001,5.94,5790,4,0.0009042440797202289,0.001,42608,0.2997758388519287
0.9,42773,10083,-0.7239096300000001,5.98,5800,4,0.0009616573612826566,0.001,42670,0.26840896407763165
0.9,42840,10099,-0.71561976,5.98,5810,4,0.0008283373972517438,0.001,42737,0.26450351625680923
0.9,42902,10114,-0.7187054199999998,6.0,5820,4,0.0009324550395831466,0.001,42799,0.2555076777935028
0.91,42958,10128,-0.71601314,6.05,5830,4,0.0009038810468544918,0.001,42855,0.2649003763993581
0.91,43017,10142,-0.7172189999999999,6.07,5840,4,0.0009156898886431009,0.001,42914,0.27803730964660645
0.9,43073,10155,-0.72251036,6.06,5850,4,0.0007753434765618294,0.001,42972,0.26490633686383563
0.88,43125,10168,-0.70806677,5.92,5860,4,0.0009238930360879749,0.001,43027,0.24554363886515299
