#{"t_start": 1704200113.953401, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-1.271254,8,761.058887
-0.605904,5,762.273335
-0.483102,2,762.773246
-1.055305,7,764.193467
-0.896814,7,765.64252
-0.733521,7,767.076032
-0.919677,7,768.526115
-0.873219,7,769.976586
-0.869997,7,771.42666
-1.066405,7,772.876532
-0.977621,8,774.55739
-0.547749,2,775.05785
-1.069321,7,776.476872
-0.829517,7,777.927278
-0.413788,2,778.441482
-0.513801,2,778.924893
-1.08461,8,780.577534
-1.106507,8,782.260759
-0.879032,7,783.711134
-0.462565,2,784.226522
-0.820729,7,785.644981
-1.164473,8,787.344701
-0.872511,7,788.792172
-0.962716,7,790.228864
-0.858003,7,791.678339
-0.764385,7,793.128711
-0.868788,8,794.812013
-1.066849,7,796.261976
-0.742317,7,797.712431
-0.460863,2,798.226638
-0.894426,7,799.645857
-0.988067,7,801.093991
-0.942649,8,802.776603
-0.851637,7,804.229712
-0.902769,7,805.679886
-0.818265,7,807.127482
-1.224117,8,808.813657
-0.71237,7,810.264143
-1.119074,9,812.180451
-0.966735,8,813.863849
-0.359288,2,814.378194
-0.880744,8,816.030734
-0.843328,7,817.48094
-0.517735,2,818.010241
-0.700473,7,819.428535
-0.941064,8,821.098402
-0.370891,2,821.610288
-1.322069,11,823.948267
-1.185789,8,825.665069
-0.408434,2,826.179491
-7.948872,46,836.700196
-0.475108,2,837.463798
-0.88742,7,838.883209
-0.88877,7,840.333879
-1.129064,8,842.017493
-0.917667,7,843.467776
-1.039159,7,844.916907
-0.350871,2,845.431154
-0.748404,7,846.85047
-0.725228,7,848.300783
-1.111023,7,849.750697
-0.932655,7,851.200866
-1.102955,7,852.651537
-0.841254,7,854.101103
-1.08502,7,855.551238
-1.225357,7,857.001396
-1.128334,7,858.451498
-1.010835,6,859.668645
-0.401795,2,860.18333
-0.391048,2,860.666639
-0.784898,7,862.085366
-1.202976,7,863.535822
-0.910402,7,864.985529
-0.739472,7,866.435571
-1.047679,7,867.885744
-0.93567,7,869.335821
-1.118561,7,870.786019
-1.10831,6,872.002844
-1.22386,8,873.669768
-0.839722,7,875.119772
-0.850658,7,876.570712
-1.263608,7,878.020113
-0.513607,2,878.534334
-0.977645,8,880.186938
-0.804454,7,881.637104
-0.926446,6,883.084615
-0.807682,7,884.520758
-1.132199,7,885.954105
-0.405868,2,886.468371
-1.109477,7,887.887532
-1.007205,7,889.337904
-0.366192,2,889.851985
-0.894071,7,891.271223
-0.510722,2,891.768924
-0.490045,2,892.252286
-0.953404,7,893.671389
-1.010927,7,895.121711
-1.140144,7,896.555934
-1.347324,8,898.238658
-1.043854,7,899.688809
-1.09161,7,901.12231
-0.787683,7,902.572707
-0.849844,7,904.022577
-1.024678,7,905.472647
-0.801463,7,906.906145
-0.877195,7,908.356578
-0.906327,7,909.789791
-1.110903,8,911.473268
-0.952993,7,912.923388
-0.88209,7,914.373583
-0.881004,7,915.823653
-0.750278,7,917.273885
-0.452342,2,917.787967
-0.900468,7,919.207461
-0.370212,2,919.704868
-1.06884,7,921.124674
-0.514752,2,921.638391
-0.903947,8,923.291259
-0.976691,7,924.757132
-0.426041,2,925.271608
-0.833566,7,926.691238
-0.785748,7,928.138412
-0.790269,7,929.574829
-0.707132,7,931.025035
-0.927521,7,932.475139
-0.976279,7,933.941862
-0.864955,7,935.391976
-0.844248,7,936.842227
-0.988815,7,938.292513
-0.846846,7,939.74263
-1.11052,7,941.192663
-1.00524,7,942.642823
-0.882312,7,944.0929
-0.888348,7,945.542977
-1.109522,7,946.993047
-0.71231,7,948.443222
-0.398965,2,948.957436
-0.521991,2,949.441101
-0.925155,7,950.861073
-0.755832,7,952.311993
-1.039276,7,953.760464
-0.442098,2,954.274819
-0.862467,7,955.694067
-0.355155,2,956.208313
-1.060246,7,957.627434
-0.7381,7,959.077586
-0.488403,2,959.591862
-0.829211,6,961.008541
-0.970303,7,962.46148
-1.087194,8,964.145039
-0.901461,7,965.594889
-0.851949,7,967.045547
-0.769418,7,968.495162
-0.882465,7,969.9456
-1.015831,7,971.3956
-1.106789,7,972.84578
-0.704456,7,974.295909
-0.838406,6,975.743487
-0.44082,2,976.243618
-0.848202,7,977.662938
-0.936081,8,979.346198
-0.838456,7,980.79355
-0.839163,7,982.230213
-0.421325,2,982.744264
-0.349791,2,983.226025
-1.001291,8,984.863342
-0.81921,7,986.313735
-0.874382,7,987.746969
-0.95634,7,989.19715
-0.900433,7,990.64737
-0.884496,7,992.09738
-0.519551,2,992.610702
-1.06635,7,994.030907
-0.958843,7,995.481062
-0.994399,7,996.931304
-0.78479,7,998.381355
-0.935837,8,1000.048085
-0.94334,7,1001.498106
-0.863495,7,1002.94834
-0.93535,7,1004.398503
-0.867549,7,1005.829324
-0.881061,7,1007.266432
-0.811418,7,1008.71554
-1.087376,7,1010.165749
-1.022128,7,1011.615907
-0.875946,7,1013.065975
-1.022883,7,1014.516186
-1.026167,7,1015.966238
-0.469457,2,1016.480808
-1.12165,7,1017.899716
-0.984626,8,1019.583248
-0.34831,2,1020.097739
-0.584267,2,1020.580851
-0.403438,2,1021.06426
-7.343096,51,1032.751281
-0.477442,2,1033.548977
-0.59145,6,1034.966381
-1.076532,8,1036.651782
-1.670198,12,1039.268458
-1.18653,8,1040.98567
-1.100457,11,1043.369041
-1.957035,13,1046.23636
-1.044436,10,1048.41952
-1.812289,12,1051.053859
-1.232121,9,1053.003375
-1.338038,10,1055.153519
-0.944465,9,1057.087179
-1.121935,8,1058.784605
-0.966278,9,1060.687294
-1.131866,11,1063.087626
-1.629459,12,1065.737936
-1.77567,15,1069.071534
-1.297215,9,1071.038504
-1.111704,8,1072.738958
-1.032234,8,1074.422528
-1.172295,9,1076.339113
-0.890638,9,1078.27259
-1.02114,8,1079.956647
-1.396464,11,1082.339223
-0.539124,2,1082.870335
-1.375049,11,1085.222853
-1.18759,8,1086.923052
-1.164446,8,1088.603772
-1.198544,11,1090.973536
-0.951001,9,1092.903763
-0.91885,4,1093.657057
-1.023676,9,1095.557191
-0.491087,2,1096.087959
-1.056978,8,1097.737526
-1.139196,8,1099.407577
-1.199627,10,1101.574393
-1.213508,9,1103.507963
-1.477823,11,1105.908742
-0.952632,10,1108.093176
-1.013388,10,1110.259114
-1.029904,9,1112.192351
-1.318678,10,1114.359384
-1.036653,12,1116.992983
-1.129589,9,1118.943088
-1.176333,9,1120.860253
-0.998887,10,1123.026792
-1.341943,9,1124.958262
-0.978868,9,1126.877254
-1.031967,9,1128.810833
-2.040337,26,1134.711085
-1.869376,23,1140.011596
-1.873534,20,1144.595391
-1.918199,22,1149.629141
-0.933165,8,1151.413773
-0.413697,2,1151.944681
-1.407924,14,1154.9962
-0.814848,7,1156.479668
-0.371964,2,1156.993852
-1.697453,20,1161.446861
-0.618262,6,1162.977767
-1.327608,13,1165.831057
-1.632239,19,1170.131273
-0.439536,2,1170.729389
-0.459503,2,1171.213308
-0.399868,2,1171.695279
-0.9256,10,1173.815651
-0.346403,2,1174.347043
-2.061085,19,1178.565013
-2.148146,22,1183.582568
-0.98601,8,1185.366098
-0.563427,2,1185.880237
-0.956883,9,1187.767333
-1.920563,17,1191.549677
-2.473087,26,1197.483589
-0.373769,2,1198.097871
-1.101137,8,1199.750519
-1.243789,9,1201.664565
-0.907023,8,1203.3508
-1.062767,8,1205.034395
-2.286721,25,1210.685021
-1.171186,8,1212.485426
-2.216488,24,1217.90256
-8.069913,86,1237.887552
-1.212118,11,1240.72169
-1.062351,10,1242.888387
-11.98258,100,1266.204241
-2.591946,18,1270.774004
-1.087148,9,1272.741862
-5.325549,44,1282.842051
-2.421381,20,1287.542226
-1.035555,9,1289.525988
-1.002066,9,1291.442955
-0.95124,10,1293.60975
-0.428742,2,1294.141747
-1.159613,14,1297.194761
-2.425616,21,1301.944611
-1.22836,14,1305.093818
-1.084279,7,1306.578001
-1.006388,8,1308.261705
-0.425076,2,1308.79246
-2.242376,23,1313.944846
-0.340555,2,1314.543012
-1.169528,10,1316.66332
-2.241918,24,1322.096174
-1.019355,9,1324.115255
-9.842695,100,1347.512074
-3.087672,29,1354.666973
-1.210447,12,1357.415548
-2.135464,27,1363.563508
-1.040393,8,1365.349946
-0.866988,8,1367.033334
-12.729198,100,1390.416172
-3.629812,100,1414.335441
-0.907059,8,1416.604677
-1.093515,7,1418.054844
-1.121399,8,1419.738552
-4.358757,89,1440.554414
-0.81237,7,1442.507084
-3.770585,100,1465.890371
-4.967064,100,1489.842577
-15.800923,100,1513.795679
-9.053024,100,1537.714433
-7.720797,100,1561.665379
-0.353506,2,1562.749384
-3.361079,36,1570.935925
-0.526284,2,1571.633511
-0.335994,2,1572.116838
