time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/actor_loss
57347,9020,5.38,0.68,4,-0.7118157400000001,14204,0.001,57246,5.337561742635444e-05,0.0060915108770132065,-0.14227765798568726,0.3209038972854614
57391,9030,5.4,0.68,4,-0.71524015,14215,0.001,57290,6.258060602704063e-05,0.0060919346287846565,-0.0034119486808776855,0.3077225685119629
57442,9040,5.24,0.66,4,-0.69753279,14228,0.001,57341,4.1209845221601427e-05,0.0060544186271727085,1.8235136270523071,0.3699031472206116
57502,9050,5.28,0.67,4,-0.7045426799999999,14243,0.001,57401,4.7137014917097986e-05,0.006045253481715918,-0.6280181407928467,0.3521933853626251
57559,9060,5.31,0.67,4,-0.7091069100000001,14257,0.001,57458,9.4934570370242e-05,0.006057037506252527,0.4097544550895691,0.3772793710231781
57622,9070,5.37,0.68,4,-0.7117919500000002,14273,0.001,57521,6.625035166507587e-05,0.00602724077180028,0.28177738189697266,0.3401961326599121
57678,9080,5.44,0.7,4,-0.71720235,14287,0.001,57577,7.238717807922512e-05,0.00614117830991745,-0.15513651072978973,0.3658515214920044
57735,9090,5.61,0.73,4,-0.73010237,14301,0.001,57634,9.182032954413444e-05,0.006101583130657673,-0.7354074716567993,0.3478527069091797
57785,9100,5.49,0.7,4,-0.7184667499999999,14314,0.001,57684,8.373644959647208e-05,0.006080688908696175,-1.038786768913269,0.3111685812473297
57833,9110,5.35,0.68,4,-0.7000683,14325,0.001,57732,4.377243749331683e-05,0.006062278989702463,0.2731739282608032,0.3638572096824646
57900,9120,5.53,0.7,4,-0.7136283299999999,14342,0.001,57799,6.148409738671035e-05,0.005939713679254055,-1.4725196361541748,0.3791826367378235
57950,9130,5.59,0.72,4,-0.713027,14355,0.001,57849,4.345734851085581e-05,0.0059953611344099045,0.33289551734924316,0.34342098236083984
57990,9140,5.48,0.69,4,-0.71361047,14364,0.001,57889,3.657878914964385e-05,0.006026283837854862,0.07269100844860077,0.3494853973388672
58057,9150,5.55,0.7,4,-0.71245015,14381,0.001,57956,6.348782335408032e-05,0.006025373004376888,0.1792427897453308,0.3573143780231476
58102,9160,5.43,0.67,4,-0.69385099,14392,0.001,58001,5.4136868129717186e-05,0.006030193064361811,0.39484506845474243,0.31968533992767334
58150,9170,5.28,0.64,4,-0.6821171199999998,14404,0.001,58049,5.194239929551259e-05,0.0060447570867836475,0.983366847038269,0.35878464579582214
58213,9180,5.35,0.64,4,-0.69156319,14420,0.001,58112,7.447841198882088e-05,0.0061006261967122555,0.5089935064315796,0.3523138761520386
58261,9190,5.26,0.63,4,-0.6827714599999999,14432,0.001,58160,5.7139008276863024e-05,0.0060563902370631695,-0.49890416860580444,0.3238573670387268
58314,9200,5.29,0.64,4,-0.68611806,14445,0.001,58213,5.21039983141236e-05,0.0060146283358335495,0.8200575113296509,0.3504733443260193
58364,9210,5.31,0.65,4,-0.68381565,14458,0.001,58263,3.749412644538097e-05,0.005974436178803444,0.3652179539203644,0.36442506313323975
58421,9220,5.21,0.64,4,-0.66719417,14472,0.001,58320,7.395897409878671e-05,0.006047037895768881,0.7586612701416016,0.3379976153373718
58474,9230,5.24,0.62,4,-0.6721415499999999,14485,0.001,58373,8.103126310743392e-05,0.006033871788531542,0.661910891532898,0.36313652992248535
58534,9240,5.44,0.66,4,-0.6792773200000002,14500,0.001,58433,5.701682675862685e-05,0.006027603056281805,0.8965104222297668,0.34085339307785034
58573,9250,5.16,0.61,4,-0.6644348799999998,14510,0.001,58472,4.324767360230908e-05,0.006047707051038742,-0.007202371954917908,0.3320344388484955
58635,9260,5.33,0.65,4,-0.6870376799999999,14525,0.001,58534,6.042990571586415e-05,0.006051831878721714,0.6030312776565552,0.35742121934890747
58698,9270,5.48,0.67,4,-0.70659377,14541,0.001,58597,5.054859138908796e-05,0.006011899095028639,1.5414072275161743,0.3625366985797882
58756,9280,5.43,0.67,4,-0.6975302600000001,14555,0.001,58655,3.936872599297203e-05,0.006005194503813982,-0.28730636835098267,0.349945068359375
58821,9290,5.6,0.7,4,-0.7108229899999999,14572,0.001,58720,5.091118873679079e-05,0.006065982859581709,0.23411057889461517,0.366787850856781
58864,9300,5.5,0.68,4,-0.7073256699999999,14582,0.001,58763,6.453633250202984e-05,0.006072506308555603,-0.9319009780883789,0.3430348038673401
58923,9310,5.59,0.68,4,-0.73108244,14597,0.001,58822,5.99048325966578e-05,0.006016014143824577,-0.7073003053665161,0.34733453392982483
58975,9320,5.54,0.67,4,-0.7406398900000001,14610,0.001,58874,4.856421583099291e-05,0.006051523610949516,0.4671593904495239,0.32852238416671753
59026,9330,5.52,0.68,4,-0.7387417299999999,14623,0.001,58925,4.971729504177347e-05,0.006060226820409298,-0.5166590809822083,0.38516879081726074
59076,9340,5.42,0.66,4,-0.7332538900000002,14635,0.001,58975,4.6663986722705886e-05,0.006063420791178942,-0.10503652691841125,0.3567889332771301
59121,9350,5.48,0.67,4,-0.7293906099999999,14647,0.001,59020,5.207641879678704e-05,0.0060478392988443375,0.7820713520050049,0.33679747581481934
59180,9360,5.45,0.66,4,-0.7338306899999999,14661,0.001,59079,9.469183714827523e-05,0.006074151489883661,-0.20077334344387054,0.3242103159427643
59244,9370,5.46,0.68,4,-0.73084211,14677,0.001,59143,0.00010243520955555141,0.0060984599404037,-0.5146021842956543,0.33471184968948364
59287,9380,5.31,0.66,4,-0.71259922,14688,0.001,59186,6.197494803927839e-05,0.006083028856664896,-0.22833822667598724,0.3216472864151001
59336,9390,5.15,0.63,4,-0.6905366900000002,14700,0.001,59235,8.319968765135854e-05,0.006074762437492609,0.4185161888599396,0.33857595920562744
59393,9400,5.29,0.65,4,-0.689819,14715,0.001,59292,0.00012710480950772762,0.0057941218838095665,-1.1264408826828003,0.3594566583633423
59450,9410,5.27,0.65,4,-0.6788707400000001,14729,0.001,59349,9.849459456745535e-05,0.005760658998042345,-0.20671558380126953,0.3385086953639984
59515,9420,5.4,0.67,4,-0.68201827,14745,0.001,59414,6.73812028253451e-05,0.005935687106102705,0.44692423939704895,0.329645574092865
59581,9430,5.55,0.69,4,-0.6910874300000001,14762,0.001,59480,5.6357032008236274e-05,0.0059890407137572765,0.008554965257644653,0.3241368234157562
59638,9440,5.62,0.7,4,-0.6983780299999998,14776,0.001,59537,7.47726735426113e-05,0.006031947210431099,-1.5928301811218262,0.33021628856658936
59689,9450,5.68,0.72,4,-0.7100194199999998,14788,0.001,59588,0.00011587105109356344,0.0060450369492173195,0.07342134416103363,0.3473528027534485
59727,9460,5.47,0.69,4,-0.6891857899999999,14798,0.001,59626,7.080947398208082e-05,0.006053950637578964,-0.09030067175626755,0.3571432828903198
