#{"t_start": 1704346777.0346754, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-0.477916,2,972.092044
-0.526136,2,972.592309
-0.481426,2,973.092512
-1.504877,11,975.594255
-0.525441,2,976.092195
-1.432094,9,978.108334
-2.088402,12,980.87568
-1.368089,10,983.141908
-0.385281,2,983.643522
-1.689308,14,986.875862
-0.450221,2,987.377048
-1.502724,15,990.895908
-0.388191,2,991.39456
-2.70385,23,996.91145
-2.04024,16,1000.679103
-2.289575,17,1004.69515
-5.052957,52,1017.37858
-1.624549,12,1020.144212
-3.042434,28,1026.91304
-0.451553,2,1027.413957
-1.976067,20,1032.163455
-0.405014,2,1032.663563
-2.16253,22,1037.931904
-0.47424,2,1038.431881
-1.608491,14,1041.677056
-1.579165,12,1044.429933
-0.34524,2,1044.915592
-0.422918,2,1045.415465
-1.233522,9,1047.39517
-0.421672,2,1047.882204
-8.458482,100,1072.851658
-0.510504,2,1073.351864
-0.372351,2,1073.851753
-1.444346,18,1078.083344
-3.704762,57,1092.336779
-1.770896,24,1098.103544
-1.440542,12,1100.869323
-0.381292,2,1101.35398
-0.471933,2,1101.854373
-0.406051,2,1102.354033
-0.434085,2,1102.854498
-2.063287,14,1106.119748
-3.233698,31,1113.601845
-2.323666,26,1119.872566
-0.494786,2,1120.373929
-2.712851,30,1127.636719
-3.386182,36,1136.371376
-0.423629,2,1136.855901
-0.550881,2,1137.357608
-0.528354,2,1137.857805
-1.061949,8,1139.841107
-2.99289,34,1148.106306
-0.447161,2,1148.591903
-0.560145,2,1149.091973
-2.514381,35,1157.842491
-4.115409,64,1173.84419
-9.74296,100,1198.796784
-7.11286,100,1223.749241
-3.446656,44,1234.466841
-0.839283,7,1236.216525
-0.485809,2,1236.717213
-5.255114,79,1256.218923
-1.444161,16,1260.15254
-7.44962,100,1285.105389
-0.412699,2,1285.604995
-4.810394,62,1300.837542
-2.957304,43,1311.355806
-0.418672,2,1311.857616
-0.526502,2,1312.357542
-3.451154,44,1323.124004
-3.733105,62,1338.392904
-2.58959,40,1348.377228
-5.453289,100,1373.346395
-0.446962,2,1373.846332
-3.196878,47,1385.58068
-5.162556,94,1409.082946
-0.45642,2,1409.582976
-6.125902,100,1434.568821
-5.051368,100,1459.538107
-0.516431,2,1460.038526
-5.792838,100,1484.956817
-5.457775,100,1509.808799
-0.890993,8,1511.809245
-4.182175,76,1530.777828
-0.356352,2,1531.277687
-2.81197,49,1543.528734
-4.467874,100,1568.481391
-5.438875,100,1593.466699
-1.348769,25,1599.717668
-0.509632,2,1600.217957
-2.113295,38,1609.718746
-5.404695,100,1634.670686
-5.482623,100,1659.672507
-6.342279,100,1684.658989
-0.495606,2,1685.159449
-2.686757,52,1698.142854
-0.49758,2,1698.643089
-1.129359,13,1701.893487
-0.489538,2,1702.39341
-1.3491,24,1708.327019
-2.44909,47,1720.062074
-1.461405,15,1723.811687
-0.500542,2,1724.31234
-0.525922,2,1724.812253
-1.130534,20,1729.813238
-2.047476,45,1741.063955
-0.389913,2,1741.562101
-0.477675,2,1742.06406
-1.01216,13,1745.314287
-3.874058,90,1767.633115
-4.887276,100,1792.60183
-0.451124,2,1793.101907
-1.151206,19,1797.835017
-6.396593,100,1822.819649
-1.447527,25,1829.071819
-0.534335,2,1829.572147
-4.998499,100,1854.540418
-0.342027,2,1855.040487
-1.25371,19,1859.791793
-5.280385,100,1884.776972
-0.478179,2,1885.276543
-0.44097,2,1885.777083
-4.21104,81,1905.995879
-0.465722,2,1906.495645
-0.739187,8,1908.49605
-0.453702,2,1908.996294
-0.660743,9,1911.24642
-1.953961,40,1921.246797
-0.67313,7,1922.998122
-1.38956,21,1928.248312
-0.5745,5,1929.497992
-1.275775,20,1934.499468
-6.169983,100,1959.501532
-1.665125,33,1967.751389
-1.167563,15,1971.502584
-4.794484,100,1996.488203
-1.54624,18,2000.989021
-1.070199,10,2003.488221
-0.328009,2,2003.988386
-1.820652,43,2014.705998
-1.35363,26,2021.206926
-1.165885,14,2024.706517
-2.643845,47,2036.45817
-1.194487,14,2039.957802
-1.722341,31,2047.675428
-0.519603,2,2048.17565
-0.474366,2,2048.675493
-0.425711,2,2049.176017
-0.770925,9,2051.425862
-1.270909,24,2057.409846
-4.423091,100,2082.41215
-0.363034,2,2082.912198
-4.538748,100,2107.914418
-0.617861,10,2110.41433
-3.208022,62,2125.915394
-1.357968,20,2130.916736
-1.369649,21,2136.167333
-0.431663,2,2136.666996
-0.750998,9,2138.916868
-0.33506,2,2139.417387
-0.473531,2,2139.91746
-2.651019,54,2153.418869
-1.438717,30,2160.919075
