rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
-1.03182682,6625,0.98,8.04,3,2560,25911,0.001,5.9909724313911283e-05,25819,0.2653289660811424
-1.0346662899999999,6647,0.99,8.1,3,2570,25994,0.001,4.263029081307145e-05,25902,0.25853200919098324
-1.02605372,6666,0.98,7.95,3,2580,26069,0.001,4.4438168060878525e-05,25978,0.2539382688701153
-1.02341188,6685,0.99,7.95,3,2590,26143,0.001,4.0544803960074204e-05,26052,0.25681195557117464
-1.02487853,6706,0.99,7.9,3,2600,26222,0.001,4.679712583310902e-05,26129,0.2577125032742818
-1.0384602200000002,6727,0.99,7.95,3,2610,26304,0.001,5.681898255716078e-05,26213,0.25890593230724335
-1.0276938100000002,6747,0.98,7.88,3,2620,26380,0.001,5.18082957165057e-05,26288,0.26562851336267257
-1.0184556599999999,6766,0.97,7.84,3,2630,26454,0.001,3.533661219989881e-05,26363,0.25072075923283893
-1.03118905,6786,0.97,7.8,3,2640,26532,0.001,4.624645453077392e-05,26439,0.2663453910499811
-1.0388318300000001,6807,0.97,7.86,3,2650,26614,0.001,4.013938678326667e-05,26521,0.2546437568962574
-1.02368277,6826,0.96,7.74,3,2660,26685,0.001,0.00010040383962664887,26593,0.27602486099515644
-1.01373795,6844,0.95,7.62,3,2670,26756,0.001,6.084669803385623e-05,26664,0.2507516188280923
-1.0163326,6863,0.95,7.62,3,2680,26831,0.001,8.08925719216599e-05,26744,0.26762097222464426
-1.0260252499999998,6885,0.95,7.71,3,2690,26914,0.001,5.413388756399703e-05,26824,0.2566365885237853
-1.02432201,6905,0.95,7.69,3,2700,26991,0.001,3.711492758561185e-05,26900,0.26294898490111035
-0.99687304,6925,0.95,7.64,3,2710,27068,0.001,4.89782109475022e-05,26975,0.2643556065029568
-1.0016051,6944,0.95,7.62,3,2720,27142,0.001,3.84843920073763e-05,27052,0.2603624891489744
-1.0270752,6967,0.96,7.78,3,2730,27232,0.001,5.158005577951289e-05,27140,0.2504438188942996
-1.02534768,6988,0.96,7.81,3,2740,27313,0.001,7.780696687404997e-05,27222,0.2661390334367752
-1.0242699899999999,7009,0.96,7.81,3,2750,27395,0.001,4.288682854773166e-05,27303,0.2653452141417397
-1.0341422299999998,7031,0.97,7.93,3,2760,27478,0.001,3.7164854802540503e-05,27385,0.2685201197862625
-1.03688171,7051,0.97,8.01,3,2770,27557,0.001,5.190345579345982e-05,27467,0.25781302029887837
-1.0295409299999998,7070,0.97,7.96,3,2780,27627,0.001,4.3431707581476076e-05,27535,0.2582018617540598
-1.01774084,7089,0.97,7.9,3,2790,27704,0.001,3.833613092345851e-05,27612,0.27498489192553927
-1.01689971,7109,0.97,7.89,3,2800,27780,0.001,4.428670503589923e-05,27689,0.2563170918396541
-1.0237464,7130,0.97,7.92,3,2810,27860,0.001,4.22867109591607e-05,27769,0.27072104811668396
-1.02224091,7149,0.97,7.93,3,2820,27935,0.001,3.9466712526821844e-05,27843,0.26569806536038715
-1.00970686,7168,0.96,7.78,3,2830,28010,0.001,4.3853960050910246e-05,27917,0.2650449126958847
-0.9883740299999999,7190,0.96,7.79,3,2840,28092,0.001,8.885431998351123e-05,28001,0.275713586807251
-0.9886426700000002,7213,0.96,7.87,3,2850,28182,0.001,4.776784453497385e-05,28087,0.2542718444019556
-0.9774534000000001,7231,0.96,7.75,3,2860,28253,0.001,3.3740692136537596e-05,28162,0.26667926212151843
-0.9848602300000002,7252,0.96,7.74,3,2870,28331,0.001,3.685570982270292e-05,28239,0.2533557564020157
-0.9872371799999999,7271,0.97,7.8,3,2880,28407,0.001,9.439646445181487e-05,28314,0.26507809332438875
-0.99535949,7294,0.97,7.92,3,2890,28496,0.001,6.09733235453152e-05,28403,0.26131993035475415
-0.99980863,7316,0.97,8.0,3,2900,28580,0.001,4.418352409629733e-05,28488,0.25575258769094944
-0.99931072,7335,0.97,7.95,3,2910,28655,0.001,3.3491293531066425e-05,28564,0.26362762103478116
-1.00274484,7358,0.98,8.05,3,2920,28740,0.001,8.667599322507158e-05,28647,0.26964338719844816
-1.00117404,7378,0.98,8.11,3,2930,28821,0.001,5.2821084474479516e-05,28728,0.25803378437246594
-1.02569464,7403,0.98,8.24,3,2940,28916,0.001,0.00010760750923178752,28820,0.2627395608208396
-1.00821052,7421,0.98,8.05,3,2950,28987,0.001,3.7813375196752273e-05,28897,0.24906641244888306
-1.01281834,7440,0.97,8.07,3,2960,29060,0.001,3.5410128735488146e-05,28973,0.26370812952518463
-1.01122988,7461,0.98,8.12,3,2970,29143,0.001,3.587614022156534e-05,29052,0.2711237718661626
-1.01636414,7482,0.98,8.14,3,2980,29221,0.001,3.6885672873015414e-05,29131,0.25006134311358136
-1.024128,7504,0.98,8.14,3,2990,29310,0.001,3.7838728985661874e-05,29219,0.26618601381778717
-1.00750604,7523,0.96,8.02,3,3000,29382,0.001,4.470748196278388e-05,29291,0.26538964410622917
-1.0155147199999999,7543,0.95,8.04,3,3010,29459,0.001,4.814022622667835e-05,29365,0.2688148468732834
-1.0183936799999997,7563,0.94,7.96,3,3020,29536,0.001,3.8902810826714684e-05,29441,0.249504240495818
-1.0217925599999997,7582,0.94,7.89,3,3030,29610,0.001,4.682379949372262e-05,29518,0.2690148486031426
-1.0123984,7602,0.94,7.73,3,3040,29689,0.001,3.256441004850785e-05,29597,0.27191794849932194
-1.01103652,7620,0.94,7.69,3,3050,29756,0.001,3.736276289600937e-05,29665,0.27946387976408005
-1.02275652,7642,0.95,7.8,3,3060,29840,0.001,9.240473718818976e-05,29749,0.2556347828358412
-1.0318793800000001,7661,0.95,7.73,3,3070,29916,0.001,5.781445588581846e-05,29825,0.270572230219841
-1.0315615400000002,7682,0.93,7.78,3,3080,29999,0.001,3.994365179096349e-05,29902,0.2681680604815483
-1.0218351799999998,7703,0.93,7.7,3,3090,30080,0.001,3.4017748475889675e-05,29984,0.27843690580791897
-1.03349212,7724,0.95,7.78,3,3100,30160,0.001,5.9047198647022014e-05,30066,0.25632324256002903
-1.0352407,7744,0.96,7.77,3,3110,30236,0.001,4.182258635410108e-05,30145,0.24955623845259348
-1.01624904,7761,0.96,7.68,3,3120,30304,0.001,3.897835934670487e-05,30211,0.26476434121529263
-1.01740156,7781,0.97,7.71,3,3130,30381,0.001,4.617540025719791e-05,30289,0.26363564282655716
-1.0065361899999998,7800,0.97,7.64,3,3140,30453,0.001,3.7438871264125085e-05,30362,0.26630603628499167
-1.01019363,7819,0.97,7.73,3,3150,30529,0.001,3.703918567528793e-05,30437,0.24944489200909933
-1.0016269,7840,0.97,7.69,3,3160,30609,0.001,9.705240578720502e-05,30519,0.2589748452107112
-0.99113021,7860,0.97,7.71,3,3170,30687,0.001,3.544835595271757e-05,30596,0.26859360767735374
-0.99950419,7882,0.99,7.72,3,3180,30771,0.001,3.2023096407231477e-05,30676,0.270134048802512
-1.00604971,7904,0.99,7.77,3,3190,30857,0.001,3.6346852236116924e-05,30765,0.2681166198518541
-0.9958302999999998,7923,0.99,7.69,3,3200,30929,0.001,5.609653063792004e-05,30838,0.25716870384556906
-0.9881323700000002,7942,0.99,7.68,3,3210,31004,0.001,3.9669539950813894e-05,30913,0.263040198220147
-0.9971868199999999,7962,1.0,7.76,3,3220,31080,0.001,4.708863252744777e-05,30987,0.26463061571121216
-1.00020961,7982,1.0,7.78,3,3230,31159,0.001,5.502100490654508e-05,31068,0.2694189002116521
-1.0146604099999998,8006,1.0,8.0,3,3240,31253,0.001,5.28468331140175e-05,31161,0.2564187590032816
-1.0358819000000001,8027,0.99,8.04,3,3250,31333,0.001,4.59548123217246e-05,31241,0.25496106408536434
-1.04741022,8048,0.99,8.07,3,3260,31416,0.001,9.559281170368195e-05,31325,0.2740670111444261
-1.04719053,8069,0.99,8.07,3,3270,31494,0.001,4.016379430790299e-05,31404,0.27140682297093527
-1.0362952600000002,8088,0.98,7.97,3,3280,31568,0.001,6.083430889702868e-05,31476,0.26815976202487946
-1.02175949,8109,0.98,7.93,3,3290,31650,0.001,3.485987690510228e-05,31559,0.2672101929783821
-1.02790437,8127,0.97,7.93,3,3300,31722,0.001,7.149975272113807e-05,31629,0.2584421578794718
-1.04092784,8151,0.97,8.08,3,3310,31812,0.001,4.8646390900507365e-05,31720,0.262709755036566
-1.0521889,8171,0.97,8.11,3,3320,31891,0.001,6.478701262884507e-05,31800,0.26283799750464304
-1.03519136,8189,0.97,8.01,3,3330,31960,0.001,3.4218875953229144e-05,31870,0.26450375467538834
-1.03342825,8210,0.97,7.88,3,3340,32041,0.001,5.033643947172095e-05,31949,0.27021387591958046
-1.0228884299999998,8232,0.98,7.93,3,3350,32126,0.001,3.6034369663361256e-05,32033,0.25719087819258374
-1.00816873,8251,0.98,7.84,3,3360,32200,0.001,3.5506769563653506e-05,32106,0.27140972869736807
-1.0055801500000001,8270,0.98,7.8,3,3370,32274,0.001,4.1559719647921156e-05,32183,0.2642367985099554
-1.01612155,8291,0.99,7.87,3,3380,32355,0.001,5.032118679082487e-05,32263,0.2656849417835474
-1.003397,8308,0.98,7.7,3,3390,32420,0.001,6.53424782891913e-05,32330,0.2689235309759776
-1.0082569999999997,8329,0.99,7.79,3,3400,32501,0.001,4.274900629752665e-05,32406,0.2657851129770279
-1.0025043700000003,8350,0.99,7.7,3,3410,32582,0.001,6.374578394267398e-05,32490,0.27260467906792957
-0.98041883,8368,0.99,7.64,3,3420,32655,0.001,6.254514716731916e-05,32565,0.27169536479881834
-0.9992833,8391,0.99,7.83,3,3430,32743,0.001,4.7236818015032135e-05,32651,0.27653947472572327
-0.9938139899999999,8410,0.99,7.76,3,3440,32817,0.001,3.2818043109728023e-05,32725,0.2652835611786161
-1.000203,8430,0.99,7.69,3,3450,32895,0.001,5.237637066914301e-05,32803,0.28009486198425293
-1.0150763299999999,8453,0.99,7.81,3,3460,32981,0.001,4.179017696515075e-05,32888,0.2748781107366085
-1.01659568,8473,0.99,7.86,3,3470,33060,0.001,4.281721226107038e-05,32969,0.27607258036732674
-1.00199199,8494,0.99,7.85,3,3480,33140,0.001,6.595922604901716e-05,33048,0.26388820509115857
-1.02744639,8514,1.0,7.98,3,3490,33218,0.001,3.230810602872225e-05,33127,0.26637610606849194
-1.021828,8533,1.0,7.91,3,3500,33292,0.001,4.9459240212205e-05,33201,0.27627502594675335
-1.0142791199999999,8553,1.0,7.88,3,3510,33370,0.001,7.400908517800937e-05,33280,0.27474935139928547
-1.0295544499999998,8574,1.0,7.96,3,3520,33451,0.001,4.152812634856673e-05,33361,0.265584459900856
-1.0191212299999999,8594,1.0,7.86,3,3530,33529,0.001,5.0687365956036956e-05,33439,0.2638185825198889
-1.0183232299999998,8617,1.0,8.01,3,3540,33618,0.001,4.735760475424203e-05,33527,0.2644447386264801
-1.02020256,8639,1.0,8.06,3,3550,33701,0.001,7.326997284609306e-05,33607,0.272569187813335
-1.0025384700000002,8659,1.0,7.99,3,3560,33780,0.001,3.925034009929126e-05,33690,0.26302944620450336
-1.01414878,8681,1.0,8.05,3,3570,33865,0.001,7.625912849107408e-05,33771,0.26028583012521267
-1.0147673400000001,8701,1.0,8.02,3,3580,33942,0.001,6.29791841978052e-05,33850,0.2753894825776418
-1.0109183500000003,8723,1.0,8.08,3,3590,34026,0.001,0.00021600766988492316,33933,0.2688319683074951
-1.01396986,8740,0.98,8.02,3,3600,34094,0.001,3.6496179973255494e-05,34003,0.262071143835783
-1.02462367,8761,0.98,8.07,3,3610,34177,0.001,3.766843188454264e-05,34083,0.2694514776979174
-1.02959233,8782,0.98,8.07,3,3620,34258,0.001,7.012561673036544e-05,34166,0.26972443237900734
-1.0470020100000001,8804,0.98,8.15,3,3630,34344,0.001,6.526311744892155e-05,34253,0.2744343467056751
-1.05562746,8825,0.98,8.07,3,3640,34425,0.001,9.797179554880132e-05,34333,0.26546123176813125
-1.05206293,8847,0.98,8.08,3,3650,34509,0.001,5.6255489956432335e-05,34417,0.26896307865778607
-1.0658562,8867,0.97,8.05,3,3660,34585,0.001,4.432615727030983e-05,34493,0.27298635244369507
-1.0596717700000002,8887,0.97,8.0,3,3670,34665,0.001,4.630768671631813e-05,34573,0.28690214242253986
-1.05664851,8907,0.97,7.99,3,3680,34741,0.001,3.6691440300273825e-05,34650,0.28109245002269745
-1.0575815800000001,8927,0.97,7.94,3,3690,34820,0.001,5.005820275982842e-05,34730,0.2857853089060102
-1.05132208,8946,0.99,7.97,3,3700,34891,0.001,4.315171099733561e-05,34800,0.2609827369451523
-1.05607074,8967,0.99,7.96,3,3710,34973,0.001,7.216364610940218e-05,34880,0.26712481677532196
-1.04575215,8986,0.98,7.91,3,3720,35049,0.001,4.0298128234488626e-05,34955,0.2765595870358603
-1.03663808,9007,0.98,7.85,3,3730,35129,0.001,8.872736881520333e-05,35037,0.2722863895552499
-1.0383899600000002,9026,0.97,7.76,3,3740,35201,0.001,4.941562032659671e-05,35108,0.2833896832806723
-1.0436077100000003,9047,0.97,7.76,3,3750,35285,0.001,3.672542470667395e-05,35192,0.26673632860183716
-1.03681973,9067,0.97,7.75,3,3760,35360,0.001,3.88525324004669e-05,35268,0.26352971366473604
-1.04362683,9088,0.97,7.76,3,3770,35441,0.001,4.12735712416179e-05,35350,0.27513397112488747
-1.06154826,9110,0.97,7.88,3,3780,35529,0.001,6.78964647199286e-05,35436,0.2782526993089252
-1.04431708,9132,0.97,7.92,3,3790,35612,0.001,4.3656610917726844e-05,35520,0.27009029189745587
-1.0438941899999998,9151,0.97,7.95,3,3800,35686,0.001,5.8183237602601624e-05,35596,0.2749251297542027
-1.0288628800000001,9170,0.96,7.87,3,3810,35760,0.001,2.7788846637122333e-05,35673,0.27701050468853544
-1.03896352,9190,0.96,7.88,3,3820,35837,0.001,5.713407699659001e-05,35747,0.27371154725551605
-1.0282877299999997,9209,0.96,7.84,3,3830,35913,0.001,4.26450813912587e-05,35823,0.26992832337106976
-1.02702712,9230,0.97,7.91,3,3840,35992,0.001,3.765422557730095e-05,35898,0.2785862684249878
-1.02318683,9251,0.97,7.89,3,3850,36074,0.001,3.531477614160394e-05,35983,0.27668142318725586
-1.02207142,9272,0.97,7.95,3,3860,36155,0.001,7.037637543463561e-05,36063,0.2748454064130783
-1.02217256,9294,0.97,8.02,3,3870,36243,0.001,3.565877232176717e-05,36151,0.2677299797534943
-1.01317146,9315,0.96,7.95,3,3880,36324,0.001,0.0001034746261818024,36230,0.25189932187398273
-1.0257292400000002,9336,0.96,7.94,3,3890,36406,0.001,8.144843949204577e-05,36314,0.26904999145439695
-1.03724694,9356,0.95,7.98,3,3900,36484,0.001,3.88885503828836e-05,36393,0.28150328000386554
-1.0425162700000001,9377,0.96,8.03,3,3910,36563,0.001,5.066962653978003e-05,36472,0.2677479883035024
-1.03520483,9397,0.97,8.04,3,3920,36641,0.001,4.4992320504712145e-05,36551,0.26716114580631256
-1.0570930699999999,9417,0.97,8.04,3,3930,36717,0.001,4.883697796945593e-05,36625,0.26648824981280733
-1.05501946,9436,0.97,8.01,3,3940,36793,0.001,3.718217567438842e-05,36703,0.2689594943076372
-1.06308323,9458,0.97,8.03,3,3950,36877,0.001,6.795136323489714e-05,36783,0.2753463629633188
-1.0662096699999999,9479,0.98,8.04,3,3960,36959,0.001,3.703226457218989e-05,36866,0.27643272280693054
-1.06015062,9500,0.98,7.96,3,3970,37039,0.001,0.00010435941918071226,36948,0.2812181200299944
-1.0653135599999999,9523,0.99,8.05,3,3980,37129,0.001,7.126050441002008e-05,37039,0.27670989334583285
-1.07108524,9545,0.99,8.06,3,3990,37212,0.001,5.157710984349251e-05,37120,0.2625376284122467
-1.0713255999999998,9566,0.99,8.09,3,4000,37293,0.001,5.550768128159689e-05,37206,0.2713635414838791
-1.0782127400000001,9586,0.99,8.1,3,4010,37373,0.001,5.372646150395407e-05,37280,0.2669591009616852
-1.07246019,9604,0.98,8.02,3,4020,37443,0.001,6.339618751856808e-05,37352,0.2774445414543152
-1.0558267899999998,9624,0.98,8.02,3,4030,37519,0.001,3.882327632709348e-05,37428,0.2732218950986862
-1.0552381300000002,9645,0.98,8.06,3,4040,37599,0.001,6.187671601765032e-05,37506,0.2638421468436718
-1.03648407,9663,0.97,7.94,3,4050,37671,0.001,3.950887670119604e-05,37578,0.27485846479733783
-1.0323651500000002,9683,0.97,7.88,3,4060,37747,0.001,4.2433991568811636e-05,37656,0.2907478255884988
-1.01466203,9701,0.95,7.77,3,4070,37816,0.001,3.6521690844892873e-05,37722,0.27513318322598934
-1.00900284,9721,0.95,7.67,3,4080,37896,0.001,2.8615834318251082e-05,37804,0.2759499081543514
-0.99680222,9743,0.95,7.69,3,4090,37981,0.001,3.815707600551832e-05,37889,0.28446635231375694
-0.9892375200000001,9766,0.96,7.77,3,4100,38070,0.001,4.4457154997092274e-05,37979,0.2803729176521301
-0.9870247000000001,9790,0.96,7.87,3,4110,38160,0.001,3.66103763048563e-05,38066,0.2768677340613471
-0.98757276,9809,0.97,7.9,3,4120,38233,0.001,7.953916489592909e-05,38141,0.2631189823150635
-0.9907997200000002,9828,0.97,7.91,3,4130,38310,0.001,3.4350328600599565e-05,38219,0.27166934524263653
-0.98471913,9847,0.96,7.83,3,4140,38382,0.001,4.111075122636976e-05,38291,0.2802002225071192
-0.98961176,9866,0.96,7.82,3,4150,38453,0.001,4.6832336238367134e-05,38361,0.28647809103131294
-0.9932291200000001,9886,0.96,7.86,3,4160,38533,0.001,4.9895722541906354e-05,38441,0.2723863472541173
-1.0194676500000002,9908,0.98,8.03,3,4170,38619,0.001,3.9904845607452444e-05,38527,0.2753571681678295
-1.0276231900000001,9929,0.98,8.03,3,4180,38699,0.001,4.5523383050749544e-05,38604,0.2790326066315174
-1.05202849,9951,0.98,8.01,3,4190,38782,0.001,6.273711824178463e-05,38690,0.28312789648771286
-1.05359296,9971,0.98,7.9,3,4200,38860,0.001,3.134619115977936e-05,38765,0.2690102756023407
-1.0316429400000002,9989,0.97,7.68,3,4210,38928,0.001,0.00016531697792743216,38838,0.2691472042351961
-1.0377023,10009,0.97,7.73,3,4220,39006,0.001,5.6159818541345885e-05,38915,0.26973867043852806
-1.03386754,10029,0.97,7.75,3,4230,39085,0.001,4.707999687525444e-05,38994,0.2710021403100755
-1.04034374,10050,0.98,7.84,3,4240,39166,0.001,9.957253366467609e-05,39072,0.287933064358575
-1.04838515,10070,0.99,7.91,3,4250,39244,0.001,3.4335025442747534e-05,39152,0.2816034512860434
-1.0451306599999999,10090,0.98,7.86,3,4260,39319,0.001,4.416578258314985e-05,39226,0.27161508053541183
-1.03444562,10109,0.98,7.75,3,4270,39394,0.001,3.627988826337969e-05,39302,0.2728980133930842
-1.02603653,10128,0.98,7.69,3,4280,39468,0.001,5.72139049056984e-05,39377,0.2648082120077951
-1.02508019,10151,0.98,7.73,3,4290,39555,0.001,3.521596936479909e-05,39463,0.2739174500107765
-1.02589944,10172,0.98,7.79,3,4300,39639,0.001,5.462618282763288e-05,39547,0.2707243382930756
-1.0349239799999999,10190,0.98,7.81,3,4310,39709,0.001,4.775453392843095e-05,39622,0.2812017351388931
-1.03488601,10212,0.98,7.88,3,4320,39794,0.001,3.445266399163908e-05,39703,0.2790631751219432
-1.03920064,10233,0.97,7.88,3,4330,39873,0.001,3.83861428821951e-05,39781,0.2791805995835198
-1.0301884600000002,10253,0.97,7.84,3,4340,39950,0.001,4.560687635343389e-05,39859,0.2842842766216823
-1.02246794,10273,0.97,7.83,3,4350,40027,0.001,4.6047729281579246e-05,39935,0.2768681049346924
-1.03470855,10297,0.98,8.01,3,4360,40120,0.001,5.908366397812238e-05,40028,0.2611757069826126
-1.04287942,10317,0.98,8.03,3,4370,40197,0.001,4.934743576866042e-05,40106,0.28179926531655447
-1.0331114700000001,10334,0.98,7.97,3,4380,40265,0.001,4.2011969656284365e-05,40173,0.27924871018954683
-1.0185339,10354,0.97,7.87,3,4390,40342,0.001,3.949764504795894e-05,40251,0.27926633059978484
-1.0236195,10375,0.97,7.84,3,4400,40423,0.001,3.0799384830970666e-05,40330,0.2757793851196766
-1.0416406900000001,10395,0.96,7.93,3,4410,40502,0.001,4.1702463931869715e-05,40410,0.27113598585128784
-1.0432752000000003,10418,0.96,7.95,3,4420,40589,0.001,3.5156781450496055e-05,40495,0.27774326130747795
-1.05046581,10439,0.97,7.99,3,4430,40672,0.001,4.781521945713191e-05,40580,0.27904433343145585
-1.06094048,10460,0.97,8.03,3,4440,40753,0.001,6.424655316550343e-05,40660,0.26555489748716354
-1.04807227,10480,0.97,8.02,3,4450,40829,0.001,4.644327661177764e-05,40734,0.26981070389350253
-1.03282736,10499,0.97,7.83,3,4460,40903,0.001,4.473944993930802e-05,40811,0.2757557587964194
-1.0219704699999999,10519,0.97,7.82,3,4470,40979,0.001,3.858447275383191e-05,40889,0.2797473536597358
-1.0344087899999999,10541,0.97,7.99,3,4480,41064,0.001,6.169946391310077e-05,40973,0.2807512084643046
-1.0237539,10562,0.98,8.04,3,4490,41146,0.001,4.00706556320074e-05,41053,0.27776197642087935
-1.03552431,10585,0.98,8.12,3,4500,41235,0.001,4.9805873231889564e-05,41140,0.28276656195521355
-1.01642921,10603,0.99,8.02,3,4510,41304,0.001,5.465361876607252e-05,41213,0.2776905745267868
-1.01410322,10622,0.99,7.91,3,4520,41380,0.001,5.382410927268211e-05,41288,0.2627850156277418
-1.00595076,10644,0.99,7.93,3,4530,41465,0.001,4.6002767248864984e-05,41372,0.27096774987876415
-1.01597899,10668,0.99,8.06,3,4540,41559,0.001,4.848629254815428e-05,41467,0.2774260938167572
-1.04237362,10691,0.99,8.17,3,4550,41646,0.001,8.003518554947473e-05,41553,0.27258538348334177
-1.05005452,10712,0.99,8.25,3,4560,41728,0.001,4.0377395180257736e-05,41637,0.2756669782102108
-1.0461961299999998,10733,0.99,8.3,3,4570,41809,0.001,8.642936258443765e-05,41718,0.27581816060202463
-1.04342022,10754,0.99,8.27,3,4580,41891,0.001,6.210076867319003e-05,41799,0.27344178780913353
-1.0483471800000002,10775,0.99,8.24,3,4590,41970,0.001,5.176534577913117e-05,41878,0.26214869022369386
-1.0367296400000001,10796,0.98,8.19,3,4600,42054,0.001,5.165606541725408e-05,41961,0.2790969865662711
-1.04335157,10815,0.99,8.21,3,4610,42125,0.001,5.4940317568252794e-05,42035,0.2778968960046768
-1.04512542,10835,0.99,8.25,3,4620,42205,0.001,3.580797329050256e-05,42114,0.2865689307451248
-1.05124211,10857,0.99,8.25,3,4630,42290,0.001,5.622056596621405e-05,42198,0.2742322161793709
-1.03056111,10878,0.99,8.09,3,4640,42368,0.001,3.938723170904268e-05,42276,0.2709887456148863
-1.0122052099999999,10897,0.99,7.96,3,4650,42442,0.001,5.61213505534397e-05,42350,0.2881240751594305
-1.00344523,10917,0.99,7.92,3,4660,42520,0.001,5.134057625712428e-05,42428,0.2761477530002594
-1.01450456,10936,0.98,7.86,3,4670,42595,0.001,5.441695733073478e-05,42502,0.27571025490760803
-1.0215771499999997,10955,0.98,7.8,3,4680,42671,0.001,3.8619275528617436e-05,42580,0.2700715456157923
-1.02169743,10976,0.98,7.8,3,4690,42750,0.001,5.147770934854634e-05,42659,0.28034565846125287
-1.0184271200000001,10996,0.99,7.74,3,4700,42828,0.001,3.3905149166457704e-05,42737,0.2960406541824341
-1.0203034199999998,11016,0.99,7.81,3,4710,42906,0.001,4.101953300050809e-05,42816,0.26136545836925507
-1.02452074,11037,0.99,7.82,3,4720,42987,0.001,8.354936936585646e-05,42896,0.2745494329267078
-1.01316103,11057,0.99,7.76,3,4730,43066,0.001,5.502187842567865e-05,42972,0.2820388774077098
-1.02236565,11079,0.99,7.81,3,4740,43149,0.001,4.71770360187899e-05,43058,0.2797584484020869
-1.0449248999999998,11100,0.98,7.89,3,4750,43231,0.001,2.785371240558258e-05,43138,0.26301883657773334
-1.0547140799999999,11119,0.97,7.84,3,4760,43304,0.001,4.721184329052145e-05,43212,0.2884538968404134
-1.0570711,11140,0.98,7.91,3,4770,43386,0.001,4.2348926399427e-05,43294,0.27994784340262413
-1.0542052800000001,11165,0.98,8.14,3,4780,43485,0.001,3.568214815459214e-05,43380,0.28121457695961
-1.06294492,11185,0.98,8.11,3,4790,43561,0.001,4.262863664431885e-05,43468,0.2702858050664266
-1.07498525,11207,0.98,8.19,3,4800,43647,0.001,7.61320952733513e-05,43552,0.2851606458425522
-1.0762704,11229,0.98,8.24,3,4810,43730,0.001,4.1154898512600497e-05,43637,0.28035424514250323
-1.06478072,11247,0.97,8.13,3,4820,43800,0.001,6.11097667489149e-05,43713,0.2783328808016247
-1.06969753,11268,0.97,8.14,3,4830,43880,0.001,6.131934666579279e-05,43790,0.27715806663036346
-1.06922355,11288,0.97,8.11,3,4840,43960,0.001,4.608293758272859e-05,43868,0.27433870094163076
-1.05282153,11311,0.98,8.16,3,4850,44047,0.001,4.8539911100912526e-05,43944,0.28800446291764575
-1.05059264,11331,0.98,8.22,3,4860,44126,0.001,3.6112597854298656e-05,44035,0.2758823409676552
-1.050198,11352,0.98,8.21,3,4870,44207,0.001,0.00011061865370720625,44114,0.27932933398655485
-1.0494473400000002,11373,0.98,8.05,3,4880,44290,0.001,4.010006679371665e-05,44197,0.27252279009137836
-1.0440072200000001,11393,0.98,8.04,3,4890,44365,0.001,3.295297392469365e-05,44273,0.2766043674200773
-1.02496761,11415,0.98,8.03,3,4900,44450,0.001,7.65955909238463e-05,44357,0.2856045493057796
-1.0297267,11438,0.98,8.1,3,4910,44540,0.001,0.0003367113431522739,44449,0.2806633822619915
-1.0566332699999998,11481,0.97,9.06,3,4920,44706,0.001,4.653258050287453e-05,44612,0.2817252543237474
-1.0475402400000002,11499,0.96,8.96,3,4930,44776,0.001,6.976032818784006e-05,44686,0.2818065881729126
-1.03743818,11518,0.96,8.88,3,4940,44848,0.001,5.373217468981498e-05,44755,0.28173338941165377
-1.03724927,11539,0.96,8.83,3,4950,44930,0.001,7.743799142190255e-05,44839,0.28079742938280106
-1.0377689499999998,11559,0.97,8.83,3,4960,45009,0.001,4.901968869879576e-05,44916,0.283207322869982
-1.0368362400000002,11582,0.97,8.88,3,4970,45095,0.001,5.5771499773982214e-05,44998,0.28807640820741653
-1.0291177999999999,11602,0.96,8.82,3,4980,45172,0.001,3.340630610182416e-05,45079,0.3008350034554799
-1.0415468399999999,11622,0.96,8.85,3,4990,45250,0.001,6.695397496514488e-05,45157,0.278994631436136
-1.04535866,11642,0.96,8.78,3,5000,45328,0.001,4.7771440222277306e-05,45236,0.27211587131023407
-1.02885458,11661,0.96,8.64,3,5010,45404,0.001,5.938174690527376e-05,45314,0.27411859929561616
-1.00856027,11684,0.98,7.85,3,5020,45491,0.001,6.146736131995567e-05,45398,0.2718723975121975
-1.01383733,11704,0.99,7.94,3,5030,45570,0.001,6.57936769130174e-05,45480,0.27428061366081236
-1.02402922,11728,0.99,8.16,3,5040,45664,0.001,5.567911921389168e-05,45573,0.30140111595392227
-1.0369784200000003,11751,0.99,8.23,3,5050,45753,0.001,3.702277535921894e-05,45660,0.2737050609929221
-1.03978228,11773,0.99,8.28,3,5060,45837,0.001,7.628515727860345e-05,45745,0.2822516858577728
-1.0416775899999997,11794,0.99,8.24,3,5070,45919,0.001,4.729829015559517e-05,45824,0.28067093661853243
-1.0575084000000001,11816,1.0,8.31,3,5080,46003,0.001,7.064648780215066e-05,45907,0.27535261362791064
-1.05221951,11837,1.0,8.33,3,5090,46083,0.001,3.079088241975114e-05,45990,0.2754344865679741
-1.0609019000000002,11857,1.0,8.34,3,5100,46162,0.001,5.0667063987930305e-05,46070,0.28224269673228264
-1.08207407,11877,1.0,8.37,3,5110,46241,0.001,2.9101754470113e-05,46148,0.2854167989322117
