time/episodes,train/actor_loss,rollout/ep_len_mean,time/fps,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/total_timesteps,rollout/success_rate
15590,0.22964082658290863,9.09,4,40612,0.001,-0.6878063600000001,170105,4.233999687939003e-06,170211,1.0
15600,0.21711395042283194,9.06,4,40633,0.001,-0.68310895,170193,5.311965261561065e-06,170299,1.0
15610,0.2257828265428543,9.03,4,40654,0.001,-0.6797869200000002,170282,1.3284742090036162e-05,170386,1.0
15620,0.22335019707679749,9.07,4,40677,0.001,-0.6814684200000001,170377,6.966180217204965e-06,170482,1.0
15630,0.2234084650874138,9.25,4,40700,0.001,-0.7061430299999998,170473,7.786829314682109e-06,170581,1.0
15640,0.2239061776134703,9.27,4,40723,0.001,-0.70575975,170567,5.693614285620343e-06,170675,1.0
15650,0.22549477815628052,9.27,4,40746,0.001,-0.7051441200000003,170665,6.455610537159373e-06,170770,1.0
15660,0.2166672038535277,9.33,4,40768,0.001,-0.7109095499999999,170763,7.123545439450633e-06,170866,1.0
15670,0.2253902405500412,9.38,4,40792,0.001,-0.7216904000000001,170855,9.339786345208267e-06,170963,1.0
15680,0.22004960311783683,9.35,4,40813,0.001,-0.7137541700000001,170946,4.8259298889913934e-06,171054,1.0
15690,0.22074895931614769,9.37,4,40835,0.001,-0.71625066,171040,6.760382524993878e-06,171148,1.0
15700,0.22307536154985427,9.42,4,40857,0.001,-0.7236743300000004,171135,6.514018878078787e-06,171241,1.0
15710,0.2255608394742012,9.5,4,40880,0.001,-0.7388725700000002,171232,1.202725518396619e-05,171336,1.0
15720,0.22395780682563782,9.52,4,40903,0.001,-0.7466796499999999,171328,1.8027375647631872e-05,171434,1.0
15730,0.2210593055933714,9.41,4,40924,0.001,-0.72868872,171417,6.662179032446147e-06,171522,1.0
15740,0.22731500305235386,9.4,4,40947,0.001,-0.7290401599999999,171512,5.795516699436121e-06,171615,1.0
15750,0.21545124460350384,9.44,4,40970,0.001,-0.7368264100000004,171608,9.392415573860159e-06,171714,1.0
15760,0.21799113069261825,9.41,4,40993,0.001,-0.73714187,171703,6.913298680696503e-06,171807,1.0
15770,0.2251408795515696,9.43,4,41016,0.001,-0.7424640900000001,171801,6.504686376097703e-06,171906,1.0
15780,0.22892817358175913,9.57,4,41041,0.001,-0.7677801099999998,171903,7.439109557102104e-06,172011,1.0
15790,0.2272268533706665,9.61,4,41065,0.001,-0.7752284300000001,172004,7.66469088375743e-06,172109,1.0
15800,0.2255957406014204,9.6,4,41087,0.001,-0.77707592,172097,9.14398339091349e-06,172201,1.0
15810,0.22267849577797783,9.61,4,41109,0.001,-0.77293972,172191,1.0766037727686731e-05,172297,1.0
15820,0.2205260694026947,9.68,4,41135,0.001,-0.7854470299999999,172298,6.1070896132757e-06,172402,1.0
15830,0.22847846448421477,9.82,4,41159,0.001,-0.8067220900000001,172397,5.172087298888073e-06,172504,1.0
15840,0.21162222751549312,9.82,4,41180,0.001,-0.80543402,172491,9.223790487210084e-06,172597,1.0
15850,0.22577488091256884,9.85,4,41205,0.001,-0.80697263,172591,4.828824204297335e-06,172699,1.0
15860,0.22625293785875494,9.83,4,41226,0.001,-0.80329278,172686,1.2165195316397744e-05,172790,1.0
15870,0.23133626878261565,9.76,4,41248,0.001,-0.7904239099999999,172777,7.150713690862176e-06,172882,1.0
15880,0.22622972602645555,9.61,4,41270,0.001,-0.7627089499999999,172866,4.470286948314121e-06,172972,1.0
15890,0.21858827131135122,9.51,4,41291,0.001,-0.74711378,172958,3.6308714632988474e-06,173060,1.0
15900,0.21890272945165634,9.49,4,41312,0.001,-0.7413971099999999,173046,9.588310558683587e-06,173150,1.0
15910,0.22357278423649923,9.54,4,41336,0.001,-0.7512041400000001,173143,5.690721991413739e-06,173251,1.0
15920,0.23042838275432587,9.41,4,41358,0.001,-0.7310129299999999,173238,6.478124160738926e-06,173343,1.0
15930,0.2264347275098165,9.35,4,41381,0.001,-0.7241028399999999,173333,1.0911191162045321e-05,173439,1.0
15940,0.22301699386702645,10.32,4,41426,0.001,-0.73625015,173526,1.8000141810464105e-05,173629,0.99
15950,0.22435793528954187,10.2,4,41448,0.001,-0.72107928,173614,1.6019502330285224e-05,173719,0.99
15960,0.220514652132988,10.23,4,41470,0.001,-0.72579676,173708,5.942426037108817e-06,173813,0.99
15970,0.22721685604615646,10.3,4,41494,0.001,-0.7348570699999999,173809,5.704196052068834e-06,173912,0.99
15980,0.22302012145519257,10.3,4,41515,0.001,-0.7390350099999999,173899,1.4274706270751065e-05,174002,0.99
15990,0.2171877846121788,10.44,4,41540,0.001,-0.7615495200000001,174001,6.595843236330741e-06,174104,0.99
16000,0.22497202455997467,10.45,4,41562,0.001,-0.7630472500000002,174092,7.791414548462075e-06,174195,0.99
16010,0.22957378838743484,10.23,4,41580,0.001,-0.73401331,174171,5.157264922672766e-06,174274,0.99
16020,0.22244210417071977,10.24,4,41602,0.001,-0.7350011,174264,1.318964757501817e-05,174367,0.99
16030,0.22474868223071098,10.22,4,41625,0.001,-0.73435983,174354,5.754503888510953e-06,174461,0.99
16040,0.23246963197986284,9.35,4,41650,0.001,-0.73921519,174459,8.647414479886114e-06,174564,1.0
16050,0.22230049116270884,9.32,4,41670,0.001,-0.7333893700000002,174547,6.077320514512914e-06,174651,1.0
16060,0.2262173252446311,9.24,4,41691,0.001,-0.71992357,174630,7.938080476118817e-06,174737,1.0
16070,0.22735058143734932,9.17,4,41713,0.001,-0.7089694900000001,174722,3.7605319903377676e-05,174829,1.0
16080,0.2245298201839129,9.26,4,41736,0.001,-0.7217427699999999,174823,1.1745265510398895e-05,174928,1.0
16090,0.2285667546093464,9.16,4,41758,0.001,-0.70694904,174913,9.103785259867436e-06,175020,1.0
16100,0.21926211885043553,9.21,4,41781,0.001,-0.7148473899999999,175013,6.859492519392266e-06,175116,1.0
16110,0.2296096697449684,9.35,4,41804,0.001,-0.73077383,175101,6.764354998267663e-06,175209,1.0
16120,0.22070712596178055,9.3,4,41825,0.001,-0.72053909,175192,6.642310154347797e-06,175297,1.0
16130,0.2146224762712206,9.25,4,41846,0.001,-0.71263232,175280,6.192177612060082e-06,175386,1.0
16140,0.22869538515806198,9.11,4,41867,0.001,-0.6921209399999999,175370,1.3650335120019008e-05,175475,1.0
16150,0.22753463312983513,9.13,4,41888,0.001,-0.6962304100000002,175461,9.026195243677648e-06,175564,1.0
16160,0.21954086981713772,9.27,4,41912,0.001,-0.7150112499999999,175556,8.06809339337633e-06,175664,1.0
16170,0.2193556994199753,9.34,4,41936,0.001,-0.72622616,175660,8.324837972395472e-06,175763,1.0
16180,0.2188492308963429,9.28,4,41958,0.001,-0.7162855299999998,175752,1.0662951147175839e-05,175856,1.0
16190,0.217876760289073,9.31,4,41980,0.001,-0.71989496,175843,9.15103601073497e-06,175951,1.0
16200,0.22134495112631056,9.34,4,42004,0.001,-0.72232104,175946,1.718562796466156e-05,176050,1.0
16210,0.22373970448970795,9.31,4,42025,0.001,-0.7200900400000001,176038,8.078846894932212e-06,176140,1.0
16220,0.22093839943408966,9.4,4,42048,0.001,-0.73539962,176131,9.243656450053095e-06,176237,1.0
16230,0.22986817359924316,9.4,4,42069,0.001,-0.7323855099999999,176221,5.200952500672429e-06,176326,1.0
16240,0.23146937125258976,9.44,4,42092,0.001,-0.7383767899999998,176316,2.5623975084777663e-05,176419,1.0
16250,0.2240246683359146,9.51,4,42114,0.001,-0.7451401000000001,176407,1.2243954358837073e-05,176515,1.0
16260,0.2233586296439171,9.5,4,42138,0.001,-0.74586716,176507,7.94847326233139e-06,176614,1.0
16270,0.22286169417202473,9.45,4,42161,0.001,-0.73890022,176602,6.732247470608854e-06,176708,1.0
16280,0.23467027147610983,9.44,4,42183,0.001,-0.7369896100000001,176693,7.331367164119405e-06,176800,1.0
16290,0.22786765071478757,9.46,4,42206,0.001,-0.74308656,176795,8.072618708287006e-06,176897,1.0
16300,0.23368515968322753,9.31,4,42226,0.001,-0.7237826300000002,176877,6.841601316409651e-06,176981,1.0
16310,0.22493479318088955,9.38,4,42249,0.001,-0.73205079,176972,9.257884105156538e-06,177078,1.0
16320,0.22514488101005553,9.39,4,42272,0.001,-0.7325976800000003,177069,1.0577596731309313e-05,177176,1.0
16330,0.22477033883333206,9.49,4,42296,0.001,-0.7485668700000001,177167,1.0021985940511512e-05,177275,1.0
16340,0.22879340946674348,9.53,4,42319,0.001,-0.7510707,177268,8.93332826308324e-06,177372,1.0
16350,0.22606600572665533,9.51,4,42341,0.001,-0.75266599,177359,7.756467046723023e-06,177466,1.0
16360,0.2285161813100179,9.38,4,42362,0.001,-0.7331667500000002,177448,1.634126910074782e-05,177552,1.0
16370,0.22339149564504623,9.38,4,42384,0.001,-0.7322514500000001,177540,8.835070411805646e-06,177646,1.0
16380,0.23054276158412298,9.41,4,42407,0.001,-0.7342304900000001,177632,1.1871449866400022e-05,177741,1.0
16390,0.22498938654150283,9.43,4,42430,0.001,-0.7350531000000001,177736,2.1754475125947336e-05,177840,1.0
16400,0.22740028301874796,9.48,4,42452,0.001,-0.74214931,177822,7.244402430236126e-06,177929,1.0
16410,0.22676500407132236,9.43,4,42474,0.001,-0.7346129099999998,177918,2.19382186928256e-05,178021,1.0
16420,0.21933716109820775,9.37,4,42496,0.001,-0.72761736,178007,5.8318413656317195e-06,178113,1.0
16430,0.22519515454769135,9.25,4,42516,0.001,-0.70788179,178094,8.477616704892301e-06,178200,1.0
16440,0.22030946239829063,10.14,4,42561,0.001,-0.71791289,178283,9.11284845036183e-06,178386,0.99
16450,0.23291641771793364,10.13,4,42583,0.001,-0.7111816700000001,178374,1.4469762299995637e-05,178479,0.99
16460,0.22858366234736008,10.18,4,42605,0.001,-0.7170356699999999,178467,7.681405432694275e-06,178570,0.99
16470,0.2244168541261128,10.28,4,42630,0.001,-0.73512078,178569,9.305658750236034e-06,178674,0.99
16480,0.2215960787402259,10.32,4,42653,0.001,-0.7432793999999998,178669,7.28787831071208e-06,178773,0.99
16490,0.2190410111631666,10.25,4,42675,0.001,-0.73279481,178758,9.000309351644578e-06,178865,0.99
16500,0.21915626674890518,10.16,4,42694,0.001,-0.7194413799999999,178840,9.295313384427573e-06,178945,0.99
16510,0.22640207409858704,10.23,4,42718,0.001,-0.7309812800000001,178939,7.667563047355294e-06,179044,0.99
16520,0.2344081550836563,10.16,4,42738,0.001,-0.7191236699999999,179022,1.1282223668887229e-05,179129,0.99
16530,0.23019707037342918,10.21,4,42760,0.001,-0.7266026099999999,179114,7.037090679457631e-06,179221,0.99
16540,0.22180094569921494,9.21,4,42781,0.001,-0.7031076,179202,8.586212106820313e-06,179307,1.0
16550,0.22122752004199558,9.21,4,42803,0.001,-0.7059533899999999,179295,9.190604815658946e-06,179400,1.0
16560,0.22619847682389346,9.21,4,42825,0.001,-0.70697094,179386,8.093205927004668e-06,179491,1.0
16570,0.22832191176712513,9.11,4,42848,0.001,-0.6897087000000001,179479,9.059403168976132e-06,179585,1.0
16580,0.22000678309372493,9.05,4,42870,0.001,-0.6809090600000002,179574,2.7018660473134203e-05,179678,1.0
16590,0.22208435386419295,8.96,4,42890,0.001,-0.6646062599999999,179655,9.678071864982486e-06,179761,1.0
16600,0.22909321039915084,9.22,4,42915,0.001,-0.70499558,179761,7.291531687769748e-06,179867,1.0
16610,0.22682036012411116,9.2,4,42938,0.001,-0.7015534199999999,179857,2.7178296022611903e-05,179964,1.0
16620,0.22097774843374887,9.25,4,42959,0.001,-0.70960417,179949,6.008409551820175e-06,180054,1.0
16630,0.22800369709730148,9.28,4,42982,0.001,-0.7168713700000002,180044,3.628631193350884e-05,180149,1.0
16640,0.2293878956274553,10.38,4,43029,0.001,-0.7545080599999998,180237,1.1908994606942128e-05,180345,0.99
16650,0.22684220427816565,10.43,4,43052,0.001,-0.76258491,180339,3.214166703070408e-05,180443,0.99
16660,0.2274506613612175,10.46,4,43075,0.001,-0.7694027999999998,180429,8.360197313095341e-06,180537,0.99
16670,0.22848866134881973,10.43,4,43096,0.001,-0.7657022300000002,180525,2.3802175655873724e-05,180628,0.99
16680,0.22357359528541565,10.51,4,43121,0.001,-0.7776088900000001,180626,7.970256137923571e-06,180729,0.99
16690,0.23161582919684323,10.68,4,43144,0.001,-0.8059317500000001,180724,5.927102578921635e-06,180829,0.99
16700,0.2245401546359062,10.53,4,43166,0.001,-0.7835413800000002,180817,9.892209891404492e-06,180920,0.99
16710,0.2263313117954466,10.41,4,43187,0.001,-0.7663798500000002,180900,1.3658942609456264e-05,181005,0.99
16720,0.2267012189735066,10.41,4,43208,0.001,-0.76435416,180989,1.0360365195083432e-05,181095,0.99
16730,0.22445858120918274,10.37,4,43230,0.001,-0.7568758800000001,181083,9.479671371082077e-06,181186,0.99
16740,0.2197726137108273,9.4,4,43253,0.001,-0.73726816,181178,1.1760509753205244e-05,181285,1.0
16750,0.22244782610373062,9.36,4,43276,0.001,-0.7323261600000001,181272,9.072715329239145e-06,181379,1.0
16760,0.2220750344651086,9.4,4,43299,0.001,-0.73583317,181369,1.244989178823224e-05,181477,1.0
16770,0.2187665126153401,9.41,4,43321,0.001,-0.7362404400000001,181463,1.2768325697314659e-05,181569,1.0
16780,0.2256017273122614,9.35,4,43344,0.001,-0.7249123699999999,181557,8.893300901036127e-06,181664,1.0
16790,0.22127635627985,9.28,4,43366,0.001,-0.71252304,181654,1.5558006589344585e-05,181757,1.0
16800,0.22695155983621423,9.3,4,43389,0.001,-0.7136687300000001,181743,9.164177630406233e-06,181850,1.0
16810,0.23174835907088387,10.26,4,43432,0.001,-0.7354740400000002,181924,8.667688790511522e-06,182031,0.99
16820,0.2242024757645347,10.27,4,43454,0.001,-0.7391915899999999,182015,1.1358236943951026e-05,182122,0.99
16830,0.22652883231639862,10.4,4,43478,0.001,-0.7570278500000001,182118,8.352078248208273e-06,182226,0.99
16840,0.2320036833936518,10.47,4,43503,0.001,-0.7681025000000001,182226,8.363200115788707e-06,182332,0.99
16850,0.22855904272624425,10.36,4,43523,0.001,-0.7482726700000001,182311,2.0910243620164692e-05,182415,0.99
16860,0.2230514039595922,10.41,4,43548,0.001,-0.754608,182413,6.785751111237914e-06,182518,0.99
16870,0.230538110435009,10.4,4,43570,0.001,-0.7545442499999999,182506,1.045399058057228e-05,182609,0.99
16880,0.22868362731403774,10.28,4,43589,0.001,-0.73934378,182588,7.832034043531166e-06,182692,0.99
16890,0.23087994133432707,10.43,4,43615,0.001,-0.7619303699999999,182693,8.807361458214777e-06,182800,0.99
16900,0.22885452210903168,10.42,4,43637,0.001,-0.7632153700000001,182788,1.8348883410605293e-05,182892,0.99
16910,0.22459987675150236,9.63,4,43662,0.001,-0.7671610299999999,182890,1.0521436327811292e-05,182994,1.0
16920,0.22515549191406795,9.58,4,43682,0.001,-0.7587872399999999,182977,7.508577579886021e-06,183080,1.0
16930,0.22169474715536291,9.52,4,43706,0.001,-0.7512345099999999,183076,1.1320040316191312e-05,183178,1.0
16940,0.2310668740953718,9.4,4,43728,0.001,-0.7349066,183169,9.042869058768182e-06,183272,1.0
16950,0.22539538592100145,9.52,4,43751,0.001,-0.7539957700000001,183264,1.774414199644525e-05,183367,1.0
16960,0.2286129825645023,9.46,4,43774,0.001,-0.7471873699999999,183358,8.901165579623517e-06,183464,1.0
16970,0.23856457509100437,9.52,4,43797,0.001,-0.7569088199999997,183455,1.098304710467346e-05,183561,1.0
16980,0.22601386408011118,9.61,4,43819,0.001,-0.7695221899999999,183549,2.3084587382982136e-05,183653,1.0
16990,0.23225296040376028,9.54,4,43843,0.001,-0.7600329499999999,183650,8.938895360996765e-06,183754,1.0
17000,0.22228878097874777,9.55,4,43866,0.001,-0.7590512299999999,183741,2.4766105395558823e-05,183847,1.0
17010,0.21869031712412834,9.38,4,43886,0.001,-0.7301484900000001,183827,1.2888087212559185e-05,183932,1.0
17020,0.23046442227704184,9.36,4,43906,0.001,-0.7290422000000001,183909,1.637191118269194e-05,184016,1.0
17030,0.23103158362209797,9.28,4,43928,0.001,-0.7167161299999999,184001,1.2538647808923997e-05,184106,1.0
17040,0.22216926515102386,9.32,4,43951,0.001,-0.7204873400000001,184101,8.658766682856367e-06,184204,1.0
17050,0.22814312018454075,9.23,4,43972,0.001,-0.70699436,184186,1.7010924239002634e-05,184290,1.0
17060,0.2371237874031067,9.14,4,43992,0.001,-0.6929237300000001,184274,1.0318686755843892e-05,184378,1.0
17070,0.2291862385140525,9.15,4,44016,0.001,-0.6936941600000001,184371,1.4882513722922238e-05,184476,1.0
17080,0.22364488650452008,9.15,4,44038,0.001,-0.697528,184464,9.342050320397407e-06,184568,1.0
17090,0.21476893313229084,9.0,4,44058,0.001,-0.67321002,184550,1.2415403944032732e-05,184654,1.0
17100,0.2262014995018641,8.95,4,44079,0.001,-0.66277038,184639,7.472687533057372e-06,184742,1.0
17110,0.21853028610348701,8.96,4,44100,0.001,-0.6672927599999998,184724,1.4955404367356095e-05,184828,1.0
17120,0.22670149125836112,9.0,4,44121,0.001,-0.67057732,184812,1.1946318739898164e-05,184916,1.0
17130,0.2274591543457725,9.09,4,44145,0.001,-0.68549189,184908,1.313449659144019e-05,185015,1.0
17140,0.2265534982085228,9.03,4,44167,0.001,-0.67565882,184999,1.5718982149337533e-05,185107,1.0
17150,0.23383422527048323,9.09,4,44189,0.001,-0.68872602,185093,1.002333025705108e-05,185199,1.0
17160,0.22883488734563193,9.1,4,44210,0.001,-0.6901647,185185,1.0042197017254592e-05,185288,1.0
17170,0.2269772920343611,8.98,4,44230,0.001,-0.6711386600000001,185268,1.550013722509094e-05,185374,1.0
17180,0.22082599997520447,8.92,4,44251,0.001,-0.6603679299999999,185355,1.594924538039777e-05,185460,1.0
17190,0.22948499565774744,9.01,4,44274,0.001,-0.6730395400000002,185448,1.2817391672632022e-05,185555,1.0
17200,0.21591640602458606,9.08,4,44296,0.001,-0.6832850100000002,185546,3.1158649521371856e-05,185650,1.0
17210,0.21914067225796835,9.11,4,44318,0.001,-0.68733724,185636,1.8361447213724853e-05,185739,1.0
17220,0.23203388415277004,9.25,4,44342,0.001,-0.71288601,185736,1.4627004645717534e-05,185841,1.0
17230,0.22704933832089105,9.21,4,44365,0.001,-0.70693605,185830,1.404030399498879e-05,185936,1.0
17240,0.2280280187726021,9.11,4,44384,0.001,-0.6949521500000002,185916,2.0590133226505712e-05,186018,1.0
17250,0.22282435212816512,9.11,4,44406,0.001,-0.6912941,186004,1.5347628115185736e-05,186110,1.0
17260,0.2312412510315577,9.15,4,44428,0.001,-0.6969813899999999,186098,2.8709208992141714e-05,186203,1.0
17270,0.22332713877161345,9.22,4,44451,0.001,-0.7097956999999999,186192,1.5405498667557065e-05,186296,1.0
17280,0.2236367700000604,9.31,4,44473,0.001,-0.72220305,186283,1.2437576439576029e-05,186391,1.0
17290,0.2254626840353012,9.3,4,44496,0.001,-0.7242645400000001,186377,1.5504807652177988e-05,186485,1.0
17300,0.2271950330053057,9.18,4,44516,0.001,-0.70764249,186463,1.1007732804760703e-05,186568,1.0
17310,0.22756132754412564,9.46,4,44543,0.001,-0.71369182,186552,2.515776246913116e-05,186685,1.0
17320,0.22568667059143385,9.38,4,44566,0.001,-0.69580425,186675,1.1464620304953618e-05,186779,1.0
17330,0.22120867917935053,9.35,4,44588,0.001,-0.6889706299999999,186767,1.9042446865569218e-05,186871,1.0
17340,0.22377006523311138,9.47,4,44611,0.001,-0.7037485500000001,186858,1.3967239908652118e-05,186965,1.0
17350,0.2284176852554083,10.39,4,44655,0.001,-0.7173271999999998,187041,5.019487230129016e-05,187149,0.99
17360,0.22777313671328805,10.47,4,44679,0.001,-0.7319477599999997,187142,1.755793126986563e-05,187250,0.99
17370,0.22070089195455825,10.49,4,44702,0.001,-0.73386219,187239,9.488625047587057e-06,187345,0.99
17380,0.22988855176501805,10.59,4,44727,0.001,-0.73835336,187347,1.9593289329754447e-05,187450,0.99
17390,0.21622198684649033,10.66,4,44751,0.001,-0.74504391,187446,1.2160463980266782e-05,187551,0.99
17400,0.22282733209431171,10.77,4,44773,0.001,-0.7642677099999999,187540,2.1140761703009048e-05,187645,0.99
17410,0.2211081087589264,10.56,4,44796,0.001,-0.7705672199999999,187636,1.1019161651016805e-05,187741,0.99
17420,0.21560944481329483,10.51,4,44818,0.001,-0.7651540299999999,187727,1.3854471779433714e-05,187830,0.99
17430,0.214593876685415,10.58,4,44841,0.001,-0.7753275900000002,187821,1.1375792642606289e-05,187929,0.99
17440,0.22157000953500922,10.55,4,44863,0.001,-0.7705112000000001,187914,1.1403374008461304e-05,188020,0.99
17450,0.2238589809699492,9.6,4,44885,0.001,-0.7524362999999998,188003,1.3049909326086476e-05,188109,1.0
17460,0.22490797638893129,9.53,4,44907,0.001,-0.7403366699999998,188099,9.753421272762352e-06,188203,1.0
17470,0.22259809635579586,9.51,4,44929,0.001,-0.7334994499999999,188190,1.0384015240560984e-05,188296,1.0
17480,0.222089661019189,9.39,4,44952,0.001,-0.72511502,188286,1.5171587944808249e-05,188389,1.0
17490,0.2193964384496212,9.25,4,44972,0.001,-0.70392858,188373,1.1444955248407496e-05,188476,1.0
17500,0.21830423325300216,9.21,4,44994,0.001,-0.6989829800000001,188463,1.113091934712429e-05,188566,1.0
17510,0.21216323143906063,9.09,4,45014,0.001,-0.67857466,188545,1.7150490546353263e-05,188650,1.0
17520,0.22418753531846133,9.17,4,45037,0.001,-0.6900187600000001,188642,1.4184657423108796e-05,188747,1.0
17530,0.2153924676505002,9.12,4,45060,0.001,-0.68463223,188738,1.4687896757757038e-05,188841,1.0
17540,0.2243909223212136,9.16,4,45082,0.001,-0.6907548699999999,188831,9.419673107105256e-06,188936,1.0
17550,0.2114789422069277,9.21,4,45105,0.001,-0.70077258,188925,2.08083746266701e-05,189030,1.0
17560,0.2236018975575765,9.1,4,45125,0.001,-0.68339172,189005,3.396192985544783e-05,189113,1.0
17570,0.22350546345114708,9.14,4,45148,0.001,-0.69171032,189103,7.818038416947578e-06,189210,1.0
17580,0.22653743837560927,9.14,4,45170,0.001,-0.6911890600000001,189196,8.773057808347013e-06,189303,1.0
17590,0.22884446196258068,9.21,4,45192,0.001,-0.7013025199999998,189291,1.1721815837972827e-05,189397,1.0
17600,0.22434591821261815,9.22,4,45214,0.001,-0.69996337,189380,2.1131658416249722e-05,189488,1.0
17610,0.22004846144806256,9.34,4,45237,0.001,-0.71684735,189479,3.55035111748624e-05,189584,1.0
17620,0.22882031542914255,9.26,4,45258,0.001,-0.70748897,189566,1.5199963140081049e-05,189673,1.0
17630,0.22246328402649274,9.18,4,45279,0.001,-0.6968280700000001,189656,1.5078943430456672e-05,189759,1.0
17640,0.21695873683149164,9.19,4,45302,0.001,-0.7013519000000001,189748,1.5727153202698734e-05,189855,1.0
17650,0.22769599088600703,9.09,4,45322,0.001,-0.6845772199999999,189835,1.5735098713776097e-05,189939,1.0
17660,0.2194624866048495,9.2,4,45345,0.001,-0.7011127500000001,189928,1.2899285820822115e-05,190033,1.0
17670,0.21840076361383712,9.09,4,45365,0.001,-0.6868809,190014,1.187263887914014e-05,190119,1.0
17680,0.2367245810372489,9.0,4,45385,0.001,-0.67504566,190096,2.767278225032247e-05,190203,1.0
17690,0.2202466782182455,9.05,4,45409,0.001,-0.68410967,190196,1.2086677031675208e-05,190302,1.0
17700,0.2282282290133563,9.18,4,45434,0.001,-0.70728169,190300,1.1649429779936327e-05,190406,1.0
17710,0.2227529755660466,9.15,4,45456,0.001,-0.7067445399999999,190395,1.4803486984809361e-05,190499,1.0
17720,0.22973090410232544,9.13,4,45476,0.001,-0.70055177,190480,1.0559498085578006e-05,190586,1.0
17730,0.22433161586523057,9.2,4,45498,0.001,-0.70948633,190572,1.0755928360595136e-05,190679,1.0
17740,0.22655820846557617,9.15,4,45520,0.001,-0.6963913700000001,190664,1.1215158834106246e-05,190770,1.0
17750,0.22763507068157196,9.19,4,45541,0.001,-0.7010311,190752,7.1064128600742805e-06,190858,1.0
17760,0.23113917000591755,9.21,4,45564,0.001,-0.70253124,190850,1.1992411998562602e-05,190954,1.0
17770,0.21887641874226657,9.37,4,45588,0.001,-0.7246479699999998,190948,1.1817861232802072e-05,191056,1.0
17780,0.22836356610059738,9.46,4,45611,0.001,-0.73755367,191043,1.4810560560363229e-05,191149,1.0
17790,0.22804686799645424,9.42,4,45633,0.001,-0.7328927200000003,191137,5.374322404350096e-05,191244,1.0
17800,0.2257935982197523,9.38,4,45657,0.001,-0.7229778199999999,191236,8.609544408955117e-06,191344,1.0
17810,0.22238423079252242,9.45,4,45681,0.001,-0.73211206,191337,9.074619583770982e-06,191444,1.0
17820,0.2130005769431591,9.48,4,45703,0.001,-0.73706461,191428,1.512449557594664e-05,191534,1.0
17830,0.22993482107465918,9.51,4,45726,0.001,-0.7455521099999999,191525,9.083381097628841e-06,191630,1.0
17840,0.21821515075862408,9.46,4,45746,0.001,-0.7402824799999997,191611,1.4368386359819851e-05,191716,1.0
17850,0.22469014877622778,9.52,4,45769,0.001,-0.75098578,191706,1.5037396678962978e-05,191810,1.0
17860,0.23005012355067514,9.53,4,45792,0.001,-0.7546051699999998,191803,9.506323294772301e-06,191907,1.0
17870,0.2154394045472145,9.41,4,45814,0.001,-0.73415684,191893,1.0246368856314802e-05,191997,1.0
17880,0.23002503386565618,9.45,4,45837,0.001,-0.7399145800000001,191990,1.497759136067803e-05,192094,1.0
17890,0.2299590731660525,9.53,4,45861,0.001,-0.74807801,192090,9.50097978602571e-06,192197,1.0
17900,0.22910810675885943,9.52,4,45885,0.001,-0.7452330100000002,192189,9.55541215969586e-06,192296,1.0
17910,0.22685297951102257,9.44,4,45907,0.001,-0.7299845000000001,192283,3.0692905511386925e-05,192388,1.0
17920,0.23017829780777296,9.52,4,45930,0.001,-0.7389621300000002,192383,5.151405222629061e-05,192486,1.0
17930,0.23054700758722094,9.48,4,45952,0.001,-0.7286117900000001,192474,3.5297789256421514e-05,192578,1.0
17940,0.22379940561950207,9.5,4,45973,0.001,-0.7347658300000001,192558,9.152827999514557e-06,192666,1.0
17950,0.22611211902565426,9.47,4,45995,0.001,-0.72963593,192653,7.937475654923926e-06,192757,1.0
17960,0.22413420677185059,9.55,4,46020,0.001,-0.7379982199999999,192755,1.1593708723012242e-05,192862,1.0
17970,0.2292960286140442,9.62,4,46043,0.001,-0.7514584,192852,1.1923095416932484e-05,192959,1.0
17980,0.23361177146434783,9.64,4,46067,0.001,-0.75283835,192952,3.091194048465695e-05,193058,1.0
17990,0.2244163372299888,9.58,4,46090,0.001,-0.7432356500000001,193050,2.685292846846013e-05,193155,1.0
18000,0.22816000336950476,9.56,4,46113,0.001,-0.7409501999999999,193149,0.00010633621584268191,193252,1.0
18010,0.22153756022453308,10.43,4,46156,0.001,-0.7621873200000002,193324,8.133728865037223e-06,193431,0.99
18020,0.22835426032543182,10.42,4,46179,0.001,-0.7639286500000001,193420,1.5228608541898817e-05,193528,0.99
18030,0.22632172256708144,10.33,4,46199,0.001,-0.7517140099999999,193506,3.187879583492759e-05,193611,0.99
18040,0.217938069999218,11.33,4,46243,0.001,-0.78275209,193692,9.966822472051717e-06,193799,0.98
18050,0.22096840292215347,11.37,4,46266,0.001,-0.78879907,193787,7.852242447370372e-06,193894,0.98
18060,0.22425058152940539,11.21,4,46287,0.001,-0.76809938,193880,6.733037783609082e-06,193983,0.98
18070,0.22797993034124375,12.06,4,46331,0.001,-0.7665179800000002,194062,1.8669189628326422e-05,194165,0.97
18080,0.22121419554406946,12.06,4,46355,0.001,-0.7687178700000001,194158,6.5665374842699915e-06,194264,0.97
18090,0.22588501232010977,11.97,4,46376,0.001,-0.75979215,194245,6.737649658004687e-06,194352,0.97
18100,0.23203590299401963,11.91,4,46397,0.001,-0.7516735700000001,194335,5.76391380491259e-06,194443,0.97
