#{"t_start": 1706698379.9069402, "env_id": "AbbIrb14000L-Default-Reach-v0"}
r,l,t
-0.36028,7,686.67449
-0.39162,6,687.974479
-0.384847,6,689.274039
-0.449217,7,690.825401
-0.356457,7,692.375244
-0.368955,7,693.925341
-0.440007,7,695.475027
-0.472272,7,697.025123
-0.353198,6,698.325295
-0.314083,6,699.625313
-0.378858,6,700.942046
-0.431597,7,702.489542
-0.401625,7,704.043329
-0.378526,6,705.343097
-0.370566,7,706.890606
-0.382615,7,708.444183
-0.443307,7,709.994298
-0.460165,7,711.544299
-0.430428,7,713.094295
-0.413692,7,714.660788
-0.369504,7,716.211462
-0.408698,7,717.760993
-0.247914,5,719.058011
-0.411772,7,720.592557
-0.333744,7,722.141571
-0.35313,6,723.42798
-0.454507,7,724.978159
-0.322524,6,726.277828
-0.383811,7,727.828599
-0.380127,7,729.378345
-0.595274,7,730.928495
-0.379763,6,732.228579
-0.328705,6,733.529063
-0.471157,7,735.07917
-0.425335,7,736.645631
-0.399867,8,738.446323
-0.376332,7,739.996399
-0.317843,6,741.296512
-0.461914,7,742.846287
-0.380197,7,744.397013
-0.324432,6,745.696397
-0.363477,6,746.996517
-0.313397,6,748.297436
-0.428181,7,749.847678
-0.297696,6,751.147884
-0.377721,7,752.697754
-0.381423,7,754.247836
-0.374571,6,755.547718
-0.415151,6,756.847764
-0.412484,5,757.897614
-0.392339,7,759.447597
-0.350555,7,760.997978
-0.318867,6,762.298384
-0.344201,5,763.596116
-0.387789,6,764.881851
-0.388311,6,766.181758
-0.350822,7,767.731622
-0.461955,7,769.298762
-0.430771,7,770.849069
-0.35288,7,772.39929
-0.497663,7,773.949657
-0.34767,7,775.49998
-0.180089,4,776.545705
-0.332379,7,778.083936
-0.389528,7,779.63213
-0.429995,7,781.217015
-0.277913,6,782.516051
-0.516802,8,784.318097
-0.529596,7,785.86752
-0.494669,7,787.41768
-0.695628,8,789.217978
-0.40987,6,790.517331
-0.408606,7,792.051685
-0.361552,6,793.351306
-0.305902,6,794.668666
-0.458706,7,796.234396
-0.478652,7,797.784512
-0.38131,7,799.336059
-0.269565,5,800.633194
-0.356633,7,802.168825
-0.468152,7,803.719362
-0.335954,6,805.021438
-0.323223,6,806.318649
-0.394262,7,807.852723
-0.389054,7,809.403244
-0.525454,8,811.203692
-0.188366,4,812.251159
-0.452109,8,814.036996
-0.614079,9,816.087065
-0.338212,6,817.403506
-0.450907,7,818.95337
-0.40558,7,820.503842
-0.493243,7,822.053948
-0.421377,7,823.60435
-0.336566,5,824.671515
-0.42833,7,826.20445
-0.397034,7,827.755538
-0.371044,6,829.055497
-0.399363,7,830.603204
-0.275692,6,831.90494
-0.286511,6,833.205102
-0.432948,7,834.75554
-0.354386,6,836.056446
-0.356632,7,837.605392
-0.431792,8,839.406382
-0.471733,7,840.956478
-0.536464,8,842.756804
-0.363402,7,844.306277
-0.458694,7,845.85619
-0.438713,7,847.406759
-0.36782,6,848.706081
-0.380503,8,850.507259
-0.324386,6,851.806964
-0.408879,7,853.357177
-0.409502,7,854.907177
-0.43985,8,856.723505
-0.276174,5,858.021861
-0.308267,7,859.5578
-0.447179,7,861.108127
-0.306023,5,862.158053
-0.381479,6,863.441759
-0.398103,7,864.99227
-0.408251,6,866.291533
-0.391507,8,868.091533
-0.312523,6,869.391898
-0.383918,7,870.925523
-0.379287,7,872.474737
-0.357158,7,874.006961
-0.428306,7,875.57553
-0.389523,7,877.142882
-0.278699,5,878.440346
-0.405273,7,879.97692
-0.421641,7,881.526562
-0.415654,7,883.076841
-0.362485,7,884.660851
-0.438647,8,886.477188
-0.308611,5,887.77454
-0.425088,7,889.310804
-0.429304,7,890.861072
-0.436836,7,892.424597
-0.43892,7,893.958294
-0.368844,7,895.511981
-0.330189,6,896.811536
-0.38268,7,898.346229
-0.413197,7,899.895345
-0.420994,7,901.445375
-0.358259,7,902.995859
-0.402853,7,904.545736
-0.38553,7,906.096851
-0.240389,5,907.392916
-0.416209,7,908.945808
-0.369295,7,910.495132
-0.50391,7,912.046217
-0.469268,7,913.596875
-0.414649,7,915.148493
-0.368359,6,916.447368
-0.396289,7,917.980147
-0.450024,7,919.530329
-0.311445,7,921.081011
-0.364306,7,922.630704
-0.265888,5,923.928218
-0.349417,7,925.464553
-0.391145,7,927.014315
-0.336306,7,928.564641
-0.39105,7,930.115147
-0.460266,8,931.915522
-0.378658,7,933.481826
-0.361351,7,935.031092
-0.392155,7,936.582257
-0.412603,7,938.149045
-0.197891,4,939.195943
-0.30391,5,940.479099
-0.483312,8,942.266264
-0.428637,8,944.083546
-0.307187,5,945.397199
-0.384126,7,946.933595
-0.350191,6,948.233198
-0.361942,7,949.783804
-0.418642,7,951.333719
-0.42826,8,953.133188
-0.347137,7,954.683284
-0.340105,7,956.234865
-0.516133,8,958.034147
-0.391004,8,959.851709
-0.409532,8,961.667973
-0.360437,6,963.249241
-0.379554,8,965.067658
-0.526705,8,966.882352
-0.42788,7,968.4354
-0.373144,7,969.985282
-0.399326,9,972.03552
-0.431738,8,973.852332
-0.464612,8,975.652507
-0.3978,8,977.470226
-0.443027,7,979.053112
-0.294107,5,980.349686
-0.403732,7,981.886539
-0.306477,6,983.186535
-0.443304,7,984.736845
-0.415947,7,986.286523
-0.359617,7,987.83758
-0.380802,6,989.136977
-0.363,7,990.68766
-0.36826,8,992.487404
-0.39343,8,994.287795
-0.385801,7,995.837774
-0.358825,8,997.637969
-0.484344,8,999.438099
-0.396681,8,1001.255134
-0.394872,8,1003.055686
-0.481489,9,1005.120083
-0.353379,7,1006.672709
-0.343767,5,1007.970112
-0.183749,4,1009.003196
-0.368721,7,1010.53789
-0.414336,8,1012.339647
