rollout/success_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
1.0,5,7120,2.43,21685,-0.05608576999999999,3817,0.000740695201481382,0.04575752094388008,21586,0.001
1.0,5,7130,2.44,21707,-0.057889720000000006,3821,0.0008701908518560231,0.04261375218629837,21607,0.001
1.0,5,7140,2.48,21732,-0.05935705999999999,3826,0.0008158942218869925,0.05029737204313278,21631,0.001
1.0,5,7150,2.49,21757,-0.06112018999999999,3830,0.0007820352523898085,0.046519629657268524,21655,0.001
1.0,5,7160,2.51,21782,-0.062179120000000004,3835,0.0007672294547470907,0.050077470019459724,21682,0.001
1.0,5,7170,2.5,21808,-0.061475020000000005,3840,0.0008190508427408835,0.04582443833351135,21708,0.001
1.0,5,7180,2.5,21835,-0.06382824000000001,3845,0.0010288043801362317,0.04263155721127987,21736,0.001
1.0,5,7190,2.51,21859,-0.06342938000000001,3850,0.0012811741326004267,0.042046524584293365,21759,0.001
1.0,5,7200,2.48,21881,-0.06352261,3854,0.0007301259611267596,0.04028110206127167,21781,0.001
1.0,5,7210,2.44,21904,-0.06190938,3859,0.0006763277051504701,0.041412100195884705,21803,0.001
1.0,5,7220,2.46,21931,-0.06310347,3864,0.0008007198921404779,0.043451786041259766,21830,0.001
1.0,5,7230,2.47,21954,-0.06422473000000001,3868,0.0006515450077131391,0.04285277798771858,21854,0.001
1.0,5,7240,2.43,21975,-0.06376186,3872,0.0006427952030207962,0.04252127557992935,21875,0.001
1.0,5,7250,2.38,21995,-0.05947278999999999,3876,0.0007232303032651544,0.050361886620521545,21894,0.001
1.0,5,7260,2.36,22018,-0.05836115,3881,0.0006691609742119908,0.03936626762151718,21918,0.001
1.0,5,7270,2.32,22040,-0.057353459999999995,3885,0.0007701300201006234,0.03718264400959015,21940,0.001
1.0,5,7280,2.32,22067,-0.055486039999999986,3890,0.0006959770689718425,0.04144573397934437,21966,0.001
1.0,5,7290,2.36,22095,-0.056285,3896,0.0008752190042287111,0.039943914860486984,21994,0.001
1.0,5,7300,2.41,22122,-0.05868264999999999,3901,0.000768901314586401,0.04256490617990494,22022,0.001
1.0,5,7310,2.44,22148,-0.0610461,3906,0.0008304447692353278,0.042908623814582825,22047,0.001
1.0,5,7320,2.43,22174,-0.060653759999999994,3911,0.0007885698723839596,0.045195531100034714,22074,0.001
1.0,5,7330,2.45,22199,-0.06170054999999999,3916,0.0008986928539040188,0.04509507119655609,22099,0.001
1.0,5,7340,2.47,22222,-0.06089797999999999,3920,0.0006714798510074615,0.040049633011221886,22121,0.001
1.0,5,7350,2.48,22243,-0.06325304,3924,0.0006929179653525352,0.044466590508818626,22143,0.001
1.0,5,7360,2.51,22269,-0.0629541,3929,0.0006065400666557252,0.04813534393906593,22168,0.001
1.0,5,7370,2.55,22295,-0.06360819000000001,3934,0.0007618323434144258,0.04549317806959152,22194,0.001
1.0,5,7380,2.53,22320,-0.06406374000000001,3939,0.0007178554272589585,0.04634140431880951,22219,0.001
1.0,5,7390,2.5,22345,-0.06292371999999999,3944,0.0006174060981720686,0.044582704082131386,22245,0.001
1.0,5,7400,2.5,22372,-0.06268009,3949,0.0007094566438657542,0.04509042575955391,22272,0.001
1.0,5,7410,2.47,22395,-0.06240895,3953,0.0006852740189060569,0.04376540146768093,22296,0.001
1.0,5,7420,2.49,22423,-0.06340392,3959,0.0006562621177484592,0.04334142804145813,22322,0.001
1.0,5,7430,2.5,22449,-0.06160442,3964,0.0006684059626422822,0.0431467741727829,22347,0.001
1.0,5,7440,2.55,22477,-0.06598050999999999,3969,0.0005896075308555737,0.03973541036248207,22377,0.001
1.0,5,7450,2.6,22503,-0.06852305,3974,0.0006536698783747852,0.04277462512254715,22403,0.001
1.0,5,7460,2.56,22525,-0.06797555999999999,3978,0.0007585324735070268,0.0423244833946228,22425,0.001
1.0,5,7470,2.57,22552,-0.06998857,3983,0.0007103876559995115,0.03874277323484421,22451,0.001
1.0,5,7480,2.55,22575,-0.06767774,3988,0.0006863032758701593,0.04467857629060745,22475,0.001
1.0,5,7490,2.55,22600,-0.06836350000000001,3993,0.0006665762242240211,0.03698859363794327,22499,0.001
1.0,5,7500,2.51,22623,-0.06629224,3997,0.0006831628270447254,0.04300091043114662,22523,0.001
1.0,5,7510,2.52,22647,-0.06468894,4002,0.0006494951958302408,0.04105476289987564,22545,0.001
1.0,5,7520,2.51,22674,-0.06382309,4007,0.0006907967617735267,0.039958156645298004,22573,0.001
1.0,5,7530,2.5,22699,-0.06557725,4012,0.0006678549107164145,0.037996914237737656,22599,0.001
1.0,5,7540,2.49,22726,-0.06242318000000001,4017,0.0006987085216678679,0.03869599103927612,22625,0.001
1.0,5,7550,2.46,22749,-0.05933511999999999,4021,0.0006578195607289672,0.043912820518016815,22649,0.001
1.0,5,7560,2.52,22777,-0.06226956,4027,0.0006350929033942521,0.046596115455031395,22676,0.001
1.0,5,7570,2.53,22805,-0.06366993,4032,0.0006366524224479994,0.04713250696659088,22703,0.001
1.0,5,7580,2.58,22833,-0.06448788,4038,0.0006866972738256057,0.04081021249294281,22733,0.001
1.0,5,7590,2.57,22857,-0.06466176,4042,0.0006849213968962431,0.03986010327935219,22757,0.001
1.0,5,7600,2.62,22885,-0.06650801,4047,0.0005894660425838083,0.04224008321762085,22785,0.001
1.0,5,7610,2.59,22906,-0.06526946,4051,0.000646004278678447,0.036989565938711166,22805,0.001
1.0,5,7620,2.53,22927,-0.06373208,4056,0.0005928991013206542,0.03895699605345726,22827,0.001
1.0,5,7630,2.5,22949,-0.06075322,4060,0.000676192226819694,0.041510555893182755,22848,0.001
1.0,5,7640,2.52,22978,-0.06301753,4065,0.000658596254652366,0.04145684838294983,22876,0.001
1.0,5,7650,2.57,23006,-0.06523053,4071,0.0007680005510337651,0.04476694017648697,22906,0.001
1.0,5,7660,2.55,23032,-0.06417783999999999,4076,0.0006235094042494893,0.04180707782506943,22931,0.001
1.0,5,7670,2.54,23059,-0.06239531,4081,0.0005781772003198663,0.0407386589795351,22960,0.001
1.0,5,7680,2.51,23084,-0.06276958,4086,0.0006056276615709066,0.04475298523902893,22983,0.001
1.0,5,7690,2.5,23107,-0.06068880000000001,4090,0.0006617303297389299,0.03843894600868225,23007,0.001
1.0,5,7700,2.44,23129,-0.05892813,4094,0.0007218591053970158,0.04686260223388672,23029,0.001
1.0,5,7710,2.46,23152,-0.06053587999999999,4099,0.0005454178317449987,0.045602716505527496,23052,0.001
1.0,5,7720,2.51,23178,-0.061833740000000005,4104,0.0006600546767003834,0.03721197135746479,23078,0.001
1.0,5,7730,2.56,23205,-0.06479298,4109,0.0006083194360447427,0.04485006257891655,23104,0.001
1.0,5,7740,2.49,23227,-0.06344991000000001,4113,0.0005495722580235451,0.040133148431777954,23128,0.001
1.0,5,7750,2.5,23256,-0.06454818,4119,0.0006097927689552307,0.041039980947971344,23155,0.001
1.0,5,7760,2.5,23282,-0.06485656000000001,4124,0.0005940484697930515,0.04253676347434521,23180,0.001
1.0,5,7770,2.47,23306,-0.06326208,4128,0.0006169596163090318,0.04361383244395256,23206,0.001
1.0,5,7780,2.46,23330,-0.06194668000000001,4133,0.0006046432536095381,0.04368431866168976,23230,0.001
1.0,5,7790,2.49,23356,-0.06595582,4138,0.000632903849085172,0.04713299125432968,23255,0.001
1.0,5,7800,2.51,23380,-0.06679268,4143,0.0006467495113611221,0.04470081627368927,23279,0.001
1.0,5,7810,2.56,23408,-0.06966583000000001,4148,0.0006537032604683191,0.04657425358891487,23308,0.001
1.0,5,7820,2.6,23438,-0.07179242,4154,0.0006492701747144262,0.042867496609687805,23337,0.001
1.0,5,7830,2.57,23462,-0.07114488000000001,4158,0.0006143948800551394,0.04428047314286232,23362,0.001
1.0,5,7840,2.61,23488,-0.07230713999999999,4163,0.0005896034223648409,0.04484207183122635,23388,0.001
1.0,5,7850,2.59,23515,-0.06981171,4169,0.0006043550674803555,0.04102064669132233,23415,0.001
1.0,5,7860,2.58,23540,-0.06956738,4173,0.0005591740482486784,0.03966458886861801,23440,0.001
1.0,5,7870,2.56,23562,-0.06875239,4178,0.0006053835968486965,0.04411078244447708,23461,0.001
1.0,5,7880,2.62,23592,-0.07424934999999999,4183,0.0005911986615198354,0.04372967779636383,23491,0.001
1.0,5,7890,2.62,23618,-0.07461258999999999,4188,0.0006526131182909012,0.045605503022670746,23518,0.001
1.0,5,7900,2.6,23640,-0.07415263999999999,4193,0.0006334078110133609,0.05061231553554535,23541,0.001
1.0,5,7910,2.54,23662,-0.07169371,4197,0.0006011401419527829,0.04399840906262398,23562,0.001
1.0,5,7920,2.49,23687,-0.07028608000000001,4202,0.0006227988245276114,0.042894380167126656,23586,0.001
1.0,5,7930,2.51,23713,-0.06981003000000001,4207,0.0005652154213748872,0.042422037571668625,23612,0.001
1.0,5,7940,2.48,23736,-0.06814834,4211,0.0006696344062220305,0.044892534613609314,23636,0.001
1.0,5,7950,2.45,23760,-0.06842618,4216,0.000581888947635889,0.04298124276101589,23658,0.001
1.0,5,7960,2.47,23787,-0.06790795,4221,0.0006273056787904352,0.041432879865169525,23687,0.001
1.0,5,7970,2.5,23812,-0.07059376,4226,0.0006795300869271159,0.045907825231552124,23711,0.001
1.0,5,7980,2.44,23836,-0.06669288000000001,4230,0.0005874046764802188,0.03806799277663231,23736,0.001
1.0,5,7990,2.44,23862,-0.06621402,4235,0.0005967392353340983,0.03974204882979393,23761,0.001
1.0,5,8000,2.47,23887,-0.06605365999999999,4240,0.0006450396225166818,0.04615618288516998,23786,0.001
1.0,5,8010,2.47,23909,-0.06574989,4244,0.0006248956196941435,0.041922979056835175,23809,0.001
1.0,5,8020,2.48,23935,-0.06622288,4249,0.0005750502168666571,0.03703353554010391,23835,0.001
1.0,5,8030,2.46,23959,-0.06657271,4254,0.0005663798656314611,0.04555555060505867,23860,0.001
1.0,5,8040,2.47,23983,-0.06877495,4259,0.0006513793487101793,0.04404153302311897,23883,0.001
1.0,5,8050,2.46,24006,-0.06841358999999998,4263,0.0005569371860474348,0.04367848485708237,23906,0.001
1.0,5,8060,2.42,24029,-0.06783743000000002,4267,0.0005772483127657324,0.044912561774253845,23928,0.001
1.0,5,8070,2.39,24051,-0.06671225,4272,0.0005850244488101453,0.047422267496585846,23950,0.001
1.0,5,8080,2.39,24075,-0.06518655999999999,4276,0.0005878015072084963,0.042631469666957855,23975,0.001
1.0,5,8090,2.37,24099,-0.06293312,4281,0.0005832533934153616,0.03993993252515793,23998,0.001
1.0,5,8100,2.35,24122,-0.06367641999999998,4285,0.000632022856734693,0.046272918581962585,24022,0.001
1.0,5,8110,2.34,24143,-0.06291387999999999,4289,0.0005734084406867623,0.04375292360782623,24043,0.001
1.0,5,8120,2.32,24167,-0.06167248999999999,4294,0.0006642744410783052,0.03779078274965286,24066,0.001
1.0,5,8130,2.33,24192,-0.06223387,4299,0.0005799227122527858,0.04594172164797783,24091,0.001
1.0,5,8140,2.34,24217,-0.06086157999999999,4303,0.0006077860598452389,0.045354925096035004,24118,0.001
1.0,5,8150,2.35,24241,-0.060777109999999995,4308,0.0006210216815816239,0.0429475624114275,24141,0.001
1.0,5,8160,2.39,24268,-0.062346009999999986,4313,0.0005864802709159752,0.03951975516974926,24168,0.001
1.0,5,8170,2.43,24294,-0.061922500000000005,4318,0.0005955244414508343,0.042892202734947205,24194,0.001
1.0,5,8180,2.45,24320,-0.06261831000000001,4323,0.0006070890522096306,0.04890202730894089,24220,0.001
1.0,5,8190,2.42,24341,-0.06158744000000001,4327,0.0006576579956648251,0.0449206680059433,24241,0.001
1.0,5,8200,2.45,24367,-0.062169880000000004,4332,0.0008492480264976621,0.03779130429029465,24266,0.001
1.0,5,8210,2.45,24388,-0.06230189,4336,0.0005502738058567047,0.04334887117147446,24288,0.001
1.0,5,8220,2.47,24414,-0.062228820000000004,4341,0.0005759461200796068,0.043755706399679184,24314,0.001
1.0,5,8230,2.42,24434,-0.05910660999999999,4345,0.0005675811941425005,0.04072563350200653,24333,0.001
1.0,5,8240,2.41,24458,-0.058709809999999994,4350,0.0006382440527280172,0.04566942900419235,24357,0.001
1.0,5,8250,2.39,24480,-0.05807770000000002,4354,0.0007306759556134542,0.04603733867406845,24380,0.001
1.0,5,8260,2.36,24504,-0.057246059999999994,4359,0.0006559925386682153,0.040302127599716187,24404,0.001
1.0,5,8270,2.31,24525,-0.05624747,4363,0.0005668599624186754,0.043655090034008026,24425,0.001
1.0,5,8280,2.27,24547,-0.05618878999999999,4367,0.0005933461361564696,0.04232659190893173,24447,0.001
1.0,5,8290,2.3,24571,-0.056913450000000004,4371,0.0005235709541011602,0.0403960682451725,24470,0.001
1.0,5,8300,2.26,24593,-0.05418765,4376,0.0005951519124209881,0.04587896540760994,24493,0.001
1.0,5,8310,2.32,24620,-0.05625543,4381,0.0006257219162459174,0.04057108238339424,24520,0.001
1.0,5,8320,2.27,24641,-0.054724400000000006,4385,0.0006508646183647215,0.0405706912279129,24540,0.001
1.0,5,8330,2.41,24675,-0.06113055,4391,0.0006157366636519631,0.04184333607554436,24573,0.001
1.0,5,8340,2.44,24702,-0.061766310000000005,4397,0.000600744019417713,0.03843601047992706,24601,0.001
1.0,5,8350,2.47,24727,-0.06291715,4401,0.0005175322148716077,0.038665562868118286,24626,0.001
1.0,5,8360,2.47,24751,-0.061484620000000004,4406,0.0005593892225685219,0.04297001287341118,24651,0.001
1.0,5,8370,2.51,24776,-0.0617394,4411,0.0006090715760365129,0.042103029787540436,24674,0.001
1.0,5,8380,2.56,24803,-0.06289908,4416,0.0005201493331696838,0.047108691185712814,24701,0.001
1.0,5,8390,2.59,24830,-0.06438243999999999,4421,0.000606165558565408,0.04655122943222523,24730,0.001
1.0,5,8400,2.6,24853,-0.06562680000000001,4426,0.0005906146058502296,0.0582132488489151,24753,0.001
1.0,5,8410,2.56,24876,-0.06453802,4430,0.0005157002306077629,0.03941039741039276,24775,0.001
1.0,5,8420,2.61,24902,-0.06713856,4435,0.0005775173485744745,0.04112694039940834,24802,0.001
1.0,5,8430,2.54,24929,-0.06479901,4440,0.0006074930812853078,0.04639647528529167,24828,0.001
1.0,5,8440,2.52,24954,-0.06447511999999998,4445,0.0005704168773566683,0.043861232697963715,24853,0.001
1.0,5,8450,2.53,24980,-0.06488353999999999,4450,0.0005451839339608947,0.03918015956878662,24879,0.001
1.0,5,8460,2.58,25009,-0.06796395000000001,4456,0.0005719899005877475,0.03610369563102722,24909,0.001
1.0,5,8470,2.57,25033,-0.07031852000000001,4460,0.0006340323016047478,0.03865432180464268,24932,0.001
1.0,5,8480,2.52,25055,-0.06876808,4464,0.0005678027713050445,0.045341866090893745,24954,0.001
1.0,5,8490,2.52,25082,-0.07110791999999999,4470,0.0005615901027340442,0.04261840879917145,24981,0.001
1.0,5,8500,2.55,25108,-0.07386880000000001,4475,0.0006078383885324001,0.03957453370094299,25008,0.001
1.0,5,8510,2.54,25130,-0.07258473,4479,0.0005016442446503788,0.04202152043581009,25030,0.001
1.0,5,8520,2.52,25154,-0.07159419,4483,0.000618557067355141,0.04421732574701309,25053,0.001
1.0,5,8530,2.48,25177,-0.06835526,4488,0.0005306051461957395,0.042395904660224915,25077,0.001
1.0,5,8540,2.49,25203,-0.06806969,4493,0.0005759082462949058,0.039598457515239716,25102,0.001
1.0,5,8550,2.46,25226,-0.06709656000000001,4497,0.0005841913807671517,0.039564356207847595,25126,0.001
1.0,5,8560,2.38,25247,-0.06388043,4501,0.000578395847696811,0.045702092349529266,25147,0.001
1.0,5,8570,2.42,25275,-0.06346263,4507,0.0005957269459031522,0.04943974316120148,25175,0.001
1.0,5,8580,2.46,25301,-0.06533633999999999,4512,0.0005913571609805027,0.044808173552155495,25200,0.001
1.0,5,8590,2.45,25327,-0.0633695,4517,0.0005835422683351984,0.041920602321624756,25227,0.001
1.0,5,8600,2.5,25358,-0.061089850000000015,4523,0.0005613640241790563,0.045018091797828674,25256,0.001
1.0,5,8610,2.56,25386,-0.06519851,4528,0.000488750243675895,0.04522208496928215,25285,0.001
1.0,5,8620,2.57,25411,-0.06632274,4533,0.0005378855663972596,0.04288620874285698,25309,0.001
1.0,5,8630,2.61,25438,-0.06875556,4538,0.0005788042035419494,0.04177422821521759,25338,0.001
1.0,5,8640,2.58,25461,-0.06811535,4542,0.000551015546079725,0.04175760596990585,25361,0.001
1.0,5,8650,2.58,25484,-0.06774111,4547,0.0005104682350065559,0.03991441801190376,25384,0.001
1.0,5,8660,2.65,25512,-0.0700326,4552,0.0005288704802903036,0.045716993510723114,25411,0.001
1.0,5,8670,2.61,25536,-0.0694949,4557,0.0006593042926397175,0.03882438689470291,25436,0.001
1.0,5,8680,2.57,25558,-0.06774678999999999,4561,0.0005982434377074242,0.04926873743534088,25456,0.001
1.0,5,8690,2.62,25589,-0.06778545,4567,0.000606849294854328,0.045175522565841675,25489,0.001
1.0,5,8700,2.53,25611,-0.06607836,4571,0.0005778566313286623,0.041307976469397545,25510,0.001
1.0,5,8710,2.52,25638,-0.0644178,4576,0.0005327288041977832,0.041902683675289154,25538,0.001
1.0,5,8720,2.51,25662,-0.06264708000000002,4581,0.0006196641479618847,0.043559446930885315,25562,0.001
1.0,5,8730,2.47,25685,-0.06116116,4585,0.0005107698816573247,0.03814686834812164,25585,0.001
1.0,5,8740,2.48,25709,-0.06074236,4590,0.0005925938603468239,0.041290972381830215,25609,0.001
1.0,5,8750,2.49,25733,-0.06248053,4594,0.0005320885684341192,0.043448787182569504,25632,0.001
1.0,5,8760,2.47,25759,-0.06290440000000001,4599,0.0005666543875122443,0.03858216851949692,25659,0.001
1.0,5,8770,2.44,25780,-0.061307530000000006,4603,0.0005623683100566268,0.0416465699672699,25680,0.001
1.0,5,8780,2.45,25803,-0.062116300000000006,4608,0.0005180594162084162,0.04182439297437668,25702,0.001
1.0,5,8790,2.4,25829,-0.06343462999999999,4613,0.0005496127802568177,0.043218595907092094,25728,0.001
1.0,5,8800,2.39,25850,-0.06414263,4617,0.0005242874710044513,0.035331062972545624,25749,0.001
1.0,5,8810,2.38,25876,-0.06418546,4622,0.0005948144438055655,0.03922916762530804,25776,0.001
1.0,5,8820,2.41,25903,-0.06711421000000001,4627,0.0005064800013011942,0.043737463653087616,25802,0.001
1.0,5,8830,2.43,25928,-0.06796619,4632,0.0005037478404119611,0.04123064875602722,25828,0.001
1.0,5,8840,2.42,25951,-0.06815642,4636,0.000572332413867116,0.04206990823149681,25850,0.001
1.0,5,8850,2.44,25977,-0.06963712,4642,0.0005313779693096876,0.043543173000216484,25875,0.001
1.0,5,8860,2.39,25998,-0.06714933000000001,4646,0.0005050745094195008,0.036956705152988434,25897,0.001
1.0,5,8870,2.46,26026,-0.07019363,4651,0.00057828597103556,0.043238647282123566,25925,0.001
1.0,5,8880,2.46,26049,-0.06958022000000001,4655,0.0005509881011676043,0.042138926684856415,25949,0.001
1.0,5,8890,2.47,26076,-0.06961701000000002,4661,0.0005602063029073179,0.042680904269218445,25975,0.001
1.0,5,8900,2.54,26104,-0.07401914999999999,4666,0.0005584406026173383,0.04384399205446243,26003,0.001
1.0,5,8910,2.54,26130,-0.07362188,4671,0.0005515042187956473,0.0427386611700058,26029,0.001
1.0,5,8920,2.51,26154,-0.07108285,4676,0.000540202638755242,0.040906183421611786,26054,0.001
1.0,5,8930,2.46,26174,-0.06896593999999999,4679,0.0005676001116322974,0.04548763483762741,26075,0.001
1.0,5,8940,2.48,26199,-0.07011969,4684,0.0006063067121431231,0.04004903510212898,26099,0.001
1.0,5,8950,2.5,26227,-0.06887406,4690,0.0005563472320015231,0.036206331104040146,26127,0.001
1.0,5,8960,2.52,26250,-0.07003224,4694,0.0005854928458575159,0.049300044775009155,26149,0.001
1.0,5,8970,2.47,26273,-0.06655008999999999,4698,0.0005376500339480117,0.03929681330919266,26173,0.001
1.0,5,8980,2.47,26296,-0.0674923,4703,0.0005455464124679565,0.04339323192834854,26193,0.001
1.0,5,8990,2.44,26320,-0.06507055,4707,0.0006387413595803082,0.04413751885294914,26221,0.001
1.0,5,9000,2.42,26346,-0.06360098,4712,0.0005540702065142492,0.03973396122455597,26245,0.001
1.0,5,9010,2.47,26377,-0.06450460000000001,4718,0.00059888357645832,0.04585279896855354,26276,0.001
1.0,5,9020,2.48,26402,-0.06600687000000001,4723,0.0005558171833399683,0.036618731915950775,26300,0.001
1.0,5,9030,2.56,26430,-0.06762138000000001,4729,0.0005960848066024482,0.044545019045472145,26329,0.001
1.0,5,9040,2.58,26457,-0.06822905999999998,4734,0.0006195018067955971,0.04249613359570503,26357,0.001
1.0,5,9050,2.55,26482,-0.06885610999999998,4738,0.0004799139278475195,0.04135887697339058,26382,0.001
1.0,5,9060,2.57,26507,-0.06885937,4743,0.000598788436036557,0.04243612289428711,26406,0.001
1.0,5,9070,2.58,26531,-0.07133539,4748,0.0005970344645902514,0.043630555272102356,26431,0.001
1.0,5,9080,2.62,26558,-0.07073862,4753,0.000557946953146408,0.0474298819899559,26458,0.001
1.0,5,9090,2.6,26580,-0.07001579000000001,4757,0.0006221960841988524,0.044728122651576996,26480,0.001
1.0,5,9100,2.59,26605,-0.06873517,4762,0.0005432812807460626,0.04298405349254608,26505,0.001
1.0,5,9110,2.53,26630,-0.06711183000000001,4767,0.0005875314818695188,0.0470719188451767,26530,0.001
1.0,5,9120,2.51,26653,-0.06440513,4771,0.0005279344622977078,0.04128868505358696,26553,0.001
1.0,5,9130,2.46,26676,-0.06359701000000001,4776,0.000685575301758945,0.04378637671470642,26576,0.001
1.0,5,9140,2.43,26700,-0.06116234,4780,0.0005907925660721958,0.04079679399728775,26599,0.001
1.0,5,9150,2.45,26727,-0.06118886,4786,0.0005492984394853314,0.048736415803432465,26625,0.001
1.0,5,9160,2.44,26751,-0.06033913999999999,4790,0.0006284659611992538,0.04435749910771847,26651,0.001
1.0,5,9170,2.44,26775,-0.059346869999999996,4795,0.0005332002959524592,0.03946053236722946,26674,0.001
1.0,5,9180,2.41,26799,-0.06037887,4799,0.0005271600093692541,0.04303056746721268,26698,0.001
1.0,5,9190,2.43,26823,-0.05990188999999999,4804,0.0005805499968118966,0.03772089630365372,26723,0.001
1.0,5,9200,2.47,26852,-0.06291631999999998,4810,0.0005044520876253955,0.0405642744153738,26751,0.001
1.0,5,9210,2.49,26879,-0.06373548999999999,4815,0.0006333482160698622,0.04593018442392349,26778,0.001
1.0,5,9220,2.52,26905,-0.06439846999999999,4820,0.000517539621796459,0.04654888063669205,26804,0.001
1.0,5,9230,2.5,26926,-0.06338136,4824,0.0006596717284992337,0.04196386784315109,26826,0.001
1.0,5,9240,2.51,26951,-0.06418661,4829,0.0006661124934908003,0.041372887790203094,26850,0.001
1.0,5,9250,2.46,26973,-0.06088144000000001,4833,0.0005667953907201687,0.04114576056599617,26874,0.001
1.0,5,9260,2.5,27001,-0.06404365000000001,4838,0.0005852678732480854,0.04094383865594864,26900,0.001
1.0,5,9270,2.56,27031,-0.06598434,4844,0.0006302292458713055,0.04533427953720093,26930,0.001
1.0,5,9280,2.58,27057,-0.06511195,4849,0.0005256836448097602,0.04331014305353165,26957,0.001
1.0,5,9290,2.54,27077,-0.06391651999999999,4853,0.00065378806903027,0.033328741788864136,26977,0.001
1.0,5,9300,2.48,27100,-0.059793540000000006,4857,0.0006061182939447463,0.04124579392373562,26998,0.001
1.0,5,9310,2.45,27124,-0.05911749999999999,4862,0.0005804293517333766,0.03996140509843826,27023,0.001
1.0,5,9320,2.44,27149,-0.05950363,4867,0.0004972410679329187,0.04009030759334564,27049,0.001
1.0,5,9330,2.47,27173,-0.06112518000000001,4871,0.0005717019957955927,0.042524028569459915,27073,0.001
1.0,5,9340,2.48,27199,-0.06107332000000001,4876,0.0006414375093299896,0.04250733554363251,27097,0.001
1.0,5,9350,2.47,27220,-0.06144775000000001,4880,0.0004979986406397074,0.0388740599155426,27120,0.001
1.0,5,9360,2.43,27244,-0.0594162,4885,0.00053073899471201,0.039122696965932846,27143,0.001
1.0,5,9370,2.39,27270,-0.05826753000000001,4890,0.0006134337745606899,0.042168378829956055,27170,0.001
1.0,5,9380,2.39,27296,-0.05966287000000001,4895,0.0005707986420020461,0.04366838186979294,27195,0.001
1.0,5,9390,2.45,27322,-0.061961949999999995,4900,0.0006984874198678881,0.04876760393381119,27221,0.001
1.0,5,9400,2.46,27346,-0.06398823000000001,4904,0.0005681889015249908,0.04110778123140335,27245,0.001
1.0,5,9410,2.46,27370,-0.06255196,4909,0.000595075631281361,0.04304337128996849,27270,0.001
1.0,5,9420,2.47,27396,-0.06342787999999999,4914,0.0005587811465375125,0.041581157594919205,27294,0.001
1.0,5,9430,2.48,27421,-0.06380906,4919,0.0005839342775288969,0.04505254328250885,27320,0.001
1.0,5,9440,2.47,27446,-0.06399219999999999,4924,0.0005419932422228158,0.04156837239861488,27346,0.001
1.0,5,9450,2.49,27469,-0.0660372,4928,0.0005987050826661289,0.035472236573696136,27367,0.001
1.0,5,9460,2.48,27492,-0.06612215,4933,0.0005943450087215751,0.040735259652137756,27391,0.001
1.0,5,9470,2.46,27516,-0.06585342,4937,0.0005131388606969267,0.04357203096151352,27416,0.001
1.0,5,9480,2.47,27543,-0.06478176,4942,0.0005633371183648705,0.0446948055177927,27442,0.001
1.0,5,9490,2.42,27564,-0.06355765,4946,0.000533497252035886,0.04236359894275665,27464,0.001
1.0,5,9500,2.39,27585,-0.06139674999999999,4951,0.0005043298442615196,0.038927122950553894,27485,0.001
1.0,5,9510,2.39,27609,-0.06310170999999999,4955,0.0005166365299373865,0.04202643781900406,27508,0.001
1.0,5,9520,2.38,27634,-0.06189723,4960,0.0005935070512350649,0.038667671382427216,27534,0.001
1.0,5,9530,2.35,27656,-0.061278059999999995,4964,0.0005934980581514537,0.044625140726566315,27556,0.001
1.0,5,9540,2.32,27678,-0.060566619999999995,4968,0.0005625024302086482,0.045402392745018005,27577,0.001
1.0,5,9550,2.32,27701,-0.05926545999999999,4973,0.0005681041220668703,0.04128621518611908,27601,0.001
1.0,5,9560,2.31,27723,-0.05760427,4977,0.0005997461266815662,0.04291178658604622,27623,0.001
1.0,5,9570,2.3,27746,-0.05693133999999999,4982,0.0005442086840048432,0.04432382434606552,27646,0.001
1.0,5,9580,2.3,27773,-0.05780464999999999,4987,0.0005680516284580032,0.037968337535858154,27673,0.001
1.0,5,9590,2.35,27799,-0.05830546000000001,4992,0.0006255239519911507,0.046938396990299225,27699,0.001
1.0,5,9600,2.4,27825,-0.061007680000000016,4997,0.0005244411101254324,0.04242070019245148,27725,0.001
1.0,5,9610,2.39,27848,-0.06031919000000001,5001,0.0005721851484850049,0.04337773099541664,27749,0.001
1.0,5,9620,2.41,27875,-0.06304693,5006,0.0005040330191453298,0.0421376246958971,27774,0.001
1.0,5,9630,2.45,27901,-0.06409722,5011,0.0005521117709577084,0.04326952248811722,27801,0.001
1.0,5,9640,2.48,27926,-0.06489349,5016,0.0005536177632166073,0.04148094356060028,27825,0.001
1.0,5,9650,2.48,27949,-0.06572802,5020,0.0005789475205043951,0.047450318932533264,27849,0.001
1.0,5,9660,2.52,27975,-0.06799239,5025,0.0005544579471461475,0.04678529500961304,27874,0.001
1.0,5,9670,2.55,28001,-0.06824511999999999,5030,0.0005203909046637515,0.04218493029475212,27900,0.001
1.0,5,9680,2.53,28026,-0.06851356,5035,0.0004991331079509109,0.03820104897022247,27925,0.001
1.0,5,9690,2.51,28050,-0.07028967,5040,0.0005222137357729176,0.04320269450545311,27950,0.001
1.0,5,9700,2.5,28075,-0.06803205,5045,0.0005287016392685473,0.04485727846622467,27975,0.001
1.0,5,9710,2.52,28100,-0.06912709,5050,0.00048280003829859197,0.03840082138776779,28000,0.001
