#{"t_start": 1706679014.1058223, "env_id": "EpsonLs3-Default-Reach-v0"}
r,l,t
-0.044292,1,59.30409
-0.121925,1,59.31347
-0.13839,1,59.319781
-0.145331,1,59.32902
-0.084785,1,59.33407
-0.118258,1,59.343365
-0.085057,1,59.348561
-0.083552,1,59.357665
-0.0855,1,59.363945
-0.054731,1,59.373594
-0.097435,1,59.379057
-0.048483,1,59.387904
-0.111101,1,59.394563
-0.070542,1,59.404538
-0.081329,1,59.411435
-0.098213,1,59.420178
-0.091404,1,59.426494
-0.076043,1,59.435017
-0.089164,1,59.440737
-0.117904,1,59.449296
-0.075252,1,59.456468
-0.123526,1,59.46592
-0.117684,1,59.471541
-0.043044,1,59.481164
-0.050104,1,59.487552
-0.068376,1,59.496872
-0.08014,1,59.502023
-0.114715,1,59.511303
-0.094334,1,59.516401
-0.079166,1,59.525703
-0.208788,2,59.719434
-0.105002,1,59.734431
-0.087758,1,59.74424
-0.094488,1,59.750589
-0.094381,1,59.761039
-0.09693,1,59.767631
-0.096147,1,59.776997
-0.101065,1,59.782037
-0.04971,1,59.790842
-0.241379,2,59.986167
-0.208555,2,60.186109
-0.151596,1,60.201922
-0.160778,2,60.402954
-0.10354,1,60.417461
-0.100003,1,60.422577
-0.100801,1,60.430935
-0.116605,1,60.435885
-0.079281,1,60.44456
-0.07242,1,60.449577
-0.120419,1,60.458379
-0.101843,1,60.464589
-0.142122,1,60.473341
-0.109922,1,60.478594
-0.051058,1,60.487753
-0.140956,1,60.493489
-0.202497,2,60.686247
-0.061939,1,60.701904
-0.130211,1,60.708195
-0.096467,1,60.717057
-0.092373,1,60.72244
-0.062158,1,60.730932
-0.093395,1,60.737298
-0.106235,1,60.746956
-0.114975,1,60.753562
-0.091603,1,60.763447
-0.064138,1,60.768517
-0.078543,1,60.777682
-0.091625,1,60.782703
-0.068306,1,60.791544
-0.085947,1,60.796652
-0.05903,1,60.806649
-0.27022,2,61.002891
-0.066614,1,61.018707
-0.084439,1,61.031457
-0.271782,2,61.23631
-0.110826,1,61.253957
-0.11896,1,61.264917
-0.072425,1,61.271934
-0.070047,1,61.282487
-0.126624,1,61.288516
-0.087532,1,61.300424
-0.172868,2,61.486317
-0.126918,1,61.504602
-0.083471,1,61.514945
-0.06326,1,61.521437
-0.119552,1,61.534055
-0.117974,1,61.541878
-0.101633,1,61.554176
-0.078665,1,61.560772
-0.260193,2,61.753472
-0.192226,2,61.952991
-0.078149,1,61.969274
-0.232378,2,62.151079
-0.098287,1,62.164119
-0.044042,1,62.173732
-0.097324,1,62.179286
-0.097076,1,62.189109
-0.092962,1,62.194607
-0.058188,1,62.203994
-0.220171,2,62.386105
-0.202225,2,62.586575
-0.097484,1,62.603329
-0.18902,2,62.803511
-0.089794,1,62.819282
-0.288723,3,63.200892
-0.127785,2,63.403343
-0.10839,1,63.41852
-0.103032,1,63.424901
-0.367749,4,63.986025
-0.153791,2,64.20314
-0.103782,1,64.21971
-0.458901,6,65.152988
-0.107597,1,65.197409
-0.146388,1,65.20704
-0.144129,1,65.212621
-0.480518,5,65.970338
-0.081019,1,66.007152
-0.21855,4,66.570408
-0.137517,3,66.987048
-0.250315,3,67.370296
-0.244457,2,67.586865
-0.141392,1,67.603043
-0.250669,3,67.970161
-0.229112,3,68.369789
-0.169935,3,68.771461
-0.257933,2,68.987042
-0.208144,3,69.371116
-0.944934,8,70.68776
-0.14408,3,71.104455
-0.231285,3,71.488022
-0.122045,3,71.871526
-0.108547,1,71.896036
-0.164603,3,72.288666
-0.173238,3,72.687673
-0.471948,4,73.254916
-0.209564,3,73.654027
-0.131433,1,73.677863
-0.129248,1,73.684187
-0.074809,3,74.054435
-0.108233,3,74.437797
-0.104393,3,74.837994
-0.12475,3,75.221779
-0.329612,3,75.621454
-0.209115,3,76.00504
-0.264205,3,76.40495
-0.104661,3,76.788421
-0.139035,1,76.813753
-0.293624,2,77.004598
-2.059728,12,79.054679
-0.10854,3,79.488196
-0.18143,3,79.888429
-0.159723,3,80.271788
-0.45002,3,80.671705
-0.247786,3,81.071525
-0.403567,3,81.471714
-0.222388,3,81.853744
-0.374471,3,82.254512
-0.118547,3,82.655159
-0.163248,3,83.055537
-0.31018,3,83.439225
-0.105056,3,83.838769
-0.479176,3,84.221932
-0.33685,3,84.606729
-0.377627,3,84.988417
-0.151672,3,85.388885
-0.480243,3,85.771908
-0.305524,3,86.171981
-0.272799,3,86.555308
-0.159764,3,86.955435
-0.088908,3,87.339033
-0.37094,3,87.738773
-0.199648,3,88.138977
-0.33622,3,88.540118
-0.214999,3,88.938975
-0.1438,3,89.339166
-0.164129,3,89.739161
-0.50739,3,90.139127
-0.208271,3,90.522431
-0.234297,3,90.922478
-0.068896,3,91.306136
-0.360707,3,91.705898
-0.201467,3,92.089216
-0.228714,3,92.506027
-0.088512,3,92.890669
-0.424214,3,93.289711
-0.35629,3,93.672977
-0.255635,3,94.072754
-0.206255,3,94.457414
-0.121179,3,94.856674
-0.346758,3,95.240114
-0.18958,3,95.639681
-0.211054,3,96.023073
-0.227951,3,96.42309
-0.205615,3,96.806481
-0.337582,3,97.206521
-0.28049,3,97.589632
-0.441323,3,97.989843
-0.386526,3,98.373397
-0.264725,3,98.790867
-0.367736,3,99.17324
-0.144769,3,99.573816
-0.34996,3,99.956962
-0.156513,3,100.340688
-0.189779,3,100.741255
-0.228469,3,101.140638
-0.087889,3,101.524045
-0.349412,3,101.923544
-0.087895,3,102.307305
-0.168053,3,102.708539
-0.417765,3,103.108472
-0.243093,3,103.507481
-0.274617,3,103.890867
-0.354739,3,104.290911
-0.151873,3,104.674298
-0.138731,3,105.074264
-0.274337,3,105.457371
-0.287736,3,105.857582
-0.316048,3,106.240981
-0.232033,3,106.640683
-0.195857,3,107.04122
-0.182952,3,107.441236
-0.221493,3,107.824339
-0.122831,3,108.207716
-0.173326,3,108.591797
-0.188407,3,108.990896
-0.153309,3,109.391218
-0.305006,3,109.791158
-0.586927,4,110.357953
-0.134432,3,110.757538
-0.168304,3,111.158312
-0.279324,4,111.74204
-0.363646,3,112.141332
-0.264957,3,112.541614
-0.261995,3,112.924734
-0.21417,3,113.341636
-0.302946,3,113.724932
-0.216973,3,114.12459
-0.11669,3,114.508214
-0.096705,3,114.891798
-0.209738,3,115.275121
-0.192707,3,115.674965
-0.427333,3,116.058439
-0.322024,3,116.458383
-0.099323,3,116.842434
-0.399224,3,117.242358
-0.259115,3,117.625035
-0.192539,3,118.025229
-0.129887,3,118.408673
-0.333917,3,118.808754
-0.344459,3,119.191909
-0.118017,3,119.593071
-0.259837,3,119.991954
-0.409877,3,120.392015
-0.396309,3,120.775669
-0.123345,3,121.17558
-0.38495,3,121.558865
-0.2238,3,121.959065
-0.325249,3,122.342413
-0.247884,3,122.74318
-0.336473,4,123.309307
-0.29464,3,123.709156
-0.268253,3,124.109468
-0.295013,3,124.509358
-0.369287,3,124.909316
-0.091982,3,125.292795
-0.109276,3,125.676193
-0.272668,3,126.059383
-0.355435,3,126.459365
-0.292299,3,126.843136
-0.174861,3,127.243449
-0.402246,4,127.826278
-0.27667,3,128.22401
-0.261111,3,128.626871
-0.254079,3,129.009612
-0.36199,3,129.409796
-0.259053,3,129.79378
-0.343138,3,130.193222
-0.122166,3,130.593212
-0.363742,3,130.993279
-0.280217,3,131.376824
-0.243636,3,131.776724
-0.242032,3,132.159991
-0.117494,3,132.560038
-0.209348,3,132.943337
-0.245168,3,133.343797
-0.257195,3,133.72461
-0.245642,3,134.110306
-0.215609,3,134.493487
-0.080564,3,134.893839
-0.240516,3,135.277549
-0.107547,3,135.677143
-0.160016,3,136.060497
-0.299372,3,136.460458
-0.442418,3,136.845103
-0.235326,3,137.244182
-0.356407,3,137.628073
-0.124307,3,138.027124
-0.275443,3,138.410623
-0.165834,3,138.810845
-0.26995,3,139.193916
-0.334228,3,139.594142
-0.303404,3,139.977651
-0.387985,3,140.37803
-0.183192,3,140.761072
-0.276969,3,141.161082
-0.081735,3,141.544291
-0.211129,3,141.944322
-0.253557,3,142.327695
-0.205125,3,142.727642
-0.239454,3,143.111123
-0.239024,3,143.510139
-0.297364,3,143.894747
-0.206805,3,144.29463
-0.421345,3,144.677856
-0.205359,3,145.077793
-0.118479,3,145.461423
-0.284537,3,145.861563
-0.095533,3,146.245139
-0.444918,3,146.645443
-0.293294,3,147.044739
-0.126378,3,147.444899
-0.388599,3,147.829422
-0.382805,3,148.228231
-0.269485,3,148.611804
-0.076874,3,149.011744
-0.107916,3,149.395239
-0.510061,3,149.795259
-0.37315,3,150.178703
-0.137683,3,150.578634
-0.108569,3,150.962109
-0.481139,3,151.362214
-0.196389,3,151.76223
-0.201407,3,152.179297
-0.237791,3,152.562282
-0.32042,3,152.962165
-0.116899,3,153.345787
-0.283638,3,153.745535
-0.272405,3,154.145561
-0.213309,3,154.545703
-0.203223,3,154.929554
-0.138532,3,155.329216
-0.480233,3,155.712297
-0.201893,3,156.112382
-0.24425,3,156.512341
-0.227313,3,156.912915
-0.188638,3,157.295856
-0.124644,3,157.696137
-0.502479,3,158.07931
-0.430509,3,158.479407
-0.397125,3,158.879434
-0.436908,3,159.279521
-0.428808,3,159.679382
-0.334815,3,160.079436
-0.335379,3,160.462559
-0.390899,3,160.863225
-0.232097,3,161.246124
-0.127575,3,161.646152
-0.168244,3,162.046457
-0.165501,3,162.446435
-0.305523,3,162.829888
-0.449828,3,163.229779
-0.090527,3,163.615176
-0.153148,3,164.01323
-0.126812,3,164.39716
-0.181257,3,164.796912
-0.132564,3,165.196773
-0.217984,3,165.59676
-0.192254,3,165.996714
-0.164584,3,166.397017
-0.117129,3,166.780877
-0.229887,3,167.180271
-0.114456,3,167.563796
-0.23192,3,167.963617
-0.288068,3,168.347004
-0.132275,3,168.746431
-0.188943,3,169.147119
-0.372482,3,169.547152
-0.256097,3,169.930524
-0.119632,3,170.330507
-0.215278,3,170.714114
-0.330755,3,171.113902
-0.352696,3,171.497213
-0.367521,3,171.897456
-0.318899,3,172.280863
-0.170467,3,172.680888
-0.156181,3,173.064203
-0.0931,3,173.464171
-0.139476,3,173.847597
-0.155568,3,174.247675
-0.087184,3,174.630841
-0.184744,3,175.03093
-0.198869,3,175.430958
-0.142142,3,175.831422
-0.146651,3,176.247985
-0.19175,3,176.647999
-0.135042,3,177.048112
-0.081095,3,177.445845
-0.142499,3,177.831564
-0.109096,3,178.231328
-0.208099,3,178.631663
-0.147244,3,179.031497
-0.143507,3,179.414958
-0.07629,3,179.815322
-0.161722,3,180.198573
-0.341463,4,180.781969
-0.206634,3,181.181411
-0.179377,3,181.564905
-0.154898,3,181.96515
-0.110974,3,182.346391
-0.134548,3,182.731381
-0.13603,3,183.115354
-0.116241,3,183.514539
-0.131409,3,183.915392
-0.143762,3,184.298807
-0.123594,3,184.682007
-0.145041,3,185.081961
-0.087264,3,185.465096
-0.092567,3,185.865517
-0.245209,3,186.248549
-0.215169,4,186.831988
-0.235282,3,187.232006
-0.131281,3,187.615574
-0.212964,4,188.198997
-0.165493,3,188.599484
-0.193605,3,188.998959
-0.109349,3,189.398949
-0.145784,4,189.965788
-0.138209,4,190.549167
-0.191027,3,190.948986
-0.098566,3,191.349481
-0.174707,4,191.916249
-0.090501,3,192.316317
-0.170791,4,192.899655
-0.091458,3,193.297401
-0.204676,4,193.866718
-0.072399,3,194.266494
-0.169427,3,194.666436
-0.104869,3,195.049706
-0.118803,3,195.449685
-0.110654,3,195.833202
-0.104269,3,196.233111
-0.11708,3,196.616445
-0.150087,3,197.016672
-0.058797,2,197.397793
-0.187704,4,197.966436
-0.08569,3,198.368141
-0.084047,3,198.767081
-0.081086,3,199.150129
-0.15628,3,199.56737
-0.137726,3,199.950203
-0.293465,5,200.716944
-0.069933,3,201.11673
-0.042529,2,201.514843
-0.129134,3,201.901045
-0.134969,3,202.300252
-0.082116,3,202.70036
-0.267001,5,203.450547
-0.068574,3,203.867312
-0.144958,3,204.250599
-0.114938,3,204.650763
-0.087018,3,205.034109
-0.102146,3,205.434193
-0.108121,3,205.834098
-0.169809,3,206.234038
-0.088378,3,206.617415
-0.116072,3,207.017639
-0.115006,3,207.401288
-0.145401,4,207.984193
-0.144304,3,208.384405
-0.092069,3,208.801293
-0.070222,3,209.201096
-0.140192,3,209.584602
-0.109572,3,209.984568
-0.09437,3,210.368096
-0.077201,3,210.768024
-0.153784,3,211.151355
-0.050202,3,211.568153
-0.148744,3,211.951722
-0.142489,4,212.518123
-0.250818,5,213.29965
-0.083175,3,213.701697
-0.101402,3,214.101784
-0.172423,3,214.501721
-0.121492,3,214.918625
-0.216524,5,215.72002
-0.145394,4,216.318776
-0.05341,2,216.716503
-0.134859,4,217.285681
-0.06691,3,217.686454
-0.283237,5,218.485732
-0.136574,4,219.08613
-0.06151,3,219.485334
-0.040287,2,219.883694
