rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/success_rate,time/episodes,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
-0.69759941,27765,6672,5.92,4,0.87,3620,0.197158915301164,0.00011185955615170921,27658,0.001
-0.71312016,27828,6688,6.03,4,0.88,3630,0.1860807567834854,0.00010535017790971323,27721,0.001
-0.7056807,27879,6700,5.95,4,0.87,3640,0.17000462114810944,0.00018747960712062195,27772,0.001
-0.71478455,27947,6717,6.02,4,0.88,3650,0.18254344910383224,0.00010055729217128828,27840,0.001
-0.7249992199999999,28020,6734,6.16,4,0.89,3660,0.18631713092327118,9.033218520926312e-05,27913,0.001
-0.7215451299999998,28081,6749,6.16,4,0.89,3670,0.19251589477062225,0.00010061774567778532,27972,0.001
-0.7202656599999999,28141,6764,6.15,4,0.89,3680,0.18679622454302652,9.038917258814243e-05,28035,0.001
-0.71718671,28188,6775,6.05,4,0.87,3690,0.18490123003721237,0.0001209111069329083,28086,0.001
-0.72907409,28249,6790,6.04,4,0.85,3700,0.198446461930871,0.00011666263071674621,28142,0.001
-0.7225667599999999,28308,6804,5.99,4,0.84,3710,0.19958226196467876,0.00012076845268893521,28202,0.001
-0.7339766200000001,28380,6822,6.15,4,0.85,3720,0.1847782317135069,0.00010240819796712862,28272,0.001
-0.7141109100000002,28438,6836,6.1,4,0.85,3730,0.1858262632574354,0.0001041918502388788,28336,0.001
-0.72336453,28497,6850,6.18,4,0.87,3740,0.17156328819692135,0.000105712336335273,28391,0.001
-0.7003035599999999,28553,6864,6.06,4,0.87,3750,0.1906185932457447,8.329795764439041e-05,28447,0.001
-0.67873956,28602,6876,5.82,4,0.84,3760,0.19099083542823792,0.00011896752281851757,28500,0.001
-0.6682844800000001,28651,6888,5.7,4,0.82,3770,0.20212042580048242,0.00013233800321662179,28546,0.001
-0.6574730599999999,28700,6900,5.59,4,0.8,3780,0.20045187217848642,0.0001715149389513369,28593,0.001
-0.6636188299999999,28760,6915,5.72,4,0.82,3790,0.18293480575084686,0.00011602545419009402,28658,0.001
-0.66178972,28819,6929,5.7,4,0.83,3800,0.18803415128162929,0.00011983034866196769,28717,0.001
-0.66455367,28870,6941,5.62,4,0.81,3810,0.19590615034103392,0.00012244969257153572,28763,0.001
-0.6522659100000001,28921,6954,5.41,4,0.79,3820,0.17113276571035385,0.00013267493704915978,28814,0.001
-0.6636062299999999,28982,6969,5.44,4,0.78,3830,0.18185072392225266,0.00010992195044915813,28880,0.001
-0.6565783599999999,29038,6982,5.41,4,0.78,3840,0.1887806902329127,0.00011962286468284826,28932,0.001
-0.6682098699999999,29100,6997,5.47,4,0.79,3850,0.1794133335351944,0.00010513281207143639,28993,0.001
-0.6805898900000001,29161,7012,5.59,4,0.81,3860,0.17295250544945398,0.00011924542074363369,29055,0.001
-0.6902012200000001,29221,7027,5.7,4,0.83,3870,0.1898579682622637,0.00010941682558041066,29116,0.001
-0.6994002099999997,29279,7041,5.79,4,0.84,3880,0.19847401231527328,0.00015299913502531126,29173,0.001
-0.6945758700000002,29327,7053,5.67,4,0.82,3890,0.19084657356142998,0.00011744546463887673,29220,0.001
-0.7048617800000001,29394,7069,5.75,4,0.82,3900,0.18979387978712717,0.00010021466247659798,29287,0.001
-0.7100195300000002,29458,7085,5.88,4,0.85,3910,0.19371253039155686,9.580001018808357e-05,29351,0.001
-0.7200965399999998,29529,7102,6.08,4,0.87,3920,0.17818063284669602,0.00010199683103045183,29422,0.001
-0.7221936499999999,29592,7117,6.1,4,0.88,3930,0.1862963456660509,0.00010096163259731838,29485,0.001
-0.7349920400000001,29661,7134,6.23,4,0.88,3940,0.1909299854721342,8.530648587371356e-05,29550,0.001
-0.7358204099999999,29721,7149,6.21,4,0.87,3950,0.17767838388681412,9.687643129533778e-05,29614,0.001
-0.72938063,29778,7163,6.17,4,0.87,3960,0.18773221969604492,8.669935050420463e-05,29671,0.001
-0.7372826400000001,29842,7178,6.21,4,0.87,3970,0.19409972677628198,0.00010650088370312005,29733,0.001
-0.7411969899999999,29905,7194,6.26,4,0.89,3980,0.19689968725045523,0.00010646710749521542,29799,0.001
-0.7579774100000002,29961,7207,6.34,4,0.9,3990,0.20087215304374695,0.0001226686155340368,29854,0.001
-0.7478349400000001,30024,7223,6.3,4,0.9,4000,0.1961097065359354,0.00010597479831631063,29917,0.001
-0.73989209,30079,7236,6.21,4,0.87,4010,0.1868836815868105,0.00013586343785781146,29977,0.001
-0.72638858,30136,7250,6.07,4,0.85,4020,0.1934313518660409,0.0001336908556238216,30034,0.001
-0.71956297,30191,7263,5.99,4,0.84,4030,0.1817335592848914,8.757624267933093e-05,30089,0.001
-0.7098331199999999,30261,7280,6.0,4,0.85,4040,0.18378327621353996,0.00011282089124304346,30155,0.001
-0.71223484,30332,7298,6.11,4,0.86,4050,0.18256451189517975,9.97901734081097e-05,30226,0.001
-0.7186355800000002,30393,7313,6.15,4,0.86,4060,0.18406672527392706,0.00012628710586189604,30287,0.001
-0.7132538099999999,30454,7327,6.12,4,0.86,4070,0.18675924837589264,0.00010176911382586695,30348,0.001
-0.7052863599999999,30517,7343,6.12,4,0.84,4080,0.18232017755508423,0.00011342996003804728,30410,0.001
-0.6907298500000002,30568,7355,6.07,4,0.84,4090,0.1808784008026123,0.0001013740974095916,30460,0.001
-0.6904058699999999,30627,7369,6.03,4,0.84,4100,0.18400696984359197,8.409969970151516e-05,30521,0.001
-0.6875899400000001,30679,7382,6.0,4,0.85,4110,0.1834499090909958,9.734553774857584e-05,30574,0.001
-0.7112146499999997,30745,7398,6.09,4,0.88,4120,0.18975708385308585,0.00010790034745393011,30639,0.001
-0.7145169099999998,30808,7414,6.17,4,0.9,4130,0.17964133247733116,9.220768151863012e-05,30701,0.001
-0.7162354599999999,30868,7428,6.07,4,0.9,4140,0.18566393000738962,0.000108835928715832,30762,0.001
-0.7129348,30923,7442,5.91,4,0.88,4150,0.17580485343933105,8.235505083575845e-05,30816,0.001
-0.70560964,30978,7455,5.85,4,0.88,4160,0.17461794316768647,0.00011306416417937726,30872,0.001
-0.7137451399999998,31047,7472,5.93,4,0.88,4170,0.18502800911664963,9.340479906920034e-05,30945,0.001
-0.71378013,31101,7485,5.84,4,0.88,4180,0.1854152356584867,8.082588222653915e-05,30996,0.001
-0.70064241,31146,7496,5.78,4,0.88,4190,0.18946636021137236,8.891969191608951e-05,31041,0.001
-0.70441707,31206,7511,5.79,4,0.88,4200,0.1736227422952652,8.946286046314829e-05,31099,0.001
-0.72066646,31284,7530,6.05,4,0.88,4210,0.18875892162323,9.572303024469875e-05,31177,0.001
-0.6920467599999999,31324,7539,5.79,4,0.81,4220,0.1843222826719284,0.00010933027806458995,31222,0.001
-0.69381878,31383,7554,5.75,4,0.79,4230,0.18136294186115265,9.985078577301465e-05,31275,0.001
-0.6971729799999998,31443,7568,5.75,4,0.78,4240,0.17443592846393585,9.250302173313685e-05,31338,0.001
-0.6977433400000002,31511,7585,5.88,4,0.79,4250,0.18279381210987383,0.00010438903756529235,31405,0.001
-0.7093217199999999,31574,7600,5.96,4,0.78,4260,0.19518137723207474,8.363056743595128e-05,31468,0.001
-0.69880211,31631,7614,5.84,4,0.77,4270,0.18707884475588799,9.076022979570553e-05,31524,0.001
-0.6975665699999999,31681,7626,5.8,4,0.76,4280,0.18330003321170807,8.59181018313393e-05,31575,0.001
-0.71024384,31740,7641,5.94,4,0.78,4290,0.1822405070066452,0.00010346389171900228,31633,0.001
-0.7136143599999998,31801,7655,5.95,4,0.78,4300,0.19438742101192474,8.402916137129068e-05,31694,0.001
-0.69955365,31858,7669,5.74,4,0.77,4310,0.18792668730020523,0.00010165100684389472,31751,0.001
-0.71265547,31925,7685,6.01,4,0.84,4320,0.1905872325102488,0.00010077749983692128,31818,0.001
-0.7068596799999999,31984,7700,6.01,4,0.86,4330,0.1936631381511688,8.042556582950055e-05,31878,0.001
-0.7039223500000001,32042,7714,5.99,4,0.85,4340,0.18709037452936172,8.664417752394608e-05,31935,0.001
-0.70564863,32099,7728,5.88,4,0.84,4350,0.18719626750264848,9.170324691305203e-05,31993,0.001
-0.70488727,32158,7742,5.84,4,0.84,4360,0.1880141794681549,8.927417054240192e-05,32051,0.001
-0.7113765099999999,32219,7757,5.88,4,0.84,4370,0.18064547330141068,9.858830890152603e-05,32113,0.001
-0.7004627300000001,32264,7768,5.83,4,0.83,4380,0.19325950741767883,9.546503861201927e-05,32159,0.001
-0.69655439,32318,7781,5.78,4,0.82,4390,0.19962868094444275,0.00010108307469636202,32213,0.001
-0.69311206,32376,7795,5.75,4,0.81,4400,0.18372593157821232,8.629553485661745e-05,32270,0.001
-0.6952243800000001,32437,7810,5.79,4,0.83,4410,0.18619433542092642,0.00010372272178453083,32331,0.001
-0.6967485799999998,32497,7825,5.72,4,0.81,4420,0.1886144621031625,0.00010994457261404023,32390,0.001
-0.7039106400000001,32556,7839,5.72,4,0.8,4430,0.18938308954238892,0.00010104021930601448,32451,0.001
-0.7067670699999998,32611,7853,5.69,4,0.8,4440,0.19690097868442535,8.844692201819271e-05,32504,0.001
-0.70900495,32676,7868,5.77,4,0.82,4450,0.1944105103611946,7.941097040505458e-05,32569,0.001
-0.7035377099999998,32732,7882,5.74,4,0.82,4460,0.1904836744070053,9.733532039847757e-05,32625,0.001
-0.70508534,32796,7898,5.77,4,0.83,4470,0.18861056864261627,8.255344528151909e-05,32689,0.001
-0.7175018799999998,32851,7911,5.87,4,0.85,4480,0.1877401148279508,7.918199480627663e-05,32744,0.001
-0.7186430599999999,32905,7924,5.87,4,0.85,4490,0.18629533238708973,8.244944547186606e-05,32800,0.001
-0.70460521,32948,7935,5.72,4,0.83,4500,0.17523757368326187,8.33583326311782e-05,32842,0.001
-0.7032363500000001,33005,7949,5.68,4,0.83,4510,0.1851408758333751,7.253524693494131e-05,32898,0.001
-0.7043474899999999,33076,7966,5.79,4,0.85,4520,0.18490685096808843,0.0001067402439990214,32962,0.001
-0.69172596,33120,7977,5.64,4,0.81,4530,0.19076986610889435,0.00011799986532423645,33012,0.001
-0.68946287,33181,7992,5.7,4,0.83,4540,0.18795845657587051,7.503972362125448e-05,33074,0.001
-0.6875229499999999,33239,8006,5.63,4,0.82,4550,0.1821911960840225,8.541547722415999e-05,33132,0.001
-0.69127848,33299,8020,5.67,4,0.82,4560,0.19473260641098022,9.08628147347675e-05,33192,0.001
-0.6874222000000002,33359,8035,5.63,4,0.82,4570,0.18707525091511862,8.782186445647053e-05,33253,0.001
-0.69320479,33425,8051,5.74,4,0.84,4580,0.1830190313713891,0.00011836566929040211,33319,0.001
-0.69750074,33479,8064,5.74,4,0.84,4590,0.18639209866523743,9.628372936276719e-05,33373,0.001
-0.70174592,33530,8077,5.82,4,0.86,4600,0.18635562310616174,9.967861478799023e-05,33428,0.001
-0.7086731799999998,33590,8091,5.85,4,0.85,4610,0.195387601852417,9.49355068899292e-05,33483,0.001
-0.7028101499999999,33652,8106,5.76,4,0.84,4620,0.18643833909715926,8.90730318912704e-05,33545,0.001
-0.7147556300000001,33712,8121,5.92,4,0.87,4630,0.18463054725102016,7.789673691149801e-05,33604,0.001
-0.72568597,33778,8137,5.97,4,0.87,4640,0.18079579373200735,7.991043215345901e-05,33672,0.001
-0.7231396000000002,33843,8153,6.04,4,0.88,4650,0.18738889197508493,8.337853311483438e-05,33736,0.001
-0.7257425399999999,33909,8169,6.1,4,0.89,4660,0.17706510093477038,8.225908984766445e-05,33803,0.001
-0.7226548700000001,33964,8182,6.05,4,0.87,4670,0.1880260333418846,6.895851765875705e-05,33857,0.001
-0.7168728600000001,34022,8196,5.97,4,0.86,4680,0.18170841336250304,0.0001008388222544454,33916,0.001
-0.7186196400000001,34077,8210,5.98,4,0.86,4690,0.18520435194174448,9.733893117906216e-05,33971,0.001
-0.7221033000000001,34131,8223,6.01,4,0.84,4700,0.19470088183879852,7.377297515631653e-05,34025,0.001
-0.7157887100000001,34189,8237,5.99,4,0.85,4710,0.17765149474143982,7.966963676153682e-05,34082,0.001
-0.7185796500000001,34254,8253,6.02,4,0.86,4720,0.17674114555120468,8.805099544891466e-05,34148,0.001
-0.71367181,34307,8266,5.95,4,0.86,4730,0.19079788774251938,8.180385945403638e-05,34205,0.001
-0.70188807,34368,8280,5.9,4,0.85,4740,0.18011204712092876,8.455440092802746e-05,34262,0.001
-0.7020586300000001,34432,8296,5.89,4,0.85,4750,0.18346152702967325,8.238687648069269e-05,34325,0.001
-0.7103041600000001,34497,8312,5.88,4,0.86,4760,0.18912575713225774,7.956299460991951e-05,34390,0.001
-0.71119449,34556,8326,5.92,4,0.87,4770,0.18348607846668788,0.00010775821595286419,34448,0.001
-0.70512376,34611,8340,5.89,4,0.86,4780,0.18696721536772593,8.486232192288818e-05,34506,0.001
-0.7077716700000001,34676,8355,5.99,4,0.87,4790,0.1887767038175038,8.927167177067272e-05,34570,0.001
-0.71069922,34739,8371,6.08,4,0.91,4800,0.1846113403638204,0.00012874700405518524,34633,0.001
-0.7180020799999999,34810,8388,6.21,4,0.92,4810,0.18176650149481638,9.362247614522598e-05,34704,0.001
-0.7293077799999999,34880,8405,6.26,4,0.92,4820,0.1981403330961863,8.439649213364141e-05,34773,0.001
-0.7313716899999999,34938,8419,6.31,4,0.93,4830,0.18122425427039465,8.024015429934177e-05,34831,0.001
-0.73920547,35002,8435,6.34,4,0.94,4840,0.1892935812473297,8.024876296985894e-05,34895,0.001
-0.74306776,35067,8451,6.35,4,0.92,4850,0.17271144688129425,8.253141859313474e-05,34958,0.001
-0.72733294,35124,8465,6.27,4,0.89,4860,0.18294573043073928,8.871520653233997e-05,35022,0.001
-0.71838457,35179,8478,6.23,4,0.89,4870,0.18100941606930324,9.768319328681432e-05,35071,0.001
-0.7366974,35241,8493,6.3,4,0.9,4880,0.18939054757356644,7.212527816591319e-05,35133,0.001
-0.7437459499999999,35304,8508,6.28,4,0.9,4890,0.17699899276097616,8.060975051193964e-05,35198,0.001
-0.7458448400000001,35363,8523,6.24,4,0.88,4900,0.18619305746895926,7.782340097557088e-05,35255,0.001
-0.7381280199999998,35426,8538,6.16,4,0.87,4910,0.18065015226602554,7.893899237387814e-05,35324,0.001
-0.7423977399999999,35496,8555,6.16,4,0.87,4920,0.1870854241507394,8.805226337114749e-05,35388,0.001
-0.7430586699999999,35555,8570,6.17,4,0.88,4930,0.18132408956686655,7.783439044336167e-05,35450,0.001
-0.7411504099999999,35616,8584,6.14,4,0.87,4940,0.18624187260866165,7.565460449162249e-05,35509,0.001
-0.73799328,35668,8597,6.01,4,0.86,4950,0.18273769021034242,9.33093746425584e-05,35566,0.001
-0.7515682499999998,35733,8613,6.09,4,0.89,4960,0.17858491092920303,7.802570326020941e-05,35626,0.001
-0.7642137099999999,35795,8628,6.16,4,0.89,4970,0.18038904879774367,8.106515659684581e-05,35687,0.001
-0.75996233,35856,8643,6.15,4,0.88,4980,0.1764161948646818,8.765730932022311e-05,35749,0.001
-0.74660886,35913,8657,6.09,4,0.88,4990,0.18362831075986227,0.00011035626569840436,35808,0.001
-0.7387219299999999,35963,8669,6.0,4,0.87,5000,0.1834093885762351,8.660224557388574e-05,35861,0.001
-0.7537459299999999,36028,8685,6.02,4,0.88,5010,0.1770552396774292,7.380451946422302e-05,35922,0.001
-0.7424351299999999,36084,8699,5.88,4,0.85,5020,0.18576038948127202,9.174590377369896e-05,35982,0.001
-0.75021872,36138,8711,5.83,4,0.81,5030,0.1892372022072474,8.781562549605344e-05,36031,0.001
-0.7508141700000002,36209,8729,5.93,4,0.82,5040,0.17827949353626796,7.992832252057269e-05,36102,0.001
-0.75085496,36273,8744,6.05,4,0.84,5050,0.18195108572642008,6.616580564392886e-05,36166,0.001
-0.74083186,36337,8760,6.04,4,0.83,5060,0.17754297703504562,8.245302160503343e-05,36231,0.001
-0.72446247,36383,8771,5.88,4,0.82,5070,0.19078193604946136,7.291353540495038e-05,36278,0.001
-0.72022218,36440,8785,5.84,4,0.82,5080,0.17724629243214926,7.778734531408797e-05,36332,0.001
-0.7249290700000002,36504,8801,5.91,4,0.82,5090,0.18395080310957773,8.912562978886334e-05,36397,0.001
-0.7431867400000001,36572,8817,6.09,4,0.85,5100,0.17873009613582067,6.23585084602902e-05,36463,0.001
-0.7370604099999999,36632,8832,6.04,4,0.83,5110,0.17886991586003984,9.280786512785458e-05,36530,0.001
-0.72797268,36691,8846,6.07,4,0.86,5120,0.16969031308378493,6.799966961677586e-05,36585,0.001
-0.7208715300000003,36745,8859,6.07,4,0.88,5130,0.17327149212360382,5.950520790065639e-05,36637,0.001
-0.7138334699999997,36802,8873,5.93,4,0.86,5140,0.18261762814862387,8.603129806163321e-05,36695,0.001
-0.7179393900000001,36866,8889,5.93,4,0.87,5150,0.1812098409448351,8.709660791542515e-05,36759,0.001
-0.7210061600000001,36931,8905,5.94,4,0.88,5160,0.17908517022927603,7.374296304381762e-05,36824,0.001
-0.7401316099999999,36996,8921,6.13,4,0.9,5170,0.17407965234347753,7.219870115347606e-05,36890,0.001
-0.73976153,37058,8936,6.18,4,0.92,5180,0.1806703805923462,8.325340812526909e-05,36952,0.001
-0.7228951100000001,37105,8947,6.01,4,0.9,5190,0.16896850168704985,8.720368496142327e-05,37003,0.001
-0.71059856,37156,8960,5.84,4,0.87,5200,0.1792130321264267,5.039011739427224e-05,37049,0.001
-0.7047574799999999,37214,8974,5.82,4,0.88,5210,0.17784827947616577,6.904673500685021e-05,37107,0.001
-0.6990764800000001,37267,8987,5.76,4,0.86,5220,0.1757410392165184,6.291225933334015e-05,37161,0.001
-0.7069883299999999,37330,9002,5.85,4,0.87,5230,0.1803038546017238,0.00010067351831821725,37224,0.001
-0.7052855,37390,9017,5.88,4,0.88,5240,0.1841019963224729,7.004344176190595e-05,37284,0.001
-0.6975217299999998,37446,9030,5.8,4,0.87,5250,0.17165669053792953,7.445611117873341e-05,37344,0.001
-0.7017140300000001,37508,9046,5.77,4,0.87,5260,0.17586015909910202,7.05038813369659e-05,37402,0.001
-0.69998403,37569,9060,5.73,4,0.86,5270,0.1745052933692932,9.578630852047354e-05,37467,0.001
-0.6993142299999999,37628,9075,5.7,4,0.86,5280,0.1709565594792366,7.114107999465584e-05,37522,0.001
-0.71561149,37683,9088,5.78,4,0.86,5290,0.18064502626657486,6.328059983691976e-05,37576,0.001
-0.7253514400000001,37745,9103,5.89,4,0.88,5300,0.1732796554764112,6.908927207405213e-05,37638,0.001
-0.74008379,37816,9121,6.02,4,0.89,5310,0.18044722293104445,7.962274269500216e-05,37710,0.001
-0.7426902500000001,37867,9133,6.0,4,0.89,5320,0.1748291701078415,6.70773048720245e-05,37761,0.001
-0.7419917199999999,37934,9149,6.04,4,0.9,5330,0.1787502666314443,5.766875134819808e-05,37826,0.001
-0.7407306899999999,37990,9163,6.0,4,0.88,5340,0.17142833982195174,6.417409947191897e-05,37882,0.001
-0.74095388,38050,9178,6.04,4,0.88,5350,0.17087788581848146,5.9512973530218004e-05,37944,0.001
-0.72994621,38105,9191,5.97,4,0.86,5360,0.17313770736966813,5.586289314253788e-05,37999,0.001
-0.7175203399999998,38157,9204,5.88,4,0.86,5370,0.18059951066970825,6.872936137369834e-05,38052,0.001
-0.7127604200000001,38214,9218,5.86,4,0.84,5380,0.17880689459187643,6.928994428432946e-05,38109,0.001
-0.7164754300000001,38273,9232,5.9,4,0.84,5390,0.18108130660321978,8.096869068039168e-05,38166,0.001
-0.70260178,38328,9245,5.83,4,0.83,5400,0.1727522271020072,5.8099999088361596e-05,38220,0.001
-0.6860482499999998,38387,9259,5.71,4,0.82,5410,0.17431804963520595,8.654752309666947e-05,38280,0.001
-0.68228793,38435,9271,5.68,4,0.81,5420,0.17829345166683197,9.587213935446925e-05,38329,0.001
-0.67714034,38494,9285,5.6,4,0.8,5430,0.1708362294094903,7.033225483610295e-05,38388,0.001
-0.6756435999999999,38550,9299,5.6,4,0.81,5440,0.16981755197048187,6.46122862235643e-05,38444,0.001
-0.67355447,38606,9313,5.56,4,0.81,5450,0.16709853460391363,8.034597097624403e-05,38499,0.001
-0.68606808,38666,9327,5.61,4,0.81,5460,0.18278531916439533,7.031903260212857e-05,38559,0.001
-0.70078013,38728,9342,5.71,4,0.82,5470,0.1699511855840683,0.00012070768570993096,38621,0.001
-0.7109237,38790,9358,5.76,4,0.83,5480,0.16976289947827658,7.819895411860973e-05,38684,0.001
-0.7142069000000001,38853,9373,5.8,4,0.85,5490,0.1784528076648712,8.560921269236132e-05,38751,0.001
-0.7112123999999999,38908,9386,5.8,4,0.86,5500,0.1752028614282608,7.019912239532762e-05,38802,0.001
-0.7000408400000001,38958,9398,5.71,4,0.85,5510,0.16822736710309982,9.314087219536304e-05,38852,0.001
-0.7033520700000001,39010,9411,5.75,4,0.86,5520,0.16960133314132692,5.491702468134463e-05,38908,0.001
-0.70392876,39065,9424,5.71,4,0.85,5530,0.17031323909759521,8.55587010543483e-05,38958,0.001
-0.7072426599999999,39124,9439,5.74,4,0.86,5540,0.17633247801235744,7.606757260093997e-05,39018,0.001
-0.7135450899999999,39186,9454,5.8,4,0.86,5550,0.17131692469120025,7.827046210877598e-05,39080,0.001
-0.7047770400000002,39243,9468,5.77,4,0.87,5560,0.17303671687841415,8.390864604734816e-05,39136,0.001
-0.6879431000000003,39298,9481,5.7,4,0.87,5570,0.17699719965457916,0.00011761129098886158,39192,0.001
-0.6769789100000001,39346,9493,5.56,4,0.85,5580,0.17487523853778839,6.458594289142639e-05,39239,0.001
-0.6625395500000001,39400,9506,5.47,4,0.84,5590,0.1703578606247902,5.703492570319213e-05,39293,0.001
-0.6694456799999999,39458,9520,5.5,4,0.84,5600,0.18620352447032928,6.683469170335836e-05,39352,0.001
-0.6828031400000001,39523,9536,5.65,4,0.86,5610,0.1773152475555738,7.626233794629418e-05,39417,0.001
-0.67949317,39570,9547,5.6,4,0.85,5620,0.16128060966730118,6.007728916301858e-05,39464,0.001
-0.67050727,39625,9561,5.6,4,0.84,5630,0.17804702123006186,5.799996264007253e-05,39523,0.001
-0.6736645299999999,39683,9575,5.59,4,0.84,5640,0.18022737971373967,7.429253154051756e-05,39578,0.001
-0.6791052100000001,39750,9591,5.64,4,0.85,5650,0.16896498451630274,7.268961780937389e-05,39643,0.001
-0.6775108999999999,39807,9605,5.64,4,0.85,5660,0.17615515552461147,6.823413286838331e-05,39702,0.001
-0.67829731,39861,9618,5.63,4,0.84,5670,0.15911120921373367,8.527996760676615e-05,39754,0.001
-0.6803917199999998,39918,9632,5.72,4,0.85,5680,0.1717735379934311,6.70094512835411e-05,39812,0.001
-0.69370749,39986,9649,5.86,4,0.87,5690,0.17119344856057847,7.280335817735509e-05,39880,0.001
-0.6989838999999999,40050,9664,5.92,4,0.87,5700,0.18304922431707382,8.897750740288757e-05,39944,0.001
-0.6977791999999998,40106,9678,5.83,4,0.86,5710,0.17852309559072768,6.428434218313279e-05,40000,0.001
-0.7139476899999998,40171,9694,6.01,4,0.89,5720,0.17844592460564204,6.650992041353934e-05,40065,0.001
-0.71999378,40227,9707,6.02,4,0.9,5730,0.1730591207742691,5.350131201945866e-05,40121,0.001
-0.7193746999999998,40284,9721,6.01,4,0.89,5740,0.1674198465687888,6.778907481930219e-05,40182,0.001
-0.72328918,40348,9737,5.98,4,0.88,5750,0.1764339581131935,7.31391034302457e-05,40241,0.001
-0.73164431,40414,9753,6.07,4,0.88,5760,0.17512490919658116,0.00010252066567773,40309,0.001
-0.73390928,40474,9768,6.13,4,0.9,5770,0.17424867749214173,7.133882318157702e-05,40367,0.001
-0.7311591199999999,40525,9780,6.07,4,0.89,5780,0.17488540709018707,6.896056462816584e-05,40418,0.001
-0.7291166299999999,40595,9797,6.09,4,0.89,5790,0.1725073978304863,9.015682007884607e-05,40489,0.001
-0.7299068799999998,40657,9812,6.07,4,0.89,5800,0.17492963586534774,7.052649847797252e-05,40550,0.001
-0.73848514,40724,9829,6.18,4,0.9,5810,0.17204094571726664,6.350621281723891e-05,40616,0.001
-0.73388372,40789,9844,6.18,4,0.9,5820,0.16760152330001196,8.056777248081441e-05,40683,0.001
-0.73457889,40846,9858,6.19,4,0.9,5830,0.1827360913157463,7.237640966195613e-05,40739,0.001
-0.73202615,40901,9872,6.17,4,0.9,5840,0.16447352866331735,7.718127320307151e-05,40794,0.001
-0.72535147,40964,9887,6.16,4,0.91,5850,0.17439570597239903,7.80438318283164e-05,40858,0.001
-0.7158158499999999,41020,9901,6.06,4,0.9,5860,0.17400900274515152,0.00010384759055644584,40918,0.001
-0.7343064700000003,41092,9918,6.18,4,0.9,5870,0.17309878104262882,7.0188230893109e-05,40985,0.001
-0.73799437,41149,9932,6.24,4,0.91,5880,0.1656418740749359,8.784741949057207e-05,41042,0.001
-0.73805567,41214,9948,6.19,4,0.91,5890,0.16852261374394098,8.36188822480229e-05,41106,0.001
-0.72053601,41261,9959,6.04,4,0.88,5900,0.1748310625553131,8.617658240837046e-05,41153,0.001
-0.7152900700000001,41323,9975,5.99,4,0.88,5910,0.1701073557138443,8.711152913747356e-05,41217,0.001
-0.7122614500000002,41378,9988,5.89,4,0.86,5920,0.16788408373083388,7.084296261642262e-05,41271,0.001
-0.70565787,41426,10000,5.8,4,0.85,5930,0.17432846426963805,8.774619636824355e-05,41319,0.001
-0.70140593,41475,10012,5.74,4,0.84,5940,0.18108602613210678,6.667533307336271e-05,41369,0.001
-0.70142337,41539,10027,5.75,4,0.83,5950,0.17368342408112117,7.221499254228547e-05,41432,0.001
-0.7082277099999998,41602,10043,5.82,4,0.84,5960,0.1784209566456931,6.982639648153313e-05,41495,0.001
-0.6909933999999999,41661,10057,5.69,4,0.84,5970,0.18038938641548158,6.680142832919956e-05,41555,0.001
-0.7000754900000001,41717,10071,5.68,4,0.84,5980,0.17258905122677484,7.180960286253442e-05,41615,0.001
-0.7055774299999998,41781,10086,5.67,4,0.84,5990,0.17691948264837265,9.014135078662851e-05,41674,0.001
-0.7078901699999999,41832,10099,5.71,4,0.85,6000,0.17500825822353364,6.683558312943205e-05,41727,0.001
-0.6954444200000001,41879,10110,5.56,4,0.82,6010,0.1710853636264801,7.138350629247725e-05,41773,0.001
-0.7049270299999999,41944,10126,5.66,4,0.84,6020,0.17423932680061885,6.024445143079252e-05,41837,0.001
-0.71238619,42000,10140,5.74,4,0.85,6030,0.17910253256559372,5.331334614311345e-05,41893,0.001
-0.7210708,42059,10154,5.84,4,0.86,6040,0.16462896019220352,9.870403846434783e-05,41952,0.001
-0.7122321199999999,42110,10166,5.71,4,0.84,6050,0.17196913276399886,5.8023760045346406e-05,42003,0.001
-0.7052773599999999,42169,10181,5.67,4,0.84,6060,0.17078247914711633,7.092106109970094e-05,42061,0.001
-0.6966741399999999,42217,10192,5.56,4,0.81,6070,0.17900793502728143,6.558067798323464e-05,42115,0.001
-0.6909855999999999,42281,10208,5.64,4,0.82,6080,0.1701813954859972,7.130821177270263e-05,42175,0.001
-0.6856730799999998,42344,10223,5.63,4,0.82,6090,0.17765025198459625,6.295720449998044e-05,42238,0.001
-0.6976975999999999,42414,10240,5.82,4,0.85,6100,0.17150539585522243,7.913701743486204e-05,42307,0.001
-0.7125867799999999,42483,10257,6.04,4,0.87,6110,0.17494627585013708,7.606590103629667e-05,42375,0.001
-0.7173578099999999,42554,10274,6.1,4,0.87,6120,0.17290200789769491,7.388529653932589e-05,42449,0.001
-0.72111147,42612,10288,6.12,4,0.87,6130,0.16832327346007028,8.218707201497939e-05,42506,0.001
-0.7194073000000002,42671,10303,6.12,4,0.88,6140,0.16543867190678915,7.268591677226748e-05,42565,0.001
-0.7142514400000002,42725,10316,6.15,4,0.9,6150,0.17244161665439606,5.9344862165744416e-05,42620,0.001
