time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,train/actor_loss,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss
4,7174,29491,4300,0.78,-0.69454391,6.16,0.004474091809242964,0.29815298318862915,-0.15122973918914795,29390,0.001,0.00023084226995706558
4,7189,29552,4310,0.79,-0.6902055600000001,6.2,0.004442719276994467,0.28821277618408203,0.029976144433021545,29451,0.001,0.00017454789485782385
4,7205,29616,4320,0.8,-0.6846610099999999,6.15,0.004493828397244215,0.32276400923728943,-0.5403707027435303,29515,0.001,0.00011739315232262015
4,7221,29677,4330,0.83,-0.69228095,6.16,0.0044478061608970165,0.3072500228881836,0.24009770154953003,29576,0.001,0.0002462398842908442
4,7236,29737,4340,0.83,-0.6853849799999999,6.05,0.00443757651373744,0.310881108045578,-0.17048776149749756,29636,0.001,0.00019735963724087924
4,7251,29799,4350,0.83,-0.69428628,6.02,0.004425008315593004,0.3078362047672272,0.551922082901001,29698,0.001,0.00027077304548583925
4,7266,29859,4360,0.83,-0.6982354900000002,5.99,0.004345320165157318,0.30990538001060486,0.851700484752655,29758,0.001,0.00018790435569826514
4,7282,29922,4370,0.82,-0.7047519200000001,5.95,0.004357825964689255,0.29368382692337036,0.06806528568267822,29821,0.001,0.00026901630917564034
4,7295,29975,4380,0.82,-0.70234724,5.95,0.004377087578177452,0.2901195287704468,0.7882981300354004,29874,0.001,0.00018797274969983846
4,7306,30019,4390,0.81,-0.7039494900000001,5.92,0.004406531807035208,0.3006640672683716,-0.15332576632499695,29918,0.001,0.00022862994228489697
4,7318,30065,4400,0.78,-0.69734216,5.74,0.004451553802937269,0.29858842492103577,0.45263129472732544,29964,0.001,0.00015638553304597735
4,7330,30116,4410,0.77,-0.70252613,5.64,0.004508784506469965,0.3189392685890198,-1.0688095092773438,30015,0.001,0.00018767110304906964
4,7347,30181,4420,0.75,-0.69746212,5.65,0.004456527531147003,0.2878110706806183,-0.04715120792388916,30080,0.001,0.00018220092169940472
4,7360,30233,4430,0.73,-0.6915348200000001,5.56,0.0044793193228542805,0.306284099817276,-0.7164381742477417,30132,0.001,0.0001984416740015149
4,7374,30290,4440,0.72,-0.69563146,5.53,0.004489441867917776,0.3411808907985687,0.3747555613517761,30189,0.001,0.00024179973115678877
4,7389,30352,4450,0.72,-0.6934078299999998,5.53,0.00446687126532197,0.29556921124458313,-0.23512333631515503,30251,0.001,0.00030190678080543876
4,7405,30414,4460,0.72,-0.69842105,5.55,0.0044731637462973595,0.2988473176956177,0.23270821571350098,30313,0.001,0.00016999173385556787
4,7420,30476,4470,0.74,-0.6895923799999999,5.54,0.004498631227761507,0.3004871606826782,0.472257137298584,30375,0.001,0.00022850072127766907
4,7434,30533,4480,0.74,-0.6945359499999999,5.58,0.004520987160503864,0.31431102752685547,-1.1060224771499634,30432,0.001,0.00016895707813091576
4,7451,30601,4490,0.77,-0.7122329400000001,5.82,0.004347517155110836,0.3424012064933777,0.9277267456054688,30500,0.001,0.00027320501976646483
4,7464,30650,4500,0.78,-0.7117112999999999,5.85,0.004288812167942524,0.32333192229270935,0.7514806389808655,30549,0.001,0.0001437337778043002
4,7478,30709,4510,0.79,-0.7134695999999999,5.93,0.004353869240731001,0.26382580399513245,-0.6092860698699951,30608,0.001,0.00020858843345195055
4,7494,30772,4520,0.8,-0.7157262999999999,5.91,0.004430100787431002,0.2710963487625122,-0.9998722672462463,30671,0.001,0.0001883691002149135
4,7509,30830,4530,0.81,-0.7248771800000001,5.97,0.0044936914928257465,0.3121334910392761,0.818734884262085,30729,0.001,0.00017199591093230993
4,7522,30885,4540,0.81,-0.7194665299999999,5.95,0.004502384457737207,0.29706865549087524,-0.408446729183197,30784,0.001,0.00015190854901447892
4,7539,30951,4550,0.82,-0.7276466700000002,5.99,0.004500420298427343,0.29056262969970703,1.1379098892211914,30850,0.001,0.00037294637877494097
4,7552,31005,4560,0.82,-0.71464502,5.91,0.004507380537688732,0.3553750813007355,-0.2804589867591858,30904,0.001,0.0002179148723371327
4,7568,31068,4570,0.8,-0.7121768800000001,5.92,0.004440159071236849,0.3180635869503021,0.7110270857810974,30967,0.001,0.00020555531955324113
4,7583,31129,4580,0.81,-0.711037,5.96,0.004420651122927666,0.3139794170856476,0.3136254549026489,31028,0.001,0.0002991135115735233
4,7596,31181,4590,0.8,-0.6969401800000001,5.8,0.004295264836400747,0.29617905616760254,-0.6731072068214417,31080,0.001,0.00022640071983914822
4,7614,31251,4600,0.81,-0.7127386700000001,6.01,0.004236550070345402,0.30824244022369385,0.23188523948192596,31150,0.001,0.00024166131333913654
4,7629,31311,4610,0.81,-0.7139996399999999,6.02,0.004344290122389793,0.3480163514614105,1.6153053045272827,31210,0.001,0.0001482929801568389
4,7642,31365,4620,0.79,-0.7083975400000001,5.93,0.004404792096465826,0.29655393958091736,0.4629712700843811,31264,0.001,0.00022214947966858745
4,7656,31420,4630,0.78,-0.7049400100000001,5.9,0.004413641523569822,0.29187703132629395,0.49090349674224854,31319,0.001,0.00013696894166059792
4,7671,31481,4640,0.78,-0.7215359400000001,5.96,0.0044893608428537846,0.2877519130706787,-0.3515663146972656,31380,0.001,0.00017005199333652854
4,7686,31541,4650,0.77,-0.7120793999999999,5.9,0.004493305925279856,0.3237018287181854,-0.5361478328704834,31440,0.001,0.0002663688501343131
4,7697,31586,4660,0.74,-0.7126082600000001,5.81,0.004441933706402779,0.31037312746047974,0.46789348125457764,31485,0.001,0.00021447931067086756
4,7711,31641,4670,0.74,-0.70773162,5.73,0.00442634429782629,0.2819412350654602,1.3558928966522217,31540,0.001,0.00017721648328006268
4,7725,31699,4680,0.74,-0.7120175099999999,5.7,0.00445924187079072,0.33814170956611633,1.394428014755249,31598,0.001,0.00021158147137612104
4,7742,31766,4690,0.77,-0.72703705,5.85,0.004483182914555073,0.3217337727546692,-0.013673275709152222,31665,0.001,0.00016862567281350493
4,7755,31818,4700,0.75,-0.7173161,5.67,0.004458398092538118,0.29651081562042236,-0.8048168420791626,31717,0.001,0.00017322678468190134
4,7772,31887,4710,0.76,-0.7238109099999999,5.76,0.00445377454161644,0.3242523670196533,0.5915573239326477,31786,0.001,0.00016947074618656188
4,7788,31951,4720,0.78,-0.73210485,5.86,0.004473961424082518,0.30990517139434814,0.4741792380809784,31850,0.001,0.00012214656453579664
4,7802,32004,4730,0.78,-0.7315757800000001,5.84,0.004475982394069433,0.30549269914627075,0.2515459656715393,31903,0.001,0.00026785253430716693
4,7814,32055,4740,0.76,-0.7169222900000001,5.74,0.004445367958396673,0.33717793226242065,0.4288637340068817,31954,0.001,0.00018351592007093132
4,7827,32107,4750,0.74,-0.7147560000000002,5.66,0.004499293863773346,0.33181458711624146,0.4375787377357483,32006,0.001,0.0001902332587633282
4,7841,32161,4760,0.75,-0.7209869499999998,5.75,0.004410704597830772,0.29908132553100586,-0.19267526268959045,32060,0.001,0.00020749622490257025
4,7856,32223,4770,0.75,-0.72887003,5.82,0.004409438464790583,0.3185936510562897,-0.377929151058197,32122,0.001,0.00017141018179245293
4,7865,32260,4780,0.71,-0.7127579600000001,5.61,0.004424615763127804,0.3120083808898926,-0.9993749260902405,32159,0.001,0.00030936143593862653
4,7881,32322,4790,0.7,-0.70559787,5.56,0.004472131375223398,0.32005614042282104,0.21250706911087036,32221,0.001,0.00014166097389534116
4,7896,32381,4800,0.72,-0.7035330999999999,5.63,0.00448491470888257,0.33630216121673584,1.0717434883117676,32280,0.001,0.00020941428374499083
4,7911,32444,4810,0.72,-0.7011026800000001,5.57,0.0044615198858082294,0.3228968381881714,0.420478492975235,32343,0.001,0.0001754112308844924
4,7922,32487,4820,0.68,-0.6943058999999999,5.36,0.004411001224070787,0.2885732650756836,-0.933232307434082,32386,0.001,0.0002504128497093916
4,7935,32538,4830,0.67,-0.69004503,5.34,0.004387385211884975,0.341742604970932,1.2355798482894897,32437,0.001,0.00027355417842045426
4,7947,32589,4840,0.67,-0.6829067400000001,5.34,0.004354782868176699,0.3075476288795471,0.9562425017356873,32488,0.001,0.00017197299166582525
4,7960,32639,4850,0.67,-0.6827319300000001,5.32,0.0043851034715771675,0.31349778175354004,-0.6755632758140564,32538,0.001,0.00014632288366556168
4,7976,32704,4860,0.7,-0.68859181,5.43,0.004407965112477541,0.29858434200286865,0.04316525161266327,32603,0.001,0.00022830843226984143
4,7991,32764,4870,0.7,-0.6832460400000001,5.41,0.004423356149345636,0.31777793169021606,-0.06802856922149658,32663,0.001,0.00020776060409843922
4,8007,32829,4880,0.75,-0.70483061,5.69,0.004443545360118151,0.2745966613292694,-0.5400079488754272,32728,0.001,0.00016361042798962444
4,8022,32889,4890,0.74,-0.7109803499999999,5.67,0.004477205220609903,0.30927184224128723,-0.8540172576904297,32788,0.001,0.0001323761825915426
4,8038,32953,4900,0.75,-0.7222312699999999,5.72,0.004539352376013994,0.2884474992752075,-1.7498416900634766,32852,0.001,0.00014758043107576668
4,8053,33012,4910,0.74,-0.7109692599999999,5.68,0.004529810510575771,0.3079797029495239,-1.1825222969055176,32911,0.001,0.00015706992417108268
4,8068,33072,4920,0.77,-0.7193001000000001,5.85,0.00453744363039732,0.31304851174354553,-0.44496849179267883,32971,0.001,0.00018887160695157945
4,8083,33130,4930,0.79,-0.72667899,5.92,0.004549804143607616,0.3086521625518799,1.4169282913208008,33029,0.001,0.0001801264879759401
4,8095,33181,4940,0.8,-0.73191623,5.92,0.00451963534578681,0.3373030424118042,0.34682542085647583,33080,0.001,0.0001680964487604797
4,8109,33237,4950,0.82,-0.72918305,5.98,0.004441450349986553,0.3081021010875702,-1.384899377822876,33136,0.001,0.00022949014964979142
4,8124,33296,4960,0.81,-0.7310724500000001,5.92,0.004403440281748772,0.3474758565425873,-0.8226423859596252,33195,0.001,0.0002586191985756159
4,8138,33351,4970,0.8,-0.73241901,5.87,0.00440610945224762,0.30407094955444336,0.7128424644470215,33250,0.001,0.00016680304543115199
4,8150,33402,4980,0.77,-0.7187299500000002,5.73,0.004434817936271429,0.3072856068611145,1.1632490158081055,33301,0.001,0.00031929282704368234
4,8163,33453,4990,0.75,-0.71259854,5.64,0.004402018617838621,0.3035619854927063,0.4212871193885803,33352,0.001,0.0002444832934997976
4,8177,33508,5000,0.74,-0.70474165,5.55,0.004426700994372368,0.2793280780315399,-0.008747398853302002,33407,0.001,0.00016195420175790787
4,8188,33554,5010,0.71,-0.7001174300000002,5.42,0.004457507282495499,0.31066086888313293,-0.37368297576904297,33453,0.001,0.00019172238535247743
4,8203,33611,5020,0.71,-0.7017474099999997,5.39,0.004472497850656509,0.30853602290153503,1.056052803993225,33510,0.001,0.00016827388026285917
4,8217,33669,5030,0.71,-0.70042701,5.39,0.004480511415749788,0.2889924645423889,-0.44876158237457275,33568,0.001,0.00018737922073341906
4,8233,33734,5040,0.73,-0.7165221999999999,5.53,0.004473106004297733,0.30389896035194397,0.5660194754600525,33633,0.001,0.00014992832439020276
4,8249,33795,5050,0.73,-0.7367119700000001,5.58,0.004505934659391642,0.28481143712997437,0.25112831592559814,33694,0.001,0.000196655688341707
4,8261,33845,5060,0.7,-0.71962428,5.49,0.00445121806114912,0.3320828676223755,0.16322773694992065,33744,0.001,0.00026298040756955743
4,8277,33909,5070,0.72,-0.73033939,5.58,0.004419887904077768,0.3050066828727722,-0.8706070780754089,33808,0.001,0.0001549659064039588
4,8294,33975,5080,0.75,-0.7373689500000001,5.73,0.004453540779650211,0.3466102182865143,2.4440016746520996,33874,0.001,0.0001457563048461452
4,8308,34033,5090,0.77,-0.73671807,5.8,0.004487164784222841,0.29867443442344666,-0.5838444232940674,33932,0.001,0.00028176477644592524
4,8319,34075,5100,0.74,-0.72325978,5.67,0.004451829474419355,0.34177932143211365,-1.7780053615570068,33974,0.001,0.00020866678096354008
4,8332,34128,5110,0.76,-0.73022772,5.74,0.004445658531039953,0.3096204698085785,-0.6704100370407104,34027,0.001,0.0001428389805369079
4,8345,34179,5120,0.75,-0.7189173500000001,5.68,0.004455059301108122,0.2989922761917114,-0.744343638420105,34078,0.001,0.0002359180653002113
4,8359,34238,5130,0.75,-0.7137976399999999,5.69,0.004403009545058012,0.30818283557891846,0.6375815868377686,34137,0.001,0.00015555760182905942
4,8373,34292,5140,0.73,-0.7053075600000001,5.58,0.004412141162902117,0.2988184690475464,-0.2947896718978882,34191,0.001,0.0003029076033271849
4,8387,34349,5150,0.72,-0.6914303599999999,5.54,0.004414460156112909,0.3121955394744873,0.5020226240158081,34248,0.001,0.00016522686928510666
4,8399,34396,5160,0.73,-0.6885387499999999,5.51,0.0044799987226724625,0.30470776557922363,0.5971622467041016,34295,0.001,0.00016308082558680326
4,8410,34442,5170,0.68,-0.67379099,5.33,0.004502478986978531,0.32846418023109436,-1.0981411933898926,34341,0.001,0.0001603485143277794
4,8426,34508,5180,0.68,-0.6762734600000002,5.33,0.004499349743127823,0.3145168125629425,-1.670224905014038,34407,0.001,0.00020223140018060803
4,8442,34569,5190,0.67,-0.6852147000000001,5.36,0.00447506457567215,0.2934567630290985,0.8277540802955627,34468,0.001,0.0001477802434237674
4,8456,34627,5200,0.7,-0.6997415500000003,5.52,0.004491958301514387,0.32912641763687134,0.716553807258606,34526,0.001,0.00014241240569390357
4,8468,34675,5210,0.69,-0.6963327499999998,5.47,0.004480130970478058,0.30871695280075073,0.20802929997444153,34574,0.001,0.00019126670667901635
4,8482,34730,5220,0.7,-0.70268065,5.51,0.004486910533159971,0.29029762744903564,-1.8407853841781616,34629,0.001,0.0002908998867496848
4,8497,34790,5230,0.7,-0.71191917,5.52,0.004475683439522982,0.30064213275909424,-0.6237459778785706,34689,0.001,0.00018670764984562993
4,8512,34851,5240,0.7,-0.7054555799999999,5.59,0.004421930760145187,0.31611794233322144,2.236785411834717,34750,0.001,0.0001505588588770479
4,8525,34904,5250,0.7,-0.6972340799999999,5.55,0.004463351797312498,0.3018401265144348,0.2266523838043213,34803,0.001,0.00021787190053146333
4,8539,34958,5260,0.71,-0.7121465199999999,5.62,0.004524705000221729,0.30720335245132446,-0.5227782130241394,34857,0.001,0.00017109914915636182
4,8554,35018,5270,0.75,-0.7174099999999999,5.76,0.004488262813538313,0.3229438364505768,1.2650448083877563,34917,0.001,0.00016139404033310711
4,8567,35072,5280,0.73,-0.7117420400000001,5.64,0.004469125531613827,0.3245548903942108,1.4656744003295898,34971,0.001,0.0001963375834748149
4,8580,35124,5290,0.73,-0.6985274500000002,5.55,0.004388565197587013,0.3120383620262146,0.17441552877426147,35023,0.001,0.0002958671539090574
4,8595,35184,5300,0.73,-0.6978345100000002,5.57,0.004395226947963238,0.28300678730010986,1.2196972370147705,35083,0.001,0.00018000593991018832
4,8612,35251,5310,0.76,-0.7125757599999999,5.76,0.004415607545524836,0.28424859046936035,0.04300016164779663,35150,0.001,0.0002369078283663839
4,8630,35323,5320,0.78,-0.7284618,5.93,0.004321369342505932,0.31533536314964294,-0.8038649559020996,35222,0.001,0.00023056514328345656
4,8647,35390,5330,0.8,-0.7303849000000002,6.0,0.004362980369478464,0.30746662616729736,2.408456563949585,35289,0.001,0.00018592056585475802
4,8661,35445,5340,0.8,-0.73551987,5.94,0.004455930553376675,0.2949085235595703,1.2550325393676758,35344,0.001,0.00013595262134913355
4,8674,35500,5350,0.81,-0.73573469,5.96,0.004432357382029295,0.3182206153869629,0.19503837823867798,35399,0.001,0.0002058330283034593
4,8690,35563,5360,0.82,-0.7411178000000003,6.05,0.0044499957002699375,0.33782443404197693,-0.02910393476486206,35462,0.001,0.000203676987439394
4,8709,35637,5370,0.84,-0.75056197,6.19,0.004360675811767578,0.3124156594276428,0.12527251243591309,35536,0.001,0.00021175110305193812
4,8720,35682,5380,0.82,-0.7428349900000001,6.1,0.0043869963847100735,0.319463312625885,1.8509341478347778,35581,0.001,0.00019909458933398128
4,8732,35733,5390,0.81,-0.74074975,6.09,0.004381805192679167,0.31357333064079285,1.2101126909255981,35632,0.001,0.00030630675610154867
4,8749,35799,5400,0.82,-0.7448925799999999,6.15,0.004436952527612448,0.304531455039978,1.238244891166687,35698,0.001,0.0001699515851214528
4,8762,35853,5410,0.8,-0.7383008299999999,6.02,0.004470777232199907,0.3137925863265991,0.25882184505462646,35752,0.001,0.00014719707542099059
4,8777,35910,5420,0.78,-0.7212629499999998,5.87,0.004515120759606361,0.30684974789619446,-0.5973193645477295,35809,0.001,0.00030926940962672234
4,8790,35963,5430,0.75,-0.7138976300000001,5.73,0.0044275918044149876,0.28594356775283813,1.5851926803588867,35862,0.001,0.00022165922564454377
4,8807,36031,5440,0.77,-0.72358461,5.86,0.004354049917310476,0.3318050503730774,-0.5593769550323486,35930,0.001,0.00022470315161626786
4,8822,36091,5450,0.78,-0.7324563,5.91,0.004228675272315741,0.3315041661262512,-0.8475770354270935,35990,0.001,0.00021055291290394962
4,8839,36159,5460,0.78,-0.7255950900000001,5.96,0.004178869072347879,0.2991645634174347,0.3360634446144104,36058,0.001,0.0003164007212035358
4,8852,36213,5470,0.75,-0.71159736,5.76,0.00430299574509263,0.29044514894485474,0.5282202959060669,36112,0.001,0.00019693071953952312
4,8867,36275,5480,0.79,-0.72010877,5.93,0.004405798390507698,0.31490644812583923,-0.09275966882705688,36174,0.001,0.00029533030465245247
4,8884,36341,5490,0.81,-0.72881075,6.08,0.004411747679114342,0.3244786262512207,-0.4533613622188568,36240,0.001,0.00012459565186873078
4,8895,36387,5500,0.78,-0.7161602400000001,5.88,0.004452848806977272,0.3355712294578552,-0.14225521683692932,36286,0.001,0.00029573860228993
4,8910,36447,5510,0.79,-0.716596,5.94,0.004468944389373064,0.3064494729042053,-0.2764120399951935,36346,0.001,0.00013254734221845865
4,8922,36495,5520,0.77,-0.70688727,5.85,0.004481308162212372,0.332907497882843,-0.10351786017417908,36394,0.001,0.00016720517305657268
4,8936,36551,5530,0.77,-0.70652782,5.88,0.004533367231488228,0.3234288692474365,0.2078613042831421,36450,0.001,0.00017401983495801687
4,8952,36614,5540,0.77,-0.7021442299999999,5.83,0.004517668392509222,0.3184267282485962,0.3943915367126465,36513,0.001,0.00018694522441364825
4,8966,36672,5550,0.76,-0.6997654499999997,5.81,0.004484544508159161,0.29943907260894775,-0.2611593008041382,36571,0.001,0.0001417235762346536
4,8982,36734,5560,0.77,-0.6987406799999999,5.75,0.004493631422519684,0.3341881334781647,0.7582501769065857,36633,0.001,0.00020524142018985003
4,8998,36798,5570,0.79,-0.71610026,5.85,0.004500203765928745,0.32497674226760864,0.2833305597305298,36697,0.001,0.00022112387523520738
4,9013,36857,5580,0.79,-0.7100726900000001,5.82,0.004498532507568598,0.31562119722366333,-0.47905850410461426,36756,0.001,0.000151567452121526
4,9027,36915,5590,0.79,-0.7056272299999997,5.74,0.004477243404835463,0.32252031564712524,2.046302556991577,36814,0.001,0.00016311572107952088
4,9040,36967,5600,0.8,-0.7049734,5.8,0.004493833053857088,0.29326188564300537,0.18939831852912903,36866,0.001,0.00015557014557998627
4,9054,37024,5610,0.8,-0.70232905,5.77,0.004509367514401674,0.3014725148677826,-1.2680485248565674,36923,0.001,0.00011836081830551848
4,9068,37080,5620,0.82,-0.70940985,5.85,0.004482620395720005,0.31046849489212036,-0.5231033563613892,36979,0.001,0.00024778422084636986
4,9083,37140,5630,0.83,-0.71105802,5.89,0.004491553176194429,0.3024557828903198,-1.2476760149002075,37039,0.001,0.00017323298379778862
4,9099,37204,5640,0.82,-0.7140992400000001,5.9,0.00448994105681777,0.33203065395355225,0.15027809143066406,37103,0.001,0.0001852683344623074
4,9114,37263,5650,0.82,-0.71820094,5.91,0.0044836681336164474,0.2927175462245941,-0.07580548524856567,37162,0.001,0.00018920934235211462
4,9129,37321,5660,0.8,-0.7147388699999999,5.87,0.004499692935496569,0.3100746273994446,-0.24844902753829956,37220,0.001,0.00011587551853153855
4,9145,37387,5670,0.81,-0.7081197999999997,5.89,0.00453925272449851,0.3293554484844208,-0.8219280242919922,37286,0.001,0.0002094325318466872
4,9162,37453,5680,0.81,-0.7226916800000002,5.96,0.004481096751987934,0.32419121265411377,0.09953665733337402,37352,0.001,0.00024758384097367525
4,9177,37515,5690,0.81,-0.7291709199999998,6.0,0.004443986341357231,0.327767550945282,-0.4896215796470642,37414,0.001,0.00028576093609444797
4,9192,37577,5700,0.83,-0.74370719,6.1,0.004427735228091478,0.33726686239242554,0.8001918792724609,37476,0.001,0.00024445203598588705
4,9208,37641,5710,0.84,-0.7428839500000001,6.17,0.004488965030759573,0.3131580650806427,-0.17755481600761414,37540,0.001,0.00014906584692653269
4,9224,37706,5720,0.85,-0.7536214499999998,6.26,0.004491322208195925,0.3306599259376526,0.5243824124336243,37605,0.001,0.00022957383771426976
4,9239,37764,5730,0.85,-0.7509228399999999,6.24,0.004408934153616428,0.31077802181243896,-0.6824989318847656,37663,0.001,0.00016334229439962655
4,9254,37823,5740,0.85,-0.74310402,6.19,0.004475473891943693,0.3100382387638092,-0.2692340016365051,37722,0.001,0.0001212445495184511
4,9268,37882,5750,0.85,-0.7396168099999997,6.19,0.004484865814447403,0.3358920216560364,1.3465595245361328,37781,0.001,0.00019169811275787652
4,9282,37937,5760,0.85,-0.73973376,6.16,0.004429318942129612,0.35383641719818115,-0.318676620721817,37836,0.001,0.00018801138503476977
4,9298,38002,5770,0.84,-0.7397664800000001,6.15,0.004324174951761961,0.3281342089176178,-1.458821177482605,37901,0.001,0.00027599435998126864
4,9317,38075,5780,0.84,-0.7368586599999999,6.22,0.004243317060172558,0.3153930604457855,-0.5334241390228271,37974,0.001,0.00023654845426790416
4,9335,38149,5790,0.85,-0.74351758,6.34,0.004121922887861729,0.31640106439590454,0.22025322914123535,38048,0.001,0.00023494992638006806
4,9348,38201,5800,0.82,-0.7350828,6.24,0.00416393531486392,0.30235302448272705,0.7628847360610962,38100,0.001,0.0002014041820075363
4,9365,38271,5810,0.81,-0.74205243,6.3,0.004375307355076075,0.2977285087108612,1.3099864721298218,38170,0.001,0.0002606096677482128
4,9378,38323,5820,0.78,-0.7374773600000001,6.17,0.004385659471154213,0.3017149567604065,1.156227946281433,38222,0.001,0.00016821431927382946
4,9392,38377,5830,0.77,-0.7378648899999999,6.13,0.004429618827998638,0.3036578893661499,-0.3802768588066101,38276,0.001,0.00017590013158041984
4,9410,38448,5840,0.79,-0.75116172,6.25,0.004491609055548906,0.305152952671051,0.614960789680481,38347,0.001,0.0001974169135792181
4,9425,38510,5850,0.8,-0.7532412299999999,6.28,0.004480759147554636,0.3236062228679657,0.8894915580749512,38409,0.001,0.00016023627540562302
4,9439,38564,5860,0.81,-0.7525773700000002,6.27,0.004490540828555822,0.2919890582561493,0.7864128947257996,38463,0.001,0.00012615631567314267
4,9455,38631,5870,0.81,-0.7553287399999999,6.29,0.004531335551291704,0.326396644115448,0.421966016292572,38530,0.001,0.00022457506565842777
4,9467,38679,5880,0.78,-0.7375269799999999,6.04,0.004549693316221237,0.32320070266723633,2.818157434463501,38578,0.001,0.0002167249913327396
4,9480,38731,5890,0.76,-0.7249351100000001,5.82,0.0045797089114785194,0.3102565109729767,-1.1336379051208496,38630,0.001,0.0001430242700735107
4,9496,38795,5900,0.79,-0.7329130200000001,5.94,0.004513551481068134,0.29724347591400146,-1.6266672611236572,38694,0.001,0.00015891063958406448
4,9511,38856,5910,0.78,-0.7259040400000001,5.85,0.004533099010586739,0.290921688079834,-0.797032356262207,38755,0.001,0.0001282113662455231
4,9524,38908,5920,0.78,-0.7208757499999998,5.85,0.004507464822381735,0.3418278694152832,-1.064725399017334,38807,0.001,0.00017498884699307382
4,9541,38973,5930,0.8,-0.7278747499999999,5.96,0.004493824206292629,0.31636154651641846,1.3195738792419434,38872,0.001,0.0002071861963486299
4,9552,39020,5940,0.75,-0.70290866,5.72,0.004390512127429247,0.31622594594955444,0.2447900027036667,38919,0.001,0.0002787217381410301
4,9567,39080,5950,0.74,-0.69831666,5.7,0.0044736796990036964,0.31016305088996887,-0.172143816947937,38979,0.001,0.00020660326117649674
4,9584,39145,5960,0.75,-0.7138790099999999,5.81,0.004519799258559942,0.30339062213897705,0.21745887398719788,39044,0.001,0.00021808737074024975
4,9596,39195,5970,0.71,-0.6996271000000001,5.64,0.004509373567998409,0.3023526072502136,-1.8860522508621216,39094,0.001,0.00018186468514613807
4,9610,39250,5980,0.73,-0.7019755899999999,5.71,0.004477570299059153,0.3228350877761841,-0.6967493295669556,39149,0.001,0.00016355005209334195
4,9624,39308,5990,0.74,-0.71063454,5.77,0.004534184467047453,0.3435876965522766,0.9500672817230225,39207,0.001,0.0001333611726295203
4,9638,39363,6000,0.72,-0.7049995200000002,5.68,0.004505554214119911,0.32285749912261963,0.5451613664627075,39262,0.001,0.0001317999849561602
4,9648,39402,6010,0.69,-0.68752745,5.46,0.004489617887884378,0.3304874300956726,0.8177853226661682,39301,0.001,0.00013554960605688393
4,9661,39454,6020,0.69,-0.69007289,5.46,0.00450720451772213,0.34239816665649414,-0.05942317843437195,39353,0.001,0.0001757244172040373
4,9675,39511,6030,0.67,-0.68663813,5.38,0.004402037709951401,0.3232094645500183,0.9109669923782349,39410,0.001,0.0001990219170693308
4,9693,39582,6040,0.72,-0.7059075600000001,5.62,0.0043523600324988365,0.3019893765449524,0.7140404582023621,39481,0.001,0.00015480488946195692
4,9706,39637,6050,0.71,-0.7052129599999999,5.57,0.004428330808877945,0.33578887581825256,0.0037371814250946045,39536,0.001,0.00020458112703636289
4,9719,39689,6060,0.68,-0.68561448,5.44,0.0044201514683663845,0.3066488802433014,-0.9655824899673462,39588,0.001,0.00018486729823052883
4,9732,39740,6070,0.7,-0.68241848,5.45,0.004433492198586464,0.3182021379470825,0.1129533052444458,39639,0.001,0.0002041881380137056
4,9746,39795,6080,0.68,-0.69123124,5.45,0.004478744696825743,0.3245399594306946,0.8760006427764893,39694,0.001,0.00013014179421588778
4,9760,39850,6090,0.67,-0.68467763,5.42,0.004494085442274809,0.3291698098182678,-0.8045861721038818,39749,0.001,0.00013277598191052675
4,9775,39912,6100,0.69,-0.6811164699999999,5.49,0.004503809846937656,0.31771793961524963,-0.4336313009262085,39811,0.001,0.0001510630245320499
4,9785,39952,6110,0.7,-0.68356116,5.5,0.00449361652135849,0.31325235962867737,0.13883963227272034,39851,0.001,0.00014107732567936182
4,9799,40008,6120,0.73,-0.6793733099999999,5.54,0.004512283951044083,0.3153381943702698,-0.5348358154296875,39907,0.001,0.00015257744234986603
4,9816,40076,6130,0.76,-0.68265798,5.65,0.004524535033851862,0.3187846541404724,-0.08762910962104797,39975,0.001,0.00021206795645412058
4,9831,40136,6140,0.75,-0.6756712400000001,5.54,0.004527837038040161,0.2939832806587219,-0.2689904570579529,40035,0.001,0.0001669499179115519
4,9846,40197,6150,0.76,-0.6833562400000001,5.6,0.004565150942653418,0.3500845730304718,-1.3994731903076172,40096,0.001,0.0001605003490112722
4,9861,40254,6160,0.77,-0.6875794500000001,5.65,0.004477533977478743,0.2871434688568115,0.41018062829971313,40153,0.001,0.00024687277618795633
4,9875,40312,6170,0.78,-0.70233597,5.72,0.004443812184035778,0.3159157633781433,1.4479604959487915,40211,0.001,0.00030121178133413196
4,9889,40368,6180,0.8,-0.6978552600000001,5.73,0.004468548111617565,0.32684847712516785,-0.34468692541122437,40267,0.001,0.0001388214877806604
4,9901,40418,6190,0.8,-0.69184733,5.68,0.004463730845600367,0.30674344301223755,0.857087254524231,40317,0.001,0.00015111648826859891
4,9916,40477,6200,0.79,-0.7030237699999999,5.65,0.004432221874594688,0.29598432779312134,0.49030837416648865,40376,0.001,0.0002014828787650913
4,9931,40537,6210,0.82,-0.7223534799999999,5.85,0.004413948860019445,0.31243205070495605,0.4776597321033478,40436,0.001,0.0001583477423992008
