#{"t_start": 1707459413.211312, "env_id": "EpsonLs3-Collision-Free-Reach-v0"}
r,l,t
-0.299963,2,980.589177
-0.333685,5,981.555828
-0.491852,6,982.756092
-0.316705,6,983.956117
-0.524795,6,985.15614
-0.585488,9,986.956754
-0.323575,5,988.006665
-0.557373,6,989.240083
-0.305377,6,990.456494
-0.362582,5,991.456934
-0.389515,5,992.457026
-0.256034,2,992.873427
-0.6429,8,994.457254
-0.429854,5,995.457243
-0.404986,5,996.424015
-0.406528,5,997.407475
-0.405833,7,998.790838
-0.435274,6,999.974306
-0.49106,6,1001.191101
-0.264985,4,1002.008601
-0.40239,5,1003.024588
-0.282894,4,1003.858037
-0.312056,5,1004.841826
-0.481738,5,1005.841781
-0.324255,2,1006.24147
-0.468798,6,1007.441739
-0.349907,5,1008.475185
-0.37249,5,1009.492057
-0.319959,2,1009.909159
-0.490738,10,1011.875599
-0.427143,5,1012.925601
-0.268958,5,1013.925592
-0.577714,9,1015.659239
-0.364154,5,1016.692585
-0.416176,5,1017.691752
-0.491601,6,1018.875921
-0.551593,6,1020.076458
-0.260421,2,1020.509681
-0.298904,5,1021.477001
-0.352299,5,1022.425827
-0.521984,6,1023.62726
-0.54793,6,1024.877488
-0.375403,5,1025.860069
-0.287933,5,1026.86027
-0.375519,5,1027.877115
-0.466967,7,1029.276435
-0.220701,2,1029.693744
-0.692527,9,1031.494097
-0.552693,8,1033.144222
-0.305491,5,1034.177581
-0.263931,4,1035.011383
-0.408749,6,1036.227903
-0.490696,5,1037.24462
-0.324051,5,1038.228199
-0.399336,7,1039.611514
-0.436688,5,1040.62886
-0.536513,6,1041.828287
-0.456479,5,1042.811776
-0.254886,4,1043.610198
-0.637767,11,1045.761301
-0.321691,5,1046.811798
-0.521252,6,1047.996276
-0.462503,5,1049.011705
-0.414324,5,1050.029172
-0.44905,5,1051.063217
-0.47238,5,1052.079546
-0.430479,5,1053.094787
-0.54993,6,1054.312862
-0.472481,5,1055.313195
-0.35585,5,1056.313877
-0.45832,6,1057.479989
-0.318803,4,1058.296605
-0.470883,5,1059.296662
-0.348579,6,1060.463514
-0.351145,5,1061.480251
-0.504413,6,1062.663604
-0.276921,2,1063.09688
-0.452544,5,1064.097427
-0.571999,6,1065.264112
-0.342078,5,1066.280695
-0.511044,6,1067.46403
-0.25791,4,1068.297726
-0.319507,5,1069.297679
-0.445944,5,1070.315355
-0.35801,5,1071.347569
-0.562184,6,1072.564599
-0.530928,6,1073.76478
-0.56619,6,1074.998201
-0.338425,5,1075.981556
-0.53347,6,1077.148395
-0.499931,6,1078.365089
-0.346653,5,1079.348566
-0.446083,5,1080.3828
-0.299923,4,1081.182337
-0.501991,8,1082.732271
-0.281389,5,1083.782776
-0.426417,5,1084.815839
-0.430347,6,1086.032619
-0.335421,5,1087.066004
-0.559459,7,1088.448013
-0.407177,6,1089.633044
-0.291134,4,1090.468318
-0.480985,6,1091.616785
-0.246934,4,1092.433359
-0.536334,7,1093.783676
-0.461412,5,1094.83407
-0.534193,7,1096.198948
-0.302189,5,1097.19931
-0.269423,4,1098.017042
-0.441918,5,1099.01723
-0.441732,5,1100.033882
-0.345264,5,1101.051181
-0.220287,2,1101.450396
-0.44356,5,1102.434161
-0.584897,6,1103.601227
-0.357454,5,1104.618692
-0.46249,5,1105.636144
-0.549038,6,1106.867877
-0.319678,6,1108.034671
-0.494293,6,1109.268201
-0.258015,4,1110.084714
-0.611667,7,1111.48524
-0.27427,2,1111.918499
-0.278316,4,1112.70176
-0.394361,5,1113.718638
-0.512396,6,1114.952229
-0.394313,6,1116.185787
-0.342944,5,1117.169789
-0.567327,6,1118.368983
-0.521733,6,1119.535667
-0.244637,4,1120.368848
-0.492251,6,1121.569327
-0.252733,4,1122.385994
-0.374423,5,1123.386115
-0.432803,5,1124.402958
-0.337409,6,1125.636316
-0.312145,5,1126.653076
-0.531115,6,1127.836593
-0.372032,5,1128.836661
-0.506758,6,1130.036744
-0.453751,6,1131.22015
-0.391494,6,1132.403742
-0.565372,7,1133.820492
-0.338631,5,1134.820486
-0.592735,9,1136.60436
-0.358244,5,1137.587711
-0.317799,5,1138.58741
-0.405545,5,1139.552773
-0.268254,4,1140.337682
-0.264367,4,1141.104573
-0.498109,6,1142.287769
-0.297253,5,1143.304666
-0.34891,5,1144.304699
-0.400637,5,1145.321563
-0.518718,6,1146.538477
-0.477624,8,1148.188481
-0.548008,6,1149.438792
-0.476114,6,1150.671995
-0.442067,5,1151.688721
-0.415554,6,1152.872311
-0.31173,5,1153.87229
-0.598006,6,1155.105745
-0.54325,6,1156.3053
-0.325417,5,1157.304651
-0.318152,5,1158.289554
-0.351679,8,1159.804979
-0.542607,6,1160.956242
-0.594952,7,1162.356661
-0.335694,6,1163.540009
-0.386921,6,1164.723317
-0.26432,2,1165.156759
-0.59321,6,1166.323985
-0.290415,5,1167.340259
-0.37038,6,1168.540398
-0.55727,6,1169.74055
-0.514945,6,1170.97425
-0.255057,4,1171.807821
-0.458449,5,1172.824129
-0.467304,6,1174.024429
-0.419176,6,1175.241066
-0.470899,6,1176.458037
-0.291815,4,1177.274798
-0.252562,4,1178.074465
-0.443028,6,1179.25819
-0.281796,5,1180.241418
-0.469941,5,1181.258435
-0.527041,7,1182.674858
-0.361014,5,1183.691974
-0.370171,5,1184.692077
-0.545173,6,1185.925527
-0.510673,7,1187.358972
-0.550241,6,1188.59241
-0.396197,5,1189.592395
-0.447407,5,1190.625857
-0.296654,4,1191.459215
-0.325032,2,1191.876115
-0.576017,7,1193.276256
-0.512769,6,1194.509316
-0.574902,7,1195.943249
-0.414149,6,1197.159618
-0.385887,5,1198.193005
-0.38451,5,1199.176363
-0.379695,5,1200.19339
-0.340538,5,1201.210204
