rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,rollout/success_rate,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate
-0.39322183000000005,10356,5.02,51622,9670,4,0.98,51517,3.938876072121881e-06,0.13500860581795374,0.001
-0.38849273999999995,10366,4.99,51672,9680,4,0.98,51566,1.4312343591882381e-05,0.14270886778831482,0.001
-0.38627987,10376,4.99,51720,9690,4,0.99,51615,8.67631479195552e-06,0.13792350888252258,0.001
-0.38898627,10387,4.99,51772,9700,4,0.99,51667,1.752984030645166e-05,0.1416842763622602,0.001
-0.3831840499999999,10396,4.95,51820,9710,4,0.99,51716,1.4905023817846086e-05,0.1385948248207569,0.001
-0.38744169,10407,4.99,51871,9720,4,0.99,51765,3.579580607038224e-06,0.14355246722698212,0.001
-0.38598281999999995,10416,4.95,51920,9730,4,0.98,51815,1.1135358363389969e-05,0.14823402166366578,0.001
-0.3885377100000001,10427,4.97,51970,9740,4,0.98,51864,9.443513226869981e-06,0.1456807494163513,0.001
-0.38994693,10437,5.0,52022,9750,4,0.98,51918,7.193941928562708e-06,0.1402070015668869,0.001
-0.38237981000000004,10446,4.94,52068,9760,4,0.97,51963,7.503652276292476e-06,0.14561258682182857,0.001
-0.3854631,10456,4.93,52115,9770,4,0.95,52011,5.527234316105023e-06,0.1389845699071884,0.001
-0.3795920500000001,10465,4.89,52161,9780,4,0.95,52055,7.183328989412985e-06,0.14210643619298935,0.001
-0.38079575000000004,10474,4.85,52205,9790,4,0.93,52100,1.797593904484529e-05,0.1426638886332512,0.001
-0.3756580400000001,10483,4.81,52253,9800,4,0.93,52149,2.680422758203349e-05,0.14111237227916718,0.001
-0.37607205999999993,10493,4.82,52302,9810,4,0.93,52197,4.882406377267519e-06,0.1397759492198626,0.001
-0.36774904999999997,10503,4.78,52349,9820,4,0.93,52244,4.448110360044666e-06,0.14496377855539322,0.001
-0.36265361999999995,10512,4.75,52395,9830,4,0.93,52291,5.09904373302561e-06,0.13791110863288245,0.001
-0.36564551,10522,4.76,52446,9840,4,0.92,52339,1.314842938882066e-05,0.1438029706478119,0.001
-0.3719189,10533,4.79,52501,9850,4,0.92,52395,1.9546794283087367e-05,0.14219018518924714,0.001
-0.37956447,10543,4.84,52552,9860,4,0.93,52447,8.88399881660007e-06,0.14610758423805237,0.001
-0.38171646,10554,4.9,52605,9870,4,0.95,52500,1.0959022498961227e-05,0.1428853819767634,0.001
-0.38529155,10561,4.82,52643,9880,4,0.91,52541,3.6056620729141287e-06,0.13846098631620407,0.001
-0.38752269999999994,10571,4.88,52693,9890,4,0.93,52589,4.087724335022358e-06,0.13909609243273735,0.001
-0.39515342,10581,4.92,52745,9900,4,0.93,52640,1.144973421105533e-05,0.1409868836402893,0.001
-0.39686527,10592,4.95,52797,9910,4,0.93,52692,1.3655305565407616e-05,0.14554375112056733,0.001
-0.4042738799999999,10603,5.02,52851,9920,4,0.94,52747,5.430399255601515e-06,0.1492605060338974,0.001
-0.40883128,10613,5.05,52900,9930,4,0.94,52795,6.911938385201211e-06,0.1376726577679316,0.001
-0.40492748,10622,5.01,52947,9940,4,0.95,52841,7.3617804901005e-06,0.14151589944958687,0.001
-0.40341532999999996,10633,5.01,53002,9950,4,0.95,52896,5.808292735309806e-06,0.13850101530551912,0.001
-0.40471835999999994,10644,5.03,53055,9960,4,0.95,52951,4.3082010658205645e-06,0.14218740661938986,0.001
-0.40762528,10655,5.03,53108,9970,4,0.95,53003,6.785866480640834e-06,0.13621000945568085,0.001
-0.40567513999999993,10663,5.05,53148,9980,4,0.97,53043,3.0327764989124262e-05,0.1379149779677391,0.001
-0.40949564000000005,10673,5.07,53200,9990,4,0.97,53096,6.4625232425896685e-06,0.14044831991195678,0.001
-0.40840179,10684,5.06,53251,10000,4,0.97,53146,1.0886538029808435e-05,0.14604211449623108,0.001
-0.40036488000000003,10692,4.97,53294,10010,4,0.96,53190,4.31229074138173e-06,0.13857551664113998,0.001
-0.39732755999999997,10702,4.94,53345,10020,4,0.95,53239,9.637962466513273e-06,0.14019478857517242,0.001
-0.39447210999999993,10712,4.92,53392,10030,4,0.95,53286,8.279495250462788e-06,0.14244511127471923,0.001
-0.3960107300000001,10722,4.94,53441,10040,4,0.95,53335,6.4612528149154965e-06,0.1408172458410263,0.001
-0.38913258999999994,10731,4.86,53488,10050,4,0.94,53384,1.4211434518074384e-05,0.1406465858221054,0.001
-0.38427977999999996,10741,4.83,53538,10060,4,0.94,53433,8.837898622005014e-06,0.14682816863059997,0.001
-0.37617947,10750,4.76,53584,10070,4,0.94,53479,9.612842131900833e-06,0.14976992905139924,0.001
-0.38220887999999986,10761,4.88,53636,10080,4,0.96,53532,7.180303100540186e-06,0.13851596564054489,0.001
-0.38410041,10772,4.91,53691,10090,4,0.96,53585,5.913891641284863e-06,0.1415848210453987,0.001
-0.3800866899999999,10782,4.91,53742,10100,4,0.96,53637,9.881797723210184e-06,0.13716916739940643,0.001
-0.38903898,10792,4.98,53792,10110,4,0.96,53685,8.095120574580505e-06,0.1406964898109436,0.001
-0.38682668,10802,4.94,53839,10120,4,0.96,53734,5.31287987541873e-06,0.1444588214159012,0.001
-0.3865526800000001,10811,4.91,53883,10130,4,0.95,53779,6.026080200172146e-06,0.13665274903178215,0.001
-0.38804873000000006,10820,4.89,53930,10140,4,0.94,53825,3.952102906623622e-06,0.1401103436946869,0.001
-0.39353240000000006,10831,4.95,53983,10150,4,0.95,53877,1.0482424776065663e-05,0.1402997864144189,0.001
-0.39015729,10840,4.88,54026,10160,4,0.94,53920,2.3662193052587098e-05,0.14939444363117219,0.001
-0.39772812,10850,4.96,54080,10170,4,0.94,53974,1.1887746874587416e-05,0.14391147096951803,0.001
-0.39912025,10860,4.94,54130,10180,4,0.94,54025,5.800539990256463e-06,0.14105520397424698,0.001
-0.39811106000000007,10871,4.91,54182,10190,4,0.94,54076,9.99536150629865e-06,0.14240286648273467,0.001
-0.40474357999999994,10882,4.95,54237,10200,4,0.94,54132,4.867500403330875e-06,0.14198700586954752,0.001
-0.40011336999999997,10891,4.9,54282,10210,4,0.94,54177,1.2013763171125903e-05,0.14056774377822875,0.001
-0.39635789999999993,10900,4.87,54326,10220,4,0.94,54222,8.782130817053257e-06,0.15213607847690583,0.001
-0.39808532999999996,10910,4.92,54375,10230,4,0.95,54270,8.606897457260251e-06,0.14546722173690796,0.001
-0.39438823,10920,4.94,54424,10240,4,0.96,54320,6.4121698414965065e-06,0.1429078012704849,0.001
-0.39245196,10930,4.93,54476,10250,4,0.95,54370,4.572432681015926e-06,0.14891470670700074,0.001
-0.39893440999999996,10941,5.04,54530,10260,4,0.96,54424,6.860321339748528e-06,0.1426786407828331,0.001
-0.3910555,10951,4.99,54579,10270,4,0.96,54475,1.11854294573277e-05,0.14475055411458015,0.001
-0.3934685399999999,10962,5.05,54635,10280,4,0.96,54529,1.2208534826640971e-05,0.1381097154484855,0.001
-0.38867759,10972,5.02,54684,10290,4,0.96,54579,7.540415026596747e-06,0.1422317549586296,0.001
-0.3840487600000001,10982,4.98,54735,10300,4,0.96,54631,9.3578179985343e-06,0.15220945775508882,0.001
-0.38600270999999997,10992,5.01,54783,10310,4,0.96,54677,8.882188831194071e-06,0.1457513839006424,0.001
-0.3922046600000001,11002,5.08,54834,10320,4,0.97,54729,5.867409254278755e-06,0.14820993840694427,0.001
-0.38693764999999997,11012,5.05,54880,10330,4,0.98,54775,4.896441987511935e-06,0.13532658517360688,0.001
-0.38812566,11022,5.05,54929,10340,4,0.98,54824,3.7038249502074906e-06,0.14153059720993041,0.001
-0.39235674,11032,5.07,54983,10350,4,0.99,54877,1.1728859287056062e-05,0.14543125530083975,0.001
-0.3885690799999999,11043,5.03,55033,10360,4,0.98,54926,6.692686903469232e-06,0.1418343335390091,0.001
-0.39639557000000003,11053,5.06,55085,10370,4,0.98,54979,4.09649560424441e-06,0.14388886988162994,0.001
-0.38803102,11063,4.96,55131,10380,4,0.97,55029,6.97942479226705e-06,0.13809037847178324,0.001
-0.39120483,11073,5.0,55184,10390,4,0.97,55079,5.449757554742973e-06,0.1425330400466919,0.001
-0.39245049000000004,11084,5.01,55236,10400,4,0.97,55131,7.770398406137247e-06,0.14932492077350618,0.001
-0.39320415,11095,5.08,55291,10410,4,0.98,55184,1.1945263395318761e-05,0.14480010271072388,0.001
-0.39484727,11105,5.08,55342,10420,4,0.98,55237,1.0853705004722411e-05,0.14212502113410405,0.001
-0.3990950099999999,11115,5.13,55393,10430,4,0.98,55289,4.017945911982679e-06,0.14388444125652314,0.001
-0.39843121,11125,5.12,55441,10440,4,0.97,55336,6.712432241329225e-06,0.14407203793525697,0.001
-0.38959324999999995,11135,5.06,55489,10450,4,0.96,55384,4.071683815709548e-06,0.13842504024505614,0.001
-0.38879375000000005,11144,5.04,55537,10460,4,0.97,55431,3.429852995395777e-06,0.14706269204616546,0.001
-0.38493096999999993,11154,5.0,55585,10470,4,0.97,55480,9.840453534100865e-06,0.14662881443897882,0.001
-0.38732897,11163,5.0,55631,10480,4,0.97,55525,6.02273632921424e-06,0.14224833995103836,0.001
-0.3843059499999999,11173,4.95,55679,10490,4,0.97,55575,2.0910448483846267e-05,0.14001102497180304,0.001
-0.38076657999999997,11183,4.92,55728,10500,4,0.97,55623,6.033964912906716e-06,0.1445565347870191,0.001
-0.38128999,11192,4.85,55776,10510,4,0.96,55671,5.389582990270962e-06,0.14144231379032135,0.001
-0.38798299,11203,4.89,55831,10520,4,0.96,55725,4.237841987257222e-06,0.14259783923625946,0.001
-0.38590109,11212,4.83,55876,10530,4,0.95,55769,5.139349013916217e-06,0.14567653834819794,0.001
-0.3906861999999999,11222,4.85,55926,10540,4,0.96,55821,8.808095390122617e-06,0.14335261583328246,0.001
-0.39262564,11232,4.87,55976,10550,4,0.97,55872,5.865275056748942e-06,0.143665362149477,0.001
-0.39515075000000005,11242,4.88,56025,10560,4,0.96,55923,7.65338450037234e-06,0.14197920262813568,0.001
-0.39335647,11252,4.86,56071,10570,4,0.95,55966,7.587433174194302e-06,0.14119036495685577,0.001
-0.39258975999999995,11262,4.9,56121,10580,4,0.96,56017,2.6030505796370563e-05,0.14737743735313416,0.001
-0.39822714,11272,4.96,56175,10590,4,0.96,56070,5.657737574438215e-06,0.14415444185336432,0.001
-0.39882636999999993,11283,4.98,56226,10600,4,0.96,56121,4.129268120323104e-06,0.13847949728369713,0.001
-0.39952603000000003,11293,5.01,56277,10610,4,0.97,56172,5.917248245168594e-06,0.1409552296002706,0.001
-0.40115827,11305,5.05,56336,10620,4,0.97,56230,3.95056589955597e-06,0.14436613023281097,0.001
-0.40487155999999996,11315,5.09,56385,10630,4,0.97,56280,1.8482939140085364e-05,0.1420791417360306,0.001
-0.40141504999999994,11324,5.04,56430,10640,4,0.96,56325,6.365811316300096e-06,0.13776100426912308,0.001
-0.40617276,11335,5.08,56484,10650,4,0.96,56379,1.8183827023676713e-05,0.13839982450008392,0.001
-0.40688851,11345,5.09,56534,10660,4,0.96,56428,5.3802700676897075e-06,0.13921218862136206,0.001
-0.41093051,11355,5.15,56586,10670,4,0.97,56481,5.2805139148404125e-06,0.1409713625907898,0.001
-0.41192413,11365,5.12,56633,10680,4,0.96,56528,2.9642038725796738e-06,0.14110451191663742,0.001
-0.41275843,11375,5.12,56687,10690,4,0.96,56581,4.542259785011993e-06,0.13866439163684846,0.001
-0.40974289999999997,11385,5.08,56734,10700,4,0.96,56630,9.50613775785314e-06,0.1409259264667829,0.001
-0.40897607999999996,11395,5.05,56782,10710,4,0.95,56678,7.491651103919139e-06,0.14103188614050546,0.001
-0.39843087999999993,11404,4.94,56830,10720,4,0.94,56724,5.4481581628351705e-06,0.1447642058134079,0.001
-0.39899216000000004,11416,5.05,56890,10730,4,0.95,56785,4.7804373934923206e-06,0.1384563148021698,0.001
-0.39634783000000007,11426,5.07,56937,10740,4,0.95,56832,7.109546231731656e-06,0.14603688418865204,0.001
-0.38976567999999995,11436,5.01,56985,10750,4,0.94,56880,5.3578062306769425e-06,0.14688940718770027,0.001
-0.38911804000000005,11446,5.04,57038,10760,4,0.95,56934,5.768751816503937e-06,0.14377410113811492,0.001
-0.38904057000000003,11457,5.03,57089,10770,4,0.95,56983,4.546759425595935e-06,0.15153221786022186,0.001
-0.3886402499999999,11466,5.01,57134,10780,4,0.95,57030,1.1441074275353457e-05,0.1420541763305664,0.001
-0.38573381000000007,11477,5.02,57189,10790,4,0.95,57084,4.543576096693869e-06,0.14383025839924812,0.001
-0.38691864,11487,5.04,57238,10800,4,0.95,57134,4.4765742586605485e-06,0.14446977972984315,0.001
-0.39007605999999995,11497,5.1,57292,10810,4,0.96,57186,1.155482846115774e-05,0.13775920867919922,0.001
-0.39323214,11508,5.12,57342,10820,4,0.96,57236,1.3340317309484817e-05,0.13960142681996027,0.001
-0.3898660399999999,11517,4.98,57388,10830,4,0.95,57282,5.589731108557316e-06,0.14333630204200745,0.001
-0.39736551,11527,5.04,57441,10840,4,0.96,57336,5.255870064502233e-06,0.13562528043985367,0.001
-0.39705345000000003,11537,5.02,57487,10850,4,0.97,57382,7.642555942766194e-06,0.14528986811637878,0.001
-0.39499411,11546,4.97,57535,10860,4,0.96,57430,9.454324299440486e-06,0.1501462385058403,0.001
-0.39703631000000006,11557,4.98,57587,10870,4,0.95,57485,5.76980555706541e-06,0.1486494705080986,0.001
-0.39843407999999997,11567,5.04,57638,10880,4,0.96,57533,7.920080292933562e-06,0.1379113644361496,0.001
-0.39363772999999996,11576,4.95,57684,10890,4,0.95,57580,1.2160340853976473e-05,0.14620310813188553,0.001
-0.39458601000000004,11586,4.94,57732,10900,4,0.94,57627,4.37842260225807e-06,0.15253162011504173,0.001
-0.38979779999999997,11595,4.88,57780,10910,4,0.94,57674,6.041432970960159e-06,0.14641495645046235,0.001
-0.38788998999999996,11606,4.88,57830,10920,4,0.95,57724,2.639855040342809e-05,0.14132369682192802,0.001
-0.3914031700000001,11616,4.94,57882,10930,4,0.96,57777,6.021313856763299e-06,0.1482784003019333,0.001
-0.3851625800000001,11626,4.9,57931,10940,4,0.94,57825,6.711941637149721e-06,0.14221611991524696,0.001
-0.39246741000000007,11636,4.97,57984,10950,4,0.94,57879,1.116841637364511e-05,0.13746551796793938,0.001
-0.39748201,11647,5.04,58039,10960,4,0.95,57933,1.4708880068307431e-05,0.14588246991237006,0.001
-0.39399792999999994,11657,5.01,58088,10970,4,0.93,57980,4.5617654905072415e-06,0.13771804869174958,0.001
-0.39259539000000004,11667,4.98,58136,10980,4,0.93,58031,4.650453820431721e-06,0.1349573850631714,0.001
-0.40005331999999993,11678,5.06,58190,10990,4,0.93,58084,5.7746365850367254e-06,0.14008625703198568,0.001
-0.39472287000000006,11687,5.03,58235,11000,4,0.94,58131,5.748889748247166e-06,0.14864740893244743,0.001
-0.39805045,11697,5.06,58286,11010,4,0.94,58180,5.036855691287201e-06,0.13552369475364684,0.001
-0.39817858,11707,5.04,58334,11020,4,0.93,58229,3.247717040721909e-06,0.1426195204257965,0.001
-0.39122724999999997,11716,4.98,58380,11030,4,0.93,58276,5.3423436838784255e-06,0.14920848608016968,0.001
-0.39178463999999996,11725,4.95,58426,11040,4,0.94,58321,4.768686085299123e-06,0.142492812871933,0.001
-0.38403091000000006,11736,4.93,58477,11050,4,0.94,58372,1.4050909385332488e-05,0.13378799706697464,0.001
-0.38508776,11746,4.91,58530,11060,4,0.94,58425,7.419757184834452e-06,0.1418463706970215,0.001
-0.39193822000000006,11758,5.0,58588,11070,4,0.97,58483,4.118371577988e-06,0.1407308131456375,0.001
-0.3919605,11768,5.0,58636,11080,4,0.97,58530,5.075647186458809e-06,0.14173690974712372,0.001
-0.38311559,11777,4.9,58680,11090,4,0.96,58578,7.15946350737795e-06,0.14289314299821854,0.001
-0.38501096,11786,4.91,58726,11100,4,0.95,58621,7.4514629773148044e-06,0.13789135590195656,0.001
-0.3811829399999999,11796,4.92,58778,11110,4,0.95,58672,2.1285667753545567e-05,0.14104377776384353,0.001
-0.37577713,11805,4.88,58822,11120,4,0.95,58717,6.052829235159152e-06,0.1427055522799492,0.001
-0.37512618,11814,4.87,58867,11130,4,0.95,58763,5.895347726436739e-06,0.14269589260220528,0.001
-0.3769801599999999,11824,4.88,58914,11140,4,0.95,58810,3.081804254634335e-05,0.14170945435762405,0.001
-0.38291842000000004,11835,4.9,58967,11150,4,0.95,58861,5.756082032348786e-06,0.1370975524187088,0.001
-0.37858466,11845,4.86,59016,11160,4,0.95,58911,4.161211018072209e-06,0.1521846830844879,0.001
-0.36964067000000006,11854,4.77,59065,11170,4,0.95,58961,2.170339492598335e-05,0.14056689540545145,0.001
-0.37843250999999994,11865,4.83,59119,11180,4,0.95,59013,5.60506365824646e-06,0.14504844695329666,0.001
-0.37477364,11874,4.82,59162,11190,4,0.97,59058,7.196218689387024e-06,0.13673622533679008,0.001
-0.3780000699999999,11884,4.85,59211,11200,4,0.98,59106,5.375162618292961e-06,0.14062852412462234,0.001
-0.37994543000000003,11895,4.86,59264,11210,4,0.98,59159,6.139658296433481e-06,0.14192825555801392,0.001
-0.38089736,11903,4.87,59309,11220,4,0.97,59204,5.5473437896580435e-06,0.1528716117143631,0.001
-0.38692732,11914,4.93,59360,11230,4,0.97,59256,7.060901407385245e-06,0.1433959811925888,0.001
-0.38958228000000006,11923,4.93,59407,11240,4,0.95,59305,3.8840471461298876e-06,0.13952699303627014,0.001
-0.38835532,11933,4.89,59456,11250,4,0.95,59352,4.173438280001089e-06,0.14045058439175287,0.001
-0.39107302000000005,11944,4.93,59509,11260,4,0.93,59404,9.338788069206722e-06,0.14942962782723562,0.001
-0.38992861000000006,11953,4.91,59556,11270,4,0.92,59451,7.560946960438741e-06,0.14489113986492158,0.001
-0.3805448699999999,11962,4.8,59599,11280,4,0.9,59494,7.405184078379534e-06,0.14525996893644333,0.001
-0.39481544,11973,4.91,59653,11290,4,0.89,59547,3.782009874460831e-06,0.1516763096054395,0.001
-0.39933953,11984,4.96,59707,11300,4,0.89,59603,8.05090063035355e-06,0.14163420455796377,0.001
-0.40021674000000007,11994,4.96,59760,11310,4,0.89,59655,3.837134120961612e-06,0.14572596798340479,0.001
-0.40334472,12004,4.99,59808,11320,4,0.91,59703,9.46531463341671e-06,0.13721409440040588,0.001
-0.4039554700000001,12014,4.98,59858,11330,4,0.91,59753,7.026788898656377e-06,0.14420030415058135,0.001
-0.4019192,12024,5.02,59909,11340,4,0.94,59803,1.3418173921309062e-05,0.1397953281799952,0.001
-0.40216567,12034,5.03,59959,11350,4,0.93,59852,1.2333660833974136e-05,0.1453172154724598,0.001
-0.40119461,12044,5.0,60009,11360,4,0.94,59907,8.42054835932989e-06,0.14147056142489114,0.001
-0.40399261,12055,5.04,60060,11370,4,0.95,59955,1.1496926807315807e-05,0.14576450238625208,0.001
-0.40794150000000007,12065,5.12,60111,11380,4,0.97,60005,5.516850137610163e-06,0.13613276183605194,0.001
-0.39857698999999996,12075,5.07,60160,11390,4,0.98,60054,4.070573913850239e-06,0.14372766613960267,0.001
-0.39290675999999997,12085,5.03,60210,11400,4,0.98,60104,2.327664551557973e-05,0.14930194318294526,0.001
-0.39255142000000004,12095,5.03,60263,11410,4,0.97,60157,8.913228157325648e-06,0.14234495162963867,0.001
-0.39303365000000007,12105,5.04,60312,11420,4,0.96,60207,9.999684607464587e-06,0.1424049735069275,0.001
-0.3931784100000001,12115,5.04,60362,11430,4,0.95,60256,1.9116834361436002e-05,0.14275796711444855,0.001
-0.39138298000000005,12126,5.04,60413,11440,4,0.95,60309,4.557997272058856e-06,0.14029532670974731,0.001
-0.39347136,12136,5.06,60465,11450,4,0.96,60361,6.734042381140171e-06,0.1386495590209961,0.001
-0.3907020300000001,12146,5.06,60515,11460,4,0.97,60409,1.1742569222406019e-05,0.14382691383361818,0.001
-0.3934462400000001,12157,5.08,60568,11470,4,0.97,60464,7.136992280720733e-06,0.14057280570268632,0.001
-0.39362730000000007,12167,5.05,60616,11480,4,0.96,60512,3.6033360402143444e-06,0.1451530158519745,0.001
-0.39665829,12177,5.07,60667,11490,4,0.96,60563,4.648947788155056e-06,0.14783906638622285,0.001
-0.39737871999999996,12187,5.07,60717,11500,4,0.96,60612,3.553820495956946e-06,0.14179926613966623,0.001
-0.3922312,12197,5.01,60764,11510,4,0.97,60659,6.774900271011575e-06,0.1433960348367691,0.001
-0.3918087,12207,5.01,60813,11520,4,0.98,60708,5.256260521946388e-06,0.14572137594223022,0.001
-0.39231303999999995,12217,5.0,60862,11530,4,0.98,60757,5.70309084650944e-06,0.14729728996753694,0.001
-0.39928005999999994,12227,5.02,60915,11540,4,0.98,60808,4.548630067802151e-06,0.13958237767219545,0.001
-0.39485691,12237,4.99,60964,11550,4,0.98,60859,1.943499919434544e-05,0.14070515632629393,0.001
-0.39294932000000005,12247,4.98,61013,11560,4,0.97,60907,5.204137505643303e-06,0.14130155146121978,0.001
-0.39405268,12258,4.97,61065,11570,4,0.97,60961,7.589060442114715e-06,0.1394132763147354,0.001
-0.39293641,12269,5.03,61119,11580,4,0.98,61014,4.930604245600989e-06,0.14339459836483,0.001
-0.3902945800000001,12278,4.98,61165,11590,4,0.97,61061,5.948593108466109e-06,0.14916541427373886,0.001
-0.39270912,12289,5.01,61218,11600,4,0.97,61112,3.333328777443967e-06,0.14318341314792632,0.001
-0.39599098999999993,12298,5.03,61267,11610,4,0.97,61163,5.807821935377433e-06,0.1431129276752472,0.001
-0.3991650199999999,12309,5.05,61318,11620,4,0.97,61212,5.856786538060988e-06,0.1461893528699875,0.001
-0.39290475999999996,12318,5.01,61363,11630,4,0.97,61259,4.996189090888947e-06,0.1456752300262451,0.001
-0.38570887000000004,12327,4.94,61409,11640,4,0.96,61304,6.99209167578374e-06,0.14319706261157988,0.001
-0.38773494,12337,4.96,61460,11650,4,0.96,61354,4.821462312065705e-06,0.13343972153961658,0.001
-0.38953978000000006,12346,4.93,61506,11660,4,0.95,61401,5.975807198410621e-06,0.14675405621528625,0.001
-0.38694505,12356,4.9,61555,11670,4,0.94,61450,1.0131071348951082e-05,0.14693192765116692,0.001
-0.3874786700000001,12366,4.85,61604,11680,4,0.93,61500,4.927881718685967e-06,0.14270536005496978,0.001
-0.39060950000000005,12376,4.89,61654,11690,4,0.94,61549,1.236963344126707e-05,0.14215169250965118,0.001
-0.3890530499999999,12386,4.87,61705,11700,4,0.94,61600,3.425239015086845e-06,0.1376405619084835,0.001
-0.38703068000000007,12396,4.86,61753,11710,4,0.94,61649,3.4592595360057508e-06,0.14423793802658716,0.001
-0.38748615000000003,12406,4.87,61805,11720,4,0.94,61699,6.877933356008725e-06,0.14258614480495452,0.001
-0.3939662499999999,12416,4.94,61857,11730,4,0.95,61752,9.539671054881182e-06,0.14064201712608337,0.001
-0.3891334899999999,12426,4.94,61903,11740,4,0.96,61799,2.287557972522336e-05,0.14709415435791015,0.001
-0.38732795000000003,12435,4.9,61950,11750,4,0.95,61848,8.752251687837997e-06,0.13986658056577048,0.001
-0.38815532999999997,12446,4.97,62003,11760,4,0.97,61895,6.787272923247656e-06,0.14207105040550233,0.001
-0.3856406799999999,12456,5.01,62056,11770,4,0.97,61950,4.796556368091842e-06,0.14121831953525543,0.001
-0.38222981999999994,12466,5.01,62105,11780,4,0.98,62001,4.665962751460029e-06,0.13976499438285828,0.001
-0.37493155,12476,4.96,62150,11790,4,0.98,62046,2.1256087711662987e-05,0.14252401441335677,0.001
-0.37118306000000006,12484,4.89,62194,11800,4,0.97,62089,9.992882951337378e-06,0.1475919485092163,0.001
-0.37882435999999997,12495,4.95,62248,11810,4,0.97,62143,4.962107823303086e-06,0.14339986443519592,0.001
-0.3719174900000001,12504,4.86,62291,11820,4,0.95,62186,3.101854417764116e-06,0.14726821333169937,0.001
-0.36967384,12514,4.82,62339,11830,4,0.94,62234,5.469704501592787e-06,0.13614588975906372,0.001
-0.37663912000000005,12524,4.86,62389,11840,4,0.94,62285,6.492285820058896e-06,0.14185621092716852,0.001
-0.3775471499999999,12534,4.92,62442,11850,4,0.95,62337,3.5481568261275243e-06,0.14411787316203117,0.001
-0.38002632999999997,12544,4.88,62491,11860,4,0.95,62386,1.1060658925998723e-05,0.144342902302742,0.001
-0.38117893,12554,4.86,62542,11870,4,0.96,62436,4.450995584193152e-06,0.14729419648647307,0.001
-0.38260303000000007,12564,4.86,62591,11880,4,0.95,62485,8.025849183468381e-06,0.1460767164826393,0.001
-0.39180065,12575,4.95,62645,11890,4,0.95,62537,1.626846606086474e-05,0.14619466960430144,0.001
-0.3976875499999999,12585,5.0,62694,11900,4,0.95,62588,6.778856459277449e-06,0.1407249408463637,0.001
-0.39686255000000004,12596,4.99,62747,11910,4,0.95,62642,5.0562500291562175e-06,0.13510826528072356,0.001
-0.40003377,12606,5.07,62798,11920,4,0.97,62693,5.500645329448162e-06,0.14075692743062973,0.001
-0.40362914999999994,12617,5.11,62850,11930,4,0.98,62745,6.395374157364131e-06,0.14458631873130798,0.001
-0.40342202,12626,5.09,62898,11940,4,0.97,62793,3.0360896971615146e-06,0.14369677305221557,0.001
-0.40070978,12635,5.02,62944,11950,4,0.96,62840,9.828950896917377e-06,0.13994797170162201,0.001
-0.39436516000000005,12645,5.02,62993,11960,4,0.95,62887,8.652207952764002e-06,0.14588818699121475,0.001
-0.40065943000000004,12656,5.07,63049,11970,4,0.95,62944,6.143371024336375e-06,0.14982391148805618,0.001
-0.39996403,12666,5.07,63098,11980,4,0.96,62993,4.109609812985582e-06,0.14705851376056672,0.001
-0.39379746,12676,4.99,63144,11990,4,0.96,63039,2.178138129238505e-05,0.14377582371234893,0.001
-0.39814888,12687,5.07,63201,12000,4,0.97,63095,6.7964980037989635e-06,0.14348666618267694,0.001
-0.39306957,12697,5.04,63251,12010,4,0.97,63146,3.7273721318342723e-06,0.1473093181848526,0.001
-0.39049001000000005,12707,5.04,63302,12020,4,0.97,63198,4.516182457336981e-06,0.15074963867664337,0.001
-0.38438258,12717,5.0,63350,12030,4,0.97,63245,3.889363256348588e-06,0.14509662985801697,0.001
-0.3870153,12728,5.07,63405,12040,4,0.98,63299,1.9115620943921385e-05,0.14622750505805016,0.001
-0.38932204,12738,5.1,63454,12050,4,0.98,63350,5.942227971900138e-06,0.14241221845149993,0.001
-0.3907014199999999,12748,5.1,63503,12060,4,0.99,63397,3.5646341530082283e-06,0.1464199662208557,0.001
-0.3833083600000001,12758,5.03,63552,12070,4,0.98,63446,3.86559005013017e-06,0.14719716211160025,0.001
-0.3820787299999999,12768,5.03,63601,12080,4,0.98,63495,5.754671747126849e-06,0.1433545857667923,0.001
-0.38519820000000005,12777,5.04,63648,12090,4,0.97,63544,6.3474732087343e-06,0.15005958676338196,0.001
-0.38438179999999994,12788,5.02,63703,12100,4,0.97,63598,8.157864431268536e-06,0.13761911392211915,0.001
-0.38522075000000006,12798,5.01,63752,12110,4,0.96,63645,6.943255300484452e-06,0.13937067985534668,0.001
-0.38877730000000005,12808,5.03,63805,12120,4,0.96,63700,4.327460639312146e-06,0.13919142385323843,0.001
-0.39265904,12818,5.03,63853,12130,4,0.94,63747,2.6489265383133898e-05,0.15209828913211823,0.001
-0.38660499000000004,12828,4.98,63903,12140,4,0.94,63798,3.0556517685909056e-06,0.1320518046617508,0.001
-0.3883489199999999,12838,4.97,63951,12150,4,0.94,63849,6.24751692157588e-06,0.14651655033230782,0.001
-0.38290440000000003,12847,4.94,63997,12160,4,0.94,63893,7.161783173614822e-06,0.14562548696994781,0.001
-0.38650596,12858,5.01,64053,12170,4,0.95,63948,4.4177694083676515e-06,0.14407073458035788,0.001
-0.38706995,12868,5.0,64101,12180,4,0.95,63996,5.26119333699171e-06,0.1436861182252566,0.001
