rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
6.56,-0.61168456,3,5240,11235,44068,1.0,0.0016571192203887872,0.21006306633353233,43978,0.001
6.48,-0.6129569,3,5250,11250,44126,1.0,0.0016964655951596797,0.2170173575480779,44036,0.001
6.42,-0.6139777399999999,3,5260,11267,44191,1.0,0.0015830616633008634,0.21295365691184998,44100,0.001
6.31,-0.6084261500000001,3,5270,11282,44252,0.99,0.0017569355162171025,0.21893550952275595,44159,0.001
6.33,-0.60045319,3,5280,11300,44321,0.99,0.0016480042499357036,0.2116934321820736,44228,0.001
6.37,-0.6037642599999999,3,5290,11317,44389,0.99,0.0017335371147575124,0.22624552249908447,44297,0.001
6.39,-0.61156751,3,5300,11334,44453,0.99,0.0016327968332916498,0.22257879873116812,44361,0.001
6.39,-0.6165543400000001,3,5310,11351,44518,0.99,0.0016102400259114802,0.22334139049053192,44426,0.001
6.44,-0.63029435,3,5320,11368,44586,0.98,0.001697575196158141,0.23005270063877106,44498,0.001
6.39,-0.6271360699999999,3,5330,11384,44648,0.98,0.0016742936235719494,0.2095460519194603,44558,0.001
6.46,-0.6437764599999999,3,5340,11401,44714,0.98,0.00170539366081357,0.221867173910141,44621,0.001
6.54,-0.6548841800000001,3,5350,11417,44780,0.98,0.0017141527496278286,0.23075427114963531,44688,0.001
6.53,-0.6533678300000001,3,5360,11434,44844,0.98,0.0016714504890842363,0.20914961025118828,44753,0.001
6.51,-0.6441344099999999,3,5370,11449,44903,0.99,0.0014887529218362437,0.22292157635092735,44811,0.001
6.5,-0.64300682,3,5380,11466,44971,0.99,0.0016056129076917256,0.22631305952866873,44879,0.001
6.37,-0.6285617,3,5390,11481,45026,0.99,0.0016918488079681992,0.22520305961370468,44935,0.001
6.33,-0.6132764999999999,3,5400,11496,45086,0.99,0.001633722404949367,0.23245366911093393,44994,0.001
6.29,-0.6113598299999999,3,5410,11512,45147,0.99,0.0014305557706393301,0.20996103684107462,45056,0.001
6.25,-0.6086991900000001,3,5420,11528,45211,0.99,0.001528317853808403,0.19790585339069366,45117,0.001
6.27,-0.62208623,3,5430,11544,45275,0.98,0.0015605087100993842,0.22990033775568008,45184,0.001
6.26,-0.6098177899999999,3,5440,11561,45340,0.98,0.0018885214813053608,0.21821195880572,45250,0.001
6.24,-0.6123314799999999,3,5450,11577,45404,0.97,0.0015714631050026842,0.2450135995944341,45315,0.001
6.27,-0.61225235,3,5460,11594,45471,0.97,0.001716309561743401,0.2318876050412655,45377,0.001
6.35,-0.62418216,3,5470,11611,45538,0.97,0.0016145444242283702,0.22154149413108826,45442,0.001
6.28,-0.61334832,3,5480,11627,45599,0.97,0.0016555696622365052,0.22723818123340606,45506,0.001
6.32,-0.6275144300000001,3,5490,11642,45658,0.97,0.0018643600827393432,0.23619186381498972,45568,0.001
6.29,-0.6214220699999999,3,5500,11657,45715,0.97,0.0018112705321982503,0.22021032869815826,45625,0.001
6.35,-0.62883442,3,5510,11674,45782,0.97,0.001676839543506503,0.2165792832771937,45689,0.001
6.39,-0.6254716199999999,3,5520,11691,45850,0.98,0.0015936021227389574,0.2281227968633175,45758,0.001
6.49,-0.63164143,3,5530,11710,45924,0.99,0.0016665775765432045,0.221437968313694,45832,0.001
6.52,-0.6389651100000001,3,5540,11727,45992,0.99,0.0016433951031002733,0.22184138372540474,45899,0.001
6.55,-0.63604853,3,5550,11745,46059,1.0,0.0016249734908342361,0.2238771952688694,45968,0.001
6.56,-0.6395146700000001,3,5560,11762,46127,1.0,0.0016364696978901823,0.2229845573504766,46037,0.001
6.65,-0.64859337,3,5570,11782,46203,1.0,0.001573396846652031,0.21662035087744394,46111,0.001
6.66,-0.6544206200000001,3,5580,11797,46265,1.0,0.0014913904791076977,0.2029042442639669,46174,0.001
6.7,-0.65695989,3,5590,11814,46328,1.0,0.0018557893012517265,0.21197815239429474,46237,0.001
6.73,-0.65524924,3,5600,11829,46388,1.0,0.0015001627422558765,0.22492077946662903,46299,0.001
6.73,-0.65152716,3,5610,11846,46455,1.0,0.001974203682038933,0.2172540525595347,46362,0.001
6.65,-0.6391646899999999,3,5620,11862,46515,1.0,0.0017047406727215275,0.2372170127928257,46425,0.001
6.53,-0.6155583499999999,3,5630,11877,46577,1.0,0.0013926084153354167,0.20839874943097433,46486,0.001
6.53,-0.6122945200000001,3,5640,11895,46645,1.0,0.0016851403488544747,0.22193796187639236,46551,0.001
6.54,-0.6089161999999999,3,5650,11912,46713,1.0,0.001419492914075298,0.21639349311590195,46624,0.001
6.46,-0.59999453,3,5660,11928,46773,1.0,0.001710890947530667,0.22416438659032187,46681,0.001
6.37,-0.59499785,3,5670,11945,46840,1.0,0.00151794704531009,0.23641717433929443,46746,0.001
6.42,-0.6077004599999999,3,5680,11962,46907,1.0,0.0016304241493344308,0.24127726256847382,46817,0.001
6.42,-0.6168320700000001,3,5690,11978,46970,0.99,0.0016475904073255758,0.2278351684411367,46877,0.001
6.48,-0.63207001,3,5700,11995,47036,0.99,0.001768070855177939,0.2074020653963089,46942,0.001
6.47,-0.63567117,3,5710,12012,47102,0.99,0.001699174492387101,0.2136302888393402,47008,0.001
6.56,-0.64455848,3,5720,12029,47171,0.99,0.001546089700423181,0.2024072209993998,47078,0.001
6.53,-0.65408044,3,5730,12044,47230,0.97,0.0017093998418810468,0.23502629001935324,47139,0.001
6.43,-0.64002853,3,5740,12059,47288,0.97,0.001735198823735118,0.22719859331846237,47197,0.001
6.38,-0.64101538,3,5750,12075,47351,0.96,0.0014738310128450394,0.21971026062965393,47260,0.001
6.38,-0.6395089199999999,3,5760,12090,47411,0.96,0.0015258053705717127,0.22272896766662598,47319,0.001
6.38,-0.63561527,3,5770,12107,47478,0.96,0.0019880970241501926,0.22342486182848612,47388,0.001
6.35,-0.62560996,3,5780,12124,47542,0.96,0.0017073313356377184,0.20904336869716644,47448,0.001
6.38,-0.6294134100000001,3,5790,12141,47608,0.97,0.0015454190683418087,0.21316618223985037,47517,0.001
6.35,-0.63510196,3,5800,12157,47671,0.97,0.0016357090789824724,0.22975683212280273,47580,0.001
6.3,-0.62438511,3,5810,12172,47732,0.97,0.0016684618545696138,0.21244998276233673,47643,0.001
6.43,-0.63957883,3,5820,12193,47814,0.97,0.0015910842921584845,0.22228634109099707,47719,0.001
6.52,-0.6352306,3,5830,12211,47882,0.99,0.0014825667021796107,0.21572559078534445,47791,0.001
6.58,-0.6468995599999999,3,5840,12227,47946,0.99,0.0017121723620221018,0.218445286154747,47856,0.001
6.71,-0.6536359300000001,3,5850,12247,48022,1.0,0.0015095678179270842,0.21924018363157907,47930,0.001
6.86,-0.6667054299999999,3,5860,12266,48097,0.99,0.0017122775704289477,0.20557965338230133,48005,0.001
6.8,-0.6537359199999999,3,5870,12282,48158,0.99,0.0017988626641454175,0.21403909847140312,48067,0.001
6.89,-0.6717720300000001,3,5880,12300,48231,0.99,0.001791631046216935,0.22838420420885086,48139,0.001
6.96,-0.67185494,3,5890,12319,48304,0.99,0.0016607126952814205,0.21756627162297568,48211,0.001
6.93,-0.6602605699999999,3,5900,12334,48364,0.99,0.0016768118699214288,0.22857922315597534,48274,0.001
6.95,-0.6683046599999999,3,5910,12350,48427,0.99,0.0017765130614861846,0.21216633915901184,48337,0.001
6.81,-0.65405252,3,5920,12368,48495,0.99,0.0015364833331356447,0.22577136754989624,48403,0.001
6.77,-0.6505619700000002,3,5930,12384,48559,0.99,0.0016336668049916625,0.23838475346565247,48468,0.001
6.74,-0.64602066,3,5940,12400,48620,0.99,0.0014922014670446515,0.22144544621308646,48531,0.001
6.62,-0.6422241799999999,3,5950,12416,48684,0.99,0.0019489630358293653,0.23459851741790771,48592,0.001
6.54,-0.62877953,3,5960,12433,48751,1.0,0.0014220995861770852,0.22019430622458458,48660,0.001
6.64,-0.65070435,3,5970,12452,48822,1.0,0.0014872971389974868,0.22220735748608908,48731,0.001
6.56,-0.63282841,3,5980,12468,48887,1.0,0.0014677455053768223,0.2251875400543213,48795,0.001
6.54,-0.6311129799999999,3,5990,12487,48958,1.0,0.001635234240287294,0.2245781123638153,48866,0.001
6.59,-0.6367077600000001,3,6000,12503,49023,1.0,0.0017366719936641555,0.22691374023755392,48931,0.001
6.61,-0.62834329,3,6010,12520,49088,1.0,0.0014567600834804277,0.21639890472094217,48998,0.001
6.72,-0.6416894600000002,3,6020,12540,49167,1.0,0.0014436313261588414,0.222804124156634,49073,0.001
6.68,-0.6418367,3,6030,12556,49227,1.0,0.0016322117880918086,0.23777957260608673,49137,0.001
6.62,-0.6406221599999999,3,6040,12570,49282,1.0,0.0016256581293419003,0.22775550186634064,49190,0.001
6.65,-0.6417945399999999,3,6050,12587,49349,1.0,0.0016532993293367326,0.22663022875785827,49261,0.001
6.69,-0.6595252100000001,3,6060,12605,49420,1.0,0.0015902552986517549,0.21914706379175186,49327,0.001
6.72,-0.65388499,3,6070,12624,49494,1.0,0.0017726484608526032,0.2214379757642746,49400,0.001
6.74,-0.6562193299999999,3,6080,12641,49561,1.0,0.001473471738531121,0.21841121713320413,49469,0.001
6.61,-0.62710562,3,6090,12656,49619,1.0,0.0018126222809466224,0.2265446037054062,49529,0.001
6.55,-0.62252816,3,6100,12671,49678,1.0,0.0017297065816819668,0.24510423839092255,49587,0.001
6.52,-0.6130457500000001,3,6110,12687,49740,1.0,0.0017626370924214523,0.2341468334197998,49647,0.001
6.32,-0.60318994,3,6120,12702,49799,0.98,0.001580028038006276,0.23352991417050362,49710,0.001
6.4,-0.6151523300000001,3,6130,12719,49867,0.98,0.0017433942606051762,0.2239700804154078,49775,0.001
6.54,-0.6330476399999999,3,6140,12737,49936,0.98,0.00169740105047822,0.23894275228182474,49846,0.001
6.57,-0.6366867700000001,3,6150,12755,50006,0.98,0.001653352436343474,0.227678582072258,49915,0.001
6.43,-0.6194780000000001,3,6160,12769,50063,0.97,0.001508177164942026,0.2179154008626938,49972,0.001
6.31,-0.6087474499999999,3,6170,12785,50125,0.97,0.0018563013523817062,0.22412829101085663,50034,0.001
6.22,-0.5967512999999999,3,6180,12800,50183,0.96,0.00204692711122334,0.2115195393562317,50091,0.001
6.3,-0.6124361899999999,3,6190,12817,50249,0.96,0.0017676639836281538,0.23050253838300705,50157,0.001
6.39,-0.6165390000000001,3,6200,12834,50317,0.96,0.001432647443531702,0.20931301017602286,50225,0.001
6.48,-0.63973195,3,6210,12852,50388,0.96,0.001571305775238822,0.22625445822874704,50298,0.001
6.57,-0.6440867499999999,3,6220,12870,50456,0.98,0.0017174455699407393,0.23234221935272217,50366,0.001
6.57,-0.64252109,3,6230,12887,50524,0.98,0.001623357180505991,0.23516779641310373,50433,0.001
6.55,-0.64042211,3,6240,12904,50591,0.98,0.0015277375738757353,0.21410937110582987,50500,0.001
6.49,-0.62463794,3,6250,12921,50655,0.98,0.001603956733431135,0.23717223604520163,50565,0.001
6.59,-0.62305684,3,6260,12938,50722,0.99,0.0014758243425084011,0.23811683058738708,50627,0.001
6.61,-0.6303473599999999,3,6270,12954,50786,0.99,0.0015759399393573403,0.22921990354855856,50695,0.001
6.67,-0.64358116,3,6280,12971,50850,1.0,0.001570912339957431,0.22307990491390228,50758,0.001
6.69,-0.65552148,3,6290,12988,50918,1.0,0.0015579249343967863,0.22926485538482666,50827,0.001
6.61,-0.6477648,3,6300,13003,50978,0.99,0.0018204292670513194,0.22732876241207123,50888,0.001
6.57,-0.63610269,3,6310,13020,51045,0.99,0.001562706394387143,0.21767926588654518,50952,0.001
6.54,-0.62437147,3,6320,13037,51110,0.98,0.0019363115541636943,0.22666926681995392,51019,0.001
6.54,-0.6209685599999999,3,6330,13054,51178,0.98,0.001772428067245831,0.2243607540925344,51086,0.001
6.62,-0.6258880099999999,3,6340,13073,51253,0.98,0.0015453247469849885,0.22564328213532767,51159,0.001
6.65,-0.63036576,3,6350,13090,51320,0.98,0.001746091040937851,0.2325236201286316,51227,0.001
6.54,-0.6315952699999999,3,6360,13105,51376,0.98,0.001635650242678821,0.21764337519804636,51286,0.001
6.62,-0.64847173,3,6370,13123,51448,0.98,0.0016239605278574995,0.22217678278684616,51356,0.001
6.66,-0.6584954999999999,3,6380,13141,51516,0.98,0.0016685655573382974,0.23298408463597298,51423,0.001
6.61,-0.6456534199999999,3,6390,13157,51579,0.98,0.0014337511771979432,0.20760193963845572,51489,0.001
6.69,-0.65792973,3,6400,13174,51647,0.99,0.001538513577543199,0.22894295553366342,51556,0.001
6.74,-0.6631175699999998,3,6410,13193,51719,0.99,0.0017350219034900267,0.22336874405543009,51627,0.001
6.77,-0.67507121,3,6420,13210,51787,1.0,0.0013592908702169855,0.21497444808483124,51696,0.001
6.65,-0.6659073000000001,3,6430,13225,51843,1.0,0.0017571003263583407,0.21298163384199142,51752,0.001
6.55,-0.6601336799999998,3,6440,13241,51908,1.0,0.0017631057853577659,0.23868799582123756,51817,0.001
6.56,-0.6609989800000001,3,6450,13259,51976,1.0,0.0016609065816737712,0.22072737514972687,51885,0.001
6.63,-0.6527155099999998,3,6460,13275,52039,1.0,0.0017452892414959414,0.23109054937958717,51948,0.001
6.68,-0.63801504,3,6470,13295,52116,1.0,0.0016012017507679188,0.22652745991945267,52025,0.001
6.63,-0.62896916,3,6480,13311,52179,1.0,0.0017499207751825452,0.22915218025445938,52087,0.001
6.6,-0.6231798,3,6490,13326,52239,1.0,0.001882583268785051,0.22201839089393616,52148,0.001
6.57,-0.62072527,3,6500,13343,52304,1.0,0.0018084338710953791,0.23074031869570413,52211,0.001
6.36,-0.5988525,3,6510,13356,52355,0.99,0.001220500407119592,0.18360184133052826,52263,0.001
6.37,-0.59759901,3,6520,13373,52424,0.99,0.0017414070732359374,0.2322469875216484,52332,0.001
6.55,-0.60729935,3,6530,13392,52498,0.99,0.001745118701364845,0.22426498929659525,52408,0.001
6.5,-0.59794151,3,6540,13408,52558,0.99,0.0016213762806728481,0.2211262732744217,52465,0.001
6.55,-0.6103192700000001,3,6550,13426,52631,0.99,0.0017047745292074977,0.22318929731845855,52538,0.001
6.61,-0.62446523,3,6560,13444,52700,0.99,0.0016142175300046802,0.2127558489640554,52606,0.001
6.51,-0.63261407,3,6570,13461,52767,0.99,0.0014132778393104672,0.21715660393238068,52673,0.001
6.5,-0.62267799,3,6580,13477,52829,0.99,0.001675993054439979,0.2381194792687893,52738,0.001
6.62,-0.64645661,3,6590,13496,52901,0.99,0.0015614665365622689,0.21260433892409006,52808,0.001
6.66,-0.65991192,3,6600,13513,52970,0.99,0.0015282461471441719,0.23052724078297615,52881,0.001
6.78,-0.6771467099999999,3,6610,13529,53033,1.0,0.0016315967659465969,0.24993465344111124,52940,0.001
6.76,-0.66713724,3,6620,13547,53100,1.0,0.001725883746985346,0.22497313718001047,53010,0.001
6.7,-0.66810395,3,6630,13564,53168,1.0,0.0016246983626236518,0.22112790246804556,53077,0.001
6.74,-0.6709545699999998,3,6640,13581,53232,1.0,0.0014586028642952441,0.22309578458468118,53140,0.001
6.62,-0.6527946900000002,3,6650,13596,53293,1.0,0.0014720732113346457,0.23422543704509735,53202,0.001
6.62,-0.6598798799999999,3,6660,13614,53362,1.0,0.0017228520175974285,0.21292173862457275,53268,0.001
6.65,-0.65774486,3,6670,13632,53432,1.0,0.0015559802995994687,0.2287851758301258,53342,0.001
6.7,-0.67118436,3,6680,13649,53499,1.0,0.0018518917640903965,0.2248791679739952,53407,0.001
6.63,-0.6589094300000002,3,6690,13666,53564,1.0,0.001477769742320691,0.22386987507343292,53471,0.001
6.59,-0.6426944,3,6700,13682,53629,1.0,0.0016635457027910484,0.22021403163671494,53539,0.001
6.65,-0.6489989299999999,3,6710,13700,53698,1.0,0.0015404778241645545,0.21406397223472595,53604,0.001
6.64,-0.6506038400000002,3,6720,13717,53764,1.0,0.0016248585242364141,0.22761448919773103,53674,0.001
6.6,-0.6426487200000001,3,6730,13733,53828,1.0,0.0018108482860649626,0.2261986235777537,53737,0.001
6.61,-0.6406162499999999,3,6740,13750,53893,1.0,0.0015343525058900316,0.23618342479070029,53803,0.001
6.65,-0.64857399,3,6750,13767,53958,1.0,0.001512743118736479,0.2210630550980568,53867,0.001
6.63,-0.6403081899999999,3,6760,13784,54025,1.0,0.0017225069293220127,0.22423327341675758,53934,0.001
6.6,-0.63173042,3,6770,13801,54092,1.0,0.0016863610362634063,0.24887747317552567,54001,0.001
6.66,-0.6325820799999999,3,6780,13820,54165,1.0,0.0015757368819322437,0.22261636704206467,54073,0.001
6.64,-0.6280296499999999,3,6790,13836,54228,1.0,0.0016616580542176962,0.23603756725788116,54136,0.001
6.66,-0.6261398500000002,3,6800,13853,54295,1.0,0.0014949443750083447,0.2160104662179947,54203,0.001
6.57,-0.6222829799999999,3,6810,13868,54355,1.0,0.0015664007980376482,0.22530975937843323,54263,0.001
6.55,-0.6222831900000001,3,6820,13885,54419,1.0,0.0016139151528477668,0.23704257607460022,54327,0.001
6.53,-0.6230657100000001,3,6830,13901,54481,1.0,0.0017837428371421994,0.22256194353103637,54389,0.001
6.48,-0.62319751,3,6840,13916,54541,1.0,0.0016412765253335238,0.22540318965911865,54452,0.001
6.46,-0.6168980199999999,3,6850,13932,54604,1.0,0.0018242239020764828,0.23177644610404968,54514,0.001
6.41,-0.6121557600000002,3,6860,13948,54666,1.0,0.0015913345268927515,0.20999535421530405,54575,0.001
6.45,-0.6207527,3,6870,13966,54737,1.0,0.0013923173343452315,0.21193710962931314,54645,0.001
6.41,-0.6154039199999999,3,6880,13984,54806,1.0,0.0017846987531003025,0.23687095567584038,54715,0.001
6.52,-0.62035935,3,6890,14003,54880,1.0,0.0016757323173806071,0.21644939854741096,54785,0.001
6.46,-0.62765697,3,6900,14018,54941,0.99,0.0014514951035380363,0.2222607061266899,54848,0.001
6.46,-0.6218061,3,6910,14034,55001,0.99,0.001648308476433158,0.2288805047671,54909,0.001
6.51,-0.62363578,3,6920,14051,55070,0.99,0.0015959331503836438,0.21275144070386887,54979,0.001
6.63,-0.63063125,3,6930,14070,55144,0.99,0.001591018241015263,0.23698097094893456,55050,0.001
6.65,-0.6310406199999999,3,6940,14086,55206,0.99,0.001412979792803526,0.22187835474809012,55114,0.001
6.64,-0.6342823599999999,3,6950,14102,55268,0.98,0.001695166075868266,0.21611231565475464,55178,0.001
6.72,-0.6539128799999999,3,6960,14120,55338,0.98,0.0015685386671167281,0.21744098141789436,55247,0.001
6.69,-0.6487403400000001,3,6970,14137,55406,0.98,0.0015031999708818538,0.2128257118165493,55314,0.001
6.75,-0.6582309700000001,3,6980,14157,55481,0.98,0.0016254439105978236,0.2319912239909172,55388,0.001
6.62,-0.6556647200000001,3,6990,14172,55542,0.98,0.0015900247497484088,0.23149120062589645,55451,0.001
6.65,-0.65004309,3,7000,14189,55606,0.99,0.0014661957642861775,0.22766997292637825,55516,0.001
6.76,-0.65822495,3,7010,14207,55677,0.99,0.0014428715997685988,0.20531265437602997,55584,0.001
6.73,-0.65547393,3,7020,14224,55743,0.99,0.0017849588301032781,0.23214242855707803,55650,0.001
6.67,-0.6558316399999999,3,7030,14241,55811,0.99,0.0016832911205710843,0.22062835097312927,55716,0.001
6.68,-0.6630190899999999,3,7040,14257,55874,0.99,0.0017488130368292331,0.22899548709392548,55781,0.001
6.8,-0.6750536500000002,3,7050,14276,55948,1.0,0.0016239482016923528,0.21848400433858237,55855,0.001
6.76,-0.65917457,3,7060,14293,56014,0.99,0.0017852461231606348,0.2265123873949051,55926,0.001
6.74,-0.6634762,3,7070,14310,56080,0.98,0.0018752480391412973,0.22596000880002975,55989,0.001
6.64,-0.6565961,3,7080,14326,56145,0.98,0.0015741595832098807,0.2212079813083013,56053,0.001
6.69,-0.66112197,3,7090,14343,56211,0.98,0.0016265331534668804,0.24272210896015167,56119,0.001
6.81,-0.6753746899999998,3,7100,14363,56287,0.98,0.0014467900230859716,0.22475330531597137,56196,0.001
6.67,-0.6562271599999999,3,7110,14377,56344,0.98,0.0015358654083684087,0.21649601062138876,56252,0.001
6.62,-0.6489124400000001,3,7120,14393,56405,0.98,0.0017172889085486532,0.22192734479904175,56315,0.001
6.66,-0.6543808700000001,3,7130,14412,56477,0.98,0.0018474375247024,0.22735899686813354,56383,0.001
6.62,-0.64803847,3,7140,14426,56536,0.97,0.001635715365409851,0.21971641977628073,56448,0.001
6.45,-0.62298349,3,7150,14441,56593,0.97,0.001560297057343026,0.22027147809664407,56502,0.001
6.45,-0.6260422599999999,3,7160,14458,56659,0.97,0.0015789831755682825,0.2076403647661209,56567,0.001
6.46,-0.62701435,3,7170,14475,56726,0.98,0.0017785681266104802,0.22897139564156532,56637,0.001
6.4,-0.6164946699999999,3,7180,14490,56785,0.98,0.0018529327935539186,0.22560496628284454,56693,0.001
6.37,-0.61035083,3,7190,14506,56848,0.98,0.0016456962662882038,0.21413016319274902,56758,0.001
6.24,-0.59684432,3,7200,14522,56911,0.98,0.0017211798944377474,0.22630426784356436,56819,0.001
6.31,-0.59737788,3,7210,14539,56975,0.98,0.0016917797736823558,0.23688961565494537,56885,0.001
6.36,-0.59994158,3,7220,14556,57041,0.98,0.0019039396429434419,0.23083536326885223,56949,0.001
6.29,-0.5944514200000001,3,7230,14572,57106,0.98,0.001652890699915588,0.2261363019545873,57014,0.001
6.35,-0.6018817200000001,3,7240,14589,57171,0.98,0.0015104236275268097,0.24622799456119537,57083,0.001
6.38,-0.60734119,3,7250,14604,57231,0.98,0.0017244655561322968,0.22480201721191406,57140,0.001
6.35,-0.6101569900000001,3,7260,14620,57294,0.99,0.0017377830808982253,0.22634650021791458,57202,0.001
6.35,-0.60103473,3,7270,14637,57361,0.99,0.0016031060626523362,0.23204765915870668,57270,0.001
6.31,-0.59643984,3,7280,14652,57416,0.99,0.0014826624122049128,0.23352676630020142,57325,0.001
6.36,-0.6073232,3,7290,14669,57484,0.99,0.0017138505820184946,0.2272021621465683,57392,0.001
6.3,-0.5955092900000001,3,7300,14684,57541,0.99,0.0014753017264107864,0.23968001206715903,57452,0.001
6.28,-0.5964178299999999,3,7310,14699,57603,0.99,0.0014018416113685817,0.24370937421917915,57510,0.001
6.19,-0.59145049,3,7320,14714,57660,0.98,0.0015653401302794616,0.22155540188153586,57570,0.001
6.22,-0.58604586,3,7330,14731,57728,0.98,0.001702629404866861,0.2288964420557022,57634,0.001
6.17,-0.58005287,3,7340,14746,57788,0.98,0.0015789307986519166,0.22349318116903305,57696,0.001
6.22,-0.5910857799999999,3,7350,14763,57853,0.98,0.00181917161680758,0.22599107027053833,57762,0.001
6.3,-0.6003612300000001,3,7360,14781,57924,0.98,0.0016160263476194814,0.24083473905920982,57832,0.001
6.32,-0.60312567,3,7370,14799,57993,0.98,0.0015737656271085144,0.21025557816028595,57900,0.001
6.46,-0.62548784,3,7380,14817,58062,0.98,0.001576432166621089,0.2224185218413671,57970,0.001
6.39,-0.6177138999999999,3,7390,14832,58123,0.98,0.0019018188080129523,0.24924421310424805,58030,0.001
6.59,-0.64031807,3,7400,14852,58200,0.98,0.0015948926863659705,0.22128651291131973,58108,0.001
6.58,-0.6428780300000001,3,7410,14868,58261,0.98,0.00139391312841326,0.22354306280612946,58169,0.001
6.62,-0.64983116,3,7420,14883,58322,0.99,0.0014914397227888305,0.21347064773241678,58231,0.001
6.55,-0.6575124499999998,3,7430,14899,58383,0.98,0.0016689591409106339,0.22362248227000237,58292,0.001
6.56,-0.658957,3,7440,14914,58444,0.98,0.0016163737513124944,0.22853946685791016,58355,0.001
6.55,-0.64996054,3,7450,14930,58508,0.98,0.0014383257512236014,0.23665907979011536,58419,0.001
6.45,-0.64092719,3,7460,14946,58569,0.98,0.0017515703470313124,0.22167972723642984,58477,0.001
6.39,-0.6340163699999999,3,7470,14962,58632,0.98,0.0017736580921337008,0.2163692762454351,58540,0.001
6.35,-0.61923124,3,7480,14979,58697,0.98,0.001669129157172782,0.23508162423968315,58606,0.001
6.3,-0.61051699,3,7490,14993,58753,0.98,0.001463229232467711,0.22800637781620026,58663,0.001
6.22,-0.6141955,3,7500,15011,58822,0.98,0.0016303743856648605,0.22721015910307565,58729,0.001
6.26,-0.62452646,3,7510,15028,58887,0.98,0.0016530905122635886,0.2245684415102005,58794,0.001
6.26,-0.6209673400000001,3,7520,15043,58948,0.98,0.0016998829087242484,0.22433201471964517,58857,0.001
6.31,-0.61017925,3,7530,15060,59014,0.99,0.0016612016916042194,0.229598980396986,58921,0.001
6.29,-0.6072595,3,7540,15075,59073,0.99,0.0019168149447068572,0.22289795676867166,58982,0.001
6.28,-0.61516372,3,7550,15091,59136,0.99,0.0014325302327051759,0.22179982562859854,59046,0.001
6.39,-0.6212121300000001,3,7560,15110,59208,0.99,0.001564299621220146,0.22353317588567734,59116,0.001
6.31,-0.61333245,3,7570,15124,59263,0.99,0.001602661842480302,0.23595030605793,59173,0.001
6.23,-0.6032478099999999,3,7580,15138,59320,0.99,0.001507937500718981,0.20518774539232254,59229,0.001
6.32,-0.6223311499999998,3,7590,15155,59385,0.99,0.0016386864008381963,0.22046108543872833,59292,0.001
6.26,-0.60434178,3,7600,15171,59448,0.99,0.0017626901001979907,0.23372547825177512,59355,0.001
6.21,-0.5949452300000001,3,7610,15187,59508,0.99,0.0015683884412283078,0.22336548194289207,59417,0.001
6.29,-0.60559264,3,7620,15204,59577,0.98,0.001601330969216568,0.2431139498949051,59483,0.001
6.31,-0.61617235,3,7630,15222,59645,0.98,0.0016749673689316427,0.2146775225798289,59553,0.001
6.39,-0.62685164,3,7640,15239,59712,0.99,0.0015958470321493223,0.22571055591106415,59620,0.001
6.43,-0.62906153,3,7650,15256,59779,0.99,0.0016068133797186117,0.23488442599773407,59686,0.001
6.39,-0.62011826,3,7660,15273,59847,0.99,0.0017118103763399024,0.22427921493848166,59755,0.001
6.46,-0.62812921,3,7670,15289,59909,0.98,0.0015102020309617121,0.23151861131191254,59821,0.001
6.52,-0.6408951900000001,3,7680,15305,59972,0.98,0.0017139801251081128,0.2321922928094864,59881,0.001
6.64,-0.64756001,3,7690,15325,60049,0.98,0.0017311077535850927,0.23643247410655022,59957,0.001
6.66,-0.6604154099999999,3,7700,15341,60114,0.98,0.001727378079002457,0.2249821424484253,60022,0.001
6.71,-0.66050568,3,7710,15358,60179,0.98,0.0018222689728385635,0.22419537603855133,60089,0.001
6.65,-0.65622403,3,7720,15374,60242,0.99,0.0015618500959438582,0.2215269853671392,60150,0.001
6.58,-0.6514513399999999,3,7730,15390,60303,0.99,0.0016586701773727934,0.23043585320313772,60212,0.001
6.57,-0.63590602,3,7740,15407,60369,0.99,0.002071460126899183,0.22345725695292154,60276,0.001
6.55,-0.62813912,3,7750,15424,60434,0.99,0.0018743147840723396,0.2202707901597023,60343,0.001
6.51,-0.61956226,3,7760,15440,60498,0.99,0.001564199182515343,0.22279279430707297,60403,0.001
6.56,-0.6238539300000001,3,7770,15457,60565,1.0,0.0017215529611955087,0.21671845018863678,60474,0.001
6.56,-0.62794279,3,7780,15473,60628,1.0,0.0017240613399605667,0.23333286742369333,60537,0.001
6.49,-0.6189201400000001,3,7790,15491,60698,1.0,0.0015092518491049607,0.23502043883005777,60605,0.001
6.49,-0.6133740200000001,3,7800,15508,60763,1.0,0.0015030718641355634,0.23985767737030983,60672,0.001
6.51,-0.63377718,3,7810,15525,60830,1.0,0.0015664884787318961,0.20330943167209625,60739,0.001
6.47,-0.6204757900000001,3,7820,15540,60889,1.0,0.0015969515312463044,0.21155709028244019,60797,0.001
6.51,-0.6210969700000001,3,7830,15557,60954,1.0,0.0016230657638516277,0.22410455718636513,60862,0.001
6.48,-0.63058253,3,7840,15573,61017,1.0,0.0016073573613539338,0.22635498642921448,60923,0.001
