#{"t_start": 1702879125.2110305, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.816805,29,1640.767733
-0.598968,12,1643.751024
-0.751796,14,1647.084488
-1.274001,44,1657.435643
-0.490097,6,1659.085636
-2.923619,100,1682.454564
-0.715985,11,1685.604765
-3.470754,100,1709.007074
-0.264062,6,1711.023995
-0.915363,33,1718.757907
-2.496841,100,1742.293322
-0.572099,7,1744.560222
-0.341594,6,1746.010554
-0.602919,9,1748.144027
-0.445903,15,1751.71121
-0.379798,7,1753.444039
-0.790179,31,1760.728419
-0.780857,16,1764.662891
-2.953722,100,1788.097541
-2.043434,73,1805.748924
-0.437263,7,1807.832616
-0.315819,5,1809.049429
-0.302737,10,1811.416311
-0.530795,9,1813.582426
-0.572857,7,1815.266685
-3.150476,100,1838.652937
-1.590508,61,1853.503453
-0.439856,9,1855.97023
-0.525264,14,1859.303967
-0.342764,6,1860.78723
-0.24252,6,1862.221049
-0.582102,8,1864.120963
-0.337621,7,1865.804585
-0.322075,5,1867.021024
-0.301026,6,1868.454892
-0.664957,7,1870.121323
-0.574116,8,1872.021774
-0.616063,7,1873.704869
-0.576249,7,1875.388456
-0.368084,5,1876.588593
-0.516713,14,1879.888885
-0.58867,16,1883.706389
-0.784827,15,1887.306193
-0.550307,7,1889.039816
-0.49258,8,1890.956636
-0.517846,6,1892.40674
-2.372635,100,1915.775743
-0.645562,18,1920.592791
-0.273109,4,1921.642959
-0.459063,6,1923.076288
-0.380757,5,1924.276436
-0.575531,10,1926.643141
-0.368504,6,1928.110045
-0.312806,8,1930.010384
-0.538663,6,1931.460181
-0.305748,5,1932.660382
-0.332943,5,1933.860394
-0.491556,8,1935.760658
-0.814839,19,1940.244411
-0.332714,6,1941.761495
-0.27647,4,1942.727993
-0.352128,7,1944.394864
-2.945261,100,1967.763512
-2.518865,100,1991.715492
-0.308735,5,1993.499557
-0.371225,7,1995.166677
-0.572764,6,1996.599728
-1.092644,48,2007.83405
-0.558235,8,2010.000666
-0.207348,4,2010.984863
-0.507397,10,2013.350978
-1.033421,35,2021.585035
-0.475253,7,2023.43599
-0.465506,7,2025.118946
-0.314111,6,2026.567698
-0.44911,9,2028.702559
-0.332047,7,2030.385647
-0.626851,7,2032.052448
-0.383903,10,2034.419403
-0.345715,7,2036.103075
-0.631111,13,2039.186618
-0.261678,5,2040.419945
-0.247357,5,2041.620084
-0.206235,4,2042.570611
-0.540949,9,2044.687099
-0.589911,10,2047.070595
-0.464724,6,2048.520596
-0.843152,22,2053.687729
-0.279888,5,2054.971446
-0.283493,5,2056.1716
-0.53628,6,2057.604784
-0.281219,5,2058.805008
-0.416947,6,2060.2384
-0.322013,6,2061.671955
-0.32321,5,2062.871982
-0.619307,6,2064.30525
-0.412452,8,2066.20553
-0.553725,8,2068.123785
-0.276623,5,2069.339303
-0.241431,5,2070.539433
-0.620411,8,2072.439515
-0.253514,6,2073.889709
-0.404267,7,2075.556436
-0.606291,8,2077.456098
-0.521421,6,2078.906674
-0.278194,5,2080.106893
-0.524343,7,2081.773925
-0.283047,5,2082.97375
-0.29648,6,2084.407213
-0.365395,6,2085.840772
-0.414028,8,2087.74103
-0.206288,4,2088.724239
-1.069693,36,2097.158453
-0.210359,5,2098.525148
-0.22432,4,2099.491887
-0.51096,11,2102.075542
-0.656774,7,2103.775212
-0.543676,7,2105.442459
-0.444995,6,2106.892574
-0.351284,6,2108.326164
-0.44886,6,2109.759459
-0.673101,9,2111.892894
-0.392288,5,2113.109866
-0.31422,8,2115.009879
-0.272698,7,2116.693533
-0.482207,6,2118.126945
-0.387414,5,2119.327195
-0.2747,6,2120.760538
-0.374385,6,2122.193928
-0.35133,5,2123.394156
-0.551191,6,2124.811347
-0.548553,10,2127.177615
-0.553701,7,2128.861228
-0.321871,6,2130.311453
-0.366936,6,2131.744733
-0.859905,35,2139.945525
-0.253645,5,2141.31238
-0.307188,5,2142.512885
-0.663496,11,2145.112716
-0.545011,8,2147.046391
-0.50216,6,2148.496162
-0.527314,8,2150.396438
-0.660612,9,2152.546052
-0.225911,5,2153.763817
