rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/success_rate,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
-0.38296819,5.2,5190,8083,34091,4,1.0,0.13947682082653046,33986,0.001,0.0004720249562524259
-0.37570022000000003,5.15,5200,8095,34141,4,1.0,0.14721426367759705,34036,0.001,0.00046103262381317717
-0.37605310000000003,5.15,5210,8107,34193,4,1.0,0.1467062383890152,34087,0.001,0.0005324896992533468
-0.37773136000000007,5.21,5220,8120,34248,4,1.0,0.14833970367908478,34143,0.001,0.0005165291004232131
-0.3777928299999999,5.18,5230,8133,34302,4,1.0,0.1504297653834025,34196,0.001,0.0004585338989272714
-0.3829641599999999,5.21,5240,8145,34353,4,1.0,0.14928349355856577,34249,0.001,0.0005336729615616301
-0.38093998,5.18,5250,8157,34402,4,1.0,0.14613045752048492,34296,0.001,0.00048191270616371185
-0.37989345999999985,5.14,5260,8169,34453,4,1.0,0.13844478130340576,34349,0.001,0.00047473249045045424
-0.38654347,5.2,5270,8182,34506,4,1.0,0.14896917343139648,34401,0.001,0.0005477826634887606
-0.3888955599999999,5.25,5280,8196,34562,4,1.0,0.15263097981611887,34455,0.001,0.0004632472797917823
-0.3959933399999999,5.32,5290,8210,34623,4,1.0,0.13857440650463104,34517,0.001,0.0005086035913943002
-0.39166412,5.32,5300,8222,34673,4,1.0,0.14859791100025177,34569,0.001,0.0005088636001649623
-0.39505539999999995,5.32,5310,8235,34725,4,1.0,0.142261470357577,34621,0.001,0.00047907674646315473
-0.40102180000000004,5.34,5320,8248,34782,4,1.0,0.14061741530895233,34676,0.001,0.00044213858200237155
-0.3960360300000001,5.36,5330,8262,34838,4,1.0,0.15089348703622818,34732,0.001,0.0005730760167352855
-0.3922234199999999,5.35,5340,8274,34888,4,1.0,0.13751517236232758,34782,0.001,0.0005562612350331619
-0.39517353,5.41,5350,8287,34943,4,1.0,0.14888516068458557,34838,0.001,0.0004989117849618196
-0.39845054,5.43,5360,8300,34996,4,1.0,0.14226384460926056,34891,0.001,0.00043023264151997864
-0.3981987999999999,5.43,5370,8312,35049,4,1.0,0.14710213243961334,34943,0.001,0.0005014292983105406
-0.39294497,5.38,5380,8325,35100,4,1.0,0.14313530921936035,34994,0.001,0.00048365841212216765
-0.3834906100000001,5.31,5390,8338,35154,4,1.0,0.15338205297787985,35048,0.001,0.0005278599390294402
-0.39582856000000005,5.38,5400,8351,35211,4,1.0,0.14562922716140747,35107,0.001,0.00046425210894085467
-0.3846741800000001,5.35,5410,8363,35260,4,1.0,0.15455864369869232,35154,0.001,0.0004816447957030808
-0.3847524500000001,5.32,5420,8376,35314,4,1.0,0.15518999099731445,35208,0.001,0.0005554202361963689
-0.38732251000000006,5.28,5430,8388,35366,4,1.0,0.1425478309392929,35262,0.001,0.00046094158897176386
-0.39284984,5.3,5440,8401,35418,4,1.0,0.14315082132816315,35313,0.001,0.0005019240634283051
-0.3842006600000001,5.23,5450,8412,35466,4,1.0,0.15057653188705444,35362,0.001,0.0004665482265409082
-0.3835981000000001,5.21,5460,8424,35517,4,1.0,0.15145717561244965,35412,0.001,0.0004905865644104779
-0.38913188,5.2,5470,8437,35569,4,1.0,0.15407902747392654,35463,0.001,0.000464739091694355
-0.39999872,5.27,5480,8451,35627,4,1.0,0.14118708670139313,35521,0.001,0.00048524446901865304
-0.39580681,5.26,5490,8463,35680,4,1.0,0.14738943427801132,35576,0.001,0.00047555537561752966
-0.39457535000000005,5.26,5500,8477,35737,4,1.0,0.14717450737953186,35632,0.001,0.0004876133752986789
-0.40451358,5.32,5510,8490,35792,4,1.0,0.1393383045991262,35685,0.001,0.00044809266303976375
-0.40460546999999997,5.32,5520,8503,35846,4,1.0,0.15541924039522806,35740,0.001,0.0004903675289824605
-0.4054565299999999,5.35,5530,8516,35901,4,1.0,0.14426181465387344,35795,0.001,0.0004774090411956422
-0.4130602,5.38,5540,8529,35956,4,1.0,0.14945455392201742,35850,0.001,0.0005289698601700366
-0.4208191,5.41,5550,8542,36007,4,1.0,0.14362650364637375,35901,0.001,0.0005114903760841116
-0.41591805,5.41,5560,8554,36058,4,1.0,0.14632080495357513,35954,0.001,0.0005257323500700295
-0.41099093000000003,5.42,5570,8567,36111,4,1.0,0.15076986451943716,36006,0.001,0.0005092107264014581
-0.4071076199999999,5.4,5580,8580,36167,4,1.0,0.15165942907333374,36060,0.001,0.0005263134565514823
-0.41036589,5.4,5590,8593,36220,4,1.0,0.14900344610214233,36116,0.001,0.0005124417366459966
-0.40721409999999997,5.35,5600,8605,36272,4,1.0,0.15356368571519852,36167,0.001,0.0004719204269349575
-0.41103907,5.34,5610,8618,36326,4,1.0,0.14212783674399057,36221,0.001,0.0005181361387561386
-0.40549679,5.34,5620,8631,36380,4,1.0,0.14477549493312836,36274,0.001,0.0004507676756475121
-0.403338,5.31,5630,8644,36432,4,1.0,0.14590765535831451,36326,0.001,0.00045566196786239743
-0.39397095,5.27,5640,8656,36483,4,1.0,0.15480512380599976,36377,0.001,0.000486802207888104
-0.38869220000000004,5.24,5650,8667,36531,4,1.0,0.14446885138750076,36427,0.001,0.0004794865380972624
-0.3915581899999999,5.25,5660,8680,36583,4,1.0,0.15142545849084854,36477,0.001,0.0005023037228966132
-0.39394867999999994,5.24,5670,8692,36635,4,1.0,0.1536909838517507,36528,0.001,0.0004711590784912308
-0.38791807,5.17,5680,8704,36684,4,1.0,0.14424414932727814,36579,0.001,0.0004465412857825868
-0.38995034999999995,5.16,5690,8717,36736,4,1.0,0.15077318251132965,36631,0.001,0.0004576128121698275
-0.38609921,5.17,5700,8729,36789,4,1.0,0.1456603705883026,36684,0.001,0.0004406417054789407
-0.38385463999999997,5.2,5710,8743,36846,4,1.0,0.13829614718755087,36740,0.001,0.00046244353288784625
-0.38603833000000004,5.19,5720,8756,36899,4,1.0,0.15561354160308838,36795,0.001,0.00047906399122439326
-0.38818667999999995,5.21,5730,8769,36953,4,1.0,0.14818290869394937,36848,0.001,0.00047461904856997233
-0.38887594,5.21,5740,8781,37004,4,1.0,0.1438467800617218,36899,0.001,0.0004462624856387265
-0.39147348,5.28,5750,8794,37059,4,1.0,0.14508970578511557,36952,0.001,0.0004607430989077936
-0.39182664,5.27,5760,8806,37110,4,1.0,0.14106609423955283,37005,0.001,0.0004576394470253338
-0.3918004100000001,5.27,5770,8819,37162,4,1.0,0.1484093169371287,37057,0.001,0.000446035191998817
-0.39608427,5.32,5780,8832,37216,4,1.0,0.15212617814540863,37111,0.001,0.0005236370489001274
-0.39974933999999995,5.38,5790,8845,37274,4,1.0,0.1427219013373057,37168,0.001,0.00047037437616381794
-0.39781401999999993,5.37,5800,8858,37326,4,1.0,0.1474614366889,37221,0.001,0.0004976579512003809
-0.3945801400000001,5.33,5810,8871,37379,4,1.0,0.1381104215979576,37273,0.001,0.0005076576198916882
-0.3870876600000001,5.3,5820,8883,37429,4,1.0,0.1383867214123408,37324,0.001,0.0004871175100561231
-0.39244652,5.31,5830,8896,37484,4,1.0,0.14489707350730896,37379,0.001,0.00044372014720768976
-0.39269918,5.32,5840,8908,37536,4,1.0,0.14551020661989847,37432,0.001,0.0004888661884857962
-0.40472314,5.32,5850,8921,37591,4,1.0,0.13971587518850961,37486,0.001,0.00048438406665809455
-0.4006485000000001,5.29,5860,8933,37639,4,1.0,0.15478456765413284,37533,0.001,0.0004711076107923873
-0.39953379,5.3,5870,8946,37692,4,1.0,0.1493273228406906,37587,0.001,0.0004863049107370898
-0.3953854500000001,5.29,5880,8958,37745,4,1.0,0.1443469375371933,37639,0.001,0.00046946863876655697
-0.38907404999999995,5.27,5890,8972,37801,4,1.0,0.14889716356992722,37693,0.001,0.00043315753573551773
-0.39370618999999996,5.29,5900,8985,37855,4,1.0,0.14541167517503104,37750,0.001,0.0005100688664242625
-0.39333572000000006,5.28,5910,8997,37907,4,1.0,0.14414693415164948,37801,0.001,0.0004917359095998108
-0.3938813399999999,5.27,5920,9009,37956,4,1.0,0.14883867899576822,37852,0.001,0.00047418754062770557
-0.37952356000000004,5.2,5930,9020,38004,4,1.0,0.15742156902949014,37899,0.001,0.0004755225187788407
-0.38083005,5.2,5940,9033,38056,4,1.0,0.129965677857399,37949,0.001,0.0004745918558910489
-0.37559817999999995,5.18,5950,9046,38109,4,1.0,0.14789600670337677,38005,0.001,0.00048556497786194085
-0.38223452,5.22,5960,9058,38161,4,1.0,0.14135145395994186,38056,0.001,0.000502704773680307
-0.38409288,5.21,5970,9071,38213,4,1.0,0.13450202345848083,38107,0.001,0.00044491160952020437
-0.38374778,5.21,5980,9083,38266,4,1.0,0.14137861132621765,38161,0.001,0.00046106242613556486
-0.38650763,5.19,5990,9096,38320,4,1.0,0.14827090501785278,38216,0.001,0.00047390681963103515
-0.3815504599999999,5.16,6000,9108,38371,4,1.0,0.1406192183494568,38265,0.001,0.0004487629121285863
-0.37863982,5.16,6010,9121,38423,4,1.0,0.15101444721221924,38319,0.001,0.000465040240669623
-0.38568543,5.21,6020,9134,38477,4,1.0,0.14261581003665924,38371,0.001,0.0005009732049074955
-0.39395097,5.23,6030,9146,38527,4,1.0,0.14494094252586365,38422,0.001,0.0004129919630941004
-0.39688285000000006,5.29,6040,9160,38585,4,1.0,0.15482652684052786,38478,0.001,0.0004675613551322992
-0.39523744,5.29,6050,9173,38638,4,1.0,0.15089449286460876,38532,0.001,0.0004970389321291199
-0.39348736,5.38,6060,9187,38699,4,1.0,0.14891119798024496,38592,0.001,0.0004931723330325136
-0.38587639,5.35,6070,9199,38748,4,1.0,0.14183884859085083,38641,0.001,0.000538945103471633
-0.38233498999999993,5.33,6080,9211,38799,4,1.0,0.15340659519036612,38695,0.001,0.0004434551956364885
-0.38149257999999997,5.35,6090,9225,38855,4,1.0,0.15563677748044333,38750,0.001,0.0005116935741777221
-0.38283979,5.35,6100,9237,38906,4,1.0,0.15526451170444489,38800,0.001,0.0004784380435012281
-0.38327617999999997,5.36,6110,9249,38959,4,1.0,0.15241268277168274,38853,0.001,0.00045832178147975355
-0.38047765000000006,5.33,6120,9262,39010,4,1.0,0.15693435072898865,38905,0.001,0.00041849080298561603
-0.37764212999999996,5.35,6130,9274,39062,4,1.0,0.15782122313976288,38958,0.001,0.0004871243654633872
-0.3730320200000001,5.28,6140,9286,39113,4,1.0,0.15038716793060303,39009,0.001,0.000520843081176281
-0.37392451,5.29,6150,9299,39167,4,1.0,0.14614541083574295,39061,0.001,0.0005166893679415807
-0.36757793,5.18,6160,9311,39217,4,1.0,0.15787742038567862,39112,0.001,0.00043578309123404324
-0.3728962899999999,5.21,6170,9324,39269,4,1.0,0.15995453794797262,39165,0.001,0.0004972246388206258
-0.38082179999999993,5.24,6180,9337,39323,4,1.0,0.13753997534513474,39217,0.001,0.00042015183134935796
-0.3787185899999999,5.2,6190,9349,39375,4,1.0,0.14595220486323038,39269,0.001,0.0004326603472388039
-0.38345023,5.24,6200,9362,39430,4,1.0,0.14500879247983298,39323,0.001,0.00046895549166947603
-0.38643537,5.27,6210,9376,39486,4,1.0,0.1539099564154943,39382,0.001,0.0004938537604175508
-0.39289017000000004,5.32,6220,9389,39542,4,1.0,0.14100390175978342,39435,0.001,0.00048403762048110366
-0.38546528,5.26,6230,9400,39588,4,1.0,0.15118374427159628,39484,0.001,0.0004975243005901575
-0.39062401999999996,5.33,6240,9414,39646,4,1.0,0.144009530544281,39540,0.001,0.0004969891997461673
-0.39180465,5.32,6250,9427,39699,4,1.0,0.13817726572354636,39593,0.001,0.000467595969287989
-0.40191144000000006,5.38,6260,9440,39755,4,1.0,0.15359887977441153,39650,0.001,0.0005440347711555659
-0.39992009,5.4,6270,9453,39809,4,1.0,0.14776496589183807,39704,0.001,0.0004782386458828114
-0.38966539,5.34,6280,9464,39857,4,1.0,0.1436796709895134,39753,0.001,0.0005102619179524481
-0.39339455,5.36,6290,9477,39911,4,1.0,0.1505614072084427,39805,0.001,0.0004479538998566568
-0.3944661299999999,5.36,6300,9490,39966,4,1.0,0.15450173616409302,39860,0.001,0.0004825826957433795
-0.3992188699999999,5.37,6310,9504,40023,4,1.0,0.15193786720434824,39916,0.001,0.0005068358732387424
-0.38739961000000006,5.3,6320,9516,40072,4,1.0,0.1377677395939827,39967,0.001,0.00044408523244783283
-0.39213508999999996,5.32,6330,9527,40120,4,1.0,0.16343972831964493,40014,0.001,0.0004847154050366953
-0.38926046999999997,5.3,6340,9541,40176,4,1.0,0.13874162236849466,40070,0.001,0.00046382073196582496
-0.38776998999999995,5.32,6350,9554,40231,4,1.0,0.1602696975072225,40127,0.001,0.0004685690759548119
-0.3850912600000001,5.29,6360,9567,40284,4,1.0,0.1406296193599701,40178,0.001,0.00046258512884378433
-0.39353908000000004,5.32,6370,9580,40341,4,1.0,0.1493354539076487,40235,0.001,0.00047203801139923077
-0.4013774,5.39,6380,9593,40396,4,1.0,0.14881513516108194,40290,0.001,0.0004604862770065665
-0.3948348300000001,5.36,6390,9606,40447,4,1.0,0.14367987712224325,40341,0.001,0.0004697707821226989
-0.38785355000000005,5.3,6400,9617,40496,4,1.0,0.14745127658049265,40392,0.001,0.000548478380854552
-0.38673615,5.3,6410,9631,40553,4,1.0,0.1388803794980049,40447,0.001,0.0004901591571979224
-0.38479737999999997,5.29,6420,9642,40601,4,1.0,0.14216839770476022,40497,0.001,0.0004764594874965648
-0.38945708,5.33,6430,9655,40653,4,1.0,0.14443916579087576,40547,0.001,0.00047896635078359395
-0.3852472500000001,5.29,6440,9667,40705,4,1.0,0.15932652354240417,40601,0.001,0.00047455343398420763
-0.37991868000000006,5.24,6450,9679,40755,4,1.0,0.141154445707798,40649,0.001,0.0005030629472457804
-0.38062033,5.23,6460,9692,40807,4,1.0,0.15156514445940653,40702,0.001,0.0004581226045653845
-0.37091967000000003,5.17,6470,9704,40858,4,1.0,0.14923515915870667,40752,0.001,0.00047091124579310415
-0.36652544,5.1,6480,9716,40906,4,1.0,0.15853853523731232,40802,0.001,0.0004540161244221963
-0.37469510000000006,5.14,6490,9729,40961,4,1.0,0.15249404311180115,40856,0.001,0.0004576336476020515
-0.3782220599999999,5.18,6500,9741,41014,4,1.0,0.15113826096057892,40908,0.001,0.00048749285633675754
-0.38212361999999994,5.24,6510,9756,41077,4,1.0,0.14865257839361826,40968,0.001,0.00046244837479510653
-0.3937423,5.35,6520,9771,41136,4,1.0,0.14165903627872467,41031,0.001,0.0004670651542255655
-0.3977216200000001,5.37,6530,9784,41190,4,1.0,0.1470147967338562,41084,0.001,0.0004768362268805504
-0.40389865,5.4,6540,9797,41245,4,1.0,0.15899033844470978,41139,0.001,0.0005065062956418842
-0.41193404,5.46,6550,9810,41301,4,1.0,0.14795207480589548,41197,0.001,0.0005066675318327422
-0.41289783999999996,5.49,6560,9823,41356,4,1.0,0.15803145617246628,41249,0.001,0.0005153510486707091
-0.4160975099999999,5.5,6570,9836,41408,4,1.0,0.15241348246733347,41303,0.001,0.0004909469522923852
-0.41505636,5.49,6580,9847,41455,4,1.0,0.14329803735017776,41349,0.001,0.00045650076935999095
-0.40769551,5.44,6590,9859,41505,4,1.0,0.15204642713069916,41401,0.001,0.0004513235471677035
-0.40640499000000013,5.43,6600,9872,41557,4,1.0,0.13999943931897482,41452,0.001,0.0004767247010022402
-0.39142815,5.27,6610,9883,41604,4,1.0,0.1424379994471868,41500,0.001,0.0004640840246186902
-0.38611128,5.2,6620,9895,41656,4,1.0,0.1400857518116633,41551,0.001,0.0004919274845936646
-0.38486802000000003,5.23,6630,9909,41713,4,1.0,0.15235676243901253,41606,0.001,0.00042358660357422195
-0.38509985,5.23,6640,9922,41768,4,1.0,0.1495690420269966,41663,0.001,0.0004593560006469488
-0.37377073999999993,5.17,6650,9934,41818,4,1.0,0.1595938727259636,41713,0.001,0.0004984728657291271
-0.36991810999999997,5.13,6660,9946,41869,4,1.0,0.15389157086610794,41764,0.001,0.00047527497372357175
-0.36584445000000004,5.13,6670,9959,41921,4,1.0,0.14513472467660904,41816,0.001,0.0004943260355503298
-0.3650331,5.13,6680,9970,41968,4,1.0,0.14173362404108047,41862,0.001,0.0005106165335746482
-0.36189022000000004,5.15,6690,9983,42020,4,1.0,0.1450595110654831,41916,0.001,0.000516289762648133
-0.36385415000000004,5.16,6700,9996,42073,4,1.0,0.15877649933099747,41968,0.001,0.00046412447409238666
-0.36001153,5.14,6710,10006,42118,4,1.0,0.1498556137084961,42014,0.001,0.00048297409375663847
-0.3601294000000001,5.15,6720,10019,42171,4,1.0,0.13743583112955093,42066,0.001,0.00044234798406250775
-0.35560669999999994,5.07,6730,10031,42220,4,1.0,0.1450385202964147,42116,0.001,0.0004458043200429529
-0.35154128000000007,5.06,6740,10044,42274,4,1.0,0.15170499682426453,42168,0.001,0.000460070989599141
-0.35916547,5.09,6750,10056,42327,4,1.0,0.1585091898838679,42223,0.001,0.00046899122147200006
-0.37093126,5.23,6760,10072,42392,4,1.0,0.1470918506383896,42285,0.001,0.0004713251328212209
-0.3712592600000001,5.2,6770,10084,42441,4,1.0,0.15036094188690186,42337,0.001,0.0004595782811520621
-0.37608036000000006,5.25,6780,10096,42493,4,1.0,0.1552977760632833,42388,0.001,0.0005195507837925106
-0.38088354,5.26,6790,10109,42546,4,1.0,0.14396960536638895,42442,0.001,0.00046826938826901215
-0.38762779,5.3,6800,10123,42603,4,1.0,0.1465682735045751,42498,0.001,0.00043942943448200823
-0.3999576999999999,5.38,6810,10135,42656,4,1.0,0.14749344438314438,42551,0.001,0.0004593739751726389
-0.3951099,5.33,6820,10147,42704,4,1.0,0.15463631600141525,42599,0.001,0.0004963756509823725
-0.3951045000000001,5.34,6830,10159,42754,4,1.0,0.15176353603601456,42650,0.001,0.0005397287604864687
-0.39516466999999994,5.37,6840,10172,42811,4,1.0,0.1449371576309204,42705,0.001,0.0004674462584911713
-0.39289421,5.35,6850,10185,42862,4,1.0,0.1525578498840332,42757,0.001,0.00046704364358447493
-0.38006785,5.21,6860,10197,42913,4,1.0,0.1488645151257515,42809,0.001,0.000509107114339713
-0.38429934999999993,5.24,6870,10209,42965,4,1.0,0.14142988622188568,42859,0.001,0.00046965899528004227
-0.3920023500000001,5.26,6880,10222,43019,4,1.0,0.16513778765996298,42913,0.001,0.0005030058285531899
-0.39248875000000005,5.24,6890,10234,43070,4,1.0,0.14970974624156952,42965,0.001,0.0004705291998106986
-0.38400511000000004,5.17,6900,10246,43120,4,1.0,0.14644016325473785,43015,0.001,0.0005537576459270591
-0.37584816,5.15,6910,10259,43171,4,1.0,0.1481267437338829,43065,0.001,0.00046684029803145677
-0.3791265200000001,5.17,6920,10271,43221,4,1.0,0.1515010967850685,43115,0.001,0.0004450663982424885
-0.37533529,5.14,6930,10282,43268,4,1.0,0.1477256566286087,43163,0.001,0.00044259967980906365
-0.37560398,5.11,6940,10295,43322,4,1.0,0.15821977456410727,43218,0.001,0.00047110795276239514
-0.37290151999999993,5.08,6950,10306,43370,4,1.0,0.1547837257385254,43265,0.001,0.00047791413962841036
-0.37061997999999996,5.07,6960,10318,43420,4,1.0,0.1490192785859108,43315,0.001,0.0004371525938040577
-0.36676511,5.07,6970,10331,43472,4,1.0,0.14468041062355042,43367,0.001,0.00047862413755085854
-0.35359894000000003,5.02,6980,10343,43521,4,1.0,0.14486218243837357,43417,0.001,0.0005464139831019565
-0.35346951,5.02,6990,10355,43572,4,1.0,0.1456539531548818,43466,0.001,0.0004629727452993393
-0.35181325999999996,5.02,7000,10367,43622,4,1.0,0.15529455244541168,43517,0.001,0.0004633934295270592
-0.35145029999999994,5.01,7010,10379,43672,4,1.0,0.15301686897873878,43567,0.001,0.00045064928417559713
-0.35748104999999997,5.04,7020,10391,43725,4,1.0,0.14762383699417114,43619,0.001,0.00047935612383298576
-0.37060818000000006,5.11,7030,10404,43779,4,1.0,0.1486492802699407,43673,0.001,0.00048340783299257356
-0.3727200799999999,5.11,7040,10417,43833,4,1.0,0.1533873975276947,43728,0.001,0.0005488466005772353
-0.3772448,5.14,7050,10430,43884,4,1.0,0.15473052362600961,43778,0.001,0.0004942470695823431
-0.38282788,5.19,7060,10443,43939,4,1.0,0.14505324761072794,43832,0.001,0.0004351475751415516
-0.38738539999999994,5.21,7070,10456,43993,4,1.0,0.15381978948911032,43887,0.001,0.0005004920434051504
-0.39038965000000003,5.23,7080,10468,44044,4,1.0,0.15505729615688324,43939,0.001,0.00047689832717878744
-0.39142384,5.27,7090,10481,44099,4,1.0,0.15056895216306052,43993,0.001,0.00043185980757698417
-0.39371611,5.27,7100,10493,44149,4,1.0,0.13677165657281876,44042,0.001,0.0004488117847358808
-0.39486413,5.3,7110,10506,44202,4,1.0,0.15074390172958374,44095,0.001,0.0004720673231141908
-0.39182899,5.28,7120,10518,44253,4,1.0,0.152000163992246,44147,0.001,0.0004394840895353506
-0.38896990000000004,5.29,7130,10531,44308,4,1.0,0.1494769255320231,44203,0.001,0.00045720590666557354
-0.38357187000000004,5.24,7140,10543,44357,4,1.0,0.1586054414510727,44253,0.001,0.00047985643808109063
-0.38185932,5.24,7150,10555,44408,4,1.0,0.1394381746649742,44303,0.001,0.00043542437197174877
-0.38168889000000006,5.25,7160,10569,44464,4,1.0,0.1464705839753151,44357,0.001,0.0004416201205458492
-0.3716937900000001,5.2,7170,10580,44513,4,1.0,0.14942151308059692,44409,0.001,0.00044953013421036305
-0.37263906000000013,5.21,7180,10593,44565,4,1.0,0.15814177691936493,44461,0.001,0.0004716358205769211
-0.36886832,5.18,7190,10605,44617,4,1.0,0.14576536417007446,44512,0.001,0.0004607284034136683
-0.37066216,5.2,7200,10618,44669,4,1.0,0.15369781106710434,44563,0.001,0.0004013051278889179
-0.37745823,5.19,7210,10630,44721,4,1.0,0.1575222760438919,44615,0.001,0.0005055407455074601
-0.37623129999999994,5.21,7220,10643,44774,4,1.0,0.16192026436328888,44670,0.001,0.00045218294835649433
-0.37385413000000006,5.19,7230,10656,44827,4,1.0,0.14131958782672882,44721,0.001,0.0004923077067360282
-0.3715546700000001,5.2,7240,10668,44877,4,1.0,0.15784230331579843,44771,0.001,0.0004627519568506007
-0.37075174999999994,5.19,7250,10680,44927,4,1.0,0.15810339152812958,44823,0.001,0.0005236831086222083
-0.36591902,5.13,7260,10692,44977,4,1.0,0.1466740444302559,44871,0.001,0.00046916098217479884
-0.3806807200000001,5.21,7270,10705,45034,4,1.0,0.15181123713652292,44926,0.001,0.00045051075867377224
-0.38238901,5.23,7280,10718,45088,4,1.0,0.14223891496658325,44982,0.001,0.00044752774798932177
-0.38893753,5.24,7290,10731,45141,4,1.0,0.15230723470449448,45035,0.001,0.0004710526205599308
-0.38653167999999993,5.24,7300,10743,45193,4,1.0,0.1513800968726476,45088,0.001,0.0004905532744790738
-0.3854141300000001,5.23,7310,10756,45244,4,1.0,0.1537550613284111,45139,0.001,0.00043788609764305875
-0.3839574799999999,5.19,7320,10767,45293,4,1.0,0.14279643446207047,45188,0.001,0.00046395379467867315
-0.37478835,5.13,7330,10779,45340,4,1.0,0.16193512082099915,45235,0.001,0.0004396909091155976
-0.38627531000000004,5.2,7340,10792,45397,4,1.0,0.14410004516442618,45291,0.001,0.0004467192920856178
-0.39312892000000005,5.25,7350,10806,45452,4,1.0,0.15111747880776724,45346,0.001,0.0004216446657665074
-0.40516352999999994,5.33,7360,10819,45510,4,1.0,0.14589149753252664,45404,0.001,0.00042733778536785394
-0.4019873200000001,5.32,7370,10833,45566,4,1.0,0.15829304978251457,45462,0.001,0.0004165572629842375
-0.40277239000000004,5.29,7380,10845,45617,4,1.0,0.15774536629517874,45512,0.001,0.00045273469295352696
-0.40280094,5.29,7390,10858,45670,4,1.0,0.146625816822052,45565,0.001,0.00043052032560808584
-0.39974128999999997,5.27,7400,10870,45720,4,1.0,0.15263457596302032,45615,0.001,0.0004575192724587396
-0.39967106,5.28,7410,10882,45772,4,1.0,0.1421617567539215,45666,0.001,0.00044829605758422986
-0.40316069,5.31,7420,10895,45824,4,1.0,0.15546765178442,45719,0.001,0.0004580838663969189
-0.40795744999999994,5.36,7430,10907,45876,4,1.0,0.14403922855854034,45772,0.001,0.00046096944133751095
-0.40029903000000006,5.27,7440,10919,45924,4,1.0,0.1357736438512802,45820,0.001,0.000378750468371436
-0.38964032000000004,5.25,7450,10932,45977,4,1.0,0.14583080261945724,45873,0.001,0.0004480448144022375
-0.37695265999999994,5.17,7460,10943,46027,4,1.0,0.15312933921813965,45921,0.001,0.00046362626017071307
-0.3715415100000001,5.1,7470,10955,46076,4,1.0,0.14039838314056396,45972,0.001,0.00047119444934651256
-0.3669806499999999,5.08,7480,10967,46125,4,1.0,0.155021034181118,46019,0.001,0.00045315676252357664
-0.36478604,5.11,7490,10980,46181,4,1.0,0.1538345863421758,46076,0.001,0.00045754864792494726
-0.37737111999999995,5.24,7500,10995,46244,4,1.0,0.15138326287269593,46136,0.001,0.0004836816224269569
-0.37588471999999995,5.23,7510,11008,46295,4,1.0,0.14666788280010223,46189,0.001,0.0004214592433224122
-0.3747247,5.22,7520,11020,46346,4,1.0,0.1317260004580021,46241,0.001,0.0004207265563309193
-0.37664913999999994,5.2,7530,11032,46396,4,1.0,0.14889806509017944,46292,0.001,0.00045824211459451664
-0.38681456,5.28,7540,11045,46452,4,1.0,0.14830918113390604,46346,0.001,0.00044261981868961203
-0.39448223,5.28,7550,11058,46505,4,1.0,0.15467514097690582,46399,0.001,0.0004312432502047159
-0.4011380299999999,5.3,7560,11071,46557,4,1.0,0.1445253292719523,46451,0.001,0.00045647594379261136
-0.4068481200000001,5.37,7570,11084,46613,4,1.0,0.14739603797594705,46508,0.001,0.00047346786110817146
-0.40757002999999997,5.37,7580,11096,46662,4,1.0,0.1446386675039927,46556,0.001,0.0004503330332227051
-0.41072637,5.38,7590,11109,46719,4,1.0,0.14934452871481577,46614,0.001,0.0004504364963698511
-0.40525005000000003,5.29,7600,11122,46773,4,1.0,0.1537489891052246,46666,0.001,0.0004676072785514407
-0.39899159000000006,5.25,7610,11134,46820,4,1.0,0.1512846847375234,46716,0.001,0.0005082145857159048
-0.40400152,5.29,7620,11147,46875,4,1.0,0.15556326508522034,46769,0.001,0.00041156390216201544
-0.40110643999999995,5.27,7630,11158,46923,4,1.0,0.15990478793780008,46819,0.001,0.000457351944836167
-0.39473287,5.23,7640,11171,46975,4,1.0,0.15025774389505386,46870,0.001,0.00045439401583280414
-0.38829663,5.2,7650,11183,47025,4,1.0,0.14805421978235245,46919,0.001,0.00040105917723849417
-0.39212602999999996,5.25,7660,11197,47082,4,1.0,0.15896370013554892,46976,0.001,0.0004375129744100074
-0.38529052999999996,5.17,7670,11208,47130,4,1.0,0.15031110246976218,47024,0.001,0.000417810445651412
-0.38986709999999997,5.21,7680,11221,47183,4,1.0,0.1654110848903656,47077,0.001,0.0004828542878385633
-0.3857568,5.19,7690,11234,47238,4,1.0,0.14402281741301218,47133,0.001,0.0004237749429497247
-0.38210041000000006,5.17,7700,11246,47290,4,1.0,0.1426321566104889,47185,0.001,0.0004084965548827313
-0.39074526,5.25,7710,11260,47345,4,1.0,0.139869075268507,47240,0.001,0.0004416466908878647
-0.38175337,5.19,7720,11271,47394,4,1.0,0.13100361824035645,47289,0.001,0.00048573904496151954
-0.3882942,5.26,7730,11285,47449,4,1.0,0.15256066620349884,47343,0.001,0.00045579923898912965
-0.38230414999999995,5.25,7740,11297,47500,4,1.0,0.1378699541091919,47396,0.001,0.00045706084347330034
-0.39401797,5.31,7750,11310,47556,4,1.0,0.14022133499383926,47450,0.001,0.00042801745439646766
-0.38878135,5.28,7760,11323,47610,4,1.0,0.15943604707717896,47506,0.001,0.0004309065770939924
-0.3912291500000001,5.31,7770,11335,47661,4,1.0,0.15143442898988724,47555,0.001,0.00042952349758706987
