rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/success_rate,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
4.48,53344,10250,1.0,-0.2526731699999999,13404,3,0.00035974367056041957,53245,0.10368805006146431,0.001
4.49,53393,10260,1.0,-0.25276080999999995,13417,3,0.000400517659727484,53293,0.10678590461611748,0.001
4.49,53438,10270,1.0,-0.25172006,13428,3,0.00036291610255527,53340,0.10741455107927322,0.001
4.49,53484,10280,1.0,-0.24918878000000003,13440,3,0.000382686936063692,53386,0.10360953708489735,0.001
4.59,53537,10290,1.0,-0.25500948,13454,3,0.0003461014712229371,53439,0.1067301519215107,0.001
4.63,53584,10300,1.0,-0.25712814,13466,3,0.0003639508737251163,53485,0.09920118749141693,0.001
4.66,53629,10310,1.0,-0.25808607000000006,13478,3,0.000366102484986186,53531,0.10571382194757462,0.001
4.65,53673,10320,1.0,-0.25345629000000003,13489,3,0.00034682593104662374,53573,0.10482865571975708,0.001
4.68,53720,10330,1.0,-0.25427859,13501,3,0.0003599095725803636,53622,0.1135929562151432,0.001
4.68,53764,10340,1.0,-0.25565152,13513,3,0.00036791377351619303,53665,0.10459190979599953,0.001
4.62,53806,10350,1.0,-0.25013157,13523,3,0.00033149928640341386,53707,0.10989347845315933,0.001
4.57,53850,10360,1.0,-0.24976969999999998,13535,3,0.00033993430552072825,53751,0.09924406558275223,0.001
4.58,53896,10370,1.0,-0.25423331,13547,3,0.00043088921665912494,53797,0.10073955729603767,0.001
4.53,53937,10380,1.0,-0.25165919999999997,13557,3,0.0003996217419626191,53839,0.10567070916295052,0.001
4.47,53984,10390,1.0,-0.24993352000000002,13569,3,0.0003602527067414485,53885,0.10764704644680023,0.001
4.44,54028,10400,1.0,-0.24765784000000005,13581,3,0.00040405358110244077,53930,0.10221756498018901,0.001
4.44,54073,10410,1.0,-0.24717106,13592,3,0.000388600405131001,53975,0.10819337144494057,0.001
4.47,54120,10420,1.0,-0.24968416999999998,13604,3,0.00037632513704011217,54022,0.10079530626535416,0.001
4.46,54166,10430,1.0,-0.2509252,13616,3,0.0004216126981191337,54067,0.10439596821864446,0.001
4.48,54212,10440,1.0,-0.25045026,13628,3,0.0003720572858583182,54113,0.10652555525302887,0.001
4.54,54260,10450,1.0,-0.25499272000000006,13640,3,0.00036896325764246285,54160,0.10400762408971786,0.001
4.54,54304,10460,1.0,-0.25294093000000006,13652,3,0.0003396551532205194,54205,0.10389043018221855,0.001
4.52,54348,10470,1.0,-0.25193870999999995,13663,3,0.00038466043770313263,54250,0.10311884805560112,0.001
4.56,54393,10480,1.0,-0.25435352,13675,3,0.0003747532842680812,54295,0.1086941547691822,0.001
4.54,54438,10490,1.0,-0.25418435,13686,3,0.0003480048374816154,54339,0.10076965391635895,0.001
4.53,54481,10500,1.0,-0.2548109700000001,13697,3,0.00041403970681130886,54382,0.11050461605191231,0.001
4.56,54529,10510,1.0,-0.25715747,13710,3,0.00037442115232503664,54428,0.10145096480846405,0.001
4.54,54574,10520,1.0,-0.25614587,13721,3,0.0003539837707648985,54475,0.106441181153059,0.001
4.53,54619,10530,1.0,-0.2535018,13733,3,0.0003834083108813502,54521,0.10408211499452591,0.001
4.54,54666,10540,1.0,-0.25398609000000005,13745,3,0.000423234113259241,54566,0.10361633698145549,0.001
4.51,54711,10550,1.0,-0.25125568,13756,3,0.000344832478731405,54612,0.10943318903446198,0.001
4.53,54757,10560,1.0,-0.25529048000000004,13768,3,0.00032588044996373355,54659,0.10586134344339371,0.001
4.58,54806,10570,1.0,-0.25904032,13781,3,0.00038112123729661107,54707,0.10144076496362686,0.001
4.59,54852,10580,1.0,-0.25952626,13793,3,0.000347785564372316,54754,0.10429582744836807,0.001
4.62,54900,10590,1.0,-0.26105115,13805,3,0.00035575356014305726,54802,0.10502861067652702,0.001
4.67,54948,10600,1.0,-0.25917623,13817,3,0.000404903017624747,54850,0.10742175579071045,0.001
4.65,54994,10610,1.0,-0.26079342,13829,3,0.0003788482048548758,54895,0.09823999926447868,0.001
4.64,55038,10620,1.0,-0.25964529,13841,3,0.0004344678833149374,54940,0.11537408332029979,0.001
4.61,55080,10630,1.0,-0.25987615,13851,3,0.0003691566889756359,54981,0.1091986633837223,0.001
4.62,55128,10640,1.0,-0.26055913999999997,13864,3,0.00035906295670429245,55030,0.1059451587498188,0.001
4.67,55178,10650,1.0,-0.26567085,13877,3,0.00039727526600472627,55080,0.10237329949935277,0.001
4.65,55222,10660,1.0,-0.26030502000000005,13888,3,0.0003841794023173861,55124,0.109810009598732,0.001
4.62,55268,10670,1.0,-0.25376638,13900,3,0.0003574651273083873,55170,0.10206478089094162,0.001
4.6,55312,10680,1.0,-0.25442243999999997,13911,3,0.00033428199094487354,55213,0.10300703719258308,0.001
4.57,55357,10690,1.0,-0.25203596,13923,3,0.0003399672932573594,55258,0.10486909747123718,0.001
4.55,55403,10700,1.0,-0.25422508,13935,3,0.0003545620566001162,55305,0.10221408680081367,0.001
4.5,55444,10710,1.0,-0.24893544999999995,13945,3,0.0003738458108273335,55346,0.09780386462807655,0.001
4.49,55487,10720,1.0,-0.25091387,13956,3,0.0003687775242724456,55389,0.10388326644897461,0.001
4.51,55531,10730,1.0,-0.25145860999999997,13968,3,0.0003885739715769887,55433,0.1028456948697567,0.001
4.47,55575,10740,1.0,-0.24821716,13979,3,0.0003546209045452997,55477,0.09955749660730362,0.001
4.43,55621,10750,1.0,-0.24394259999999998,13991,3,0.0003612442087614909,55522,0.11189334467053413,0.001
4.41,55663,10760,1.0,-0.24515067999999998,14002,3,0.0004074688258697279,55565,0.10536730289459229,0.001
4.4,55708,10770,1.0,-0.24690924999999997,14013,3,0.00039090634090825914,55610,0.10352823883295059,0.001
4.42,55754,10780,1.0,-0.24680177,14025,3,0.00036807511787628755,55656,0.09895304590463638,0.001
4.41,55798,10790,1.0,-0.24644283,14037,3,0.0003407836629776284,55699,0.09991120547056198,0.001
4.4,55843,10800,1.0,-0.24501258,14048,3,0.00038183461292646826,55745,0.1089245080947876,0.001
4.45,55889,10810,1.0,-0.24789661000000002,14060,3,0.0003811916394624859,55790,0.11032584682106972,0.001
4.51,55938,10820,1.0,-0.24856886999999994,14073,3,0.00033855868553343626,55839,0.10501658916473389,0.001
4.51,55982,10830,1.0,-0.24952407000000001,14084,3,0.00033446369343437254,55883,0.10012735426425934,0.001
4.54,56029,10840,1.0,-0.25379155999999997,14096,3,0.0003782950632739812,55930,0.10805786897738774,0.001
4.52,56073,10850,1.0,-0.25209350999999997,14107,3,0.00036104967148276046,55975,0.10415363684296608,0.001
4.53,56116,10860,1.0,-0.25193569,14118,3,0.00037962800706736743,56017,0.11025192961096764,0.001
4.52,56160,10870,1.0,-0.25288353999999996,14130,3,0.0003377106913831085,56062,0.10347359254956245,0.001
4.51,56205,10880,1.0,-0.25324643999999996,14141,3,0.0003556449810275808,56107,0.10783131048083305,0.001
4.52,56250,10890,1.0,-0.25400497999999994,14153,3,0.0003624095639679581,56151,0.10880164057016373,0.001
4.56,56299,10900,1.0,-0.25927801,14166,3,0.00037479446036741136,56201,0.10754203796386719,0.001
4.55,56344,10910,1.0,-0.25763191999999996,14177,3,0.0003962545088143088,56246,0.10708852857351303,0.001
4.54,56392,10920,1.0,-0.25776821000000005,14189,3,0.0003264204497099854,56294,0.10826955363154411,0.001
4.52,56434,10930,1.0,-0.25714084,14200,3,0.00037347449688240886,56336,0.10642626509070396,0.001
4.48,56477,10940,1.0,-0.25442167,14211,3,0.000385714833100792,56378,0.10757626593112946,0.001
4.52,56525,10950,1.0,-0.25477677,14224,3,0.00040151734234920394,56426,0.10609570393959682,0.001
4.6,56576,10960,1.0,-0.25883158,14237,3,0.0004197684524115175,56477,0.10237850248813629,0.001
4.63,56623,10970,1.0,-0.2578331,14249,3,0.00035756008583121,56521,0.1097712516784668,0.001
4.66,56671,10980,1.0,-0.26086581000000003,14261,3,0.0003418276086449623,56572,0.10908987124760945,0.001
4.64,56714,10990,1.0,-0.25673780999999996,14272,3,0.0003582366392947733,56616,0.11146930853525798,0.001
4.6,56759,11000,1.0,-0.25168316,14284,3,0.0003518058394547552,56661,0.10953471064567566,0.001
4.61,56805,11010,1.0,-0.25424288,14296,3,0.00035794448194792494,56707,0.10709179192781448,0.001
4.61,56853,11020,1.0,-0.25800523999999997,14308,3,0.0003782492538448423,56755,0.10302994027733803,0.001
4.62,56896,11030,1.0,-0.25670658,14319,3,0.000365123400115408,56798,0.10061021521687508,0.001
4.64,56941,11040,1.0,-0.2576128,14331,3,0.0003502892097458243,56842,0.11006783942381541,0.001
4.59,56984,11050,1.0,-0.25753839999999995,14342,3,0.0003359482507221401,56886,0.10508648802836736,0.001
4.57,57033,11060,1.0,-0.25546995,14355,3,0.00035315988255509484,56935,0.10059189548095067,0.001
4.52,57075,11070,1.0,-0.25379918,14365,3,0.0003854969545500353,56977,0.09970750287175179,0.001
4.49,57120,11080,1.0,-0.25019053,14377,3,0.0003332322929054499,57022,0.11101105809211731,0.001
4.53,57167,11090,1.0,-0.25688161000000004,14389,3,0.00040431186062050983,57068,0.10650747641921043,0.001
4.53,57212,11100,1.0,-0.25688698,14401,3,0.00036366257700137794,57114,0.09948986023664474,0.001
4.51,57256,11110,1.0,-0.25620291,14412,3,0.0003531182243023068,57158,0.10623249411582947,0.001
4.49,57302,11120,1.0,-0.25446538999999996,14424,3,0.0003800808684900403,57203,0.10283050686120987,0.001
4.53,57349,11130,1.0,-0.25767808000000003,14436,3,0.0003736802682396956,57251,0.10398798808455467,0.001
4.55,57396,11140,1.0,-0.25964509,14448,3,0.0003752612450625747,57298,0.10549868394931157,0.001
4.55,57439,11150,1.0,-0.25980494,14459,3,0.00040619587040661526,57341,0.10808678716421127,0.001
4.51,57484,11160,1.0,-0.25784942999999994,14471,3,0.0003542740741977468,57386,0.11425355076789856,0.001
4.56,57531,11170,1.0,-0.26127659,14483,3,0.00032685534679330883,57433,0.11026949062943459,0.001
4.55,57575,11180,1.0,-0.26037652,14494,3,0.0003384801500942558,57477,0.10521956533193588,0.001
4.59,57626,11190,1.0,-0.26009762999999997,14507,3,0.00036164173507131637,57526,0.10975318650404613,0.001
4.58,57670,11200,1.0,-0.26130356000000005,14519,3,0.00034287379239685836,57572,0.10718640188376109,0.001
4.61,57717,11210,1.0,-0.26207554,14531,3,0.00042949108174070714,57618,0.10185019671916962,0.001
4.59,57761,11220,1.0,-0.25687633000000004,14542,3,0.00040465254278387874,57661,0.10387496650218964,0.001
4.53,57802,11230,1.0,-0.25278401,14553,3,0.0003803760846494697,57704,0.10226858779788017,0.001
4.57,57853,11240,1.0,-0.25258296999999996,14566,3,0.00037775846431031823,57754,0.11363544066747029,0.001
4.59,57898,11250,1.0,-0.25276907000000004,14577,3,0.0003818965575192124,57799,0.10164755955338478,0.001
4.62,57946,11260,1.0,-0.25498758000000005,14590,3,0.0003815522456231217,57847,0.10357389847437541,0.001
4.58,57989,11270,1.0,-0.25085922000000005,14601,3,0.0004018269246444106,57891,0.10689757764339447,0.001
4.58,58033,11280,1.0,-0.25178311999999997,14612,3,0.0003536339267157018,57935,0.10423039272427559,0.001
4.53,58079,11290,1.0,-0.25093026,14624,3,0.00036679249024018645,57980,0.10478891183932622,0.001
4.56,58126,11300,1.0,-0.24960074000000002,14636,3,0.00047238761180778965,58028,0.10770972073078156,0.001
4.5,58167,11310,1.0,-0.24712908999999997,14646,3,0.00034969898115377873,58069,0.11095387861132622,0.001
4.55,58216,11320,1.0,-0.25199767,14659,3,0.00037354318192228675,58118,0.10581404467423756,0.001
4.59,58261,11330,1.0,-0.25617694,14671,3,0.0003725830465555191,58162,0.105283722281456,0.001
4.52,58305,11340,1.0,-0.25471204999999997,14682,3,0.0003575579612515867,58207,0.11115909367799759,0.001
4.51,58349,11350,1.0,-0.25343541,14693,3,0.0003546993946656585,58251,0.1049392968416214,0.001
4.51,58397,11360,1.0,-0.25262181,14706,3,0.00034203333780169487,58298,0.10893591120839119,0.001
4.51,58440,11370,1.0,-0.2565323399999999,14717,3,0.0003875677473843098,58342,0.10357862959305446,0.001
4.51,58484,11380,1.0,-0.25669188000000004,14728,3,0.0003614436835050583,58385,0.10745875164866447,0.001
4.5,58529,11390,1.0,-0.25429511,14740,3,0.0003437027335166931,58431,0.10034465417265892,0.001
4.5,58576,11400,1.0,-0.25654612,14752,3,0.00035018848138861357,58478,0.10021553685267766,0.001
4.55,58622,11410,1.0,-0.25957756,14764,3,0.0003809105546679348,58523,0.10650905594229698,0.001
4.48,58664,11420,1.0,-0.25671406,14774,3,0.0003333130734972656,58566,0.11209110170602798,0.001
4.48,58709,11430,1.0,-0.25593808,14786,3,0.0003454548350418918,58609,0.11645732820034027,0.001
4.49,58754,11440,1.0,-0.25487953,14798,3,0.0004177554292255081,58655,0.10735324025154114,0.001
4.52,58801,11450,1.0,-0.2584307,14810,3,0.0003674851614050567,58702,0.10089770704507828,0.001
4.52,58849,11460,1.0,-0.2594574,14822,3,0.0003688109864015132,58750,0.10286695696413517,0.001
4.56,58896,11470,1.0,-0.25926141,14834,3,0.00034543332003522664,58797,0.10875807702541351,0.001
4.58,58942,11480,1.0,-0.25965208,14846,3,0.0003690537268994376,58844,0.10562635958194733,0.001
4.58,58987,11490,1.0,-0.26041067,14858,3,0.00035269384970888497,58888,0.10381110260883968,0.001
4.58,59034,11500,1.0,-0.2606811,14870,3,0.00037387109478004277,58936,0.1006636805832386,0.001
4.57,59079,11510,1.0,-0.25717205000000004,14881,3,0.0003482291824184358,58981,0.10117607563734055,0.001
4.59,59123,11520,1.0,-0.25884050000000003,14893,3,0.00032112435292219743,59025,0.11302484571933746,0.001
4.62,59171,11530,1.0,-0.25941656,14905,3,0.00039954033127287403,59073,0.10284430161118507,0.001
4.61,59215,11540,1.0,-0.26015720000000003,14916,3,0.000392437053960748,59117,0.10910346359014511,0.001
4.61,59262,11550,1.0,-0.26020758,14928,3,0.0003804646330536343,59164,0.10392888262867928,0.001
4.57,59306,11560,1.0,-0.25664376,14940,3,0.0004020420601591468,59207,0.10533981025218964,0.001
4.64,59360,11570,1.0,-0.25849302,14954,3,0.00035231743822805583,59262,0.10840249806642532,0.001
4.66,59408,11580,1.0,-0.26016134999999996,14966,3,0.0003478074795566499,59308,0.104472316801548,0.001
4.7,59457,11590,1.0,-0.25905791,14979,3,0.0003559671458788216,59357,0.10888514667749405,0.001
4.69,59503,11600,1.0,-0.25867757,14991,3,0.00040367330075241625,59404,0.09864370773235957,0.001
4.7,59549,11610,1.0,-0.26046169999999996,15002,3,0.0003929266764316708,59450,0.10097875694433849,0.001
4.72,59595,11620,1.0,-0.25905669,15014,3,0.00036795088672079144,59497,0.11173726245760918,0.001
4.72,59643,11630,1.0,-0.25953708,15026,3,0.00039848735323175786,59544,0.1129131093621254,0.001
4.74,59689,11640,1.0,-0.25753402,15038,3,0.00039776426274329424,59591,0.10735603421926498,0.001
4.74,59736,11650,1.0,-0.25756585,15050,3,0.00035554292117012665,59638,0.10355006903409958,0.001
4.75,59781,11660,1.0,-0.26041238,15062,3,0.0003242761245928705,59683,0.11247094348073006,0.001
4.66,59826,11670,1.0,-0.25825121,15074,3,0.00035815677256323397,59728,0.10780363033215205,0.001
4.63,59871,11680,1.0,-0.25662104999999996,15085,3,0.00037017602880951017,59773,0.10704369097948074,0.001
4.6,59917,11690,1.0,-0.25676539,15097,3,0.00039508260670118034,59819,0.1047271080315113,0.001
4.59,59962,11700,1.0,-0.25688602000000005,15109,3,0.00034667227882891896,59864,0.1036493107676506,0.001
4.57,60006,11710,1.0,-0.25705806000000003,15120,3,0.00034423575561959296,59907,0.11346369236707687,0.001
4.54,60049,11720,1.0,-0.25732636000000003,15131,3,0.0003634996246546507,59951,0.09917471185326576,0.001
4.51,60094,11730,1.0,-0.25687118999999997,15143,3,0.0003541464451700449,59996,0.1068149705727895,0.001
4.53,60142,11740,1.0,-0.25931258,15155,3,0.0003689055040013045,60041,0.10332139581441879,0.001
4.5,60186,11750,1.0,-0.25673711999999993,15166,3,0.00034368464548606426,60088,0.10011529922485352,0.001
4.48,60229,11760,1.0,-0.25604759,15177,3,0.0003855807808577083,60131,0.10182764753699303,0.001
4.49,60275,11770,1.0,-0.25656751,15189,3,0.0003801251878030598,60176,0.1079170008500417,0.001
4.5,60321,11780,1.0,-0.25719585,15201,3,0.00039190192183014005,60223,0.10335161536931992,0.001
4.47,60364,11790,1.0,-0.25593863,15212,3,0.0004142067511565983,60266,0.10425382355848949,0.001
4.49,60411,11800,1.0,-0.25451164000000004,15224,3,0.00031724173459224403,60312,0.10238394389549892,0.001
4.52,60458,11810,1.0,-0.25543005,15236,3,0.0003807716493611224,60357,0.10319191217422485,0.001
4.53,60502,11820,1.0,-0.25412735,15248,3,0.000384940707590431,60404,0.10648518055677414,0.001
4.56,60550,11830,1.0,-0.25356631,15260,3,0.0003191796422470361,60451,0.10250169038772583,0.001
4.58,60600,11840,1.0,-0.25302478,15273,3,0.00035940039670094847,60501,0.11009244993329048,0.001
4.61,60647,11850,1.0,-0.25626812,15285,3,0.0003444536298047751,60548,0.10777522871891658,0.001
4.61,60690,11860,1.0,-0.25405447000000003,15296,3,0.0003479449893347919,60592,0.10452503959337871,0.001
4.6,60735,11870,1.0,-0.25203964,15307,3,0.0003509615344228223,60637,0.11166051402688026,0.001
4.59,60780,11880,1.0,-0.25142125,15319,3,0.0003952281025703996,60682,0.10727464159329732,0.001
4.63,60827,11890,1.0,-0.25418319,15331,3,0.00035823458892991766,60728,0.10808495432138443,0.001
4.62,60873,11900,1.0,-0.25701575,15343,3,0.0003458400969975628,60774,0.1072748675942421,0.001
4.6,60918,11910,1.0,-0.2545058,15355,3,0.0003381604765309021,60820,0.10441082715988159,0.001
4.6,60962,11920,1.0,-0.25638803,15366,3,0.0003407732234336436,60864,0.11139593521753947,0.001
4.57,61007,11930,1.0,-0.25619999,15377,3,0.0003676250169519335,60908,0.10331309090058009,0.001
4.53,61053,11940,1.0,-0.25803024,15389,3,0.0003262824146077037,60955,0.10422668233513832,0.001
4.53,61100,11950,1.0,-0.25530238,15401,3,0.0003718006264534779,61001,0.10710467025637627,0.001
4.58,61148,11960,1.0,-0.26139848,15414,3,0.0003357401510584168,61049,0.10247564688324928,0.001
4.61,61196,11970,1.0,-0.26194241,15426,3,0.00033604313891070586,61098,0.10686242580413818,0.001
4.65,61245,11980,1.0,-0.26298094,15439,3,0.00036685410304926336,61146,0.11087576299905777,0.001
4.67,61294,11990,1.0,-0.26442116000000004,15451,3,0.0003689094795845449,61196,0.10790534565846126,0.001
4.67,61340,12000,1.0,-0.26327137000000006,15463,3,0.0003856427865684964,61242,0.10058866068720818,0.001
4.65,61383,12010,1.0,-0.26540046999999994,15474,3,0.0003639277638285421,61285,0.09997350722551346,0.001
4.63,61425,12020,1.0,-0.26492492,15485,3,0.00036647504020947963,61326,0.11325177177786827,0.001
4.59,61466,12030,1.0,-0.26165335,15495,3,0.00036158061266178265,61368,0.09904155507683754,0.001
4.59,61512,12040,1.0,-0.26025310999999995,15507,3,0.00040351462666876614,61413,0.10983863100409508,0.001
4.55,61555,12050,1.0,-0.25881853,15518,3,0.0003951259597670287,61457,0.10407960787415504,0.001
4.53,61601,12060,1.0,-0.25581759,15530,3,0.0003349432779941708,61503,0.10245830565690994,0.001
4.5,61646,12070,1.0,-0.25659971,15542,3,0.00034491264523239806,61548,0.10109379515051842,0.001
4.49,61694,12080,1.0,-0.25834766,15554,3,0.0003776229714276269,61595,0.11925046890974045,0.001
4.45,61739,12090,1.0,-0.25673270000000004,15566,3,0.0003577286435756832,61640,0.11180336773395538,0.001
4.45,61785,12100,1.0,-0.25848517,15577,3,0.00034126174869015814,61686,0.10636203736066818,0.001
4.45,61828,12110,1.0,-0.25583680999999997,15589,3,0.00034651203895919025,61729,0.10778922587633133,0.001
4.47,61872,12120,1.0,-0.25378610999999995,15600,3,0.0003725062997546047,61773,0.09099777042865753,0.001
4.56,61922,12130,1.0,-0.25775973,15613,3,0.00033905401360243557,61824,0.10480943073829015,0.001
4.54,61966,12140,1.0,-0.25596456,15624,3,0.0003317163136671297,61868,0.11095935478806496,0.001
4.57,62012,12150,1.0,-0.2569306,15636,3,0.00036781266680918634,61913,0.10232916846871376,0.001
4.55,62056,12160,1.0,-0.25671830999999995,15647,3,0.00040315895457752047,61958,0.1121975580851237,0.001
4.53,62099,12170,1.0,-0.25286758,15658,3,0.00033614615676924586,62001,0.10437009856104851,0.001
4.53,62147,12180,1.0,-0.25123994,15671,3,0.00038334735290845856,62048,0.10856036841869354,0.001
4.56,62195,12190,1.0,-0.25249528,15683,3,0.00037353024818003177,62096,0.10818136235078175,0.001
4.53,62238,12200,1.0,-0.24972729999999999,15694,3,0.0003548485110513866,62140,0.10394676278034846,0.001
4.58,62286,12210,1.0,-0.25344017999999996,15707,3,0.00031405515619553626,62188,0.10250486185153325,0.001
4.6,62332,12220,1.0,-0.25734694999999996,15718,3,0.0004120614961721003,62234,0.09961363673210144,0.001
4.57,62379,12230,1.0,-0.25901845999999995,15731,3,0.00035408260009717196,62280,0.11137592792510986,0.001
4.57,62423,12240,1.0,-0.25918096,15742,3,0.00033993980032391845,62324,0.10533181081215541,0.001
4.53,62465,12250,1.0,-0.25920492,15753,3,0.0003511568793328479,62367,0.10332286357879639,0.001
4.51,62507,12260,1.0,-0.25514659,15764,3,0.0003497861762298271,62409,0.10009400174021721,0.001
4.5,62549,12270,1.0,-0.25681872000000006,15774,3,0.00036834977800026536,62451,0.10180036723613739,0.001
4.48,62595,12280,1.0,-0.25524067,15786,3,0.0003566564409993589,62496,0.10440581664443016,0.001
4.43,62638,12290,1.0,-0.25141488,15797,3,0.0003072866311413236,62540,0.11553658172488213,0.001
4.48,62686,12300,1.0,-0.25404481,15810,3,0.0003889000334311277,62586,0.10868723938862483,0.001
4.45,62731,12310,1.0,-0.25222173,15821,3,0.0003935672575607896,62632,0.10128588229417801,0.001
4.52,62784,12320,1.0,-0.25242308,15835,3,0.0003583046927815303,62685,0.11003426710764568,0.001
4.49,62828,12330,1.0,-0.24929027,15846,3,0.0003632882677872355,62730,0.1136774147550265,0.001
4.49,62872,12340,1.0,-0.24994222999999993,15858,3,0.0003695359569974244,62774,0.10439546902974446,0.001
4.5,62915,12350,1.0,-0.24775641,15869,3,0.0003826794127235189,62816,0.10179724544286728,0.001
4.56,62963,12360,1.0,-0.2518034699999999,15881,3,0.00035486078704707327,62865,0.11049610748887062,0.001
4.59,63008,12370,1.0,-0.25434696,15892,3,0.00038769652019254863,62908,0.100391020377477,0.001
4.55,63050,12380,1.0,-0.25178821,15903,3,0.00037389894714578986,62952,0.1170889139175415,0.001
4.56,63094,12390,1.0,-0.25117970999999994,15915,3,0.00039926943718455733,62996,0.10818483680486679,0.001
4.52,63138,12400,1.0,-0.2483941,15926,3,0.0003487007692456245,63040,0.10901369899511337,0.001
4.54,63185,12410,1.0,-0.24931629,15938,3,0.00030778799555264413,63083,0.10531111434102058,0.001
4.48,63232,12420,1.0,-0.24948114999999998,15950,3,0.00036770344983475905,63134,0.10496512800455093,0.001
4.48,63276,12430,1.0,-0.25117224000000005,15962,3,0.00036210467806085944,63178,0.10309441139300664,0.001
4.51,63323,12440,1.0,-0.25348533,15974,3,0.00043467056821100414,63225,0.11125575006008148,0.001
4.54,63369,12450,1.0,-0.25556003000000005,15986,3,0.0003853234287817031,63271,0.10258322209119797,0.001
4.5,63413,12460,1.0,-0.25418915,15997,3,0.00034489333484089,63315,0.11043558269739151,0.001
4.48,63456,12470,1.0,-0.25213528,16008,3,0.0003879667419823818,63358,0.11234243214130402,0.001
4.53,63503,12480,1.0,-0.25547513,16020,3,0.00034691321779973806,63405,0.10144563391804695,0.001
4.55,63549,12490,1.0,-0.26010899,16032,3,0.00040151538560166954,63451,0.09689760580658913,0.001
4.57,63595,12500,1.0,-0.26211208,16044,3,0.0003852901980280876,63497,0.1150532178580761,0.001
4.54,63639,12510,1.0,-0.26019213999999996,16055,3,0.0003464985711616464,63540,0.106800876557827,0.001
4.51,63683,12520,1.0,-0.25899225000000003,16066,3,0.00034531772835180166,63584,0.10120199869076411,0.001
4.52,63728,12530,1.0,-0.25814187,16078,3,0.0003566733445040882,63630,0.10649573554595311,0.001
4.5,63773,12540,1.0,-0.2578779,16089,3,0.0003841688303509727,63674,0.10465213656425476,0.001
4.51,63820,12550,1.0,-0.25920568000000005,16102,3,0.0004039778432343155,63722,0.10682755211989085,0.001
4.51,63864,12560,1.0,-0.25741126000000003,16113,3,0.00033454895310569555,63765,0.10325459018349648,0.001
4.53,63909,12570,1.0,-0.26047915000000005,16124,3,0.0004040816056658514,63810,0.10844841971993446,0.001
4.53,63956,12580,1.0,-0.26122254,16137,3,0.00038945228443481027,63857,0.10453278571367264,0.001
4.49,63998,12590,1.0,-0.25731115,16147,3,0.0003311742329970002,63900,0.10348546132445335,0.001
4.48,64043,12600,1.0,-0.25692429999999994,16159,3,0.00034883963235188276,63945,0.10897103697061539,0.001
4.56,64095,12610,1.0,-0.26056859,16172,3,0.0003384087685844861,63994,0.11404304951429367,0.001
4.6,64143,12620,1.0,-0.26161625,16185,3,0.0003546139729830126,64044,0.1038203239440918,0.001
4.61,64189,12630,1.0,-0.26014318999999997,16196,3,0.00034535432496340945,64090,0.10308447480201721,0.001
4.6,64233,12640,1.0,-0.25619281,16208,3,0.0003387447795830667,64135,0.1058814600110054,0.001
4.59,64279,12650,1.0,-0.25424333,16220,3,0.0003659676731331274,64181,0.11367052048444748,0.001
4.62,64326,12660,1.0,-0.25806394,16232,3,0.00037594682653434574,64227,0.09961959719657898,0.001
4.62,64371,12670,1.0,-0.25262574,16243,3,0.00035947390133515,64272,0.10850566625595093,0.001
4.62,64418,12680,1.0,-0.2526038,16255,3,0.0003534545539878309,64319,0.10596028963724773,0.001
4.71,64469,12690,1.0,-0.25266646000000004,16269,3,0.00035594173095887527,64370,0.10942474007606506,0.001
4.73,64516,12700,1.0,-0.24939448000000003,16281,3,0.0003860641591018066,64417,0.11158524453639984,0.001
4.66,64561,12710,1.0,-0.24860137,16292,3,0.0004178688861429691,64463,0.11870124191045761,0.001
4.66,64609,12720,1.0,-0.24790513999999994,16305,3,0.000355144205968827,64509,0.1056264191865921,0.001
4.64,64653,12730,1.0,-0.24801788,16316,3,0.0003580580378184095,64555,0.10397642105817795,0.001
4.66,64699,12740,1.0,-0.25006840999999996,16328,3,0.0003515282393588374,64600,0.10272642473379771,0.001
4.66,64745,12750,1.0,-0.25447042,16340,3,0.0003391001373529434,64646,0.1182190328836441,0.001
4.62,64788,12760,1.0,-0.2543349,16351,3,0.000353157875360921,64690,0.10171278566122055,0.001
4.63,64834,12770,1.0,-0.25751056,16363,3,0.00038143800338730216,64733,0.11042088642716408,0.001
4.63,64881,12780,1.0,-0.25761821,16375,3,0.00034605038235895335,64783,0.10989320278167725,0.001
4.56,64925,12790,1.0,-0.25851136,16386,3,0.00033491361537016926,64827,0.10363056138157845,0.001
4.56,64972,12800,1.0,-0.26146182,16398,3,0.00036533513775793836,64874,0.10109297558665276,0.001
4.54,65015,12810,1.0,-0.25786023999999996,16409,3,0.000376281444914639,64917,0.10406143963336945,0.001
4.52,65061,12820,1.0,-0.25812662999999997,16421,3,0.0003573342110030353,64962,0.09785441681742668,0.001
4.54,65107,12830,1.0,-0.25926584,16433,3,0.0003410504723433405,65008,0.11467710137367249,0.001
4.52,65151,12840,1.0,-0.25839821,16444,3,0.00038707710336893797,65053,0.10252885147929192,0.001
4.57,65202,12850,1.0,-0.25835808,16457,3,0.00033780316152842715,65103,0.10749256983399391,0.001
4.63,65251,12860,1.0,-0.25833455999999994,16470,3,0.00035242739832028744,65153,0.11479990929365158,0.001
