time/fps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,time/episodes,train/actor_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/n_updates,train/ent_coef_loss
4,0.001,-0.41710026,6.214530731085688e-05,0.003138879779726267,8720,0.1457696259021759,5.78,14108,57048,1.0,56947,0.0003279075026512146
4,0.001,-0.41651991000000005,8.181556040653959e-05,0.0031125524546951056,8730,0.15168467164039612,5.76,14122,57104,1.0,57003,0.0191117525100708
4,0.001,-0.41147879,0.000100413613836281,0.0031497152522206306,8740,0.1569962501525879,5.74,14135,57156,1.0,57055,-0.5575734376907349
4,0.001,-0.41335089999999997,7.509614079026505e-05,0.003111058147624135,8750,0.1591787338256836,5.74,14151,57220,1.0,57119,-1.1061171293258667
4,0.001,-0.41363190000000005,5.528920155484229e-05,0.0031120581552386284,8760,0.15009361505508423,5.71,14165,57277,1.0,57176,-0.8782962560653687
4,0.001,-0.41540895,7.599342643516138e-05,0.003159595187753439,8770,0.14234261214733124,5.75,14180,57334,1.0,57233,0.18416728079319
4,0.001,-0.42460679,0.00010913400910794735,0.003145121270790696,8780,0.14211326837539673,5.84,14195,57395,1.0,57294,-0.32393646240234375
4,0.001,-0.41316243999999996,4.3771080527221784e-05,0.0030940156430006027,8790,0.1391223818063736,5.76,14209,57451,1.0,57350,0.48511022329330444
4,0.001,-0.41325135,5.061167757958174e-05,0.003172477474436164,8800,0.1434733122587204,5.73,14222,57505,1.0,57404,0.9656747579574585
4,0.001,-0.41277698,6.196608592290431e-05,0.0032271710224449635,8810,0.15016639232635498,5.69,14236,57560,1.0,57459,-0.3376988172531128
4,0.001,-0.40473803999999997,7.419368193950504e-05,0.003245679195970297,8820,0.14793886244297028,5.62,14249,57610,1.0,57509,0.6758570075035095
4,0.001,-0.40197197,5.539871926885098e-05,0.0032352586276829243,8830,0.14233124256134033,5.63,14263,57667,1.0,57566,-0.03058469295501709
4,0.001,-0.40695760999999997,5.8969460951630026e-05,0.0032181248534470797,8840,0.14298543334007263,5.66,14277,57722,1.0,57621,0.007222205400466919
4,0.001,-0.40238791999999995,3.5657685657497495e-05,0.003230424365028739,8850,0.13921517133712769,5.57,14290,57777,1.0,57676,0.2333797812461853
4,0.001,-0.3934852399999999,6.356641824822873e-05,0.0032045578118413687,8860,0.15021170675754547,5.61,14305,57838,1.0,57737,0.18369702994823456
4,0.001,-0.38789217,8.080864790827036e-05,0.0031685875728726387,8870,0.16457335650920868,5.54,14318,57888,1.0,57787,-0.33742350339889526
4,0.001,-0.3862329400000001,5.278701428323984e-05,0.003191114403307438,8880,0.14415334165096283,5.52,14333,57947,1.0,57846,-1.427162528038025
4,0.001,-0.3889731699999999,7.639575051143765e-05,0.0031995526514947414,8890,0.14627718925476074,5.5,14346,58001,1.0,57900,-0.3101564049720764
4,0.001,-0.3982395300000001,6.552141712745652e-05,0.003113869344815612,8900,0.16367056965827942,5.55,14361,58060,1.0,57959,0.733771562576294
4,0.001,-0.3947817,6.376405508490279e-05,0.0031262028496712446,8910,0.1482628583908081,5.54,14374,58114,1.0,58013,-0.23352442681789398
4,0.001,-0.40434548,9.62549529504031e-05,0.003171613672748208,8920,0.15617237985134125,5.58,14388,58168,1.0,58067,-0.13307791948318481
4,0.001,-0.41846812000000005,8.953043288784102e-05,0.003154335543513298,8930,0.1560215950012207,5.64,14404,58231,1.0,58130,1.6344960927963257
4,0.001,-0.41030316000000006,0.00010053795267594978,0.003175222547724843,8940,0.1587424874305725,5.56,14415,58278,1.0,58177,-1.074217677116394
4,0.001,-0.41217658,9.108813537750393e-05,0.0030632156413048506,8950,0.1591232717037201,5.6,14430,58337,1.0,58236,0.02649889886379242
4,0.001,-0.41717652,4.664633524953388e-05,0.0030664775986224413,8960,0.1446191370487213,5.56,14444,58394,1.0,58293,-0.7090566158294678
4,0.001,-0.42899224999999996,7.099703361745924e-05,0.0031525716185569763,8970,0.14164318144321442,5.66,14459,58454,1.0,58353,-1.1264102458953857
4,0.001,-0.4195133,3.91304274671711e-05,0.0031258047092705965,8980,0.14679783582687378,5.65,14474,58512,1.0,58411,0.3804847002029419
4,0.001,-0.41498842999999996,5.800909275421873e-05,0.003112363861873746,8990,0.14671114087104797,5.69,14488,58570,1.0,58469,-0.18569466471672058
4,0.001,-0.41739582,5.4159660066943616e-05,0.003112435108050704,9000,0.14652922749519348,5.71,14503,58631,1.0,58530,-0.9842041730880737
4,0.001,-0.42525136999999985,6.61616213619709e-05,0.0031409983057528734,9010,0.13650310039520264,5.72,14517,58686,1.0,58585,0.12057861685752869
4,0.001,-0.4270611099999999,4.609607640304603e-05,0.003170856274664402,9020,0.13956618309020996,5.8,14533,58748,1.0,58647,-0.48204511404037476
4,0.001,-0.41438105000000003,6.79653458064422e-05,0.00316148204728961,9030,0.16084159910678864,5.74,14547,58805,1.0,58704,0.6092499494552612
4,0.001,-0.42544806,5.211289681028575e-05,0.003163781948387623,9040,0.15200722217559814,5.82,14561,58860,1.0,58759,0.2708948254585266
4,0.001,-0.42449903,4.656228338717483e-05,0.0031224782578647137,9050,0.14494377374649048,5.82,14575,58919,1.0,58818,-0.2880028486251831
4,0.001,-0.42853854999999996,7.924326928332448e-05,0.0031795180402696133,9060,0.14155781269073486,5.81,14589,58975,1.0,58874,-0.32833635807037354
4,0.001,-0.41028532999999995,8.617718413006514e-05,0.003239863784983754,9070,0.14789292216300964,5.69,14601,59023,1.0,58922,0.09020966291427612
4,0.001,-0.41528687999999986,6.499144365079701e-05,0.003260120050981641,9080,0.16475968062877655,5.66,14615,59078,1.0,58977,-0.8036824464797974
4,0.001,-0.41485493000000007,5.8423654991202056e-05,0.0032219525892287493,9090,0.1378716379404068,5.57,14627,59127,1.0,59026,0.644883394241333
4,0.001,-0.40371587999999997,4.6781933633610606e-05,0.00323613197542727,9100,0.15437519550323486,5.47,14640,59178,1.0,59077,-0.5629940032958984
4,0.001,-0.40441822,4.894690937362611e-05,0.003238856792449951,9110,0.15527647733688354,5.5,14655,59236,1.0,59135,-0.6416918635368347
4,0.001,-0.39655175,3.7620586226694286e-05,0.003128780983388424,9120,0.15321677923202515,5.45,14669,59293,1.0,59192,-0.8381949663162231
4,0.001,-0.39954921000000004,9.326405415777117e-05,0.0030257112812250853,9130,0.16335922479629517,5.55,14685,59360,0.99,59259,-2.026137351989746
4,0.001,-0.40482835000000006,4.704510865849443e-05,0.0029800960328429937,9140,0.14585083723068237,5.62,14701,59422,0.99,59321,-0.2380235195159912
4,0.001,-0.40327286,6.750306056346744e-05,0.0030522176530212164,9150,0.1390192210674286,5.59,14715,59478,0.99,59377,0.14251963794231415
4,0.001,-0.4011817,6.331911572488025e-05,0.0030921511352062225,9160,0.15366701781749725,5.62,14730,59537,0.99,59436,-0.6277470588684082
4,0.001,-0.4035946000000001,6.123756611486897e-05,0.0031192339956760406,9170,0.1662639081478119,5.61,14741,59584,0.99,59483,0.10290515422821045
4,0.001,-0.41203109999999993,9.196660539600998e-05,0.0031633188482373953,9180,0.1454520970582962,5.66,14756,59644,0.99,59543,1.7695276737213135
4,0.001,-0.42146584,8.018840162549168e-05,0.003149055875837803,9190,0.15393608808517456,5.78,14771,59705,0.99,59604,0.13390108942985535
4,0.001,-0.42151335,0.0001481601648265496,0.003046452533453703,9200,0.15974080562591553,5.89,14787,59767,0.99,59666,-1.1990505456924438
4,0.001,-0.42264232,6.42511440673843e-05,0.0029769944958388805,9210,0.14747771620750427,5.88,14801,59824,0.99,59723,1.024640440940857
4,0.001,-0.42580909,4.825217183679342e-05,0.0030446387827396393,9220,0.14661374688148499,5.92,14816,59885,0.99,59784,-0.06919598579406738
4,0.001,-0.4219292599999999,8.674399578012526e-05,0.003058788599446416,9230,0.14982262253761292,5.83,14831,59943,1.0,59842,0.7290070056915283
4,0.001,-0.41593655000000007,4.4127060391474515e-05,0.0031337039545178413,9240,0.14972637593746185,5.77,14845,59999,1.0,59898,-0.08171252906322479
4,0.001,-0.41296961,3.761459811357781e-05,0.003206185530871153,9250,0.1586131900548935,5.77,14859,60055,1.0,59954,-0.4379689395427704
4,0.001,-0.40903211,4.142046964261681e-05,0.0032291847746819258,9260,0.14889207482337952,5.72,14872,60109,1.0,60008,0.4626186788082123
4,0.001,-0.41830477999999993,4.736234768643044e-05,0.003195013850927353,9270,0.15771956741809845,5.91,14889,60175,1.0,60074,-0.03229287266731262
4,0.001,-0.4097218099999999,5.1849085139110684e-05,0.003192566568031907,9280,0.14905628561973572,5.89,14903,60233,1.0,60132,-0.9951869249343872
4,0.001,-0.4045933999999999,7.183589332271367e-05,0.0031959309708327055,9290,0.14413365721702576,5.85,14918,60290,1.0,60189,-0.5201130509376526
4,0.001,-0.4079986399999999,3.5877943446394056e-05,0.003184778615832329,9300,0.14892485737800598,5.77,14931,60344,1.0,60243,0.2761138677597046
4,0.001,-0.39998806000000003,5.770024290541187e-05,0.0031944531947374344,9310,0.14304816722869873,5.73,14944,60397,1.0,60296,0.025282353162765503
4,0.001,-0.39944109,6.26213732175529e-05,0.0031071992125362158,9320,0.15054181218147278,5.7,14959,60455,1.0,60354,1.8946014642715454
4,0.001,-0.40030352,5.48406460438855e-05,0.0031609786674380302,9330,0.13636229932308197,5.69,14973,60512,1.0,60411,0.17017564177513123
4,0.001,-0.3961243900000001,7.752011879347265e-05,0.0032040870282799006,9340,0.14808699488639832,5.72,14988,60571,1.0,60470,-0.31140804290771484
4,0.001,-0.3942887500000001,7.567316060885787e-05,0.0031692388001829386,9350,0.15683576464653015,5.71,15001,60626,1.0,60525,0.5830690264701843
4,0.001,-0.39905571,6.337994273053482e-05,0.003180330852046609,9360,0.14697471261024475,5.71,15015,60680,1.0,60579,0.12598060071468353
4,0.001,-0.39062641,0.00011090518091805279,0.003204310080036521,9370,0.15406908094882965,5.55,15027,60730,1.0,60629,0.5487977266311646
4,0.001,-0.39410295999999995,5.130365752847865e-05,0.0031548049300909042,9380,0.1577189415693283,5.58,15043,60791,1.0,60690,0.030017375946044922
4,0.001,-0.39854323,9.643512748880312e-05,0.003139842301607132,9390,0.14422853291034698,5.6,15057,60850,1.0,60749,-1.5159732103347778
4,0.001,-0.40319740000000004,5.015023270971142e-05,0.003111936617642641,9400,0.13137555122375488,5.66,15072,60910,1.0,60809,-0.044246017932891846
4,0.001,-0.41111954999999994,5.711537960451096e-05,0.003162204287946224,9410,0.13869822025299072,5.69,15086,60966,1.0,60865,0.03141504526138306
4,0.001,-0.4097018399999999,5.193002652958967e-05,0.003163127228617668,9420,0.1440676897764206,5.66,15100,61021,1.0,60920,0.1198127269744873
4,0.001,-0.4059805000000001,5.653660628013313e-05,0.0031949009280651808,9430,0.14087137579917908,5.67,15115,61079,1.0,60978,0.9373084902763367
4,0.001,-0.40572534999999993,7.646057201782241e-05,0.003189360722899437,9440,0.14421218633651733,5.65,15129,61136,1.0,61035,-0.5241839289665222
4,0.001,-0.41277662,4.015160448034294e-05,0.003217096673324704,9450,0.14806658029556274,5.67,15143,61193,1.0,61092,0.9317105412483215
4,0.001,-0.40703680000000003,0.0001309380604652688,0.003101577050983906,9460,0.13740617036819458,5.71,15158,61251,1.0,61150,-0.9253307580947876
4,0.001,-0.41893612,9.085540659725666e-05,0.002968419808894396,9470,0.16537901759147644,5.89,15175,61319,1.0,61218,-0.6366398334503174
4,0.001,-0.41608715,8.477181836497039e-05,0.0029679073486477137,9480,0.15080250799655914,5.93,15191,61384,1.0,61283,-1.946515440940857
4,0.001,-0.41432901999999994,5.809322829009034e-05,0.0029944288544356823,9490,0.14668303728103638,5.9,15205,61440,1.0,61339,-0.30403441190719604
4,0.001,-0.42409646,3.688342258101329e-05,0.003030756488442421,9500,0.1317252665758133,6.02,15223,61512,1.0,61411,0.5944967269897461
4,0.001,-0.41638586000000005,5.425483686849475e-05,0.0031566934194415808,9510,0.14984174072742462,6.0,15236,61566,1.0,61465,-0.5594420433044434
4,0.001,-0.41827884999999987,3.935099812224507e-05,0.0032070798333734274,9520,0.14586782455444336,6.05,15251,61626,1.0,61525,1.6340739727020264
4,0.001,-0.42184206,5.8854602684732527e-05,0.003215546254068613,9530,0.13349558413028717,6.06,15266,61685,1.0,61584,1.1633968353271484
4,0.001,-0.4208943,5.1948205509688705e-05,0.0032480014488101006,9540,0.13900455832481384,6.06,15280,61742,1.0,61641,-0.8094358444213867
4,0.001,-0.41525928000000006,6.785993900848553e-05,0.003196318168193102,9550,0.16562648117542267,6.05,15294,61798,1.0,61697,-0.3576074242591858
4,0.001,-0.41325157999999995,0.00011996534885838628,0.0030729665886610746,9560,0.1333841234445572,6.0,15307,61851,1.0,61750,-0.9041460156440735
4,0.001,-0.40525219,8.746382081881166e-05,0.0029953571502119303,9570,0.14138315618038177,5.86,15321,61905,1.0,61804,0.6169869899749756
4,0.001,-0.40302484,7.470621494576335e-05,0.002987682819366455,9580,0.1631190925836563,5.85,15337,61969,1.0,61868,-0.04061383008956909
4,0.001,-0.39937714999999996,5.6720004067756236e-05,0.003033619374036789,9590,0.1579962968826294,5.85,15351,62025,1.0,61924,1.215497374534607
4,0.001,-0.39100144,5.2043425966985524e-05,0.0031657663639634848,9600,0.14938335120677948,5.74,15366,62086,1.0,61985,-0.4828648567199707
4,0.001,-0.3931012,4.755831469083205e-05,0.0032235246617347,9610,0.1508733630180359,5.76,15380,62142,1.0,62041,0.2282758355140686
4,0.001,-0.38480456,5.090839113108814e-05,0.0032289831433445215,9620,0.1524457335472107,5.66,15393,62192,1.0,62091,-1.1332980394363403
4,0.001,-0.39282791000000006,2.8380714866216294e-05,0.003238480072468519,9630,0.1685325801372528,5.66,15407,62251,1.0,62150,-1.1269303560256958
4,0.001,-0.40352053,6.830246275058016e-05,0.0031638089567422867,9640,0.15032723546028137,5.71,15423,62313,1.0,62212,-1.7285408973693848
4,0.001,-0.40193295999999995,5.384178439271636e-05,0.0031129783019423485,9650,0.14976449310779572,5.69,15436,62367,1.0,62266,0.09829115867614746
4,0.001,-0.39969924,5.991368379909545e-05,0.0031340147834271193,9660,0.1398674100637436,5.63,15448,62414,1.0,62313,-0.5161601305007935
4,0.001,-0.40167659000000006,8.529514889232814e-05,0.003127035917714238,9670,0.1632978320121765,5.65,15462,62470,1.0,62369,0.27923455834388733
4,0.001,-0.39833639,6.799260154366493e-05,0.003083721734583378,9680,0.1375189572572708,5.53,15475,62522,1.0,62421,-0.6170330047607422
4,0.001,-0.40488095,8.945324952946976e-05,0.0030572342220693827,9690,0.16257505118846893,5.54,15489,62579,1.0,62478,0.48335909843444824
4,0.001,-0.40106489999999995,6.306302384473383e-05,0.0030583380721509457,9700,0.1560065746307373,5.53,15504,62639,1.0,62538,0.44791746139526367
4,0.001,-0.4009029400000001,6.21871804469265e-05,0.0030594640411436558,9710,0.1688019037246704,5.54,15518,62696,1.0,62595,-0.2857556939125061
4,0.001,-0.40990347,7.934320456115529e-05,0.0030942484736442566,9720,0.13882996141910553,5.55,15531,62747,1.0,62646,-0.5574777126312256
4,0.001,-0.39628376000000004,5.313817746355198e-05,0.003088358324021101,9730,0.16648614406585693,5.49,15544,62800,1.0,62699,0.3273645043373108
4,0.001,-0.39299968,4.940668441122398e-05,0.003158753039315343,9740,0.1641743779182434,5.49,15560,62862,1.0,62761,0.320280522108078
4,0.001,-0.39957405,8.225780038628727e-05,0.0031795422546565533,9750,0.1637180894613266,5.55,15575,62922,1.0,62821,-0.7670831680297852
4,0.001,-0.40520477,6.290535384323448e-05,0.0030673330184072256,9760,0.1572045087814331,5.7,15590,62984,1.0,62883,-0.41262850165367126
4,0.001,-0.40376586,6.882376328576356e-05,0.00305880606174469,9770,0.1540393829345703,5.7,15604,63040,1.0,62939,0.22679728269577026
4,0.001,-0.40424737,4.994513437850401e-05,0.003102013608440757,9780,0.162537083029747,5.72,15618,63094,1.0,62993,0.45568835735321045
4,0.001,-0.39638091000000003,5.5558266467414796e-05,0.0031148747075349092,9790,0.127197265625,5.7,15631,63149,1.0,63048,1.198454737663269
4,0.001,-0.398273,7.035135786281899e-05,0.002974058734253049,9800,0.15550965070724487,5.71,15647,63210,1.0,63109,0.6941870450973511
4,0.001,-0.40287201000000006,6.756640505045652e-05,0.00307257822714746,9810,0.13543564081192017,5.69,15660,63265,1.0,63164,0.968481183052063
4,0.001,-0.40094533,4.713982707471587e-05,0.0031113147269934416,9820,0.15973789989948273,5.73,15674,63320,1.0,63219,-1.5059571266174316
4,0.001,-0.39908055,4.223517680657096e-05,0.0031153736636042595,9830,0.15346646308898926,5.71,15687,63371,1.0,63270,0.12886366248130798
4,0.001,-0.3898760599999999,3.82362341042608e-05,0.0031794935930520296,9840,0.1437869369983673,5.61,15700,63423,1.0,63322,-0.5704180002212524
4,0.001,-0.38245805999999993,4.448269464774057e-05,0.0031970238778740168,9850,0.1572413444519043,5.57,15714,63479,1.0,63378,0.17508214712142944
4,0.001,-0.38980272,5.476504156831652e-05,0.003174389945343137,9860,0.1473599225282669,5.52,15728,63536,1.0,63435,1.1754345893859863
4,0.001,-0.39358835999999997,2.8977652618777938e-05,0.003167892573401332,9870,0.16136862337589264,5.59,15744,63599,1.0,63498,-0.20455387234687805
4,0.001,-0.3960222199999999,4.6876477426849306e-05,0.0031760723795741796,9880,0.1469392627477646,5.63,15758,63657,1.0,63556,0.14428392052650452
4,0.001,-0.4092830499999999,7.835515134502202e-05,0.0032177965622395277,9890,0.14344297349452972,5.72,15774,63721,1.0,63620,-0.9786117672920227
4,0.001,-0.40255595000000005,5.966374010313302e-05,0.0031787934713065624,9900,0.15314312279224396,5.68,15788,63778,1.0,63677,-1.3732388019561768
4,0.001,-0.3947620200000001,6.90302113071084e-05,0.0031709379982203245,9910,0.15480917692184448,5.68,15802,63833,1.0,63732,-1.063214659690857
4,0.001,-0.39280921,4.3941003241343424e-05,0.003127535805106163,9920,0.14732597768306732,5.68,15816,63888,1.0,63787,-0.21491581201553345
4,0.001,-0.4011398200000001,5.352561129257083e-05,0.003174786688759923,9930,0.1550702452659607,5.72,15830,63943,1.0,63842,0.9169710874557495
4,0.001,-0.39882829999999997,7.582013495266438e-05,0.0032026602420955896,9940,0.13462740182876587,5.77,15844,64000,1.0,63899,-0.49462807178497314
4,0.001,-0.40010096000000006,3.434712562011555e-05,0.003181117819622159,9950,0.1430007815361023,5.73,15857,64052,1.0,63951,-0.6068121790885925
4,0.001,-0.39233635,3.26210429193452e-05,0.0032208559568971395,9960,0.1450253427028656,5.71,15871,64107,1.0,64006,-1.778064250946045
4,0.001,-0.3891947000000001,6.292381294770166e-05,0.0031922298949211836,9970,0.13489235937595367,5.63,15884,64162,1.0,64061,-0.1250714808702469
4,0.001,-0.38851609000000004,5.60446860617958e-05,0.0031903658527880907,9980,0.15393896400928497,5.56,15897,64213,1.0,64112,-0.24091443419456482
4,0.001,-0.38344482,5.28602977283299e-05,0.003226963337510824,9990,0.1510419398546219,5.52,15912,64273,1.0,64172,-0.963280200958252
4,0.001,-0.38936346,7.337957504205406e-05,0.003203711239621043,10000,0.1640724092721939,5.52,15926,64330,1.0,64229,-0.8824449777603149
4,0.001,-0.39335208,8.277979213744402e-05,0.0031740162521600723,10010,0.1444435566663742,5.55,15941,64388,1.0,64287,-0.5435791611671448
4,0.001,-0.39510594000000004,5.1935272495029494e-05,0.0031712737400084734,10020,0.15460781753063202,5.55,15954,64443,1.0,64342,0.00684773176908493
4,0.001,-0.39225627,3.4653276088647544e-05,0.003174029989168048,10030,0.1611054539680481,5.53,15968,64496,1.0,64395,0.43005675077438354
4,0.001,-0.3938747100000001,3.400261630304158e-05,0.00321243517100811,10040,0.1410801112651825,5.48,15981,64548,1.0,64447,-0.5117867588996887
4,0.001,-0.39370281000000007,4.444867226993665e-05,0.0032327279914170504,10050,0.14996999502182007,5.51,15994,64603,1.0,64502,-0.42213746905326843
4,0.001,-0.39037335999999995,4.923886081087403e-05,0.003246114356443286,10060,0.14342454075813293,5.5,16008,64657,1.0,64556,0.5131798386573792
4,0.001,-0.38675082999999993,3.8362646591849625e-05,0.003192149568349123,10070,0.1361629068851471,5.49,16021,64711,1.0,64610,1.0483167171478271
4,0.001,-0.38063622,6.953228148631752e-05,0.0031608459539711475,10080,0.154836505651474,5.5,16034,64763,1.0,64662,0.3208022713661194
4,0.001,-0.37451074,8.055912621784955e-05,0.0029915717896074057,10090,0.13531699776649475,5.54,16050,64827,1.0,64726,-0.08956214785575867
4,0.001,-0.36970284999999997,5.5059397709555924e-05,0.003004635451361537,10100,0.14150092005729675,5.59,16066,64889,1.0,64788,-0.1694309264421463
4,0.001,-0.36735471999999997,4.453620204003528e-05,0.0030852188356220722,10110,0.15072453022003174,5.59,16080,64947,1.0,64846,-0.2532968521118164
4,0.001,-0.36527365999999994,5.137400148669258e-05,0.0031769918277859688,10120,0.15336568653583527,5.56,16093,64999,1.0,64898,1.218646764755249
4,0.001,-0.3721842900000001,7.119822112144902e-05,0.0032065846025943756,10130,0.15505588054656982,5.68,16109,65064,1.0,64963,0.954213559627533
4,0.001,-0.37545701000000004,5.709489778382704e-05,0.003153672209009528,10140,0.14559173583984375,5.73,16124,65121,1.0,65020,1.000028133392334
4,0.001,-0.3904842399999998,5.7950503105530515e-05,0.003206313820555806,10150,0.14496193826198578,5.8,16139,65183,1.0,65082,0.147935688495636
4,0.001,-0.39176863000000006,5.022234108764678e-05,0.0032196228858083487,10160,0.13023997843265533,5.78,16152,65235,1.0,65134,-0.16219478845596313
4,0.001,-0.39921073999999995,0.00010130448208656162,0.003219808451831341,10170,0.15692147612571716,5.83,16167,65294,1.0,65193,-0.5935682058334351
4,0.001,-0.41174354999999996,4.2869993194472045e-05,0.0032172196079045534,10180,0.1427183598279953,5.88,16181,65351,1.0,65250,-0.8915224075317383
4,0.001,-0.41367659999999984,5.561691796174273e-05,0.003171161748468876,10190,0.12900203466415405,5.82,16196,65409,1.0,65308,-0.052643582224845886
4,0.001,-0.40752048,5.5604101362405345e-05,0.0031460707541555166,10200,0.1409473419189453,5.71,16208,65460,1.0,65359,0.7717612981796265
4,0.001,-0.4153297599999999,7.203301356639713e-05,0.003152335761114955,10210,0.14251871407032013,5.79,16225,65526,1.0,65425,-0.3547649383544922
4,0.001,-0.4198062699999999,6.08100053796079e-05,0.0031202055979520082,10220,0.1456563025712967,5.83,16239,65582,1.0,65481,1.0407906770706177
4,0.001,-0.41288979000000003,4.3325944716343656e-05,0.0031710874754935503,10230,0.15089422464370728,5.72,16252,65636,1.0,65535,0.4175768196582794
4,0.001,-0.4195232299999999,5.5194144806591794e-05,0.0032319468446075916,10240,0.14469769597053528,5.76,16268,65697,1.0,65596,0.5866917967796326
4,0.001,-0.41311924999999994,5.989016790408641e-05,0.0032071794848889112,10250,0.15391959249973297,5.71,16282,65754,1.0,65653,0.4224158227443695
4,0.001,-0.41778725,8.83820466697216e-05,0.0032323780469596386,10260,0.1495877504348755,5.75,16296,65810,1.0,65709,0.62062668800354
4,0.001,-0.4172514399999999,6.668841524515301e-05,0.0032085299026221037,10270,0.1467311978340149,5.78,16311,65872,1.0,65771,-1.0142617225646973
4,0.001,-0.41757329000000004,8.579332643421367e-05,0.0031419554725289345,10280,0.15846633911132812,5.82,16326,65933,1.0,65832,-1.9483120441436768
4,0.001,-0.41803654,8.382462692679837e-05,0.003030298510566354,10290,0.16193044185638428,5.79,16340,65988,1.0,65887,0.8457770943641663
4,0.001,-0.42026250000000004,6.684257095912471e-05,0.0030670727137476206,10300,0.15896162390708923,5.86,16355,66046,1.0,65945,1.0051283836364746
4,0.001,-0.41503597999999997,6.0403868701541796e-05,0.00313363503664732,10310,0.148423433303833,5.73,16368,66099,1.0,65998,0.925266444683075
4,0.001,-0.4091801100000001,9.000611316878349e-05,0.0032121199183166027,10320,0.13179060816764832,5.69,16381,66151,1.0,66050,-1.3199114799499512
4,0.001,-0.4079957900000001,5.2365521696629e-05,0.0031702984124422073,10330,0.15608063340187073,5.7,16395,66206,1.0,66105,0.48214760422706604
4,0.001,-0.40981365999999997,7.147378346417099e-05,0.0031758102122694254,10340,0.1378684937953949,5.71,16410,66268,1.0,66167,-0.5549172759056091
4,0.001,-0.40550635999999995,6.439455319195986e-05,0.003097277833148837,10350,0.1528504341840744,5.78,16426,66332,1.0,66231,-0.12794376909732819
4,0.001,-0.40874678000000003,5.9018173487856984e-05,0.0031641079112887383,10360,0.1455858051776886,5.79,16440,66389,1.0,66288,-0.9924187660217285
4,0.001,-0.41477872000000005,4.930298382532783e-05,0.003187539055943489,10370,0.15081992745399475,5.77,16455,66449,1.0,66348,-0.7195018529891968
4,0.001,-0.4137775399999999,6.441275036195293e-05,0.0031771811190992594,10380,0.1494763195514679,5.73,16469,66506,1.0,66405,-0.07452844828367233
4,0.001,-0.41162756,6.495941488537937e-05,0.003190606366842985,10390,0.14411145448684692,5.71,16483,66559,1.0,66458,0.39453253149986267
4,0.001,-0.41526138,6.756281800335273e-05,0.003212375333532691,10400,0.14695687592029572,5.68,16496,66614,1.0,66513,-0.6439356803894043
4,0.001,-0.41684689999999996,5.537255492527038e-05,0.003217572346329689,10410,0.14619672298431396,5.78,16512,66677,1.0,66576,-0.2805127501487732
4,0.001,-0.4296491300000001,7.445998198818415e-05,0.003136470913887024,10420,0.14072547852993011,5.88,16528,66739,1.0,66638,-1.9120581150054932
4,0.001,-0.43292584000000006,5.405311458162032e-05,0.003088879631832242,10430,0.14729879796504974,5.9,16542,66796,1.0,66695,-0.29606422781944275
4,0.001,-0.42396141,6.22502266196534e-05,0.003111200639978051,10440,0.14159747958183289,5.82,16555,66850,1.0,66749,0.03373640775680542
4,0.001,-0.42484590000000005,0.00011811124568339437,0.0030865329317748547,10450,0.1485041081905365,5.77,16570,66909,1.0,66808,-0.738316535949707
4,0.001,-0.42020051,7.411005208268762e-05,0.00304145528934896,10460,0.14602568745613098,5.74,16584,66963,1.0,66862,-1.8957817554473877
4,0.001,-0.41262205,3.9075821405276656e-05,0.0030090499203652143,10470,0.14124244451522827,5.7,16598,67019,1.0,66918,0.42508554458618164
4,0.001,-0.40361973,5.081412018625997e-05,0.0031155801843851805,10480,0.14956992864608765,5.66,16611,67072,1.0,66971,1.1427037715911865
4,0.001,-0.4018000199999999,4.643692955141887e-05,0.0031877062283456326,10490,0.15243685245513916,5.66,16624,67125,1.0,67024,-0.3736079931259155
4,0.001,-0.40020322999999997,6.469000072684139e-05,0.0032106696162372828,10500,0.15202780067920685,5.66,16638,67180,1.0,67079,-0.14752206206321716
4,0.001,-0.39512276999999996,5.398912981036119e-05,0.0032672446686774492,10510,0.15674912929534912,5.59,16652,67236,1.0,67135,-0.7728164792060852
4,0.001,-0.38295032,6.98318617651239e-05,0.0032209004275500774,10520,0.1545078456401825,5.5,16665,67289,1.0,67188,-0.7464085817337036
4,0.001,-0.38627774000000004,4.429823093232699e-05,0.003193769371137023,10530,0.14373564720153809,5.52,16680,67348,1.0,67247,-0.9206019639968872
4,0.001,-0.3910089199999999,4.7547797294100747e-05,0.0031541986390948296,10540,0.14200657606124878,5.55,16694,67405,1.0,67304,-1.357271432876587
4,0.001,-0.38395533,6.062321335775778e-05,0.003165783127769828,10550,0.14198678731918335,5.48,16707,67457,1.0,67356,-1.7112559080123901
4,0.001,-0.38260089,0.0001221969141624868,0.003116317093372345,10560,0.15708832442760468,5.47,16720,67510,1.0,67409,1.901174545288086
4,0.001,-0.3772516300000001,5.548454646486789e-05,0.003116003470495343,10570,0.1314743012189865,5.43,16733,67562,1.0,67461,0.9068934917449951
4,0.001,-0.38354809,5.10208192281425e-05,0.003111084923148155,10580,0.1503899097442627,5.5,16748,67622,1.0,67521,-0.6340432167053223
4,0.001,-0.38867693,5.5691751185804605e-05,0.003096220549196005,10590,0.13824805617332458,5.55,16763,67680,1.0,67579,-0.5462744235992432
