time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
7580,5.14,11264,4,-0.36659233,1.0,47214,4.269057080819039e-06,0.001,47109,0.12461899816989899
7590,5.09,11276,4,-0.36018204000000004,1.0,47262,4.681499490288843e-06,0.001,47158,0.11398475430905819
7600,5.11,11289,4,-0.36169947999999996,1.0,47317,6.099531317106864e-06,0.001,47214,0.11732899716922215
7610,5.15,11302,4,-0.36519386000000004,1.0,47373,3.3127898404927693e-06,0.001,47268,0.1222215786576271
7620,5.16,11315,4,-0.36454573999999995,1.0,47425,3.7945892472635023e-06,0.001,47320,0.12214194051921368
7630,5.17,11328,4,-0.37197072000000014,1.0,47482,3.0074784262978937e-06,0.001,47377,0.11500700712203979
7640,5.12,11340,4,-0.3690535999999999,1.0,47532,2.64489369783405e-06,0.001,47428,0.12222984184821446
7650,5.14,11353,4,-0.3715659699999999,1.0,47584,4.257220609815704e-06,0.001,47480,0.11321328952908516
7660,5.25,11366,4,-0.38482082000000006,1.0,47639,2.2982537378387255e-06,0.001,47535,0.12094485635558765
7670,5.28,11378,4,-0.38997018000000006,1.0,47687,4.725102295803178e-06,0.001,47584,0.11578395714362462
7680,5.32,11392,4,-0.39398522,1.0,47746,6.5556051335339105e-06,0.001,47641,0.11776343945946012
7690,5.35,11404,4,-0.3918923900000001,1.0,47797,5.459207983449232e-06,0.001,47694,0.11115605477243662
7700,5.33,11417,4,-0.39137573,1.0,47850,1.0471005043655169e-05,0.001,47745,0.12317496240139007
7710,5.31,11430,4,-0.38518706,1.0,47904,1.1407681427044736e-05,0.001,47800,0.11444228515028954
7720,5.29,11442,4,-0.3815151300000001,1.0,47954,3.4897311138593068e-06,0.001,47850,0.11749438941478729
7730,5.21,11454,4,-0.37050831,1.0,48003,4.334831578489684e-06,0.001,47900,0.11988788992166519
7740,5.23,11466,4,-0.37260470999999995,1.0,48055,2.607403712318046e-06,0.001,47950,0.11037416011095047
7750,5.22,11478,4,-0.37245459999999997,1.0,48106,7.608629175592796e-06,0.001,48003,0.12121033109724522
7760,5.17,11490,4,-0.3650327699999999,1.0,48156,4.307051028717979e-06,0.001,48051,0.11649631336331367
7770,5.18,11502,4,-0.36369254999999995,1.0,48205,4.923853430227609e-06,0.001,48102,0.12313104569911956
7780,5.16,11516,4,-0.35796296,1.0,48262,4.09539497923106e-06,0.001,48156,0.12176513671875
7790,5.16,11528,4,-0.35791288,1.0,48313,6.586032270661235e-06,0.001,48210,0.11575853265821934
7800,5.14,11541,4,-0.35389886,1.0,48364,3.748715812434966e-06,0.001,48261,0.11156400168935458
7810,5.14,11554,4,-0.3612506199999999,1.0,48418,1.634471755096456e-05,0.001,48313,0.11491373926401138
7820,5.13,11565,4,-0.36263321000000004,1.0,48467,4.0267087115353204e-06,0.001,48363,0.11307820677757263
7830,5.17,11578,4,-0.36637645000000013,1.0,48520,4.4740325696087284e-06,0.001,48416,0.11985580871502559
7840,5.16,11590,4,-0.3649780699999999,1.0,48571,4.743993349620723e-06,0.001,48468,0.11979055851697921
7850,5.16,11603,4,-0.3673627,1.0,48622,2.6876986339630093e-06,0.001,48518,0.12162944078445434
7860,5.19,11615,4,-0.37095999999999996,1.0,48675,3.4409738418617053e-06,0.001,48570,0.12032890213387352
7870,5.18,11627,4,-0.36957348,1.0,48723,4.528099270828534e-06,0.001,48619,0.12214308083057404
7880,5.14,11640,4,-0.36843675000000004,1.0,48776,5.527474604605231e-06,0.001,48671,0.11940051913261414
7890,5.15,11652,4,-0.37012237000000003,1.0,48828,2.8965082037757385e-06,0.001,48723,0.11638323962688446
7900,5.13,11664,4,-0.36974129000000006,1.0,48877,4.811294464464784e-06,0.001,48773,0.11552677303552628
7910,5.17,11678,4,-0.37295058,1.0,48935,5.506216666617547e-06,0.001,48830,0.11909392227729161
7920,5.21,11691,4,-0.37885109,1.0,48988,9.59025846896111e-06,0.001,48883,0.12027259469032288
7930,5.2,11703,4,-0.3794008399999999,1.0,49040,9.257624697056599e-06,0.001,48937,0.12576279789209366
7940,5.24,11716,4,-0.38144097999999993,1.0,49095,1.1318056476739002e-05,0.001,48991,0.12336610853672028
7950,5.26,11729,4,-0.38137492999999995,1.0,49148,5.378401510824915e-06,0.001,49043,0.12398456931114196
7960,5.27,11742,4,-0.38679027,1.0,49202,3.9352757236580755e-06,0.001,49098,0.1131029911339283
7970,5.33,11755,4,-0.3932398,1.0,49256,5.966214303043671e-06,0.001,49149,0.11142981052398682
7980,5.32,11768,4,-0.3902419,1.0,49308,5.584278733294923e-06,0.001,49202,0.11299739927053451
7990,5.29,11779,4,-0.39133791,1.0,49357,2.687441974558169e-06,0.001,49254,0.12237745523452759
8000,5.33,11792,4,-0.3965168000000001,1.0,49410,3.5883878354070474e-06,0.001,49307,0.12341763973236083
8010,5.32,11806,4,-0.39763258999999995,1.0,49467,3.1322461306141727e-06,0.001,49362,0.12077333778142929
8020,5.33,11819,4,-0.39748678000000004,1.0,49521,3.3883579655074366e-06,0.001,49417,0.11325560510158539
8030,5.34,11832,4,-0.39410828999999997,1.0,49574,4.679314163998545e-06,0.001,49468,0.11752881606419881
8040,5.29,11844,4,-0.39132038999999996,1.0,49624,4.465446636459092e-06,0.001,49520,0.11797044426202774
8050,5.3,11857,4,-0.39153783000000003,1.0,49678,5.724120455852244e-06,0.001,49573,0.1195392906665802
8060,5.29,11869,4,-0.39047863000000005,1.0,49731,3.071300966439594e-06,0.001,49626,0.1308242291212082
8070,5.26,11882,4,-0.38874897,1.0,49782,4.078707343069255e-06,0.001,49677,0.12592405676841736
8080,5.25,11894,4,-0.3908863899999999,1.0,49833,4.2984913761756616e-06,0.001,49730,0.12169805789987247
8090,5.32,11907,4,-0.3961939300000001,1.0,49889,4.6553714128094725e-06,0.001,49785,0.11004968360066414
8100,5.31,11920,4,-0.39543163,1.0,49941,2.974215112772072e-06,0.001,49838,0.11348156034946441
8110,5.26,11932,4,-0.38926409,1.0,49993,3.6978880568009722e-06,0.001,49890,0.12074064090847969
8120,5.26,11945,4,-0.39103542999999996,1.0,50047,2.8882315746159294e-06,0.001,49944,0.12078189998865127
8130,5.25,11958,4,-0.39385957,1.0,50099,2.2717781007486337e-06,0.001,49994,0.1189920399338007
8140,5.29,11971,4,-0.39664936000000006,1.0,50153,3.91698713428923e-06,0.001,50048,0.11154500097036361
8150,5.32,11984,4,-0.4045313300000001,1.0,50210,7.4162919190712275e-06,0.001,50107,0.11684389859437942
8160,5.26,11996,4,-0.39668116000000003,1.0,50257,6.911363561812322e-06,0.001,50153,0.11544141173362732
8170,5.26,12008,4,-0.39592774,1.0,50308,3.968719556723954e-06,0.001,50205,0.11977343857288361
8180,5.24,12020,4,-0.39269309,1.0,50357,2.9791202905471436e-06,0.001,50253,0.12313476502895356
8190,5.23,12033,4,-0.39411352,1.0,50412,5.58189426556055e-06,0.001,50306,0.1184886410832405
8200,5.28,12047,4,-0.39873290000000006,1.0,50469,5.458251128705645e-06,0.001,50364,0.11902794862786929
8210,5.28,12059,4,-0.39480469000000007,1.0,50521,2.4288254583855937e-06,0.001,50417,0.11442690963546436
8220,5.3,12073,4,-0.3969397399999999,1.0,50577,2.3754220705995976e-06,0.001,50472,0.11835206300020218
8230,5.37,12087,4,-0.4058811600000001,1.0,50636,3.5082695376331684e-06,0.001,50531,0.11081468611955643
8240,5.37,12100,4,-0.40499191,1.0,50690,3.2957581424852832e-06,0.001,50586,0.11533257514238357
8250,5.39,12114,4,-0.39818909,1.0,50749,4.325417103245855e-06,0.001,50642,0.11645670682191848
8260,5.42,12126,4,-0.3987082099999999,1.0,50799,8.713550869288156e-06,0.001,50694,0.11986986249685287
8270,5.43,12139,4,-0.39997494999999994,1.0,50851,6.207466412888607e-06,0.001,50746,0.12577367361102784
8280,5.44,12151,4,-0.4022854699999999,1.0,50901,4.751795017909899e-06,0.001,50798,0.11651405816276868
8290,5.41,12163,4,-0.39961678000000006,1.0,50953,2.677391554091931e-06,0.001,50850,0.11807440718015035
8300,5.31,12174,4,-0.38476449,1.0,51000,2.9351738817240403e-06,0.001,50897,0.12094228900969028
8310,5.34,12188,4,-0.38643107,1.0,51055,6.494394528999692e-06,0.001,50950,0.11649976819753646
8320,5.31,12200,4,-0.38295492000000003,1.0,51108,3.658127980088466e-06,0.001,51005,0.12179293185472488
8330,5.26,12213,4,-0.38208395999999994,1.0,51162,4.130323850404238e-06,0.001,51058,0.11589169204235077
8340,5.25,12226,4,-0.38143142,1.0,51215,3.201586480372498e-06,0.001,51109,0.1158330887556076
8350,5.22,12240,4,-0.38392292000000006,1.0,51271,4.954518317390466e-06,0.001,51166,0.11799836265189308
8360,5.27,12253,4,-0.39415847,1.0,51326,9.400055796504603e-06,0.001,51221,0.11814232319593429
8370,5.32,12266,4,-0.40563881,1.0,51383,3.673577241767946e-06,0.001,51279,0.12050807156733104
8380,5.38,12280,4,-0.4083234599999999,1.0,51439,2.6173966489295706e-06,0.001,51335,0.11244811117649078
8390,5.42,12293,4,-0.41504293999999997,1.0,51495,3.897993754738612e-06,0.001,51392,0.11968940248092015
8400,5.44,12305,4,-0.41719428000000003,1.0,51544,3.723946610989515e-06,0.001,51440,0.1255633056163788
8410,5.41,12318,4,-0.41680072,1.0,51596,4.576558846262439e-06,0.001,51492,0.1176702876885732
8420,5.41,12331,4,-0.4172288000000001,1.0,51649,3.0534422990058374e-06,0.001,51545,0.12554294057190418
8430,5.33,12342,4,-0.40221874999999996,1.0,51695,4.3385573007981295e-06,0.001,51591,0.11334090977907181
8440,5.32,12354,4,-0.39901976,1.0,51747,3.4826740602511563e-06,0.001,51643,0.12254558503627777
8450,5.26,12366,4,-0.3922022399999999,1.0,51797,3.177985672664363e-06,0.001,51692,0.1167113572359085
8460,5.2,12378,4,-0.38208116000000003,1.0,51846,3.6988948863836413e-06,0.001,51741,0.12547235749661922
8470,5.16,12391,4,-0.3728779,1.0,51899,3.187738495095497e-06,0.001,51794,0.12370600799719493
8480,5.15,12404,4,-0.37316987999999995,1.0,51954,4.1678718692613375e-06,0.001,51849,0.11605042591691017
8490,5.11,12417,4,-0.36651002,1.0,52006,4.400090301714954e-06,0.001,51901,0.12110094577074051
8500,5.14,12429,4,-0.3743015299999999,1.0,52058,6.460156934432841e-06,0.001,51953,0.12206185609102249
8510,5.19,12443,4,-0.38022281,1.0,52115,3.079024888090013e-06,0.001,52012,0.12165037294228871
8520,5.18,12455,4,-0.37859157,1.0,52167,4.831240971725492e-06,0.001,52061,0.12094446271657944
8530,5.2,12467,4,-0.38016892999999996,1.0,52215,6.124013634689618e-06,0.001,52111,0.11030342876911163
8540,5.24,12480,4,-0.38661266000000005,1.0,52271,2.1304488768691954e-06,0.001,52166,0.11924868356436491
8550,5.28,12493,4,-0.39269431999999993,1.0,52325,1.7449360332951376e-06,0.001,52220,0.1227052869896094
8560,5.29,12505,4,-0.39552215999999996,1.0,52375,3.7547882811850286e-06,0.001,52270,0.11509605497121811
8570,5.3,12518,4,-0.39548278,1.0,52429,4.016844513898832e-06,0.001,52323,0.12936121076345444
8580,5.31,12532,4,-0.40038555,1.0,52485,2.9329154358492815e-06,0.001,52381,0.12006056929628055
8590,5.27,12543,4,-0.39483890000000005,1.0,52533,6.785461755498545e-06,0.001,52430,0.1212202936410904
8600,5.26,12555,4,-0.3933539099999999,1.0,52584,4.342162310422282e-06,0.001,52479,0.12151514142751693
8610,5.19,12567,4,-0.38368174999999993,1.0,52634,4.437364441400859e-06,0.001,52530,0.1269357234239578
8620,5.17,12579,4,-0.37984929,1.0,52684,2.167283219023375e-06,0.001,52581,0.11704332679510117
8630,5.23,12592,4,-0.38697627999999995,1.0,52738,3.43911973946628e-06,0.001,52633,0.12044535896607808
8640,5.23,12606,4,-0.3906160700000001,1.0,52794,3.5154155446954453e-06,0.001,52690,0.12017736051763807
8650,5.21,12618,4,-0.38844136,1.0,52846,5.5741617567643216e-06,0.001,52741,0.12326542660593987
8660,5.23,12631,4,-0.39120304000000006,1.0,52898,1.7482760010049485e-06,0.001,52795,0.12354859833916028
8670,5.21,12643,4,-0.39216106000000006,1.0,52950,3.0963001904638077e-06,0.001,52845,0.12427069433033466
8680,5.21,12657,4,-0.38942085000000004,1.0,53006,3.855011073028436e-06,0.001,52901,0.11560065547625224
8690,5.23,12669,4,-0.39223819000000004,1.0,53056,2.736048486440268e-06,0.001,52952,0.11578048393130302
8700,5.24,12681,4,-0.3931028599999999,1.0,53108,4.4171151785121765e-06,0.001,53003,0.11974130421876908
8710,5.27,12694,4,-0.40039138,1.0,53161,2.923668216681108e-06,0.001,53058,0.11555706560611725
8720,5.29,12706,4,-0.40349409999999997,1.0,53213,4.860623751786382e-06,0.001,53109,0.11241052920619647
8730,5.28,12719,4,-0.40372463000000003,1.0,53266,5.338489609130193e-06,0.001,53162,0.12016744166612625
8740,5.24,12732,4,-0.39987025000000004,1.0,53318,7.715077026659856e-06,0.001,53213,0.12474532425403595
8750,5.26,12745,4,-0.40277281000000004,1.0,53372,6.634491228396655e-06,0.001,53267,0.12336971486608188
8760,5.28,12758,4,-0.4026619,1.0,53426,8.160922485937286e-06,0.001,53321,0.12306053067247073
8770,5.28,12770,4,-0.40169312999999995,1.0,53478,6.074359089325299e-06,0.001,53375,0.1178809180855751
8780,5.2,12782,4,-0.39329304,1.0,53526,3.8677776501572225e-06,0.001,53421,0.12156178206205367
8790,5.22,12794,4,-0.39447452999999993,1.0,53578,8.360538345186797e-06,0.001,53475,0.11887651557723682
8800,5.24,12807,4,-0.39941249000000006,1.0,53632,4.033419145343942e-06,0.001,53528,0.1223493938644727
8810,5.29,12821,4,-0.4002717400000001,1.0,53690,3.717354366017389e-06,0.001,53586,0.11841395199298858
8820,5.27,12833,4,-0.39870704,1.0,53740,2.3973170186764037e-06,0.001,53636,0.11523683741688728
8830,5.24,12845,4,-0.39492802,1.0,53790,2.284069068991812e-06,0.001,53685,0.11757835745811462
8840,5.25,12858,4,-0.39154204,1.0,53843,2.763979040310005e-06,0.001,53739,0.12285810150206089
8850,5.28,12872,4,-0.38775625999999996,1.0,53900,2.7586161650106076e-06,0.001,53795,0.11646035015583038
8860,5.26,12884,4,-0.38600422,1.0,53952,3.0161791831536298e-06,0.001,53848,0.11783091599742572
8870,5.27,12897,4,-0.38670388,1.0,54005,9.176681305689272e-06,0.001,53901,0.12340799272060395
8880,5.33,12910,4,-0.39319123000000006,1.0,54059,7.075005669321399e-06,0.001,53954,0.12361974269151688
8890,5.35,12923,4,-0.39686588000000006,1.0,54113,3.772332456719596e-06,0.001,54007,0.1215334951877594
8900,5.36,12936,4,-0.39409772000000004,1.0,54168,3.3998709341176436e-06,0.001,54063,0.12307664627830188
8910,5.32,12949,4,-0.38950819,1.0,54222,2.56515854744066e-06,0.001,54118,0.11475831419229507
8920,5.36,12962,4,-0.39185149,1.0,54276,2.8517409418782337e-06,0.001,54170,0.12290767729282379
8930,5.32,12973,4,-0.3888505300000001,1.0,54322,2.896177988986892e-06,0.001,54219,0.11957717066009839
8940,5.33,12986,4,-0.39156353000000005,1.0,54376,3.1576485071127536e-06,0.001,54273,0.1177958260689463
8950,5.26,12998,4,-0.3848887,1.0,54426,2.4630350708321204e-06,0.001,54322,0.11979933530092239
8960,5.26,13010,4,-0.38404556,1.0,54478,5.0521642454744624e-06,0.001,54373,0.12495170533657074
8970,5.26,13023,4,-0.3865796,1.0,54531,3.4556639055457103e-06,0.001,54427,0.11636270210146904
8980,5.23,13035,4,-0.38391739999999996,1.0,54582,5.8712212952135206e-06,0.001,54478,0.11745870485901833
8990,5.21,13048,4,-0.38687191000000004,1.0,54634,3.6862992601527366e-06,0.001,54530,0.1205339103937149
9000,5.14,13059,4,-0.37814598,1.0,54682,2.8822258286709257e-06,0.001,54579,0.1228276938199997
9010,5.13,13072,4,-0.38033037000000003,1.0,54735,7.758068932162132e-06,0.001,54631,0.11710746267012187
9020,5.17,13086,4,-0.38873957000000003,1.0,54793,2.5743443643477804e-06,0.001,54688,0.12024078393975894
9030,5.22,13098,4,-0.3925447999999999,1.0,54844,2.7192797347197484e-06,0.001,54739,0.12523407116532326
9040,5.21,13111,4,-0.39409921000000003,1.0,54897,3.356677704384007e-06,0.001,54792,0.12251423423488934
9050,5.22,13123,4,-0.39849874999999996,1.0,54948,4.212008263948519e-06,0.001,54844,0.1178678572177887
9060,5.25,13137,4,-0.40517183999999995,1.0,55003,3.0665439226140736e-06,0.001,54900,0.12321602702140808
9070,5.21,13148,4,-0.39876333,1.0,55052,6.8660036731671426e-06,0.001,54948,0.12643002532422543
9080,5.23,13161,4,-0.40143787000000003,1.0,55105,3.795744396484224e-06,0.001,55000,0.11661192029714584
9090,5.24,13174,4,-0.39676088,1.0,55158,2.2122455334283586e-06,0.001,55054,0.12149874493479729
9100,5.3,13187,4,-0.40292558000000006,1.0,55212,5.929542294325074e-06,0.001,55107,0.12422795593738556
9110,5.29,13199,4,-0.39987121999999997,1.0,55264,3.484523540464579e-06,0.001,55160,0.13068163394927979
9120,5.26,13213,4,-0.3991462799999999,1.0,55319,5.080279106550734e-06,0.001,55216,0.12183201760053634
9130,5.29,13226,4,-0.40278571999999996,1.0,55373,6.464186450709046e-06,0.001,55268,0.11832590276996295
9140,5.25,13237,4,-0.39002983,1.0,55422,4.972052647644887e-06,0.001,55318,0.11365886926651
9150,5.25,13250,4,-0.39006807000000004,1.0,55473,2.583512150522438e-06,0.001,55369,0.12123478353023528
9160,5.21,13262,4,-0.3813308800000001,1.0,55524,3.8083753224782415e-06,0.001,55421,0.11966245919466019
9170,5.23,13274,4,-0.38144645,1.0,55575,2.507159638298617e-06,0.001,55470,0.12444569021463395
9180,5.22,13287,4,-0.38324892000000005,1.0,55627,1.1125164382974617e-05,0.001,55522,0.11407860964536667
9190,5.21,13299,4,-0.3814919500000001,1.0,55679,4.355588544058264e-06,0.001,55574,0.1193865668028593
9200,5.23,13313,4,-0.38706132000000004,1.0,55735,3.450278730573094e-06,0.001,55631,0.12118565166989963
9210,5.24,13326,4,-0.38392249,1.0,55788,3.9371579987346195e-06,0.001,55683,0.1165218289409365
9220,5.24,13339,4,-0.37861036000000003,1.0,55843,7.4765772145231795e-06,0.001,55739,0.11783309777577718
9230,5.2,13351,4,-0.37300947,1.0,55893,3.8322011353860335e-06,0.001,55789,0.12150751675168674
9240,5.22,13363,4,-0.38354111,1.0,55944,4.382060221056842e-06,0.001,55839,0.12230290472507477
9250,5.25,13376,4,-0.38763456999999996,1.0,55998,3.3046726836497933e-06,0.001,55893,0.12167339399456978
9260,5.26,13388,4,-0.39332825,1.0,56050,3.51303068176397e-06,0.001,55945,0.12018512065211932
9270,5.3,13402,4,-0.39939884999999997,1.0,56105,1.6686067445854341e-06,0.001,56001,0.11750645509787969
9280,5.3,13414,4,-0.39347912,1.0,56157,4.028922793016439e-06,0.001,56054,0.12165167431036632
9290,5.33,13427,4,-0.39873336000000004,1.0,56212,3.852105976420717e-06,0.001,56108,0.1293870396912098
9300,5.26,13439,4,-0.38901761000000007,1.0,56261,4.51102496299427e-06,0.001,56157,0.12718827724456788
9310,5.25,13452,4,-0.39349330000000005,1.0,56313,5.094387006465695e-06,0.001,56210,0.12268951162695885
9320,5.23,13464,4,-0.3913231900000001,1.0,56366,3.8655027386388e-06,0.001,56261,0.11766135940949123
9330,5.24,13477,4,-0.3933888400000001,1.0,56417,3.145989410313632e-06,0.001,56312,0.12719194404780865
9340,5.31,13491,4,-0.39895967,1.0,56475,3.455193602045862e-06,0.001,56370,0.11814223602414131
9350,5.24,13502,4,-0.39084716999999997,1.0,56522,4.355995133664692e-06,0.001,56417,0.12132412940263748
9360,5.25,13515,4,-0.38955663000000007,1.0,56575,1.6934941603115778e-06,0.001,56471,0.1221874679128329
9370,5.21,13527,4,-0.3837297700000001,1.0,56626,3.5059159510334816e-06,0.001,56521,0.12048498044411342
9380,5.23,13540,4,-0.38715735,1.0,56680,2.7649672157773844e-06,0.001,56575,0.12279734760522842
9390,5.23,13553,4,-0.38580553,1.0,56735,7.760005094799757e-06,0.001,56630,0.11711850017309189
9400,5.3,13567,4,-0.39682119000000005,1.0,56791,5.668233870892436e-06,0.001,56685,0.12303107380867004
9410,5.31,13579,4,-0.39619878999999997,1.0,56844,3.1467365602111386e-06,0.001,56740,0.12219834141433239
9420,5.32,13592,4,-0.39590381,1.0,56898,5.3436561984199216e-06,0.001,56793,0.12300608679652214
9430,5.33,13605,4,-0.39714810000000006,1.0,56950,4.051817865859318e-06,0.001,56846,0.12082408687898091
9440,5.23,13617,4,-0.38235969000000003,1.0,56998,3.2902805742196506e-06,0.001,56895,0.12030542492866517
9450,5.35,13631,4,-0.39082060999999996,1.0,57057,3.61683551849031e-06,0.001,56953,0.12320099398493767
9460,5.31,13643,4,-0.38549273999999994,1.0,57106,3.943492947655613e-06,0.001,57002,0.12250376939773559
9470,5.36,13656,4,-0.38690578000000003,1.0,57162,3.0359035008586945e-06,0.001,57055,0.12685644179582595
9480,5.25,13666,4,-0.3753496,1.0,57205,6.848037855888833e-06,0.001,57102,0.12138805724680424
9490,5.21,13679,4,-0.37135404,1.0,57256,2.253383831885003e-06,0.001,57151,0.1184263989329338
9500,5.15,13691,4,-0.36327581,1.0,57306,2.6290244932170026e-06,0.001,57202,0.11804785206913948
9510,5.12,13703,4,-0.35873334,1.0,57356,2.5507692953397054e-06,0.001,57251,0.11852411739528179
9520,5.13,13716,4,-0.36371707000000003,1.0,57411,2.3672262159379898e-06,0.001,57306,0.11795982345938683
9530,5.16,13729,4,-0.36876830000000005,1.0,57466,2.9792129225825192e-06,0.001,57362,0.12107831090688706
9540,5.21,13742,4,-0.38008887,1.0,57519,3.5700198850463494e-06,0.001,57416,0.12854344149430594
9550,5.14,13754,4,-0.37498438,1.0,57571,2.1230022942593982e-06,0.001,57466,0.11636235068241756
9560,5.15,13766,4,-0.37588460999999995,1.0,57621,5.618451677946723e-06,0.001,57517,0.12899377346038818
9570,5.17,13780,4,-0.38179445,1.0,57679,2.001580440946782e-06,0.001,57574,0.11604911182075739
9580,5.27,13793,4,-0.39270774,1.0,57732,3.4408809369779193e-06,0.001,57629,0.1174988180398941
9590,5.24,13805,4,-0.38732036999999997,1.0,57780,1.9726530808839016e-06,0.001,57677,0.12084277346730232
9600,5.29,13818,4,-0.3916814900000001,1.0,57835,6.303964672345804e-06,0.001,57730,0.11892442653576533
9610,5.31,13830,4,-0.39597922999999996,1.0,57887,3.170162547879348e-06,0.001,57782,0.11879201978445053
9620,5.31,13844,4,-0.39089593,1.0,57942,4.586056661537441e-06,0.001,57836,0.11421571299433708
9630,5.27,13856,4,-0.38819754,1.0,57993,4.657423157065447e-06,0.001,57889,0.11916556333502133
9640,5.23,13868,4,-0.38243978999999995,1.0,58042,2.575858388809138e-06,0.001,57937,0.11830037273466587
9650,5.24,13880,4,-0.37885251,1.0,58095,6.366783206127972e-06,0.001,57987,0.12162708242734273
9660,5.24,13892,4,-0.37788833999999993,1.0,58145,4.793752805198892e-06,0.001,58040,0.12296208143234252
9670,5.26,13907,4,-0.38239985,1.0,58205,2.4617884643400125e-06,0.001,58100,0.11729531238476436
9680,5.28,13920,4,-0.3837631399999999,1.0,58260,2.470461254233669e-06,0.001,58155,0.12353905737400055
9690,5.35,13933,4,-0.39279644,1.0,58315,4.338779736675254e-06,0.001,58210,0.1201535239815712
9700,5.32,13946,4,-0.38971147999999994,1.0,58367,2.6935335881717037e-06,0.001,58264,0.12293111036221187
9710,5.31,13958,4,-0.39081140000000003,1.0,58418,2.223928731837077e-06,0.001,58314,0.1211748793721199
9720,5.29,13971,4,-0.39169818000000006,1.0,58471,2.7855175630975284e-06,0.001,58368,0.12121612131595612
9730,5.3,13983,4,-0.3899315000000001,1.0,58523,2.8485861938471705e-06,0.001,58417,0.12218833821160453
9740,5.35,13996,4,-0.39029885999999997,1.0,58577,2.959776300788993e-06,0.001,58472,0.11195321132739385
9750,5.35,14009,4,-0.3958006400000001,1.0,58630,1.0400766238187012e-05,0.001,58525,0.11770030856132507
9760,5.33,14021,4,-0.39245601,1.0,58678,2.6855508015917926e-06,0.001,58574,0.12097831070423126
9770,5.25,14033,4,-0.38201044999999995,1.0,58730,2.5678899874037596e-06,0.001,58625,0.12166369408369064
9780,5.24,14046,4,-0.38231575,1.0,58784,2.2717357524015824e-06,0.001,58680,0.12558835595846177
9790,5.19,14058,4,-0.376857,1.0,58834,2.4375735620196793e-06,0.001,58730,0.1200818732380867
9800,5.16,14070,4,-0.37235036999999993,1.0,58883,2.7124559286069902e-06,0.001,58780,0.11912369231383006
9810,5.13,14081,4,-0.36544865000000004,1.0,58931,1.5977246221154929e-06,0.001,58828,0.11301018446683883
9820,5.14,14094,4,-0.36899406,1.0,58985,1.954902245415724e-06,0.001,58881,0.12658771127462387
9830,5.14,14107,4,-0.37158151000000006,1.0,59037,6.58362314425176e-06,0.001,58932,0.11999106705188751
9840,5.12,14119,4,-0.37357299999999993,1.0,59089,4.066637075084145e-06,0.001,58984,0.11847564429044724
9850,5.17,14133,4,-0.37627026,1.0,59147,1.888757583401457e-06,0.001,59042,0.12845409214496611
9860,5.27,14147,4,-0.38859473,1.0,59205,2.680686930034426e-06,0.001,59098,0.1218842774629593
9870,5.24,14159,4,-0.37913631999999997,1.0,59254,3.867891064146534e-06,0.001,59151,0.12394211739301682
9880,5.28,14173,4,-0.38643761000000004,1.0,59312,1.8332391391595593e-06,0.001,59208,0.11238820318664823
9890,5.3,14185,4,-0.3845700100000001,1.0,59364,2.949418075104404e-06,0.001,59259,0.12116662971675396
9900,5.36,14199,4,-0.3943379,1.0,59419,4.066400236979462e-06,0.001,59315,0.1197880245745182
9910,5.41,14211,4,-0.4000003,1.0,59472,3.944394544911726e-06,0.001,59368,0.11879675835371017
9920,5.41,14224,4,-0.39909127,1.0,59526,3.13284358526289e-06,0.001,59421,0.11923563331365586
9930,5.42,14237,4,-0.39838606000000004,1.0,59579,3.2710341126100198e-06,0.001,59474,0.11784069364269574
9940,5.45,14250,4,-0.40331174000000003,1.0,59634,2.833906288894165e-06,0.001,59529,0.12181121731797855
9950,5.38,14263,4,-0.4022524499999999,1.0,59685,4.271172247172217e-06,0.001,59581,0.11879716962575912
9960,5.34,14276,4,-0.3991827200000001,1.0,59739,3.3466695867900853e-06,0.001,59634,0.11546815559267998
9970,5.35,14288,4,-0.40421502,1.0,59789,3.0417874654631305e-06,0.001,59685,0.11303036659955978
9980,5.28,14300,4,-0.3930260700000001,1.0,59840,5.913040051079103e-06,0.001,59735,0.11880486086010933
9990,5.34,14314,4,-0.40453251,1.0,59898,3.5416696846368723e-06,0.001,59794,0.12465862929821014
10000,5.33,14327,4,-0.40210978999999997,1.0,59952,2.7493002789924503e-06,0.001,59847,0.11354434341192246
10010,5.29,14339,4,-0.39726171,1.0,60001,3.3180409445776605e-06,0.001,59898,0.1252334237098694
10020,5.29,14352,4,-0.39602788000000005,1.0,60055,3.747136958054398e-06,0.001,59951,0.11954439245164394
10030,5.32,14365,4,-0.40406694000000004,1.0,60111,4.266371130749273e-06,0.001,60006,0.11709187676509221
10040,5.3,14378,4,-0.3983372,1.0,60164,2.6045090635307133e-06,0.001,60059,0.12394548505544663
10050,5.34,14391,4,-0.40257655999999997,1.0,60219,2.986074510621014e-06,0.001,60115,0.12348336105545361
10060,5.28,14403,4,-0.3985610400000001,1.0,60267,3.5010508554478292e-06,0.001,60164,0.12148900143802166
10070,5.3,14415,4,-0.4007236,1.0,60319,2.918126805676972e-06,0.001,60216,0.12359842161337535
10080,5.27,14427,4,-0.39755826,1.0,60367,3.9948822632140946e-06,0.001,60262,0.12392036467790604
